entry_date,signal_date,rank,symbol,confirm_0915_0930_pct,entry_time,entry_px,exit_time,exit_px,exit_reason,qty_1x,qty_5x,deployed_1x_rs,deployed_5x_capital_rs,net_pnl_1x_rs,net_pnl_5x_rs,stock_ret_pct,final_score,fired_pair_count
2025-04-07,2025-04-04,1,NEWGEN,3.214069132807773,09:31,853.65,09:37,840.15,HARD_STOP,29,146,24755.85,24926.579999999998,-417.50174216519997,-2061.5629634248,-1.5814443858724325,2.10869151636575,21
2025-04-07,2025-04-04,2,REDINGTON,4.086200614231417,09:31,200.07,09:37,199.3,HARD_STOP,124,624,24808.68,24968.735999999997,-121.72728554487774,-571.5438788348687,-0.3848652971459865,1.9906100027011688,15
2025-04-07,2025-04-04,3,GALLANTT,1.423076923076927,09:31,395.6,09:37,397.6,HARD_STOP,63,315,24922.800000000003,24922.8,99.4898984184,538.699224092,0.5055611729019249,1.922944322369882,15
2025-04-07,2025-04-04,4,360ONE,2.5109855618330235,09:31,818.0,09:37,816.8,HARD_STOP,30,152,24540.0,24867.2,-62.00044394400136,-273.3702642496069,-0.14669926650366927,1.5010949952605908,25
2025-04-07,2025-04-04,5,KFINTECH,5.742989147953148,09:31,985.9,09:37,977.0,HARD_STOP,25,126,24647.5,24844.68,-248.49504038499944,-1212.061811940397,-0.9027284714474115,1.4520780642503703,36
2025-04-07,2025-04-04,6,KAYNES,1.8842403641453176,09:31,4335.45,09:37,4314.2,HARD_STOP,5,28,21677.25,24278.519999999997,-129.1696591045,-684.8147601851999,-0.49014519830697934,0.50892393750462,20
2025-04-07,2025-04-04,7,GRAVITA,1.4193589176202837,09:31,1605.0,09:37,1586.2,HARD_STOP,15,77,24075.0,24717.0,-307.34983816799934,-1537.9434396623965,-1.1713395638629276,-0.49151172531319465,17
2025-04-08,2025-04-07,7,KFINTECH,2.2625752573315117,09:31,1053.5,09:34,1043.3,HARD_STOP,23,118,24230.5,24862.6,-260.14508516640103,-1294.2698638624054,-0.968201233981969,0.7593858944369685,49
2025-04-11,2025-04-09,3,WELSPUNLIV,0.7730442819931183,09:31,119.96,10:00,119.13,HARD_STOP,208,1042,24951.68,24999.663999999997,-198.98953034271963,-955.8683624622781,-0.6918972990996974,1.6916558999025761,16
2025-04-11,2025-04-09,5,BLS,0.3789473684210565,09:31,357.25,10:00,353.55,HARD_STOP,69,349,24650.25,24936.05,-281.2769572151992,-1382.0741998391961,-1.0356892932120387,0.9340064473200038,20
2025-04-11,2025-04-09,6,NEWGEN,0.5524861878453136,09:31,910.05,10:00,905.0,HARD_STOP,27,137,24571.35,24935.37,-162.31944243509878,-782.7945796780938,-0.5549145651337795,0.85819939524061,15
2025-04-11,2025-04-09,7,KAYNES,3.179149797570857,09:31,5101.3,10:00,5093.3,HARD_STOP,4,24,20405.2,24486.24,-53.6182479184,-282.2961659104,-0.15682277066629835,0.3021727049916567,28
2025-04-15,2025-04-11,2,INTELLECT,2.81586318738023,09:31,697.5,15:29,743.0,EOD,35,179,24412.5,24970.5,1565.592155645,8050.964319013,6.523297491039437,1.906468154967191,29
2025-04-15,2025-04-11,3,ZENSARTECH,0.5159878039246557,09:31,642.3,15:29,651.9,EOD,38,194,24407.399999999998,24921.239999999998,338.6835694104009,1770.7492282952044,1.4946286781877705,1.7836784476849112,20
2025-04-15,2025-04-11,4,JUBLPHARMA,1.8612145119173196,09:31,916.2,15:29,918.0,EOD,27,136,24737.4,24920.640000000003,22.336059711598775,153.6132848287938,0.19646365422396617,1.6726545078026982,16
2025-04-15,2025-04-11,5,ELGIEQUIP,1.9377568995889716,09:31,433.85,15:29,450.2,EOD,57,288,24729.45,24989.760000000002,905.128946667898,4616.21376455359,3.768583611847398,1.635329544016308,18
2025-04-15,2025-04-11,7,KAYNES,1.246431969552808,09:31,5323.0,15:29,5399.0,EOD,4,23,21292.0,24485.8,281.226227312,1657.149331044,1.4277662972008276,-0.5618964888096731,26
2025-04-17,2025-04-16,2,MAZDOCK,0.46144902260010223,09:31,2765.7,10:16,2706.9,HARD_STOP,9,45,24891.3,24891.299999999996,-555.2572212683975,-2736.307588341988,-2.1260440394836655,2.2796029636128363,16
2025-04-17,2025-04-16,3,INTELLECT,1.0636856368563707,09:31,746.4,10:16,752.1,HARD_STOP,33,167,24631.2,24929.760000000002,161.8593681870015,860.4948226130076,0.7636655948553006,2.2541568841256736,26
2025-04-21,2025-04-17,2,INTELLECT,0.9398376062911717,09:31,789.0,09:41,781.5,HARD_STOP,31,158,24459.0,24932.4,-258.288742923,-1275.798193414,-0.9505703422053258,2.2246924372827688,23
2025-04-22,2025-04-21,1,TATAELXSI,0.7268265055691892,09:31,5338.5,09:56,5375.0,TRAIL,4,23,21354.0,24557.1,123.261634996,748.783718227,0.6837126533670412,2.267319537895083,15
2025-04-22,2025-04-21,3,KFINTECH,0.9049773755656076,09:31,1248.1,09:56,1252.1,TRAIL,20,100,24962.0,24961.999999999996,53.477779096000006,308.69597548,0.3204871404534959,0.006705188034028531,23
2025-04-23,2025-04-22,1,ATUL,1.164012610136611,09:31,6253.5,09:51,6215.0,HARD_STOP,3,19,18760.5,23763.3,-135.320663643,-820.3677387390001,-0.6156552330694787,2.327325423353124,15
2025-04-29,2025-04-28,1,SONATSOFTW,0.4891304347826031,09:31,369.8,09:49,370.6,TRAIL,67,338,24776.600000000002,24998.480000000003,27.291288863200762,179.06878312480384,0.21633315305571443,2.2907416104828777,22
2025-04-29,2025-04-28,2,GRSE,2.166372889065782,09:31,1795.6,09:49,1813.5,TRAIL,13,69,23342.8,24779.28,207.79710046420118,1143.8789482946063,0.9968812653152304,0.7222004466226992,17
2025-05-02,2025-04-30,1,SONATSOFTW,2.4615384615384706,09:31,416.7,09:35,413.95,HARD_STOP,59,299,24585.3,24918.66,-188.2176538871,-913.1278084431,-0.6599472042236654,2.3178796666088592,19
2025-05-07,2025-05-06,1,BLS,3.3532934131736525,09:31,344.95,09:40,342.6,HARD_STOP,72,362,24836.399999999998,24974.379999999997,-195.42948381359753,-941.6678584405877,-0.6812581533555462,1.4391674741793914,21
2025-05-08,2025-05-07,1,BLS,0.4046827576239531,09:31,347.55,09:50,349.8,TRAIL,71,359,24676.05,24954.09,133.4799573219,716.3432063051,0.6473888649115134,0.7070223923683594,23
2025-05-08,2025-05-07,2,KFINTECH,3.545711421019049,09:31,1136.0,09:50,1138.0,TRAIL,22,110,24992.0,24992.0,17.469013672000003,128.69462836,0.17605633802817433,0.2387079037943205,23
2025-05-14,2025-05-13,1,BDL,0.6094120302448935,09:31,1783.9,10:49,1793.0,TRAIL,14,70,24974.600000000002,24974.6,100.83407068839873,545.6059354419937,0.5101182801726445,2.350484922564679,23
2025-05-15,2025-05-14,4,INTELLECT,1.0557007842348698,09:31,1005.1,11:45,1013.05,TRAIL,24,124,24122.4,24926.480000000003,165.09719755439835,894.3908997643915,0.7909660730275547,1.5605949948857727,15
2025-05-16,2025-05-15,1,VIJAYA,1.0898876404494384,09:31,899.7,15:29,911.4,EOD,27,138,24291.9,24831.72,289.93735866779815,1523.1779126131905,1.3004334778259352,2.5709865931018787,35
2025-05-16,2025-05-15,2,ERIS,0.2770270270270103,09:31,1484.1,15:29,1457.0,EOD,16,84,23745.6,24932.879999999997,-458.50346701759855,-2366.8866522423923,-1.8260225052220136,2.45907332530776,17
2025-05-16,2025-05-15,3,COCHINSHIP,2.6062876690014614,09:31,1889.7,15:29,2047.0,EOD,13,66,24566.100000000002,24944.04,2017.5396319753995,10287.670574982798,8.324072604117049,2.435637158556963,21
2025-05-16,2025-05-15,4,BDL,3.31400165700082,09:31,1870.7,15:29,1844.0,EOD,13,66,24319.100000000002,24693.239999999998,-372.66701578860057,-1852.411521665203,-1.4272732132356913,2.409880596922881,28
2025-05-16,2025-05-15,5,MAZDOCK,2.0054979382731597,09:31,3265.8,15:29,3523.0,EOD,7,38,22860.600000000002,24820.08,1775.0047681183987,9679.863107385592,7.875558821728212,1.597764122434002,21
2025-05-16,2025-05-15,6,GRSE,3.9420187378468974,09:31,2350.9,15:29,2486.0,EOD,10,53,23509.0,24919.54,1325.204888605999,7067.135827411796,5.746735292866556,0.8462780741605105,38
2025-05-23,2025-05-22,1,JUBLPHARMA,0.9548818333731113,09:31,1056.6,09:41,1063.05,HARD_STOP,23,118,24301.8,24935.76,122.48413005930105,669.7388609738053,0.61044860874504,2.285979938611051,28
2025-05-23,2025-05-22,2,BDL,0.43759116482600113,09:31,1925.3,09:41,1905.6,HARD_STOP,12,64,23103.6,24643.84,-260.7489094008005,-1351.0679797376029,-1.0232171609619312,1.5177702204002774,23
2025-05-23,2025-05-22,3,ERIS,1.2748796669701967,09:31,1550.6,09:41,1539.0,HARD_STOP,16,80,24809.6,24809.6,-211.79056399359854,-1018.6553479679927,-0.7480975106410326,1.4385602224382266,37
2025-05-23,2025-05-22,4,GRSE,0.3481772918770165,09:31,2882.3,09:41,2837.5,HARD_STOP,8,43,23058.4,24787.780000000002,-382.62286939840146,-2016.7311274164078,-1.5543142629150353,0.7763424759711737,36
2025-05-26,2025-05-23,1,JUBLPHARMA,0.49532450699010244,09:31,1084.8,14:09,1102.7,TRAIL,23,115,24950.399999999998,24950.4,384.9777173750021,1966.7417118750104,1.6500737463126969,2.2664920297230418,29
2025-05-30,2025-05-29,1,ITI,0.30220175564830143,09:31,348.5,11:41,346.6,TRAIL,71,358,24743.5,24952.6,-161.05292757459839,-771.1782779507919,-0.5451936872309826,2.2703610121972444,63
2025-05-30,2025-05-29,2,BDL,2.0707376058041183,09:31,2025.1,11:41,2060.1,TRAIL,12,61,24301.199999999997,24706.219999999998,393.9608489376,2043.6501242328,1.7283097131005842,0.7418639540614151,18
2025-06-04,2025-06-03,1,COCHINSHIP,2.0266385588348035,09:31,2128.0,09:43,2145.9,TRAIL,11,58,23408.0,24684.8,171.950879084601,947.2018045188053,0.8411654135338287,2.5314489028209284,15
2025-06-04,2025-06-03,2,GRSE,5.411561903589246,09:31,3425.0,09:43,3436.0,TRAIL,7,36,23975.0,24660.0,51.526365898,305.229322904,0.32116788321168155,-0.06471659823000842,26
2025-06-05,2025-06-04,1,GRSE,1.0446428571428523,09:31,3393.6,13:42,3430.0,TRAIL,7,36,23755.2,24433.92,229.44562106480063,1219.7660095904032,1.0726072607260662,-0.06315233466883008,32
2025-06-13,2025-06-12,1,WOCKPHARMA,1.1802636881800943,09:31,1759.3,09:45,1742.8,HARD_STOP,14,71,24630.2,24982.06,-256.9712526444,-1262.3895712966,-0.9378730176774819,2.340721821900958,24
2025-06-13,2025-06-12,2,ERIS,0.5653266331658191,09:31,1759.6,09:45,1745.4,HARD_STOP,14,71,24634.399999999998,24986.32,-224.79632181999744,-1099.143819229987,-0.8070015912707285,0.6661340370598157,15
2025-06-16,2025-06-13,2,ERIS,0.28287004297449236,09:31,1843.1,09:33,1823.2,HARD_STOP,13,67,23960.3,24697.54,-283.94312158939823,-1423.641861714591,-1.0797026748412875,-0.0929967267045968,15
2025-06-23,2025-06-20,2,GRSE,1.6815839435855517,09:31,3376.0,09:41,3351.5,HARD_STOP,7,37,23632.0,24982.4,-196.450802905,-997.466020355,-0.7257109004739304,-0.06943975511691214,19
2025-06-25,2025-06-24,1,ITI,0.31254883575557724,09:31,320.95,10:49,323.0,TRAIL,77,389,24713.149999999998,24969.909999999996,131.54183098210086,706.0182754797044,0.638728773952324,1.51844354909173,16
2025-07-28,2025-07-25,1,NEWGEN,3.033175355450246,09:31,869.6,09:36,864.2,HARD_STOP,28,143,24348.8,24870.56,-176.92393148639937,-863.0073693483968,-0.6209751609935532,0.6834295308852876,15
2025-07-31,2025-07-30,1,GALLANTT,1.234238441523794,09:31,757.95,09:37,753.2,HARD_STOP,32,164,24254.4,24860.760000000002,-177.6233126368,-869.7881528636,-0.6266904149350272,2.3399384618621824,27
2025-07-31,2025-07-30,2,JUBLPHARMA,0.5861471146701991,09:31,1218.4,09:37,1209.0,HARD_STOP,20,102,24368.0,24855.36,-213.72073184800183,-1049.5271732248093,-0.7715036112935114,2.26018049864836,20
2025-08-04,2025-08-01,1,GALLANTT,1.1510981741201354,09:31,764.5,13:47,772.0,TRAIL,32,163,24464.0,24922.7,213.903448032,1131.029811413,0.9810333551340644,1.4780130570765257,24
2025-09-11,2025-09-10,1,INTELLECT,0.617345414716719,09:31,1010.5,11:43,1003.3,HARD_STOP,24,123,24252.0,24858.3,-198.40745085120108,-976.3533060124056,-0.7125185551707158,1.4945012817233596,15
2025-10-16,2025-10-15,1,BLS,2.4403183023872677,09:31,289.9,09:37,288.0,HARD_STOP,86,431,24931.399999999998,24989.379999999997,-189.73394006439804,-909.9033943273902,-0.6553984132459445,0.8505235021591351,30
2025-10-17,2025-10-16,1,BLS,1.4138204924543318,09:31,319.35,09:59,320.8,TRAIL,78,391,24909.300000000003,24973.170000000002,86.61247343579912,475.57850560509553,0.4540472835447007,0.17464857325475958,17
2025-10-20,2025-10-17,1,BLS,2.532628962088257,09:31,329.9,09:36,327.85,HARD_STOP,75,378,24742.5,24940.44,-179.8897988624966,-865.8297432669829,-0.6214004243710103,0.13323040780938689,15
2025-12-02,2025-12-01,1,WOCKPHARMA,2.4406642909970966,09:31,1522.0,10:01,1535.9,TRAIL,16,82,24352.0,24960.8,196.43348663360146,1048.2863401972074,0.9132720105125003,1.5075406646207707,22
2025-12-11,2025-12-10,1,KAYNES,2.2814662906947003,09:31,3990.0,09:42,3965.5,HARD_STOP,6,31,23940.0,24738.0,-172.293107658,-850.077399233,-0.6140350877193002,0.8489410632470054,21
2025-12-12,2025-12-11,1,KAYNES,0.5414510889182989,09:31,4179.0,09:52,4193.5,TRAIL,5,29,20895.0,24238.2,50.295439075,330.465631635,0.34697296003829425,0.09045394172729315,22
2025-12-18,2025-12-17,1,KAYNES,0.28318148239350194,09:31,4068.0,09:37,4044.0,HARD_STOP,6,30,24408.0,24408.0,-169.791319872,-810.00715936,-0.5899705014749235,-0.1694698492133515,21
2025-12-19,2025-12-18,1,KAYNES,0.3085277057879754,09:31,4061.5,10:09,4038.5,HARD_STOP,6,30,24369.0,24369.0,-163.7538036,-779.947018,-0.5662932414132738,-0.9826594351382418,22
2025-12-22,2025-12-19,1,KAYNES,0.5219454329774553,09:31,4234.0,10:15,4206.0,HARD_STOP,5,29,21170.0,24557.2,-162.3601372,-902.24375576,-0.6613131790269233,-1.6564093670820115,22
