symbol,signal_date,entry_date,range_pct__pct,ret_5d__pct,ret_20d__pct,vol_vs_20d__pct,dist_prior_high_20__pct,atr_20_pct__pct,wtd_range_pct__pct,wtd_close_loc__pct,rs_sector_20d__pct,raw_eod_state_score,raw_eod_state_z,pattern_stock_prior_score,fired_patterns,fired_pair_count,prior_log,pair_log,vol_state,pullback_active_state,continuation_state,raw_repaired_score,prior_pct,pairs_pct,raw_pct,prior_z_capped,pairs_z_capped,raw_z_capped,watchlist_memory,watchlist_memory_z,stale_loser_penalty,final_score,pattern_stock_prior_z,final_rank,risk_mode,recent3_pnl_5x_rs,month_pnl_before_5x_rs,day_quality
NUVAMA,2025-03-13,2025-03-17,0.6792452830188679,0.0859538784067086,0.4096638655462185,0.8343815513626834,0.3417190775681342,0.790356394129979,0.9538784067085954,0.0754716981132075,0.4012605042016807,3.044948513996794,1.212345577289207,86.94796390076561,FALCPAT_6145|FALCPAT_6166|FALCPAT_6174|FALCPAT_6346|FALCPAT_6458|FALCPAT_6881|FALCPAT_7545|FALCPAT_7737|FALCPAT_7780|FALCPAT_8097|FALCPAT_8196|FALCPAT_8260|FALCPAT_8312|FALCPAT_8361|FALCPAT_8641|FALCPAT_8668|FALCPAT_8687,25,4.476745320270512,3.258096538021482,0.8253668763102725,0.7316147842784912,0.21155682398745662,1.0907651829267646,0.9979035639412998,0.9937106918238994,0.9056603773584906,2.730890185577944,2.8144670100626956,1.382778398239663,-0.5,-2.5,2.0,0.5374885850825297,2.730890185577944,8,normal,6292.007615534989,32260.05389873065,0.9853249475890986
ZOMATO,2025-03-17,2025-03-18,0.7473794549266247,0.1876310272536687,0.3897058823529412,0.7725366876310272,0.2044025157232704,0.5859538784067087,0.7473794549266247,0.6069182389937107,0.7226890756302521,3.084178073745221,1.253280160286622,40.44879924403002,FALCPAT_6166|FALCPAT_6458|FALCPAT_7545|FALCPAT_7735|FALCPAT_7781|FALCPAT_7786|FALCPAT_7915|FALCPAT_8099|FALCPAT_8141|FALCPAT_8411|FALCPAT_8494|FALCPAT_8511|FALCPAT_8781|FALCPAT_8883|FALCPAT_8909|FALCPAT_9541,16,3.7244589123807605,2.833213344056216,0.6747379454926625,0.7822736641826543,0.4232302512199848,1.0920370751519557,0.9790356394129979,0.9853249475890985,0.9119496855345912,2.260610834732186,2.485886648827175,1.38478292095958,0.0,0.037150362353620014,0.0,1.8606479356348136,2.260610834732186,1,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
HBLENGINE,2025-03-17,2025-03-18,0.6687631027253669,0.0377358490566037,0.0630252100840336,0.5723270440251572,0.0628930817610062,0.939203354297694,0.6687631027253669,0.0419287211740041,0.0630252100840336,3.0104236034036256,1.151370528621054,43.40968990354981,FALCPAT_6145|FALCPAT_6166|FALCPAT_6174|FALCPAT_6223|FALCPAT_6251|FALCPAT_6545|FALCPAT_6569|FALCPAT_6927|FALCPAT_7021|FALCPAT_8079|FALCPAT_8724|FALCPAT_8766|FALCPAT_8883|FALCPAT_8938|FALCPAT_9522|FALCPAT_9583,16,3.7934576866980025,2.833213344056216,0.7904612159329141,0.6981396332117753,0.04889981149692575,0.9047084708316977,0.9853249475890985,0.9790356394129979,0.8658280922431866,2.316535164739274,2.485886648827175,1.147231539885712,0.0,0.037150362353620014,0.0,1.8264260388695361,2.316535164739274,2,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
POLICYBZR,2025-03-17,2025-03-18,0.7735849056603774,0.3920335429769392,0.0693277310924369,0.9433962264150944,0.1111111111111111,0.8029350104821803,0.7735849056603774,0.8364779874213837,0.0693277310924369,3.126256320138119,1.3114214305197676,74.52961280664576,FALCPAT_6458|FALCPAT_7021|FALCPAT_7561|FALCPAT_7801|FALCPAT_8171|FALCPAT_8269|FALCPAT_8411|FALCPAT_8494|FALCPAT_8668|FALCPAT_8724|FALCPAT_8781|FALCPAT_8877|FALCPAT_8883|FALCPAT_8909|FALCPAT_9016|FALCPAT_9111|FALCPAT_9170,23,4.32452480196038,3.1780538303479458,0.7867924528301886,0.6375552736817998,0.3740623293342494,1.0276999013267616,0.9937106918238994,0.9958071278825996,0.8972746331236897,2.7469713993496594,2.877446182801889,1.3031969584098575,-0.6533333333333333,-2.5,1.0,1.337425605870189,2.7469713993496594,3,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
OLECTRA,2025-03-17,2025-03-18,0.8972746331236897,0.0356394129979035,0.0672268907563025,0.7085953878406709,0.0796645702306079,0.9308176100628932,0.8972746331236897,0.10062893081761,0.0672268907563025,3.342816623504748,1.6106518452629155,42.72106027653141,FALCPAT_6251|FALCPAT_6288|FALCPAT_6458|FALCPAT_7021|FALCPAT_7572|FALCPAT_7780|FALCPAT_8079|FALCPAT_8241|FALCPAT_8764|FALCPAT_8938|FALCPAT_8949|FALCPAT_9403|FALCPAT_9505|FALCPAT_9522|FALCPAT_9541|FALCPAT_9567,16,3.777829914536036,2.833213344056216,0.9123689727463312,0.7227745186124764,0.06452178355618972,1.2846168613707982,0.9832285115303984,0.9832285115303984,0.949685534591195,2.3038686689020715,2.485886648827175,1.6289933251805284,0.0,0.037150362353620014,1.0,1.1411665620664992,2.3038686689020715,4,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
ANURAS,2025-03-17,2025-03-18,0.7756813417190775,0.5094339622641509,0.98109243697479,0.9706498951781972,0.6834381551362684,0.7966457023060797,0.7756813417190775,0.3836477987421384,0.98109243697479,2.8757722900480944,0.9653171859044408,31.79020328357584,FALCPAT_7828|FALCPAT_7947|FALCPAT_8274|FALCPAT_8292|FALCPAT_8381|FALCPAT_8726|FALCPAT_8773|FALCPAT_8942|FALCPAT_8953|FALCPAT_9060|FALCPAT_9152|FALCPAT_9195|FALCPAT_9261|FALCPAT_9331|FALCPAT_9413,15,3.4901297903974444,2.772588722239781,0.7851153039832286,0.6411870408540775,0.6666508112679035,1.0152257056885385,0.9580712788259959,0.9769392033542977,0.8930817610062893,2.0706842849095253,2.4170485929448553,1.28737843239031,0.0,0.037150362353620014,1.0,0.937062254895835,2.0706842849095253,5,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
BLS,2025-03-17,2025-03-18,0.7610062893081762,0.3983228511530398,0.1176470588235294,0.5953878406708596,0.1425576519916142,0.7693920335429769,0.7610062893081762,0.9056603773584906,0.1092436974789916,3.100394623258108,1.2756872439534233,46.28953739075728,FALCPAT_6251|FALCPAT_6458|FALCPAT_6591|FALCPAT_7348|FALCPAT_7561|FALCPAT_7915|FALCPAT_8079|FALCPAT_8225|FALCPAT_8269|FALCPAT_8411|FALCPAT_8455|FALCPAT_8511|FALCPAT_8668|FALCPAT_8781|FALCPAT_8883|FALCPAT_8909|FALCPAT_9016,20,3.8562890742175218,3.044522437723423,0.7647798742138365,0.5658738967285027,0.41162641157091767,0.9034630077577454,0.989517819706499,0.989517819706499,0.8637316561844863,2.367460754145965,2.72582393441305,1.145652168308331,0.0,0.037150362353620014,2.0,0.29693516832537714,2.367460754145965,6,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
KAYNES,2025-03-17,2025-03-18,0.8867924528301887,0.4276729559748428,0.8781512605042017,0.5828092243186582,0.7190775681341719,0.8637316561844863,0.8867924528301887,0.639412997903564,0.8886554621848739,3.2164801455173264,1.4360874578028355,39.80172386184277,FALCPAT_6474|FALCPAT_6569|FALCPAT_6578|FALCPAT_6890|FALCPAT_7297|FALCPAT_8411|FALCPAT_8571|FALCPAT_8724|FALCPAT_8789|FALCPAT_9121|FALCPAT_9222|FALCPAT_9427|FALCPAT_9450|FALCPAT_9506|FALCPAT_9541|FALCPAT_9567,16,3.7087243320333,2.833213344056216,0.8764150943396225,0.5648380106759685,0.6623749185208674,1.2142450477394897,0.9769392033542977,0.9811320754716981,0.9371069182389937,2.247857769586005,2.485886648827175,1.539754836603467,-0.42,-2.5,2.0,0.2936520352300038,2.247857769586005,7,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
GRAVITA,2025-03-17,2025-03-18,0.8825995807127882,0.1740041928721174,0.2331932773109243,0.4423480083857442,0.2075471698113207,0.9350104821802936,0.8825995807127882,0.0649895178197065,0.2226890756302521,3.210960044395117,1.4284601035622644,72.74761293415578,FALCPAT_6145|FALCPAT_6166|FALCPAT_6174|FALCPAT_6545|FALCPAT_6569|FALCPAT_6578|FALCPAT_6591|FALCPAT_6890|FALCPAT_7160|FALCPAT_7202|FALCPAT_7561|FALCPAT_8269|FALCPAT_8494|FALCPAT_8511|FALCPAT_8569|FALCPAT_8724|FALCPAT_8733,26,4.300648627701609,3.295836866004329,0.9061844863731656,0.620219156845128,0.1688505276324366,1.1045537779656425,0.9916142557651991,0.9979035639412998,0.9203354297693921,2.7276194751775718,3.0,1.4006553503233263,0.0,0.037150362353620014,5.0,-1.8224073985892613,2.7276194751775718,8,normal,1713.5138840203049,26683.36361340476,0.9853249475890986
HBLENGINE,2025-03-18,2025-03-19,0.7295597484276729,0.0796645702306079,0.0273109243697479,0.779874213836478,0.0545073375262054,0.9350104821802936,0.6016771488469602,0.4255765199161425,0.0252100840336134,3.131779504254532,1.3374596845993052,59.52646703103844,FALCPAT_6145|FALCPAT_6166|FALCPAT_6251|FALCPAT_6545|FALCPAT_6569|FALCPAT_6927|FALCPAT_7021|FALCPAT_7466|FALCPAT_7545|FALCPAT_8079|FALCPAT_8455|FALCPAT_8724|FALCPAT_8883|FALCPAT_8938|FALCPAT_9300|FALCPAT_9395|FALCPAT_9506,20,4.103080740961412,3.044522437723423,0.7772536687631028,0.7195074256117542,0.14488597325722735,1.039341183016469,0.989517819706499,0.9832285115303984,0.9119496855345912,2.5417931310265596,2.655647807159576,1.2715932971588495,1.0,2.5,0.0,1.9928347946835796,2.5417931310265596,1,normal,6197.6146752817185,36050.21033768338,0.9853249475890986
FACT,2025-03-18,2025-03-19,0.8679245283018868,0.3228511530398323,0.0252100840336134,0.5849056603773585,0.0167714884696016,0.9727463312368972,0.7840670859538784,0.9832285115303984,0.0231092436974789,3.5072496608706376,1.863502079537162,38.00528552348756,FALCPAT_6205|FALCPAT_6343|FALCPAT_6424|FALCPAT_6645|FALCPAT_7226|FALCPAT_8141|FALCPAT_8171|FALCPAT_8245|FALCPAT_8734|FALCPAT_8764|FALCPAT_8877|FALCPAT_9300|FALCPAT_9407|FALCPAT_9545|FALCPAT_9569|FALCPAT_9584,16,3.6636971631900654,2.833213344056216,0.8857442348008386,0.6044122051336257,0.3685739390095661,1.3294979513363065,0.9685534591194969,0.9769392033542977,0.9517819706498952,2.190742137462732,2.422145607948236,1.6265966132777752,0.0,-0.05714031787321928,0.0,1.8769122367673206,2.190742137462732,2,normal,6197.6146752817185,36050.21033768338,0.9853249475890986
POLICYBZR,2025-03-18,2025-03-19,0.941299790356394,0.649895178197065,0.1659663865546218,0.909853249475891,0.230607966457023,0.80083857442348,0.9769392033542976,0.939203354297694,0.1281512605042016,3.2251464422246885,1.4682689294684048,84.1599203451232,FALCPAT_6458|FALCPAT_6865|FALCPAT_6951|FALCPAT_7085|FALCPAT_7179|FALCPAT_7183|FALCPAT_7561|FALCPAT_7942|FALCPAT_8171|FALCPAT_8269|FALCPAT_8364|FALCPAT_8411|FALCPAT_8429|FALCPAT_8496|FALCPAT_8668|FALCPAT_8781|FALCPAT_8854,30,4.444530904669313,3.4339872044851463,0.890566037735849,0.52248559801279,0.5229784366576818,1.124002464589319,0.9958071278825996,0.9979035639412998,0.9224318658280922,2.8145990010824686,3.0,1.3751753568822,0.6388966680264397,2.5,1.0,1.4103633897076608,2.8145990010824686,3,normal,6197.6146752817185,36050.21033768338,0.9853249475890986
