agent_id,pattern_id,target,regime,mined_year,oos_fires,hit_pct,base_pct,real_lift_pp,clean26_lift,bear_lift,avg_ret,cagr5L,status,rule,mandate,fire_col,family,n_conditions,parsed_conditions
FALCPAT_7252,7252,hit_10pc_20d,other,2023,20010,41.049475262368816,32.698883353500555,8.35059190886826,7.85,9.88,1.18220461504114,10.761541115934126,PROMOTED,volatility (20d ATR%) >= 2.1521 AND 60d relative strength vs sector >= 13.7136 AND close position in weekly range <= 0.8296 AND close position in weekly range >= 0.2647,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7252,other,4,atr_20_pct>=2.1521 AND rs_sector_60d>=13.7136 AND weekly_close_loc<=0.8296 AND weekly_close_loc>=0.2647
FALCPAT_7253,7253,hit_10pc_20d,breakout,2023,6649,56.8055346668672,32.698883353500555,24.10665131336664,10.44,9.96,3.9992221540163584,39.179529295114015,PROMOTED,volatility (20d ATR%) >= 2.1521 AND 60d relative strength vs sector >= 13.7136 AND close position in weekly range >= 0.8296,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7253,fresh_breakout,3,atr_20_pct>=2.1521 AND rs_sector_60d>=13.7136 AND weekly_close_loc>=0.8296
FALCPAT_7277,7277,hit_40pc_40d,momentum,2023,8569,14.393939393939394,4.0653742907808095,10.328565103158583,3.41,8.85,5.031144912686269,-9.366724281435356,PROMOTED,volatility (20d ATR%) >= 4.735 AND 20-day return >= 10.2475,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pat_7277,continuation,2,atr_20_pct>=4.735 AND roc_20>=10.2475
FALCPAT_7296,7296,hit_15pc_20d,capitulation,2023,5556,35.16918646508279,17.450644806122114,17.718541658960678,25.08,12.7,3.0608712172760795,12.884013702623974,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector <= -5.3304,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7296,pullback_reversal,3,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d<=-5.3304
FALCPAT_7297,7297,hit_15pc_20d,capitulation,2023,6824,31.286635404454863,17.450644806122114,13.835990598332751,23.92,5.3,2.55238983554789,-0.5812678002260041,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector >= -5.3304,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7297,pullback_reversal,3,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d>=-5.3304
FALCPAT_7304,7304,hit_15pc_20d,other,2023,21007,31.81320512210216,17.450644806122114,14.36256031598004,10.77,10.95,3.083578822964579,13.54580168986388,PROMOTED,distance from 200-DMA >= 24.7508 AND 20d relative strength vs sector >= -5.3079 AND close position in weekly range >= 0.4147 AND weekly range % >= 4.8858,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7304,other,4,dist_sma_200>=24.7508 AND rs_sector_20d>=-5.3079 AND weekly_close_loc>=0.4147 AND weekly_range_pct>=4.8858
FALCPAT_7320,7320,hit_10pc_20d,capitulation,2023,12074,49.32913698857048,32.698883353500555,16.630253635069923,23.92,9.77,2.244359668205757,25.97990738316449,PROMOTED,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs sector >= -40.4443,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7320,pullback_reversal,3,dist_high_252<=-43.4753 AND dist_sma_200<=24.1184 AND rs_sector_60d>=-40.4443
FALCPAT_7324,7324,hit_10pc_20d,other,2023,21730,46.6912103083295,32.698883353500555,13.992326954828943,6.59,10.79,2.5540313667227243,23.46288103799669,PROMOTED,distance from 200-DMA <= 64.0406 AND distance from 200-DMA >= 24.1184 AND 20d relative strength vs sector >= -5.3079 AND close position in weekly range >= 0.4147,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7324,other,4,dist_sma_200<=64.0406 AND dist_sma_200>=24.1184 AND rs_sector_20d>=-5.3079 AND weekly_close_loc>=0.4147
FALCPAT_7383,7383,hit_15pc_20d,other,2023,67452,31.166241942737223,17.450644806122114,13.715597136615107,11.72,9.5,3.091962219793165,-5.072943515416373,PROMOTED,volatility (20d ATR%) >= 2.4628 AND 20-day return <= 30.2011 AND close position in weekly range >= 0.267 AND weekly range % >= 7.5957,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7383,other,4,atr_20_pct>=2.4628 AND roc_20<=30.2011 AND weekly_close_loc>=0.267 AND weekly_range_pct>=7.5957
FALCPAT_7394,7394,hit_10pc_20d,breakout,2023,31220,59.34183277245664,32.698883353500555,26.64294941895608,12.34,8.39,4.139355495657017,57.21503936775025,PROMOTED,volatility (20d ATR%) >= 2.5597 AND 20-day return <= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7394,fresh_breakout,4,atr_20_pct>=2.5597 AND roc_20<=29.3078 AND weekly_close_loc>=0.7075 AND weekly_range_pct>=7.8851
FALCPAT_7395,7395,hit_10pc_20d,breakout,2023,1513,61.18999323867478,32.698883353500555,28.49110988517422,9.06,25.53,3.4290104737221334,73.26489980912143,PROMOTED,volatility (20d ATR%) >= 2.5597 AND 20-day return >= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7395,fresh_breakout,4,atr_20_pct>=2.5597 AND roc_20>=29.3078 AND weekly_close_loc>=0.7075 AND weekly_range_pct>=7.8851
FALCPAT_7412,7412,hit_25pc_30d,other,2023,23810,22.70436024531631,9.458155042142677,13.246205203173634,10.05,8.13,5.204217011332602,24.434829326120777,PROMOTED,volatility (20d ATR%) >= 2.4512 AND 20d relative strength vs sector <= 10.6274 AND close position in weekly range >= 0.319 AND weekly range % >= 10.5184,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7412,other,4,atr_20_pct>=2.4512 AND rs_sector_20d<=10.6274 AND weekly_close_loc>=0.319 AND weekly_range_pct>=10.5184
FALCPAT_7413,7413,hit_25pc_30d,other,2023,10370,23.674059787849565,9.458155042142677,14.215904745706892,8.25,12.2,4.305538173150142,10.186978399741232,PROMOTED,volatility (20d ATR%) >= 3.6673 AND 20d relative strength vs sector >= 10.6274 AND close position in weekly range >= 0.319,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7413,other,3,atr_20_pct>=3.6673 AND rs_sector_20d>=10.6274 AND weekly_close_loc>=0.319
FALCPAT_7444,7444,hit_25pc_30d,other,2023,51317,17.514873695503756,9.458155042142677,8.056718653361079,11.72,7.14,4.326692755497101,25.475813864347472,PROMOTED,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 <= 11.5 AND 60d relative strength vs market <= 39.7537 AND close position in weekly range >= 0.3227,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7444,dryup,4,atr_20_pct>=3.2758 AND n_sub_75v_20d<=11.5 AND rs_market_60d<=39.7537 AND weekly_close_loc>=0.3227
FALCPAT_7445,7445,hit_25pc_30d,other,2023,3480,24.367816091954023,9.458155042142677,14.909661049811346,28.48,17.64,2.457359457925456,34.36234434704111,PROMOTED,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 <= 11.5 AND 60d relative strength vs market >= 39.7537 AND close position in weekly range >= 0.3227,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7445,dryup,4,atr_20_pct>=3.2758 AND n_sub_75v_20d<=11.5 AND rs_market_60d>=39.7537 AND weekly_close_loc>=0.3227
FALCPAT_7446,7446,hit_25pc_30d,other,2023,11997,15.174065520485843,9.458155042142677,5.715910478343169,7.92,3.59,2.6976886568006755,28.062460670239208,PROMOTED,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 >= 11.5 AND 60-day return <= 4.3863 AND close position in weekly range >= 0.3227,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7446,dryup,4,atr_20_pct>=3.2758 AND n_sub_75v_20d>=11.5 AND roc_60<=4.3863 AND weekly_close_loc>=0.3227
FALCPAT_7447,7447,hit_25pc_30d,other,2023,14827,18.091250360958703,9.458155042142677,8.633095318816029,4.72,9.06,3.72818286513077,22.732302521338443,PROMOTED,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 >= 11.5 AND 60-day return >= 4.3863 AND close position in weekly range >= 0.3227,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7447,dryup,4,atr_20_pct>=3.2758 AND n_sub_75v_20d>=11.5 AND roc_60>=4.3863 AND weekly_close_loc>=0.3227
FALCPAT_7463,7463,hit_15pc_20d,other,2023,22369,27.512579899360805,17.450644806122114,10.061935093238692,21.44,17.15,1.2659932899846758,-14.094892569448549,PROMOTED,volatility (20d ATR%) >= 3.9983 AND days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.5947,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7463,dryup,3,atr_20_pct>=3.9983 AND n_sub_75v_20d<=10.5 AND weekly_close_loc<=0.5947
FALCPAT_7469,7469,hit_15pc_20d,breakout,2023,6193,46.93811601227985,17.450644806122114,29.487471206157736,28.44,10.83,6.245862691811797,75.658664241088,PROMOTED,distance from 20-day high <= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7469,fresh_breakout,4,dist_high_20<=-3.9429 AND rs_sector_60d<=-5.1916 AND weekly_close_loc>=0.5947 AND weekly_range_pct>=10.0582
FALCPAT_7470,7470,hit_15pc_20d,breakout,2023,2301,38.02694480660583,17.450644806122114,20.57630000048371,20.61,3.81,4.524590341190833,20.65059496440293,PROMOTED,distance from 20-day high >= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7470,fresh_breakout,4,dist_high_20>=-3.9429 AND rs_sector_60d<=-5.1916 AND weekly_close_loc>=0.5947 AND weekly_range_pct>=10.0582
FALCPAT_7508,7508,hit_10pc_20d,breakout,2023,5155,68.61413043478261,32.698883353500555,35.91524708128205,29.14,17.45,5.175819299283079,17.92745838149825,PROMOTED,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7508,fresh_breakout,3,rs_sector_20d<=-6.5723 AND weekly_close_loc>=0.5525 AND weekly_range_pct>=9.6217
FALCPAT_7546,7546,hit_10pc_20d,other,2023,19363,42.76047316493621,32.698883353500555,10.06158981143565,3.97,10.38,1.28460431163443,24.113339151878566,PROMOTED,volatility (20d ATR%) >= 3.6294 AND distance from 50-DMA >= -1.7213 AND 20d relative strength vs market <= 3.1904 AND 60d relative strength vs sector >= -16.2109,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7546,other,4,atr_20_pct>=3.6294 AND dist_sma_50>=-1.7213 AND rs_market_20d<=3.1904 AND rs_sector_60d>=-16.2109
FALCPAT_7547,7547,hit_10pc_20d,other,2023,31302,46.89137380191693,32.698883353500555,14.192490448416372,14.9,13.91,1.4527613269938606,-9.62357727159956,PROMOTED,volatility (20d ATR%) >= 3.6294 AND distance from 50-DMA >= -1.7213 AND 20d relative strength vs market >= 3.1904 AND 60d relative strength vs sector >= -16.2109,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7547,other,4,atr_20_pct>=3.6294 AND dist_sma_50>=-1.7213 AND rs_market_20d>=3.1904 AND rs_sector_60d>=-16.2109
FALCPAT_7553,7553,hit_10pc_20d,breakout,2023,31725,54.30402639845163,32.698883353500555,21.605143044951078,21.38,10.41,3.4663383378193644,59.25164781329466,PROMOTED,volatility (20d ATR%) >= 2.3477 AND 20-day return <= 3.5439 AND close position in weekly range >= 0.4998 AND weekly range % >= 6.9997,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7553,fresh_breakout,4,atr_20_pct>=2.3477 AND roc_20<=3.5439 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=6.9997
FALCPAT_7554,7554,hit_10pc_20d,breakout,2023,29332,51.53979840111227,32.698883353500555,18.840915047611716,2.71,7.18,2.959907158951453,-15.894034891588705,PROMOTED,volatility (20d ATR%) >= 2.3477 AND 20-day return >= 3.5439 AND close position in weekly range >= 0.4998 AND weekly range % >= 6.9997,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7554,fresh_breakout,4,atr_20_pct>=2.3477 AND roc_20>=3.5439 AND weekly_close_loc>=0.4998 AND weekly_range_pct>=6.9997
FALCPAT_7559,7559,hit_15pc_20d,breakout,2023,39634,36.90882496343247,17.450644806122114,19.45818015731036,16.63,10.48,4.47133030637812,26.332473584381333,PROMOTED,volatility (20d ATR%) >= 3.4166 AND close position in weekly range >= 0.6636,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7559,fresh_breakout,2,atr_20_pct>=3.4166 AND weekly_close_loc>=0.6636
FALCPAT_7599,7599,hit_15pc_20d,breakout,2024,739,27.46955345060893,15.52565995111252,11.943893499496411,12.02,14.65,2.3360050960017062,9.48318468269016,PROMOTED,distance from 50-DMA >= 20.4217 AND 60d relative strength vs sector >= -12.3946 AND close position in weekly range >= 0.5365 AND weekly range % <= 11.038,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7599,fresh_breakout,4,dist_sma_50>=20.4217 AND rs_sector_60d>=-12.3946 AND weekly_close_loc>=0.5365 AND weekly_range_pct<=11.038
FALCPAT_7602,7602,hit_15pc_20d,breakout,2024,2948,56.90890481064484,15.52565995111252,41.38324485953231,13.11,13.18,6.628871193242954,76.573910661104,PROMOTED,5-day return <= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7602,fresh_breakout,3,roc_5<=11.7516 AND weekly_close_loc>=0.5365 AND weekly_range_pct>=14.9824
FALCPAT_7603,7603,hit_15pc_20d,breakout,2024,1184,34.97835497835498,15.52565995111252,19.452695027242463,18.25,16.22,2.118804782297284,-24.10591636557776,PROMOTED,5-day return >= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7603,fresh_breakout,3,roc_5>=11.7516 AND weekly_close_loc>=0.5365 AND weekly_range_pct>=14.9824
FALCPAT_7618,7618,hit_10pc_20d,breakout,2024,8214,60.296641333660205,30.24927834188964,30.04736299177057,22.55,14.03,4.251279602971939,67.32870674495732,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % <= 14.1572 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7618,fresh_breakout,4,roc_5<=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct<=14.1572 AND weekly_range_pct>=9.062
FALCPAT_7619,7619,hit_10pc_20d,breakout,2024,2400,79.67445742904842,30.24927834188964,49.42517908715877,36.05,19.83,6.323609738184357,69.05566227651924,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 14.1572,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7619,fresh_breakout,3,roc_5<=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct>=14.1572
FALCPAT_7620,7620,hit_10pc_20d,breakout,2024,8116,47.21488746385012,30.24927834188964,16.96560912196048,10.53,5.15,1.8030651163117688,44.12326513934697,PROMOTED,distance from 50-DMA <= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7620,fresh_breakout,4,dist_sma_50<=14.898 AND roc_5>=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct>=9.062
FALCPAT_7621,7621,hit_10pc_20d,breakout,2024,2201,48.444231689803736,30.24927834188964,18.19495334791409,5.76,19.07,1.7752730881289085,12.074307889880952,PROMOTED,distance from 50-DMA >= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7621,fresh_breakout,4,dist_sma_50>=14.898 AND roc_5>=3.643 AND weekly_close_loc>=0.5098 AND weekly_range_pct>=9.062
FALCPAT_7685,7685,hit_40pc_40d,other,2023,9638,11.631043785017638,4.0653742907808095,7.565669494236829,2.11,9.65,2.834733980196102,-14.115381968482932,PROMOTED,volatility (20d ATR%) >= 2.8119 AND distance from 200-DMA >= 49.4324 AND 60d relative strength vs market <= 130.31,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pat_7685,other,3,atr_20_pct>=2.8119 AND dist_sma_200>=49.4324 AND rs_market_60d<=130.31
FALCPAT_7693,7693,hit_10pc_20d,breakout,2023,25487,45.30527852104111,32.698883353500555,12.606395167540551,18.39,9.89,2.477860770790558,37.37954943383859,PROMOTED,volatility (20d ATR%) >= 3.4197 AND close position in weekly range >= 0.498 AND weekly range % <= 8.5178,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7693,fresh_breakout,3,atr_20_pct>=3.4197 AND weekly_close_loc>=0.498 AND weekly_range_pct<=8.5178
FALCPAT_7694,7694,hit_10pc_20d,breakout,2023,11646,49.31007550117157,32.698883353500555,16.611192147671012,13.91,13.95,2.09625066761937,13.540596803662574,PROMOTED,volatility (20d ATR%) >= 2.5871 AND close position in weekly range <= 0.6838 AND close position in weekly range >= 0.498 AND weekly range % >= 8.5178,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7694,fresh_breakout,4,atr_20_pct>=2.5871 AND weekly_close_loc<=0.6838 AND weekly_close_loc>=0.498 AND weekly_range_pct>=8.5178
FALCPAT_7695,7695,hit_10pc_20d,breakout,2023,30760,60.4975548918573,32.698883353500555,27.79867153835674,12.49,9.68,4.172221468426763,97.40196210427696,PROMOTED,volatility (20d ATR%) >= 2.5871 AND close position in weekly range >= 0.6838 AND weekly range % >= 8.5178,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7695,fresh_breakout,3,atr_20_pct>=2.5871 AND weekly_close_loc>=0.6838 AND weekly_range_pct>=8.5178
FALCPAT_7735,7735,hit_10pc_20d,capitulation,2024,12292,44.22178823129829,30.24927834188964,13.972509889408652,18.89,6.97,2.363414828673823,-6.4032482358216125,PROMOTED,volatility (20d ATR%) >= 3.0158 AND distance from 120-day high <= -18.0703 AND close position in weekly range >= 0.4253 AND weekly range % <= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7735,pullback_reversal,4,atr_20_pct>=3.0158 AND dist_high_120<=-18.0703 AND weekly_close_loc>=0.4253 AND weekly_range_pct<=8.6398
FALCPAT_7739,7739,hit_10pc_20d,other,2024,7890,48.67199587416194,30.24927834188964,18.422717532272294,11.64,15.0,1.7765938554086451,15.910892376232333,PROMOTED,close position in weekly range <= 0.7385 AND close position in weekly range >= 0.4445 AND weekly range % >= 9.4473,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7739,other,3,weekly_close_loc<=0.7385 AND weekly_close_loc>=0.4445 AND weekly_range_pct>=9.4473
FALCPAT_7740,7740,hit_10pc_20d,breakout,2024,7583,67.81076066790352,30.24927834188964,37.56148232601389,21.67,9.31,5.476822768762377,51.21938334132828,PROMOTED,5-day return <= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7740,fresh_breakout,3,roc_5<=4.1146 AND weekly_close_loc>=0.7385 AND weekly_range_pct>=8.6398
FALCPAT_7741,7741,hit_10pc_20d,breakout,2024,7330,49.71219991576583,30.24927834188964,19.46292157387619,10.46,8.18,2.401690463836821,55.898128046253404,PROMOTED,5-day return >= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7741,fresh_breakout,3,roc_5>=4.1146 AND weekly_close_loc>=0.7385 AND weekly_range_pct>=8.6398
FALCPAT_7751,7751,hit_15pc_20d,breakout,2024,10542,32.06899931392728,15.52565995111252,16.543339362814756,22.33,9.98,3.858816480196862,27.526849705550703,PROMOTED,volatility (20d ATR%) >= 3.5078 AND distance from 60-day high <= -6.8519 AND close position in weekly range >= 0.6063 AND weekly range % <= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7751,fresh_breakout,4,atr_20_pct>=3.5078 AND dist_high_60<=-6.8519 AND weekly_close_loc>=0.6063 AND weekly_range_pct<=10.9288
FALCPAT_7752,7752,hit_15pc_20d,breakout,2024,3866,26.30846325167038,15.52565995111252,10.78280330055786,10.13,8.2,2.859484340315175,-4.005886923504709,PROMOTED,volatility (20d ATR%) >= 3.5078 AND distance from 60-day high >= -6.8519 AND close position in weekly range >= 0.6063 AND weekly range % <= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7752,fresh_breakout,4,atr_20_pct>=3.5078 AND dist_high_60>=-6.8519 AND weekly_close_loc>=0.6063 AND weekly_range_pct<=10.9288
FALCPAT_7753,7753,hit_15pc_20d,breakout,2024,5536,47.78664731494921,15.52565995111252,32.26098736383668,21.24,11.62,5.528858453484854,23.28952757968265,PROMOTED,volatility (20d ATR%) >= 3.5078 AND 5-day return <= 7.2582 AND close position in weekly range >= 0.6063 AND weekly range % >= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7753,fresh_breakout,4,atr_20_pct>=3.5078 AND roc_5<=7.2582 AND weekly_close_loc>=0.6063 AND weekly_range_pct>=10.9288
FALCPAT_7754,7754,hit_15pc_20d,breakout,2024,3027,37.28870858688303,15.52565995111252,21.76304863577051,16.31,15.22,3.197589100142112,24.37565492223561,PROMOTED,volatility (20d ATR%) >= 3.5078 AND 5-day return >= 7.2582 AND close position in weekly range >= 0.6063 AND weekly range % >= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7754,fresh_breakout,4,atr_20_pct>=3.5078 AND roc_5>=7.2582 AND weekly_close_loc>=0.6063 AND weekly_range_pct>=10.9288
FALCPAT_7755,7755,hit_10pc_20d,capitulation,2024,6412,50.17460317460317,30.24927834188964,19.92532483271353,25.08,28.26,1.5000704295692628,-16.60090367942042,PROMOTED,volatility (20d ATR%) >= 4.2157 AND distance from 200-DMA <= -12.9927 AND close position in weekly range <= 0.4818,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7755,pullback_reversal,3,atr_20_pct>=4.2157 AND dist_sma_200<=-12.9927 AND weekly_close_loc<=0.4818
FALCPAT_7758,7758,hit_10pc_20d,breakout,2024,17872,52.95584651136428,30.24927834188964,22.70656816947464,18.57,11.71,3.5456879251311344,10.734485116050577,PROMOTED,5-day return <= 2.5905 AND close position in weekly range >= 0.4818 AND weekly range % <= 16.4858 AND weekly range % >= 6.772,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7758,fresh_breakout,4,roc_5<=2.5905 AND weekly_close_loc>=0.4818 AND weekly_range_pct<=16.4858 AND weekly_range_pct>=6.772
FALCPAT_7759,7759,hit_10pc_20d,breakout,2024,2059,73.90243902439025,30.24927834188964,43.653160682500605,11.76,16.3,5.089804343187977,58.895342713887786,PROMOTED,distance from 20-DMA <= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7759,fresh_breakout,3,dist_sma_20<=9.1181 AND weekly_close_loc>=0.4818 AND weekly_range_pct>=16.4858
FALCPAT_7760,7760,hit_10pc_20d,breakout,2024,951,54.36893203883495,30.24927834188964,24.11965369694531,15.32,22.59,1.9372530460663009,-0.2115447450528496,PROMOTED,distance from 20-DMA >= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pat_7760,fresh_breakout,3,dist_sma_20>=9.1181 AND weekly_close_loc>=0.4818 AND weekly_range_pct>=16.4858
FALCPAT_7819,7819,hit_40pc_40d,breakout,2024,3647,8.443759630200308,2.9651372889629943,5.478622341237313,4.18,7.03,3.3929839916715707,-38.31846955676505,PROMOTED,volatility (20d ATR%) >= 3.3686 AND distance from 200-DMA >= 11.3274 AND close position in weekly range >= 0.6303 AND weekly range % >= 7.7431,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pat_7819,fresh_breakout,4,atr_20_pct>=3.3686 AND dist_sma_200>=11.3274 AND weekly_close_loc>=0.6303 AND weekly_range_pct>=7.7431
FALCPAT_7828,7828,hit_25pc_30d,other,2024,19246,21.341594827586206,7.722364089468664,13.619230738117544,18.31,12.38,4.461393894863424,-11.441287127791888,PROMOTED,volatility (20d ATR%) >= 4.5381 AND distance from 200-DMA <= 77.183 AND 60-day return <= 37.8668 AND weekly range % <= 19.9051,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7828,other,4,atr_20_pct>=4.5381 AND dist_sma_200<=77.183 AND roc_60<=37.8668 AND weekly_range_pct<=19.9051
FALCPAT_7829,7829,hit_25pc_30d,momentum,2024,1306,17.938553022794846,7.722364089468664,10.21618893332618,11.16,11.94,-0.7912252407124039,19.244066621928635,PROMOTED,volatility (20d ATR%) >= 4.5381 AND distance from 200-DMA <= 77.183 AND 60-day return >= 37.8668 AND weekly range % <= 19.9051,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7829,continuation,4,atr_20_pct>=4.5381 AND dist_sma_200<=77.183 AND roc_60>=37.8668 AND weekly_range_pct<=19.9051
FALCPAT_7832,7832,hit_25pc_30d,mean_reversion,2024,429,10.501193317422434,7.722364089468664,2.7788292279537705,10.8,19.18,-3.285322210639669,-27.132875847818926,PROMOTED,volatility (20d ATR%) >= 4.5381 AND close position in weekly range <= 0.1837 AND weekly range % >= 19.9051,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pat_7832,mean_reversion,3,atr_20_pct>=4.5381 AND weekly_close_loc<=0.1837 AND weekly_range_pct>=19.9051
