variant,signal_date,entry_date,basket_ret_pct,n_positions,symbols,sides,entry_modes,position_rets,weights,avg_score,avg_patterns
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-06,2026-01-07,0.18625281782123662,10,"IEX,OLAELEC,JAINREC,KIMS,REDINGTON,ZFCVINDIA,FIRSTCRY,ADANIPOWER,ECLERX,CRISIL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-5.0210,3.1299,1.6862,0.0357,0.8928,2.9189,-0.3377,0.8204,-0.0403,-1.2187","0.15152,0.15152,0.13517,0.08366,0.07969,0.07969,0.07969,0.07969,0.07969,0.07969",23.077253070186284,5.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-08,2026-01-09,0.7541648868486348,10,"ZENSARTECH,EMMVEE,STARHEALTH,ANANTRAJ,GROWW,NAVA,REDINGTON,TORNTPOWER,TRIDENT,AIAENG","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.7694,-2.4277,-2.0542,2.4505,1.0720,0.3251,2.4809,2.2399,2.3546,1.6632","0.15002,0.11782,0.10042,0.09485,0.09485,0.09485,0.09485,0.09485,0.08155,0.07593",3.07606063579959,2.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-13,2026-01-14,-0.2000724208035933,10,"CCL,ATHERENERG,EMMVEE,HEG,PVRINOX,JSL,ITI,AIIL,WAAREEENER,ABSLAMC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.5506,1.5369,-2.5468,-1.8679,1.6614,-2.2042,1.2507,-3.9525,1.3877,1.6012","0.15075,0.15075,0.12792,0.12474,0.11711,0.07651,0.06306,0.06306,0.06306,0.06306",29.47214492982156,7.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-16,2026-01-19,1.98632900491016,10,"NETWEB,360ONE,HDFCAMC,JUBLINGREA,EMMVEE,THELEELA,GRAPHITE,CENTRALBK,FEDERALBNK,HFCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","7.9298,2.6594,-0.0236,0.8067,1.4576,2.4285,-0.8235,1.2737,-2.8772,3.1867","0.14159,0.13661,0.13568,0.11641,0.09174,0.09174,0.08050,0.07819,0.06377,0.06377",4.474438727575452,3.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-21,2026-01-22,1.0506873895400348,10,"PINELABS,KPRMILL,CUB,ZENTEC,PTCIL,HSCL,GRAVITA,ONESOURCE,JWL,IFCI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.3840,1.6814,-0.5626,1.5078,1.1470,0.3436,3.5166,5.9264,0.8810,2.4275","0.15018,0.15018,0.15018,0.14259,0.09776,0.08683,0.05971,0.05971,0.05173,0.05114",62.21339800403624,11.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-22,2026-01-23,3.2542582101165882,10,"INDIANB,TRIDENT,PREMIERENE,ECLERX,SAILIFE,BANDHANBNK,RVNL,CAMS,INDIACEM,UNIONBANK","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.1908,3.3621,6.1009,1.9088,2.4715,0.9664,1.6664,4.0930,6.2284,1.7193","0.15087,0.15087,0.12391,0.11207,0.09722,0.07596,0.07596,0.07105,0.07105,0.07105",25.0073062357354,6.7
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-23,2026-01-27,0.9685754443841581,10,"POLICYBZR,SWANCORP,APLAPOLLO,CREDITACC,JINDALSAW,JUBLINGREA,PIRAMALFIN,AAVAS,ABSLAMC,INDIANB","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.7755,0.6679,-1.9684,4.0792,-0.6701,2.5469,-0.5487,-0.7683,-0.0135,-0.7096","0.15031,0.15031,0.11226,0.09049,0.09049,0.08838,0.08838,0.07940,0.07712,0.07285",11.647951904737125,4.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-27,2026-01-28,-2.083677260445991,10,"ASAHIINDIA,GROWW,COCHINSHIP,GRSE,AIAENG,VOLTAS,BLUEDART,CGCL,UNOMINDA,HUDCO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.1418,-1.8132,-6.9432,-4.2930,-0.0745,-2.8950,-1.5256,-3.9161,0.4084,-2.8400","0.14236,0.11748,0.11306,0.11302,0.10622,0.09599,0.08266,0.08266,0.07587,0.07067",99.58979384906371,17.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-28,2026-01-29,1.038497427947962,10,"ACUTAAS,BLUESTARCO,ONESOURCE,VOLTAS,SPLPETRO,SRF,ENGINERSIN,GODREJIND,RVNL,PATANJALI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.7447,-0.8278,4.2274,1.7360,-0.2327,0.5938,2.1477,0.8263,2.3387,1.1856","0.15140,0.15140,0.15140,0.11027,0.10331,0.07526,0.07431,0.06089,0.06089,0.06089",37.74033012829055,8.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-01-30,2026-02-01,1.974609966679222,10,"ABDL,AEGISVOPAK,CANFINHOME,ONESOURCE,BELRISE,JAINREC,GESHIP,NAM-INDIA,GMDCLTD,HINDCOPPER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.7009,1.8908,4.1384,1.2958,3.5523,3.8404,3.1900,2.3979,-2.7730,3.7400","0.15237,0.15237,0.15237,0.15237,0.08389,0.07486,0.05795,0.05795,0.05795,0.05795",69.83865281177764,14.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-01,2026-02-02,-1.3355617356735725,10,"AIAENG,PRESTIGE,GROWW,GABRIEL,DATAPATTNS,ACMESOLAR,ACUTAAS,ANANTRAJ,ELECON,GMDCLTD","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.3211,0.6297,1.7288,-2.5038,-3.4948,0.5929,-7.1056,-4.2051,-2.4958,0.1471","0.15090,0.15090,0.15090,0.11866,0.08490,0.06875,0.06875,0.06875,0.06875,0.06875",18.728473998182892,6.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-02,2026-02-03,2.121880869904563,10,"SUNDARMFIN,ACUTAAS,APARINDS,ITCHOTELS,MSUMI,GRAVITA,GRSE,AEGISVOPAK,ONESOURCE,LLOYDSME","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.2382,4.7443,-3.5103,3.7031,3.2531,0.0372,5.2508,5.6451,3.6656,-2.1689","0.11962,0.11058,0.11035,0.10918,0.10524,0.10122,0.09653,0.09643,0.08255,0.06830",137.62397937681857,23.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-03,2026-02-04,-1.0742938404190496,10,"SOLARINDS,KIRLOSENG,ABLBL,ABFRL,ETERNAL,AMBER,PERSISTENT,SHRIRAMFIN,SRF,UNOMINDA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.4949,-3.3078,-1.1028,-3.8713,-4.9891,-3.7245,1.1783,1.0674,-1.2926,1.3865","0.15006,0.11023,0.10295,0.09561,0.09561,0.08911,0.08911,0.08911,0.08911,0.08911",21.20589301780898,9.7
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-04,2026-02-05,1.1359363948042405,10,"AIAENG,BALKRISIND,TEGA,AEGISVOPAK,EMAMILTD,GVT&D,JBMA,VTL,ZFCVINDIA,RPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.5799,-1.1838,0.8678,1.3798,0.3244,-0.3270,1.1232,1.3144,1.7472,3.1888","0.15009,0.14249,0.14249,0.13870,0.10377,0.08063,0.06060,0.06060,0.06060,0.06002",20.6746685349893,7.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-05,2026-02-06,-0.994795292032073,10,"PREMIERENE,POONAWALLA,EIHOTEL,CHENNPETRO,FORCEMOT,CCL,IDBI,PWL,ITI,GROWW","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.9683,-7.2947,1.3411,-1.6416,-0.4908,0.2139,-3.6962,6.5916,0.7504,1.5023","0.15040,0.15040,0.12190,0.10020,0.09473,0.09193,0.09193,0.07202,0.06542,0.06107",4.3127198701596345,3.1
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-06,2026-02-09,-1.6123700490600466,10,"POONAWALLA,KIRLOSENG,CONCORDBIO,FLUOROCHEM,ZEEL,ANANTRAJ,KPRMILL,TMCV,EIHOTEL,BSOFT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-6.8630,-3.3668,3.9560,-2.3543,-3.2697,0.1115,2.0116,-1.6077,1.4555,-2.0684","0.15047,0.15047,0.12104,0.10204,0.10200,0.08224,0.08224,0.08224,0.06886,0.05841",37.135092535917366,9.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-09,2026-02-10,-1.3431846215448882,10,"3MINDIA,RAMCOCEM,SWIGGY,TORNTPOWER,WELSPUNLIV,WOCKPHARMA,IKS,ADANIENSOL,ADANIPORTS,HCLTECH","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-3.0104,-0.4094,-5.8329,-2.8881,3.6169,-0.0795,-4.1406,1.7944,0.8487,1.5078","0.15011,0.13766,0.13766,0.12293,0.10610,0.08067,0.07617,0.06290,0.06290,0.06290",25.580033300841578,7.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-10,2026-02-11,0.09000540681372839,10,"UBL,POONAWALLA,WOCKPHARMA,RAILTEL,PFIZER,LINDEINDIA,ATUL,DIVISLAB,EMMVEE,JWL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.7336,-1.0799,2.0686,1.8587,-4.8113,1.7094,0.0803,-3.0909,0.3357,1.3843","0.15000,0.13961,0.11888,0.11320,0.10650,0.07715,0.07366,0.07366,0.07366,0.07366",10.906019916896621,6.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-11,2026-02-12,0.8263044959382079,10,"SJVN,JPPOWER,TARIL,MOTHERSON,UTIAMC,KIMS,SUMICHEM,MEDANTA,JKTYRE,BRITANNIA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.8205,2.4176,1.4432,-1.8321,0.3583,-0.9107,2.6481,-0.3415,3.8381,-0.5634","0.15147,0.15147,0.12187,0.12065,0.07576,0.07576,0.07576,0.07576,0.07576,0.07576",27.423042811543763,6.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-12,2026-02-13,1.1798525719493473,10,"LENSKART,SUNDARMFIN,IPCALAB,ONESOURCE,SJVN,EMMVEE,KIRLOSENG,PIIND,FIVESTAR,NATCOPHARM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","6.3573,3.0638,-1.1681,1.4439,1.4566,-0.0879,-2.4080,-4.4456,-0.0374,0.8574","0.15099,0.15099,0.11715,0.11064,0.10246,0.09852,0.06731,0.06731,0.06731,0.06731",38.223135623219854,9.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-13,2026-02-16,-2.9970908855945018,10,"AEGISVOPAK,ENGINERSIN,HONASA,KIMS,LENSKART,SCI,TRAVELFOOD,GRAPHITE,TENNIND,VTL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.4724,-14.7027,-2.3432,-0.2898,-0.3545,-1.2520,-4.2041,-4.7992,-0.0977,0.5374","0.15017,0.15017,0.10812,0.09382,0.09382,0.09382,0.09382,0.07553,0.07553,0.06521",7.031428912972021,4.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-16,2026-02-17,1.130301498765321,10,"ENGINERSIN,HSCL,IPCALAB,AIIL,RHIM,ZFCVINDIA,BLS,CPPLUS,NATCOPHARM,AJANTPHARM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","7.0900,0.4646,1.1911,-0.0661,-2.2584,0.1880,1.1378,-1.8874,0.0572,0.5236","0.15265,0.15265,0.15265,0.15265,0.08669,0.06054,0.06054,0.06054,0.06054,0.06054",59.35701339687635,11.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-17,2026-02-18,-0.6489315850217152,10,"COCHINSHIP,PAYTM,ENGINERSIN,JWL,USHAMART,ONESOURCE,GODIGIT,ECLERX,NEWGEN,TEJASNET","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1210,-2.2740,0.8435,0.5997,-0.0969,-2.9627,0.4071,-0.6710,-2.5712,0.0763","0.15016,0.15016,0.11139,0.09494,0.09494,0.09335,0.08968,0.07179,0.07179,0.07179",3.542448841876123,2.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-18,2026-02-19,1.356529119871933,10,"IDFCFIRSTB,SCHAEFFLER,3MINDIA,ONESOURCE,ANGELONE,MAPMYINDIA,EMMVEE,NETWEB,TECHNOE,FORCEMOT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.6874,2.0927,-0.4124,0.0459,3.3907,3.5312,-0.0988,-3.6068,2.2331,3.3945","0.15015,0.15015,0.15015,0.09937,0.08469,0.08469,0.08000,0.06907,0.06907,0.06267",4.274663864173423,2.8
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-19,2026-02-20,-1.3221627357959589,10,"NATCOPHARM,TARIL,TATAINVEST,FLUOROCHEM,FORCEMOT,IDFCFIRSTB,RHIM,EMMVEE,MCX,TIINDIA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.7353,-4.2315,-2.3582,-0.9429,-0.9380,-0.8779,2.2756,1.2908,-1.0510,-3.7813","0.13399,0.13399,0.13399,0.11420,0.08451,0.08451,0.08451,0.07676,0.07676,0.07676",2.05445639160343,2.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-23,2026-02-24,-0.6719482904957211,10,"FLUOROCHEM,SUNDARMFIN,WELSPUNLIV,GODFRYPHLP,DALBHARAT,IPCALAB,MFSL,CREDITACC,PNB,BELRISE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.8637,-3.1484,1.8805,3.5007,0.1767,-4.7466,1.0844,0.2268,-0.6668,-0.2359","0.15004,0.14762,0.12185,0.09822,0.08619,0.08619,0.08619,0.08371,0.08371,0.05627",5.108259471047782,3.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-24,2026-02-25,-0.15542684560745448,10,"SUNDARMFIN,IPCALAB,SWANCORP,FLUOROCHEM,SAMMAANCAP,ADANIENSOL,PREMIERENE,JSWENERGY,RBLBANK,KPRMILL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.8601,0.4929,3.5163,0.8925,-1.9852,1.7402,-4.6688,-0.1160,-0.7134,0.5209","0.15233,0.15233,0.15233,0.10249,0.08972,0.07889,0.07734,0.06485,0.06485,0.06485",43.13232848207772,9.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-25,2026-02-26,-0.03694547511165937,10,"CONCORDBIO,JAINREC,TATACOMM,SUNDARMFIN,SARDAEN,INFY,TECHM,ZENSARTECH,PWL,IKS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.5351,-1.9348,-1.8774,1.1666,3.0987,0.9928,0.1417,-1.5181,3.3584,1.7788","0.15200,0.15200,0.15200,0.11092,0.10927,0.06476,0.06476,0.06476,0.06476,0.06476",36.39782901692287,8.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-26,2026-02-27,-2.54563538946206,10,"J&KBANK,TEJASNET,ONESOURCE,FINCABLES,SWANCORP,APARINDS,ITI,PERSISTENT,POONAWALLA,DATAPATTNS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5554,-12.2271,-1.2574,-3.9482,-1.3900,-2.7491,1.3579,2.0485,2.0387,1.1204","0.15177,0.15177,0.15177,0.11243,0.09391,0.09013,0.06205,0.06205,0.06205,0.06205",52.49486254980756,10.7
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-02-27,2026-03-02,-2.4553842445013396,10,"JAINREC,THELEELA,HCLTECH,VIJAYA,MPHASIS,MMTC,LTTS,SPLPETRO,GRAPHITE,TEJASNET","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-6.7287,-2.1159,-1.5415,-0.3953,-2.6042,1.9409,-1.2377,6.1695,-3.5777,-11.5955","0.15198,0.15198,0.09909,0.08894,0.08467,0.08467,0.08467,0.08467,0.08467,0.08467",36.23861659646194,7.5
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-02,2026-03-04,-0.2214486395535981,10,"JAINREC,PIRAMALFIN,TARIL,TIINDIA,ATHERENERG,LATENTVIEW,HFCL,CLEAN,KIRLOSENG,REDINGTON","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-3.9266,-1.9316,2.5918,1.8842,-0.7534,1.7868,-0.1006,-1.8232,-0.4726,2.4689","0.15040,0.15040,0.14316,0.10146,0.09556,0.09456,0.09367,0.05693,0.05693,0.05693",39.361278826364426,9.3
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-04,2026-03-05,0.054254370743942376,10,"ONESOURCE,FLUOROCHEM,ATUL,GUJGASLTD,ATHERENERG,JAINREC,CONCORDBIO,PIRAMALFIN,TEJASNET,HFCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.5686,2.0967,0.7376,2.1433,3.0464,-1.8031,0.6455,0.1601,2.4940,-4.5342","0.15016,0.15016,0.13646,0.10691,0.10485,0.09998,0.08434,0.06148,0.05283,0.05283",24.834692380879186,6.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-05,2026-03-06,-0.32200439567717243,10,"ONESOURCE,JAINREC,HINDPETRO,SYRMA,RAMCOCEM,TBOTEK,AIIL,WELSPUNLIV,NETWEB,J&KBANK","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-5.7650,0.0539,3.4350,-0.0762,0.1600,-1.7091,2.1546,-0.4511,0.1573,2.4861","0.15023,0.15023,0.11468,0.11468,0.09492,0.09492,0.08828,0.08083,0.05689,0.05434",76.57082735431509,13.6
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-06,2026-03-09,1.9679063275178528,10,"JWL,KIMS,RADICO,TEJASNET,RITES,IRFC,ITI,FINCABLES,UBL,ELECON","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","7.5980,3.0116,-0.5759,5.3994,2.2093,-0.7553,0.6935,-0.4069,0.0587,-1.9093","0.15370,0.15370,0.15370,0.08040,0.07642,0.07642,0.07642,0.07642,0.07642,0.07642",31.07345753066651,7.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-09,2026-03-10,0.395644506121935,10,"AADHARHFC,ONESOURCE,SPLPETRO,FLUOROCHEM,GODIGIT,HFCL,ATHERENERG,SUNDARMFIN,PIRAMALFIN,SAGILITY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3895,1.1594,-1.2048,1.8015,-0.1157,-0.6500,-0.3789,-0.2452,0.4648,1.1804","0.15009,0.15009,0.11541,0.09691,0.09357,0.09357,0.08297,0.08297,0.08058,0.05382",82.23174109857979,15.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-10,2026-03-11,2.0436761155549443,10,"DIXON,ASAHIINDIA,PGEL,AIAENG,KAYNES,OLAELEC,JMFINANCIL,OLECTRA,MINDACORP,GLAND","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.1890,2.4269,0.9553,1.6189,3.1884,2.1264,-0.9285,3.1102,3.4036,0.5624","0.15268,0.15268,0.15268,0.10311,0.09273,0.07779,0.06708,0.06708,0.06708,0.06708",50.197898428547056,10.4
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-11,2026-03-12,-0.4163158378471093,10,"JINDALSAW,PIRAMALFIN,JAINREC,NUVOCO,JPPOWER,WAAREEENER,PREMIERENE,GRSE,JWL,IEX","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.2984,-0.7937,-0.0668,-0.3012,-4.4276,-2.8960,-0.9871,-0.6230,0.4104,-0.4977","0.15015,0.15015,0.14931,0.10400,0.08665,0.08665,0.07212,0.06984,0.06984,0.06129",9.248993849900783,5.0
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-12,2026-03-13,3.0374198026823214,10,"SAREGAMA,CEATLTD,ADANIPOWER,GROWW,ATGL,JINDALSAW,LINDEINDIA,CESC,KPRMILL,DOMS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.2388,7.4432,2.1844,0.6486,8.1680,2.8265,3.2589,0.2495,4.3495,4.2611","0.15183,0.15183,0.15183,0.13290,0.08640,0.06650,0.06468,0.06468,0.06468,0.06468",27.71126650518579,7.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-13,2026-03-16,1.0750097466847004,10,"LTTS,ATUL,ECLERX,ONESOURCE,KPRMILL,SIGNATURE,SAREGAMA,NTPCGREEN,AIIL,GROWW","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.4383,2.2218,1.5412,-1.3606,2.2427,1.1453,-3.2567,1.3438,-0.3207,-1.6540","0.15084,0.15084,0.15084,0.14690,0.08921,0.06801,0.06718,0.06544,0.05537,0.05537",63.07412871711723,13.2
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-16,2026-03-17,1.0943650504763656,10,"ZYDUSWELL,ITI,OLAELEC,PIRAMALFIN,ZENTEC,CHENNPETRO,PERSISTENT,GODIGIT,ATGL,BHARTIHEXA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.0110,4.3800,2.0502,1.7069,-0.0733,-7.0833,3.1047,2.0979,1.9030,-3.5549","0.15027,0.15027,0.15027,0.14427,0.12392,0.06621,0.05956,0.05174,0.05174,0.05174",82.37374504120285,15.9
short0915_top10_avg_5d_le5_mp1_score_sqrt_cap15_blmedium,2026-03-18,2026-03-19,0.1755231054730367,10,"JBMA,EMMVEE,IGIL,PIRAMALFIN,FLUOROCHEM,SUNTV,ASAHIINDIA,JWL,TATAINVEST,URBANCO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.8752,-0.0236,-1.6662,0.8518,-2.8193,-0.7660,2.3995,0.8342,1.7106,4.0965","0.15001,0.15001,0.15001,0.15001,0.13602,0.06383,0.05003,0.05003,0.05003,0.05003",87.4090249240004,16.7
