entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired
2026-03-18,2026-03-17,15,"ITI,MRPL,CHENNPETRO,LINDEINDIA,ZYDUSWELL,NTPCGREEN,EMMVEE,SAREGAMA,WAAREEENER,FACT,ATGL,ONESOURCE,ABBOTINDIA,LLOYDSME,TIMKEN",156.7235531005741,53.666666666666664
2026-03-19,2026-03-18,15,"ITI,MRPL,URBANCO,CHENNPETRO,JPPOWER,LINDEINDIA,GALLANTT,WAAREEENER,EMMVEE,MMTC,ACUTAAS,OLECTRA,SYRMA,ADANIPOWER,JBMA",152.8248310279765,51.4
2026-03-20,2026-03-19,15,"JPPOWER,ATGL,ATHERENERG,ACMESOLAR,CHENNPETRO,JBMA,SUNTV,DCMSHRIRAM,EMMVEE,NTPCGREEN,MMTC,URBANCO,PTCIL,OLECTRA,ITI",176.184346282346,49.333333333333336
2026-03-23,2026-03-20,15,"JPPOWER,ATGL,BAYERCROP,OLECTRA,MMTC,JBMA,EMMVEE,ATHERENERG,DOMS,PWL,FIRSTCRY,CHENNPETRO,ACMESOLAR,LTTS,WAAREEENER",157.84585024959821,50.2
2026-03-24,2026-03-23,15,"TRIDENT,APARINDS,FIRSTCRY,JPPOWER,FLUOROCHEM,ATHERENERG,SUNTV,OLECTRA,SCHAEFFLER,GMDCLTD,ACUTAAS,CHENNPETRO,ATGL,PAGEIND,BAYERCROP",167.87725452632472,52.0
2026-03-25,2026-03-24,15,"TRIDENT,JBMA,OLECTRA,BLUEDART,SUNTV,SPLPETRO,ACUTAAS,DOMS,BLS,FIRSTCRY,HEXT,DCMSHRIRAM,ZFCVINDIA,PAGEIND,BELRISE",150.9477508928106,50.86666666666667
2026-03-27,2026-03-25,15,"BLS,SPLPETRO,DCMSHRIRAM,ZYDUSWELL,APARINDS,ACUTAAS,CPPLUS,MINDACORP,GPIL,EMCURE,AIIL,PCBL,LINDEINDIA,CRAFTSMAN,SUNTV",153.94454328980618,51.06666666666667
2026-03-30,2026-03-27,15,"SPLPETRO,SAGILITY,APARINDS,CPPLUS,EMCURE,AFFLE,BRIGADE,HEG,TIMKEN,GRAPHITE,GLAND,ACMESOLAR,SYRMA,ACUTAAS,ANTHEM",183.68998249811605,42.666666666666664
2026-04-01,2026-03-30,15,"CRAFTSMAN,TRAVELFOOD,DCMSHRIRAM,URBANCO,ATUL,ZFCVINDIA,BAYERCROP,IRB,ASTERDM,HEG,ACUTAAS,APARINDS,SPLPETRO,SAMMAANCAP,AIAENG",194.27454370052536,54.666666666666664
2026-04-02,2026-04-01,15,"SPLPETRO,TRAVELFOOD,DCMSHRIRAM,AIAENG,ZFCVINDIA,OLAELEC,ACMESOLAR,SAMMAANCAP,CPPLUS,APARINDS,BAYERCROP,DOMS,KAJARIACER,DMART,GALLANTT",154.1510799519378,55.46666666666667
2026-04-06,2026-04-02,15,"ZFCVINDIA,TRAVELFOOD,OLAELEC,BOSCHLTD,POLYMED,CARBORUNIV,BAYERCROP,LATENTVIEW,PAGEIND,GRSE,LLOYDSME,DMART,BLS,TATACHEM,AIAENG",144.04028506070546,48.733333333333334
2026-04-07,2026-04-06,15,"LATENTVIEW,OLAELEC,PAGEIND,BOSCHLTD,SPLPETRO,NEULANDLAB,TTML,DMART,ZYDUSWELL,LLOYDSME,GODREJIND,TEGA,BAYERCROP,FLUOROCHEM,KALYANKJIL",153.28755552491913,53.6
2026-04-08,2026-04-07,15,"ZYDUSWELL,OLAELEC,FIRSTCRY,KALYANKJIL,BOSCHLTD,TITAGARH,GALLANTT,PAGEIND,NSLNISP,NEULANDLAB,POLYMED,LATENTVIEW,PTCIL,NATCOPHARM,TIMKEN",161.1917337031174,55.13333333333333
2026-04-09,2026-04-08,15,"GALLANTT,BLS,CEMPRO,BOSCHLTD,NEULANDLAB,ADANIGREEN,TITAGARH,CHOLAHLDNG,PTCIL,OLAELEC,FIRSTCRY,TTML,ZYDUSWELL,FIVESTAR,ACMESOLAR",142.53074331368813,46.2
2026-04-10,2026-04-09,15,"CHOLAHLDNG,NEULANDLAB,ITI,OLAELEC,JPPOWER,BOSCHLTD,ANGELONE,SPLPETRO,GROWW,MEESHO,ADANIGREEN,GALLANTT,FIVESTAR,TTML,BLS",150.93094812227997,45.666666666666664
2026-04-13,2026-04-10,15,"ITI,OLAELEC,NEULANDLAB,OLECTRA,GROWW,GALLANTT,COHANCE,ABREL,ABDL,FIVESTAR,HFCL,ADANIENSOL,ANGELONE,CRAFTSMAN,ZFCVINDIA",154.5292005742059,49.53333333333333
2026-04-15,2026-04-13,15,"OLAELEC,COHANCE,HFCL,NIACL,ATHERENERG,OLECTRA,TATAINVEST,ABREL,ADANIENSOL,GROWW,THERMAX,HONAUT,NEULANDLAB,TATACHEM,ZYDUSWELL",161.20642110543875,50.733333333333334
2026-04-16,2026-04-15,15,"NIACL,GALLANTT,COHANCE,OLAELEC,RPOWER,TATAINVEST,JPPOWER,DEEPAKFERT,HFCL,RAILTEL,GROWW,HONAUT,OLECTRA,CRAFTSMAN,AAVAS",165.88355180894422,54.4
2026-04-17,2026-04-16,15,"RPOWER,RAILTEL,GALLANTT,JPPOWER,DEEPAKFERT,HONAUT,EMMVEE,NIACL,HDBFS,SONATSOFTW,GROWW,THERMAX,HFCL,SCI,PTCIL",161.95576291205643,54.0
2026-04-20,2026-04-17,15,"GMDCLTD,GALLANTT,SCI,JPPOWER,MMTC,COHANCE,ANGELONE,HONAUT,NAVA,NIACL,HFCL,ABDL,SONATSOFTW,RPOWER,IRCON",170.3042381595699,54.2
2026-04-21,2026-04-20,15,"GMDCLTD,SCI,HONAUT,ENGINERSIN,MMTC,TRITURBINE,ADANIPOWER,BHEL,GALLANTT,NAVA,RADICO,JINDALSAW,ANGELONE,AEGISLOG,RPOWER",158.42853179636174,48.4
2026-04-22,2026-04-21,15,"TRITURBINE,FIVESTAR,OLAELEC,AEGISLOG,ZEEL,BLUEDART,ZENTEC,MAHABANK,NAM-INDIA,ZFCVINDIA,PNBHOUSING,GROWW,CPPLUS,BHEL,RADICO",143.11866819027767,47.266666666666666
2026-04-23,2026-04-22,15,"ELECON,FIVESTAR,INOXWIND,MAHABANK,ADANIENSOL,GROWW,ADANIPOWER,ARE&M,DEEPAKNTR,ZFCVINDIA,HFCL,APTUS,ABDL,TRENT,JPPOWER",135.59621100615422,43.0
2026-04-24,2026-04-23,15,"ARE&M,OFSS,ONESOURCE,ELECON,DATAPATTNS,WELCORP,GODREJIND,MEESHO,ADANIENSOL,POWERINDIA,GALLANTT,ZFCVINDIA,PPLPHARMA,ZEEL,OLAELEC",143.94813843879484,43.733333333333334
2026-04-27,2026-04-24,15,"DATAPATTNS,ADANIENSOL,ONESOURCE,ARE&M,ADANIGREEN,HSCL,WELCORP,COCHINSHIP,PNBHOUSING,ELECON,HONAUT,RPOWER,JUBLINGREA,MEESHO,POWERINDIA",154.3263817493492,45.6
2026-04-28,2026-04-27,15,"COHANCE,HSCL,ONESOURCE,HFCL,COCHINSHIP,OFSS,ELECON,ADANIENSOL,BLUEJET,TARIL,TORNTPOWER,DATAPATTNS,CPPLUS,ZFCVINDIA,GROWW",150.66312909411093,50.06666666666667
2026-04-29,2026-04-28,15,"COHANCE,FIVESTAR,HFCL,BLUEJET,INTELLECT,PIRAMALFIN,GALLANTT,ONESOURCE,RRKABEL,SIGNATURE,GMDCLTD,HSCL,RKFORGE,RADICO,ADANIENSOL",129.85404047941168,40.8
2026-04-30,2026-04-29,15,"COHANCE,GRSE,EMMVEE,GMDCLTD,DEVYANI,CHENNPETRO,COCHINSHIP,ONESOURCE,SAPPHIRE,ABREL,JAINREC,HSCL,SCI,JPPOWER,GESHIP",134.84615899613848,39.53333333333333
2026-05-04,2026-04-30,15,"COHANCE,SAPPHIRE,HFCL,CEMPRO,DEVYANI,MEESHO,SYNGENE,GRSE,COCHINSHIP,ACUTAAS,HSCL,IIFL,CHENNPETRO,PIRAMALFIN,EMMVEE",150.20181361949983,45.53333333333333
2026-05-05,2026-05-04,15,"CEMPRO,SAPPHIRE,OFSS,COHANCE,BANDHANBNK,MEESHO,HFCL,TATACHEM,NEULANDLAB,IDEA,BHEL,RRKABEL,ADANIENT,ACUTAAS,IKS",158.93430826855175,48.86666666666667
2026-05-06,2026-05-05,15,"MEESHO,CEMPRO,HFCL,NEULANDLAB,BHEL,RRKABEL,IDEA,TATACHEM,BLUEJET,AFCONS,BANDHANBNK,CREDITACC,CHENNPETRO,LALPATHLAB,SCI",157.15134352492421,46.13333333333333
2026-05-07,2026-05-06,15,"WOCKPHARMA,CEMPRO,HFCL,IDEA,NEULANDLAB,CREDITACC,MEESHO,ELECON,PTCIL,RRKABEL,HONAUT,FSL,TEJASNET,BHEL,TRAVELFOOD",149.017477854445,50.266666666666666
2026-05-08,2026-05-07,15,"WOCKPHARMA,NEULANDLAB,HFCL,FSL,GODREJIND,TEJASNET,SUMICHEM,RRKABEL,MEESHO,PPLPHARMA,IDEA,CARTRADE,PTCIL,CREDITACC,CRAFTSMAN",155.37708519279735,51.0
2026-05-11,2026-05-08,15,"NUVAMA,FORCEMOT,POWERINDIA,YESBANK,COFORGE,IDEA,BOSCHLTD,BAJAJHLDNG,NBCC,POLYCAB,OFSS,AMBER,GODFRYPHLP,CROMPTON,BHEL",128.81714144360072,44.8
2026-05-12,2026-05-11,15,"IDEA,POLYCAB,NUVAMA,MCX,OFSS,LAURUSLABS,TATACONSUM,MANKIND,FORCEMOT,COFORGE,BAJAJHLDNG,SRF,ALKEM,YESBANK,RADICO",134.73154328402856,44.0
2026-05-13,2026-05-12,15,"IDEA,BIOCON,COFORGE,LAURUSLABS,OIL,ONGC,FORCEMOT,POLYCAB,NUVAMA,MCX,SOLARINDS,VEDL,PIDILITIND,MANKIND,HINDZINC",138.2550967963665,39.666666666666664
2026-05-14,2026-05-13,15,"IDEA,SAIL,MCX,NUVAMA,BIOCON,VEDL,LAURUSLABS,POWERINDIA,OIL,BAJAJHLDNG,TATACONSUM,HINDZINC,OFSS,GODFRYPHLP,COFORGE",127.14474567509534,43.93333333333333
2026-05-15,2026-05-14,15,"SAIL,IDEA,FORCEMOT,KAYNES,VEDL,OIL,ADANIENT,NUVAMA,AMBER,MCX,CIPLA,BIOCON,SOLARINDS,OFSS,PERSISTENT",131.26935625643927,47.6
2026-05-18,2026-05-15,15,"ADANIENT,IDEA,ADANIGREEN,SOLARINDS,VEDL,SAIL,FORCEMOT,CROMPTON,POWERINDIA,ADANIPOWER,MCX,BOSCHLTD,BHEL,CIPLA,ZYDUSLIFE",139.32165799812827,47.53333333333333
2026-05-19,2026-05-18,15,"SOLARINDS,PAGEIND,OFSS,FORCEMOT,IDEA,KAYNES,AMBER,SAIL,SHREECEM,GODFRYPHLP,COFORGE,POLICYBZR,ADANIENT,BSE,OIL",129.1544762061454,47.4
2026-05-20,2026-05-19,15,"SOLARINDS,OFSS,PAGEIND,IDEA,COFORGE,POLICYBZR,PERSISTENT,FORCEMOT,ANGELONE,POWERINDIA,SAIL,ADANIENT,VEDL,SUPREMEIND,ASTRAL",136.9143600732838,47.93333333333333
2026-05-21,2026-05-20,15,"POWERINDIA,COFORGE,PAGEIND,ZYDUSLIFE,SOLARINDS,BOSCHLTD,OFSS,IDEA,LTM,POLICYBZR,SHREECEM,ANGELONE,GVT&D,FORCEMOT,PERSISTENT",138.84331792775467,50.46666666666667
2026-05-22,2026-05-21,15,"POWERINDIA,GVT&D,MOTHERSON,BOSCHLTD,PAGEIND,IDEA,OFSS,SOLARINDS,BAJAJHLDNG,TIINDIA,ANGELONE,SAMMAANCAP,FORCEMOT,GRASIM,COFORGE",137.50533250014172,50.4
2026-05-25,2026-05-22,15,"POWERINDIA,SAMMAANCAP,PAGEIND,DIXON,OFSS,FORCEMOT,AMBER,LTM,GVT&D,LICI,SOLARINDS,IDEA,ALKEM,SUPREMEIND,ANGELONE",139.29426213914334,53.4
2026-05-26,2026-05-25,15,"DIXON,FORCEMOT,SAMMAANCAP,POWERINDIA,PAGEIND,SOLARINDS,IDEA,HINDPETRO,GVT&D,KAYNES,OFSS,ADANIENT,ALKEM,ASHOKLEY,ANGELONE",132.54550868634908,46.333333333333336
2026-05-27,2026-05-26,15,"ADANIPOWER,POWERINDIA,SAMMAANCAP,ADANIENT,ADANIENSOL,FORCEMOT,IDEA,TMPV,ASTRAL,ADANIGREEN,EICHERMOT,LICI,JSWENERGY,SHREECEM,VEDL",128.91980182981573,43.4
2026-05-29,2026-05-27,15,"SAMMAANCAP,ADANIENSOL,TMPV,ADANIENT,JSWENERGY,CUMMINSIND,ADANIPOWER,BAJAJHLDNG,POWERINDIA,OFSS,EXIDEIND,CGPOWER,ANGELONE,ADANIGREEN,BSE",129.4538485926228,40.6
2026-06-01,2026-05-29,15,"POWERINDIA,GVT&D,ABB,CUMMINSIND,ADANIENSOL,MOTHERSON,SAMMAANCAP,AMBER,EXIDEIND,KEI,JSWENERGY,NUVAMA,BANDHANBNK,ADANIPOWER,BOSCHLTD",140.39176623396537,43.93333333333333
2026-06-02,2026-06-01,15,"PERSISTENT,NBCC,COFORGE,TECHM,SAMMAANCAP,POWERINDIA,CUMMINSIND,OFSS,BOSCHLTD,EXIDEIND,AMBER,LTM,NUVAMA,MPHASIS,NATIONALUM",167.50710268729327,43.06666666666667
2026-06-03,2026-06-02,15,"COFORGE,POWERINDIA,BOSCHLTD,NBCC,FORCEMOT,LTM,EXIDEIND,AMBER,PERSISTENT,KPITTECH,NMDC,TECHM,SAMMAANCAP,BAJAJHLDNG,INFY",139.65566915170555,49.46666666666667
2026-06-04,2026-06-03,15,"BOSCHLTD,IDEA,NMDC,PERSISTENT,EXIDEIND,ABB,FORCEMOT,NBCC,SAMMAANCAP,COFORGE,OFSS,NUVAMA,GVT&D,AMBER,LTM",133.73197967695762,49.2
2026-06-05,2026-06-04,15,"IDEA,GVT&D,PAGEIND,SUPREMEIND,SAMMAANCAP,BOSCHLTD,GMRAIRPORT,POWERINDIA,CGPOWER,BAJAJHLDNG,NUVAMA,SOLARINDS,SAIL,PATANJALI,TIINDIA",130.77682805644545,51.6
2026-06-08,2026-06-05,15,"FORCEMOT,SAMMAANCAP,IDEA,POWERINDIA,KALYANKJIL,ADANIENSOL,PERSISTENT,ADANIGREEN,AMBER,BOSCHLTD,NMDC,PAGEIND,ADANIENT,NBCC,VEDL",127.82626692450967,44.86666666666667
2026-06-09,2026-06-08,15,"PAGEIND,FORTIS,ADANIENSOL,ALKEM,MAXHEALTH,POWERINDIA,PREMIERENE,FORCEMOT,IDEA,FEDERALBNK,AMBER,MPHASIS,ADANIGREEN,TECHM,ABB",149.98097068431895,46.2
2026-06-10,2026-06-09,15,"ADANIENSOL,ADANIGREEN,IDEA,ALKEM,BOSCHLTD,POWERINDIA,MAXHEALTH,OFSS,FEDERALBNK,BANKBARODA,FORCEMOT,BANKINDIA,INDIANB,PIIND,FORTIS",123.99659746407784,44.266666666666666
2026-06-11,2026-06-10,15,"AXISBANK,SHREECEM,ICICIBANK,POWERINDIA,BHARATFORG,SOLARINDS,BOSCHLTD,ADANIGREEN,GODREJCP,MAXHEALTH,FORCEMOT,COLPAL,ADANIENSOL,HINDUNILVR,PIDILITIND",131.25821063749868,38.0
2026-06-12,2026-06-11,15,"BOSCHLTD,ICICIBANK,KOTAKBANK,FORCEMOT,SOLARINDS,RBLBANK,AMBER,TORNTPHARM,PIIND,AXISBANK,SAMMAANCAP,SHREECEM,NESTLEIND,OFSS,POWERINDIA",125.95322440371703,47.53333333333333
2026-06-15,2026-06-12,15,"BOSCHLTD,IDEA,IDFCFIRSTB,ASHOKLEY,FORCEMOT,SHREECEM,CHOLAFIN,INDIGO,AUBANK,ICICIBANK,ALKEM,AXISBANK,RBLBANK,DIVISLAB,SOLARINDS",115.35503828990763,42.0
2026-06-16,2026-06-15,15,"FORCEMOT,MOTILALOFS,LTF,SHRIRAMFIN,IDEA,ASHOKLEY,PRESTIGE,CHOLAFIN,KALYANKJIL,POWERINDIA,NUVAMA,GVT&D,INOXWIND,DLF,BOSCHLTD",125.17605044859448,39.06666666666667
2026-06-17,2026-06-16,15,"PGEL,MOTILALOFS,SOLARINDS,PRESTIGE,ASHOKLEY,FORCEMOT,KALYANKJIL,INOXWIND,CHOLAFIN,LTF,IDEA,DLF,HYUNDAI,KEI,SHREECEM",132.56796993315004,46.86666666666667
2026-06-18,2026-06-17,15,"PGEL,DIXON,SUZLON,NUVAMA,YESBANK,MOTILALOFS,SAMMAANCAP,POWERINDIA,FORCEMOT,TRENT,KALYANKJIL,NBCC,KFINTECH,PRESTIGE,BANDHANBNK",124.78714095798873,40.46666666666667
2026-06-19,2026-06-18,15,"PGEL,YESBANK,NYKAA,GVT&D,TRENT,POWERINDIA,KAYNES,FORCEMOT,NBCC,LTF,PAGEIND,CDSL,BOSCHLTD,NUVAMA,BDL",133.0607548125776,46.666666666666664
2026-06-22,2026-06-19,15,"GVT&D,BDL,KAYNES,PGEL,CDSL,SOLARINDS,POWERINDIA,YESBANK,AMBER,NYKAA,KEI,TRENT,BHEL,FORCEMOT,LICI",126.56297276166718,40.4
2026-06-23,2026-06-22,15,"GVT&D,SOLARINDS,FORCEMOT,BDL,POWERINDIA,PAGEIND,PGEL,CDSL,LICI,NYKAA,BAJAJHLDNG,SHREECEM,KFINTECH,MAXHEALTH,MANKIND",133.52957812081465,47.93333333333333
