entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired,exit_time,exit_reason,ret5x_pct,ret1x_pct,gross_rs,charges_rs,position_rets
2025-04-03,2025-04-02,15,"PARADEEP,WHIRLPOOL,TEJASNET,LINDEINDIA,VTL,CREDITACC,CUB,GMRAIRPORT,TRIDENT,IDEA,AIIL,ZFCVINDIA,GALLANTT,GODFRYPHLP,EMCURE",16401.985245294814,44.86666666666667,15:29,EOD,20.105368909598084,4.0210737819196165,102139.6099999994,1612.76545200898,"6.3705,1.6226,11.3648,1.1429,21.2060,4.0130,3.1348,5.6990,7.6190,1.7305,1.6524,0.0973,1.2381,-1.1441,-4.3779"
2025-04-04,2025-04-03,15,"GALLANTT,WHIRLPOOL,LINDEINDIA,TATACONSUM,SBFC,TEJASNET,GPIL,PTCIL,GODFRYPHLP,PARADEEP,ATUL,IDEA,VTL,BLUEDART,BBTC",9177.53747254551,48.46666666666667,09:19,HARD_STOP,-3.949336346394583,-0.7898672692789166,-18173.170000000857,1573.5117319720598,"0.3010,-1.1817,-0.7290,0.3238,-0.5385,0.1771,-0.7854,-0.9908,0.1302,-1.7560,-1.3533,-0.7353,-2.1842,-0.4893,-1.2387"
2025-04-07,2025-04-04,15,"PARADEEP,VTL,PNBHOUSING,TATACONSUM,TEJASNET,GALLANTT,BDL,TRIDENT,GPIL,ADANIPOWER,SBFC,GMRAIRPORT,LINDEINDIA,WHIRLPOOL,LEMONTREE",27264.90536931024,36.266666666666666,15:29,EOD,40.339103417613245,8.06782068352265,203340.8500000001,1645.3329119339,"9.2217,3.4066,4.7581,2.8459,10.1019,10.9270,9.7900,10.5712,7.5148,10.7684,9.7561,6.7662,7.0555,8.0376,10.7347"
2025-04-08,2025-04-07,15,"ATUL,CRAFTSMAN,MEDANTA,JMFINANCIL,APARINDS,FSL,NUVAMA,PGEL,AFFLE,JUBLINGREA,LTFOODS,SYRMA,DIXON,MCX,PIIND",27190.60908488363,29.0,09:19,HARD_STOP,-4.004049111812327,-0.8008098223624653,-18444.650000000373,1575.5955590612598,"-2.1722,0.5081,-0.3105,-5.4337,-0.8766,1.2652,-1.1261,-0.1822,-0.7585,-3.1559,1.2544,-1.4384,-0.2700,0.9785,0.5338"
2025-04-09,2025-04-08,15,"CRAFTSMAN,ATUL,JUBLINGREA,NUVAMA,ARE&M,SUZLON,LTFOODS,VTL,BLUEDART,PARADEEP,RAINBOW,GMRAIRPORT,ZFCVINDIA,CRISIL,IGIL",12772.03485769508,46.333333333333336,09:24,HARD_STOP,-4.165394470299477,-0.8330788940598953,-19249.78000000026,1577.1923514971197,"-1.7368,1.7779,-2.5150,-1.1111,-1.5134,-1.2248,-4.1291,0.8088,0.1107,0.7920,0.5825,-1.0391,-0.0917,0.0593,-2.3304"
2025-04-11,2025-04-09,15,"CRAFTSMAN,PPLPHARMA,LTFOODS,ATUL,KAYNES,MCX,JUBLINGREA,GRAVITA,FLUOROCHEM,NUVAMA,FSL,SYRMA,MEDANTA,ARE&M,TARIL",25395.347345361195,33.46666666666667,09:16,HARD_STOP,-4.569873067128627,-0.9139746134257255,-21270.05000000028,1579.3153356428604,"-0.8046,-1.5461,-4.0086,-0.6868,-2.0452,-0.4695,0.5410,-0.8469,0.7772,-1.5267,0.3367,-0.6652,-0.4053,-0.5276,-0.9089"
2025-04-15,2025-04-11,15,"CRAFTSMAN,RKFORGE,BLUESTARCO,TARIL,PTCIL,PAGEIND,GALLANTT,ONESOURCE,NBCC,GRAVITA,ATUL,GODFRYPHLP,VTL,MRF,BLUEDART",5547.506598360408,46.333333333333336,15:29,EOD,7.553864907071901,1.5107729814143802,39333.39999999991,1564.0754646404002,"4.1432,0.7324,1.6366,-1.3729,8.3215,0.7839,-0.4435,5.3691,-0.1670,2.7215,-2.1419,0.7864,4.0215,2.2727,-1.8450"
2025-04-16,2025-04-15,15,"JBMA,DOMS,NBCC,KFINTECH,KAYNES,TARIL,NEULANDLAB,SYRMA,GALLANTT,GRAVITA,360ONE,3MINDIA,DIXON,DATAPATTNS,COHANCE",7368.689898275387,44.2,15:29,EOD,11.292560027661116,2.258512005532223,58058.830000000075,1596.0298616944997,"9.3128,7.2530,6.7548,3.7234,2.9824,-2.1607,0.1580,-0.2016,1.9651,-0.0988,1.6114,1.1883,1.5354,0.7451,0.3475"
2025-04-17,2025-04-16,15,"BLUEJET,FACT,DELHIVERY,NEULANDLAB,SAILIFE,PTCIL,PARADEEP,JBMA,KAYNES,GALLANTT,GMDCLTD,INTELLECT,IREDA,INDUSINDBK,POLYMED",5569.984557357763,45.06666666666667,15:29,EOD,7.762169947441361,1.5524339894882722,40406.30000000028,1595.4502627934799,"1.6926,13.4333,6.7871,1.2648,-1.2644,-1.7657,-0.3384,0.7413,-0.6190,-0.1927,1.4377,1.3944,-1.0114,0.5645,2.1640"
2025-04-21,2025-04-17,15,"JBMA,PARADEEP,GMDCLTD,BLUEJET,INDUSINDBK,ENGINERSIN,DOMS,ANURAS,NEULANDLAB,PTCIL,CRAFTSMAN,NBCC,POLYMED,HOMEFIRST,GALLANTT",14613.298898946405,47.733333333333334,09:21,HARD_STOP,-5.149823241123239,-1.0299646482246478,-24176.749999999534,1572.36620561666,"-0.8631,0.4015,-1.2623,-1.3987,0.0312,-1.6665,0.3079,-1.4822,-0.6286,-2.6644,-1.6229,-1.6109,-0.7976,0.2521,-1.6956"
2025-04-22,2025-04-21,15,"GODFRYPHLP,SPLPETRO,APARINDS,PERSISTENT,LALPATHLAB,GALLANTT,TECHNOE,ONESOURCE,ZFCVINDIA,FACT,PTCIL,EMCURE,VTL,JBMA,KFINTECH",9171.724635500306,51.53333333333333,09:20,HARD_STOP,-3.77573615403054,-0.755147230806108,-17303.25,1575.4307701527,"1.1867,-1.7384,-1.9701,1.1927,-0.3650,0.3085,-1.8307,-0.6706,-0.5366,-2.0670,-1.9247,-0.9929,-0.7879,-0.8686,0.5761"
2025-04-23,2025-04-22,15,"SPLPETRO,ATUL,REDINGTON,GODFRYPHLP,COFORGE,AUBANK,PERSISTENT,HCLTECH,MPHASIS,LALPATHLAB,CHOICEIN,TECHM,NAM-INDIA,FACT,VIJAYA",21783.209605488428,30.866666666666667,10:36,TRAIL,2.1339148828357026,0.42678297656714054,12258.049999999814,1588.4755858212998,"-1.3180,2.3517,2.4178,0.1579,1.0066,4.5887,1.1584,1.3826,1.0992,-1.1875,-0.4188,0.9043,-1.1271,-2.4229,-1.1886"
2025-04-24,2025-04-23,15,"DATAPATTNS,APARINDS,LALPATHLAB,KFINTECH,SBFC,HOMEFIRST,ELECON,NEULANDLAB,MOTILALOFS,WAAREEENER,GALLANTT,PREMIERENE,DIXON,AUBANK,TARIL",5564.7474757605605,45.93333333333333,09:16,HARD_STOP,-3.35891885310328,-0.671783770620656,-15217.770000000019,1576.8242655163797,"-0.6496,-0.1208,0.1802,-2.2109,-1.1481,-0.6124,-0.6537,-0.3651,-0.8223,-0.8562,1.3232,-1.0216,-1.0478,0.0456,-1.2236"
2025-04-25,2025-04-24,15,"OFSS,PERSISTENT,ATUL,COFORGE,MPHASIS,HCLTECH,M&M,TECHM,LALPATHLAB,WAAREEENER,NEWGEN,MMTC,GODFRYPHLP,AUBANK,ELECON",16402.351563069624,39.733333333333334,09:20,HARD_STOP,-3.95541314163396,-0.791082628326792,-18201.0,1576.0657081698,"-0.6500,-0.3917,0.5533,-0.5130,-1.0640,-0.1258,0.6307,-2.4907,-1.5862,4.3390,-2.6773,-1.6069,-1.7141,-1.0940,-2.5683"
2025-04-28,2025-04-25,15,"REDINGTON,APARINDS,CHOICEIN,ELECON,TECHM,TATAELXSI,AUBANK,GODFRYPHLP,DATAPATTNS,OFSS,HCLTECH,IIFL,ATUL,LALPATHLAB,SONATSOFTW",21846.4970325086,39.333333333333336,09:22,HARD_STOP,-3.7417871313800455,-0.7483574262760091,-17131.099999999627,1577.8356569006,"0.3388,-1.0431,-1.1405,-1.0769,-0.6723,0.1514,0.3492,0.7502,-0.8920,-1.2771,-1.0032,-0.0411,-2.3229,-0.3363,-2.1752"
2025-04-29,2025-04-28,15,"ATUL,FORCEMOT,INDIACEM,TIMKEN,CEATLTD,MARUTI,HONASA,NEWGEN,CARTRADE,DATAPATTNS,CHOICEIN,PARADEEP,SONATSOFTW,SPLPETRO,JSWDULUX",12786.652486736444,46.06666666666667,09:44,TRAIL,1.83916105907042,0.367832211814084,10782.28000000026,1586.4747046481602,"3.2216,-0.6613,2.0068,-0.9231,-0.0852,-0.4064,0.9440,-0.6110,-0.1798,4.4325,-2.7489,0.9737,2.0296,-1.8848,0.4432"
