IOB [GOLD] nf=35 down_streak=2 vol=0.5x sret=-1.8% rsi=47 distSMA200=-15% distHigh60=-16% atr=4.4% | close10d[50,48,45,54,50,50,51,53,51,50] vol5d[1.7x,0.9x,2.8x,0.8x,0.5x] | patterns: hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67 | hit_15pc_20d:atr_20_pct>3.78 & dist_high_252<=-38.39 & weekly_close_loc<=0.53 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_10pc_20d:atr_20_pct>4.22 & dist_sma_200<=-12.99 & weekly_close_loc<=0.48
GALLANTT [GOLD] nf=51 down_streak=2 vol=0.9x sret=-1.1% rsi=26 distSMA200=-4% distHigh60=-22% atr=5.8% | close10d[341,332,316,323,318,322,320,331,317,313] vol5d[0.9x,0.8x,1.0x,0.9x,0.9x] | patterns: hit_10pc_20d:n_sub_75v_7d<=2.5 & weekly_close_loc>0.22 & weekly_range_pct>9.96 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_25pc_30d:atr_20_pct>4.48 & atr_5_vs_20>0.56 & dist_sma_200<=63.95 & rs_sector_60d<=0.72 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64
INTELLECT [ENTERPRISE-Dryup] nf=41 down_streak=2 vol=0.1x sret=-1.7% rsi=39 distSMA200=-5% distHigh60=-18% atr=6.3% | close10d[906,909,896,900,904,903,896,919,902,887] vol5d[0.1x,0.1x,0.1x,0.2x,0.1x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d>10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01
IIFL [ENTERPRISE-Dryup] nf=33 down_streak=2 vol=0.6x sret=-1.4% rsi=34 distSMA200=-12% distHigh60=-19% atr=3.9% | close10d[429,415,393,402,393,399,399,402,391,386] vol5d[0.6x,0.6x,0.4x,0.7x,0.6x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67 | hit_15pc_20d:atr_20_pct>3.78 & dist_high_252<=-38.39 & weekly_close_loc<=0.53 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81
IRCON [GOLD] nf=50 down_streak=4 vol=0.8x sret=-1.7% rsi=46 distSMA200=-13% distHigh60=-12% atr=4.9% | close10d[204,192,182,188,190,220,220,219,214,210] vol5d[8.6x,3.3x,1.6x,0.8x,0.8x] | patterns: hit_10pc_20d:n_sub_75v_7d<=2.5 & weekly_close_loc>0.22 & weekly_range_pct>9.96 | hit_15pc_20d:atr_20_pct>2.78 & dist_high_252<=-36.5 & dist_high_252>-43.91 & weekly_range_pct>9.13 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67 | hit_15pc_20d:atr_20_pct>3.78 & dist_high_252<=-38.39 & weekly_close_loc<=0.53 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57
IRB [ENTERPRISE-Dryup] nf=29 down_streak=2 vol=0.8x sret=-1.4% rsi=31 distSMA200=-15% distHigh60=-16% atr=4.2% | close10d[28,26,25,26,26,26,27,27,27,26] vol5d[0.7x,1.2x,0.7x,0.7x,0.8x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_10pc_20d:atr_20_pct>4.22 & dist_sma_200<=-12.99 & weekly_close_loc<=0.48 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d<=10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01
IREDA [ENTERPRISE-Dryup] nf=31 down_streak=2 vol=0.5x sret=-2.5% rsi=36 distSMA200=-5% distHigh60=-15% atr=5.5% | close10d[216,201,200,206,204,204,207,208,205,200] vol5d[0.6x,0.8x,0.5x,0.5x,0.5x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_25pc_30d:dist_high_10<=-10.8 & n_sub_3_range_7d<=2.5 & weekly_close_loc<=0.74
J&KBANK [GOLD] nf=36 down_streak=2 vol=1.3x sret=-3.7% rsi=35 distSMA200=-18% distHigh60=-17% atr=3.9% | close10d[96,91,88,94,92,95,95,98,94,91] vol5d[1.0x,0.7x,1.0x,1.5x,1.3x] | patterns: hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_15pc_20d:atr_20_pct>2.78 & dist_high_252<=-36.5 & dist_high_252>-43.91 & weekly_range_pct>9.13 | hit_15pc_20d:atr_20_pct>2.29 & dist_high_252<=-37.13 & rs_sector_60d<=-4.87 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67 | hit_15pc_20d:dist_high_252<=-27.48 & rsi_14<=37.51 & weekly_close_vs_sma20<=0.26 & weekly_range_pct>8.5
JBMA [GOLD] nf=29 down_streak=2 vol=0.7x sret=-0.7% rsi=43 distSMA200=-16% distHigh60=-15% atr=3.9% | close10d[747,733,702,786,781,754,755,766,765,760] vol5d[1.3x,0.4x,0.4x,3.1x,0.7x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:atr_20_pct>3.6 & dist_high_252<=-35.35 & rs_market_20d<=1.36 & weekly_close_vs_sma20<=9.42 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_25pc_30d:atr_20_pct>3.52 & dist_high_120<=-26.56 & dist_sma_200<=15.01
JBCHEPHARM [ENTERPRISE-Dryup] nf=17 down_streak=0 vol=1.3x sret=+0.6% rsi=42 distSMA200=-2% distHigh60=-9% atr=3.2% | close10d[1870,1823,1786,1761,1766,1785,1748,1802,1793,1804] vol5d[1.9x,0.8x,0.6x,0.7x,1.3x] | patterns: hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_10pc_20d:dist_high_20<=-3.93 & weekly_close_loc>0.59 & weekly_range_pct<=9.47 & weekly_range_pct>5.47 | hit_10pc_20d:atr_20_pct>2.98 & dist_high_120>-26.16 & rs_sector_60d>-21.31 & weekly_close_loc>0.44 | hit_15pc_20d:atr_20_pct>3.2 & dist_sma_200<=19.12 & weekly_close_loc>0.42 | hit_10pc_20d:atr_20_pct>3.12 & dist_sma_200<=10.57 & weekly_close_loc>0.53 & weekly_range_pct<=10.47
GMRAIRPORT [GOLD] nf=20 down_streak=2 vol=1.3x sret=-1.9% rsi=36 distSMA200=-16% distHigh60=-16% atr=3.1% | close10d[76,75,70,72,74,75,76,77,74,73] vol5d[1.2x,0.8x,0.7x,0.9x,1.3x] | patterns: hit_15pc_20d:dist_high_252<=-27.48 & rsi_14<=37.51 & weekly_close_vs_sma20<=0.26 & weekly_range_pct>8.5 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d<=10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47
JMFINANCIL [ENTERPRISE-Dryup] nf=52 down_streak=2 vol=0.8x sret=-2.3% rsi=30 distSMA200=+2% distHigh60=-25% atr=4.3% | close10d[123,118,113,117,118,119,117,120,116,113] vol5d[0.4x,0.5x,0.8x,0.7x,0.8x] | patterns: hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:dist_high_252<=-27.48 & rsi_14<=37.51 & weekly_close_vs_sma20<=0.26 & weekly_range_pct>8.5 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20>1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_25pc_30d:atr_20_pct>3.27 & dist_sma_200<=42.62 & slope_sma_20<=-1.78 & weekly_range_pct>9.45
JPPOWER [ENTERPRISE-Dryup] nf=34 down_streak=2 vol=0.8x sret=-1.0% rsi=35 distSMA200=-12% distHigh60=-20% atr=4.0% | close10d[17,16,16,16,16,17,17,17,16,16] vol5d[0.5x,0.6x,0.7x,0.8x,0.8x] | patterns: hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_25pc_30d:atr_20_pct>3.52 & dist_high_120<=-26.56 & dist_sma_200<=15.01 | hit_10pc_20d:dist_high_10>-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84
JSL [ENTERPRISE-Dryup] nf=29 down_streak=0 vol=0.9x sret=+0.1% rsi=33 distSMA200=-13% distHigh60=-17% atr=3.4% | close10d[632,626,606,625,615,625,634,628,633,633] vol5d[0.6x,0.4x,0.4x,0.7x,0.9x] | patterns: hit_15pc_20d:atr_20_pct>3.42 & weekly_close_loc>0.66 | hit_10pc_20d:atr_20_pct>2.54 & dist_sma_20<=4.01 & weekly_close_loc>0.75 & weekly_close_vs_sma20<=13.7 | hit_15pc_20d:dist_high_252<=-15.59 & n_sub_2_5_range_7d<=2.5 & weekly_close_loc>0.74 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_10pc_20d:atr_20_pct>3.43 & close_loc>0.44 & weekly_close_loc>0.67 & weekly_range_pct<=11.61
JSWENERGY [ENTERPRISE-Dryup] nf=46 down_streak=2 vol=0.6x sret=-1.4% rsi=29 distSMA200=-18% distHigh60=-29% atr=4.1% | close10d[558,540,518,548,562,570,568,579,558,550] vol5d[0.3x,0.4x,0.4x,0.8x,0.6x] | patterns: hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:dist_sma_200<=-16.39 & roc_60<=-12.56 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>3.65 & dist_high_20<=-9.05 & dist_high_252<=-24.42 & dist_high_252>-45.84 | hit_15pc_20d:atr_20_pct>2.82 & dist_high_252<=-29.58 & dist_high_60<=-25.03 & weekly_close_loc<=0.44
JSWINFRA [ENTERPRISE-Dryup] nf=30 down_streak=4 vol=0.8x sret=-2.0% rsi=26 distSMA200=-8% distHigh60=-16% atr=4.0% | close10d[314,309,288,292,289,299,298,296,288,282] vol5d[0.8x,0.4x,0.5x,0.6x,0.8x] | patterns: hit_10pc_20d:dist_high_10<=-8.11 & n_sub_75v_7d>2.5 & weekly_close_loc>0.22 & weekly_range_pct>5.84 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.46 & roc_20<=30.2 & weekly_close_loc>0.27 & weekly_range_pct>7.6 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_15pc_20d:atr_20_pct>2.14 & rs_sector_60d<=10.06 & weekly_close_loc>0.09 & weekly_range_pct>8.01
JUBLINGREA [ENTERPRISE-Dryup] nf=49 down_streak=3 vol=0.8x sret=-2.7% rsi=21 distSMA200=+2% distHigh60=-25% atr=5.3% | close10d[757,733,698,717,713,710,712,708,685,666] vol5d[0.3x,0.2x,0.3x,0.6x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_25pc_30d:atr_20_pct>4.36 & rs_market_20d<=7.24 & weekly_range_pct>7.21
JUBLPHARMA [ENTERPRISE-Dryup] nf=57 down_streak=2 vol=0.4x sret=-0.6% rsi=31 distSMA200=+1% distHigh60=-28% atr=5.1% | close10d[1003,976,924,962,944,923,942,982,944,938] vol5d[0.9x,2.4x,1.2x,0.8x,0.4x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14>30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41
JINDALSAW [ENTERPRISE-Dryup] nf=54 down_streak=2 vol=0.9x sret=-2.0% rsi=32 distSMA200=-16% distHigh60=-26% atr=4.3% | close10d[259,256,240,245,251,258,258,264,258,252] vol5d[1.0x,0.8x,0.8x,0.8x,0.9x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>3.27 & roc_20<=-13.62 & vol_5d_vs_20d>0.64 & weekly_close_vs_sma20<=3.41
GODREJIND [ENTERPRISE-Dryup] nf=59 down_streak=5 vol=0.5x sret=-2.1% rsi=1 distSMA200=-10% distHigh60=-29% atr=4.9% | close10d[1028,994,957,956,958,933,929,920,898,880] vol5d[1.1x,0.5x,0.8x,0.7x,0.5x] | patterns: hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29 | hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_15pc_20d:dist_high_252<=-32.38 & dist_high_60<=-19.39 & n_sub_3_range_7d<=3.5 & rs_sector_60d<=1.7 | hit_15pc_20d:atr_20_pct>3.63 & dist_high_252<=-24.73 & slope_sma_50<=-0.07 & weekly_close_vs_sma20<=13.81 | hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42
COCHINSHIP [GOLD] nf=55 down_streak=2 vol=0.8x sret=-3.1% rsi=38 distSMA200=-17% distHigh60=-16% atr=4.7% | close10d[1474,1431,1360,1428,1396,1446,1493,1537,1508,1462] vol5d[0.6x,1.3x,1.0x,1.5x,0.8x] | patterns: hit_10pc_20d:atr_20_pct>3.63 & dist_high_120<=-27.42 & dist_sma_50<=-1.72 & vol_5d_vs_20d>0.82 | hit_10pc_20d:dist_high_252<=-43.48 & dist_sma_200<=24.12 & rs_sector_60d>-40.44 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_25pc_30d:atr_20_pct>3.27 & dist_high_252<=-39.08 & weekly_close_vs_sma20<=21.67 | hit_25pc_30d:atr_20_pct>3.33 & dist_high_120<=-42.37 & dist_sma_50<=10.55
KALYANKJIL [GOLD-baseline] nf=106 down_streak=2 vol=2.7x sret=-0.6% rsi=13 distSMA200=-17% distHigh60=-39% atr=9.4% | close10d[663,627,573,596,555,539,502,531,488,486] vol5d[3.7x,2.4x,3.0x,2.0x,2.7x] | patterns: hit_10pc_20d:n_sub_3_range_7d<=1.5 & roc_5<=10.44 & weekly_close_loc>0.16 & weekly_range_pct>12.8 | hit_15pc_20d:slope_sma_50<=0.45 & weekly_close_loc>0.22 & weekly_range_pct>12.8 | hit_10pc_20d:dist_high_120<=-38.87 & dist_sma_50<=-12.07 & rs_market_60d<=-14.48 | hit_15pc_20d:atr_20_pct>3.48 & weekly_close_loc>0.22 & weekly_close_vs_sma20<=11.17 & weekly_range_pct>13.69 | hit_10pc_20d:atr_20_pct>4.48 & roc_60<=-7.88 & rs_sector_60d<=-3.61 & weekly_range_pct>5.29
EMAMILTD [ENTERPRISE-Dryup] nf=31 down_streak=0 vol=0.7x sret=+1.9% rsi=31 distSMA200=-16% distHigh60=-25% atr=3.4% | close10d[596,589,565,559,566,565,565,560,549,560] vol5d[0.8x,0.6x,0.5x,0.8x,0.7x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_10pc_20d:atr_20_pct>2.23 & dist_high_120<=-32.84 & weekly_close_loc<=0.55 & weekly_close_vs_sma20<=8.42 | hit_15pc_20d:atr_20_pct>3.2 & dist_sma_200<=19.12 & weekly_close_loc>0.42
UBL [GOLD] nf=25 down_streak=1 vol=0.6x sret=-0.0% rsi=42 distSMA200=+4% distHigh60=-4% atr=3.2% | close10d[2013,2019,1934,1955,1938,1920,1941,2049,2054,2053] vol5d[0.4x,0.5x,3.7x,1.8x,0.6x] | patterns: hit_10pc_20d:atr_20_pct>2.32 & dist_high_120<=-4.81 & weekly_close_loc>0.64 & weekly_range_pct>8.0 | hit_10pc_20d:atr_20_pct>2.35 & roc_20<=3.54 & weekly_close_loc>0.5 & weekly_range_pct>7.0 | hit_10pc_20d:dist_high_10<=-2.52 & dist_high_252>-15.6 & weekly_close_loc>0.5 & weekly_range_pct>7.5 | hit_10pc_20d:dist_high_10>-3.88 & roc_60<=12.78 & weekly_close_loc>0.41 & weekly_range_pct>7.9 | hit_10pc_20d:roc_5>0.34 & weekly_close_loc>0.49 & weekly_range_pct<=13.88 & weekly_range_pct>7.86
KARURVYSYA [GOLD] nf=25 down_streak=1 vol=1.1x sret=-1.8% rsi=51 distSMA200=+5% distHigh60=-9% atr=3.7% | close10d[176,175,174,181,177,184,182,187,190,186] vol5d[2.4x,1.5x,4.2x,3.1x,1.1x] | patterns: hit_10pc_20d:atr_20_pct>3.61 & dist_high_60<=-4.81 & weekly_close_loc>0.25 & weekly_close_vs_sma20>-0.6 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_10pc_20d:atr_20_pct>3.59 & dist_sma_200<=48.46 & n_sub_3_range_7d<=1.5 & weekly_close_loc<=0.7 | hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5>-6.67 & weekly_close_vs_sma20<=3.06 & weekly_range_pct<=9.66 | hit_10pc_20d:dist_high_120>-15.83 & rs_market_20d>-5.4 & weekly_close_loc>0.36 & weekly_range_pct>5.57
JKCEMENT [GOLD] nf=12 down_streak=0 vol=1.0x sret=+1.3% rsi=45 distSMA200=+7% distHigh60=-4% atr=2.7% | close10d[4739,4544,4364,4389,4458,4545,4541,4503,4578,4638] vol5d[0.4x,1.1x,0.8x,1.3x,1.0x] | patterns: hit_10pc_20d:atr_20_pct>2.15 & rs_sector_60d>13.71 & weekly_close_loc>0.83 | hit_10pc_20d:n_sub_3_range_7d<=3.5 & n_sub_75v_20d<=13.5 & slope_sma_50<=1.67 & weekly_close_loc>0.59 | hit_10pc_20d:atr_20_pct>2.67 & roc_60>-11.53 & rs_market_60d>3.56 & weekly_close_loc>0.71 | hit_10pc_20d:atr_20_pct>2.54 & dist_sma_20<=4.01 & weekly_close_loc>0.75 & weekly_close_vs_sma20<=13.7 | hit_15pc_20d:atr_20_pct>2.28 & slope_sma_20<=0.21 & weekly_close_loc>0.8
KIRLOSENG [GOLD] nf=41 down_streak=0 vol=1.5x sret=+1.4% rsi=30 distSMA200=-20% distHigh60=-23% atr=3.5% | close10d[967,942,896,941,947,945,938,932,917,930] vol5d[0.4x,0.5x,0.9x,1.1x,1.5x] | patterns: hit_10pc_20d:atr_20_pct>2.98 & dist_high_120<=-26.16 & rs_market_60d>-22.12 & weekly_close_loc>0.44 | hit_10pc_20d:dist_high_252<=-33.68 & dist_sma_200<=2.78 & slope_sma_50<=-1.97 | hit_10pc_20d:atr_20_pct>3.08 & n_sub_75v_20d<=12.5 & roc_60<=9.15 & weekly_close_loc>0.41 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:atr_20_pct>3.51 & dist_high_60<=-6.85 & weekly_close_loc>0.61 & weekly_range_pct<=10.93
KPIL [ENTERPRISE-Dryup] nf=33 down_streak=2 vol=1.0x sret=-1.3% rsi=24 distSMA200=-11% distHigh60=-18% atr=4.2% | close10d[1247,1204,1171,1166,1178,1203,1179,1190,1126,1111] vol5d[1.1x,0.3x,0.7x,0.6x,1.0x] | patterns: hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_10pc_20d:n_sub_2_5_range_7d<=0.5 & roc_5>-6.67 & weekly_close_vs_sma20<=3.06 & weekly_range_pct<=9.66 | hit_10pc_20d:dist_high_20<=-16.19 & rsi_14<=30.44 & weekly_close_loc<=0.49 & weekly_range_pct>7.86
JYOTICNC [GOLD] nf=46 down_streak=2 vol=1.0x sret=-3.4% rsi=32 distSMA200=+8% distHigh60=-19% atr=4.9% | close10d[1312,1258,1162,1208,1194,1229,1237,1273,1259,1216] vol5d[0.7x,0.4x,1.1x,0.8x,1.0x] | patterns: hit_10pc_20d:dist_sma_200<=15.86 & weekly_close_vs_sma20>1.2 & weekly_range_pct>8.79 | hit_10pc_20d:atr_20_pct>3.61 & dist_high_60<=-4.81 & weekly_close_loc>0.25 & weekly_close_vs_sma20>-0.6 | hit_10pc_20d:atr_20_pct>3.37 & atr_5_vs_20<=1.02 & dist_high_120<=-7.21 & weekly_range_pct>8.57 | hit_15pc_20d:atr_20_pct>2.54 & weekly_close_loc>0.26 & weekly_close_vs_sma20>-1.73 & weekly_range_pct>8.03 | hit_10pc_20d:atr_20_pct>4.48 & rs_market_60d<=49.51 & rs_sector_60d>-3.61 & weekly_range_pct>5.29
KPITTECH [GOLD] nf=24 down_streak=2 vol=1.2x sret=-1.3% rsi=22 distSMA200=-18% distHigh60=-17% atr=3.4% | close10d[1430,1370,1310,1324,1342,1320,1315,1334,1312,1295] vol5d[1.4x,1.4x,0.8x,0.9x,1.2x] | patterns: hit_15pc_20d:atr_20_pct>2.4 & dist_high_10<=-10.53 & dist_high_252<=-22.78 & dist_sma_200<=26.42 | hit_10pc_20d:atr_20_pct>2.38 & dist_high_10<=-10.6 & roc_60<=-5.38 & weekly_close_loc<=0.74 | hit_10pc_20d:atr_20_pct>2.04 & dist_high_252<=-20.17 & rsi_14<=28.7 & weekly_range_pct>5.64 | hit_15pc_20d:atr_20_pct>2.54 & dist_high_120<=-26.98 & weekly_close_vs_sma20<=-1.73 | hit_15pc_20d:dist_high_120<=-25.79 & n_sub_75v_20d<=13.5 & rs_market_20d<=4.47
