entry_date,signal_date,n_positions,symbols,avg_score,avg_pattern_score,exit_time,exit_reason,n_positions_filled,gross_ret5x_pct,net_ret5x_pct,charges_rs
2024-12-16,2024-12-13,15,"JWL,TITAGARH,JUBLINGREA,GABRIEL,TBOTEK,SWANCORP,POWERINDIA,PGEL,ZENTEC,AIIL,JBMA,CRISIL,BLS,MANAPPURAM,NAM-INDIA",5.881095744680851,23478.86700648798,15:29,EOD,15,5.748589999999944,5.430328575319124,1591.3071234041001
2024-12-17,2024-12-16,15,"JWL,AMBER,TECHNOE,AEGISLOG,BLUEJET,FIVESTAR,HONASA,ZENTEC,JPPOWER,ANANTRAJ,TITAGARH,POWERINDIA,GICRE,KPRMILL,BDL",5.819797872340426,22818.065528417184,15:29,EOD,15,-0.4971060000000522,-0.8136779351100641,1582.85967555006
2024-12-18,2024-12-17,15,"FIRSTCRY,BDL,JWL,TECHNOE,AEGISLOG,FIVESTAR,ZENTEC,NEWGEN,TITAGARH,GVT&D,GICRE,BLUEJET,ANANTRAJ,POWERINDIA,KEC",5.846712765957448,26550.764821167144,15:29,EOD,15,2.7463700000001117,2.428697131590092,1588.3643420501003
2024-12-19,2024-12-18,15,"ANANTRAJ,BDL,AEGISLOG,ACE,ZENTEC,TECHNOE,IREDA,GVT&D,GICRE,NEWGEN,JPPOWER,KAYNES,BLUEJET,JWL,FIRSTCRY",5.787602401129944,22191.607808338984,15:29,EOD,15,14.913663999999965,14.592716175744263,1604.73912127852
2024-12-20,2024-12-19,15,"CENTRALBK,AEGISLOG,GICRE,ZENTEC,FIVESTAR,FIRSTCRY,NEWGEN,TITAGARH,KFINTECH,GVT&D,BDL,POWERINDIA,ANANTRAJ,KAYNES,JWL",5.764915433403806,23208.204425319454,14:10,TRAIL,15,3.868329999999888,3.550681643618788,1588.2417819055
2024-12-23,2024-12-20,15,"NIACL,FIVESTAR,ZENTEC,BLUEJET,BDL,TECHNOE,TITAGARH,JPPOWER,HONASA,ANANTRAJ,KPRMILL,GICRE,KFINTECH,MANKIND,NEWGEN",5.7423874824191286,22103.012213101378,09:17,HARD_STOP,15,-3.584949999999907,-3.9011306422813434,1580.90321140718
2024-12-24,2024-12-23,15,"GRSE,PTCIL,POWERINDIA,AWL,FINCABLES,ELECON,CEATLTD,JUBLINGREA,SOLARINDS,CHALET,INTELLECT,ABDL,COCHINSHIP,SBFC,TARIL",5.834539381153305,23574.066349790573,15:29,EOD,15,6.362962000000011,6.044519910174992,1592.2104491251
2024-12-26,2024-12-24,15,"GRSE,INTELLECT,PTCIL,DEVYANI,ACUTAAS,JUBLINGREA,CEATLTD,KFINTECH,CHALET,SAPPHIRE,ABDL,AMBER,COCHINSHIP,POWERINDIA,TARIL",5.819275668073137,24232.1514523039,15:29,EOD,15,7.124579999999889,6.807013025441888,1587.8348727899997
2024-12-27,2024-12-26,15,"PTCIL,GRSE,DEVYANI,INTELLECT,JUBLINGREA,CEATLTD,AMBER,CHALET,KFINTECH,SAPPHIRE,COCHINSHIP,ABDL,ELECON,TARIL,ADANIENSOL",5.787805907172996,21985.511198952492,15:29,EOD,15,9.650918000000157,9.331522673939105,1596.97663030526
2024-12-30,2024-12-27,15,"INTELLECT,GRSE,JUBLINGREA,AMBER,CHALET,POWERINDIA,SAPPHIRE,AJANTPHARM,ABDL,DEEPAKFERT,SAGILITY,GODFRYPHLP,FINCABLES,FACT,VIJAYA",5.683931082981714,18190.905338848792,11:56,HARD_STOP,15,-3.1117719999998807,-3.4275874390939527,1579.07719547036
2024-12-31,2024-12-30,15,"IREDA,IGL,CREDITACC,SUNDARMFIN,RPOWER,PNBHOUSING,POWERINDIA,MAHABANK,POLYMED,HUDCO,LATENTVIEW,AIIL,RAILTEL,SAMMAANCAP,CARTRADE",5.813962728551336,40159.44518424775,10:07,HARD_STOP,15,-3.2748940000000406,-3.590801713406197,1579.5385670307799
2025-01-01,2024-12-31,15,"SUNDARMFIN,IREDA,PNBHOUSING,RITES,IGL,IDEA,THERMAX,RPOWER,HUDCO,CHENNPETRO,SHYAMMETL,POLYMED,AIIL,RAILTEL,CARTRADE",5.915221518987343,39260.103271958964,15:29,EOD,15,6.2332679999999705,5.91412372794969,1595.7213602514003
2025-01-02,2025-01-01,15,"SUNDARMFIN,IREDA,PNBHOUSING,RITES,BLUESTARCO,IDEA,RPOWER,SHYAMMETL,HUDCO,POLYMED,ITI,CARTRADE,TARIL,IGL,IRB",5.873639240506328,37087.396644463755,15:29,EOD,15,11.04015999999987,10.71964290720643,1602.5854639672
2025-01-03,2025-01-02,15,"SAREGAMA,RITES,CHOLAHLDNG,IREDA,PNBHOUSING,GODFRYPHLP,IGL,OIL,FORCEMOT,RAILTEL,HUDCO,CREDITACC,BBTC,IDEA,THERMAX",6.043034458509143,30513.931761790405,15:29,EOD,15,8.5566580000001,8.236841658644448,1599.08170677826
2025-01-06,2025-01-03,15,"IREDA,SAREGAMA,RITES,SHYAMMETL,CHOLAHLDNG,HUDCO,RAILTEL,POLYMED,BBTC,IGL,FORCEMOT,COCHINSHIP,THERMAX,DMART,OIL",6.051736990154711,29910.15360814123,09:29,HARD_STOP,15,-3.2178879999999888,-3.533667697386981,1578.8984869349601
2025-01-07,2025-01-06,15,"SHYAMMETL,PHOENIXLTD,BDL,CONCORDBIO,SUNDARMFIN,PTCIL,ANANDRATHI,MAZDOCK,LLOYDSME,REDINGTON,GVT&D,RKFORGE,NEULANDLAB,JINDALSAW,MINDACORP",5.778611111111109,16493.349671746273,15:29,EOD,15,12.831289999999946,12.511437700299165,1599.2614985039
2025-01-08,2025-01-07,15,"SHYAMMETL,JSWDULUX,BDL,PHOENIXLTD,SUNDARMFIN,PTCIL,VIJAYA,LLOYDSME,MAZDOCK,NLCINDIA,CONCORDBIO,AMBER,TITAGARH,JINDALSAW,CRISIL",5.753544303797469,18898.881478611802,09:17,HARD_STOP,15,-4.040119999999925,-4.354506555439525,1571.9327771980002
2025-01-09,2025-01-08,15,"SHYAMMETL,CREDITACC,BDL,JSWDULUX,PHOENIXLTD,SUNDARMFIN,PTCIL,MAZDOCK,VIJAYA,LLOYDSME,FIRSTCRY,GVT&D,ANANDRATHI,SOBHA,CARTRADE",5.799933192686358,18467.144690505735,13:53,TRAIL,15,2.8034299999999814,2.4864741499353213,1584.7792503233
2025-01-10,2025-01-09,15,"SHYAMMETL,JSWDULUX,SOBHA,BDL,PHOENIXLTD,SUNDARMFIN,VIJAYA,PTCIL,ANANDRATHI,MAZDOCK,LLOYDSME,GVT&D,SRF,CONCORDBIO,TECHNOE",5.831550632911393,19969.443626169697,09:36,HARD_STOP,15,-3.0847899999999444,-3.399916973477004,1575.6348673853
2025-01-13,2025-01-10,15,"JSWDULUX,SHYAMMETL,BDL,PHOENIXLTD,RKFORGE,MAZDOCK,ANANDRATHI,VIJAYA,PTCIL,SUNDARMFIN,GVT&D,TECHNOE,NAVINFLUOR,CONCORDBIO,SRF",5.768171589310829,21145.54198601604,09:48,HARD_STOP,15,-3.593860000000056,-3.9086301350857355,1573.8506754283999
2025-01-14,2025-01-13,15,"GMDCLTD,RPOWER,IRCON,RAILTEL,NIACL,PNBHOUSING,PFC,COCHINSHIP,ENGINERSIN,IFCI,JWL,IDBI,DATAPATTNS,RECLTD,IRB",5.982246835443037,49301.22076463999,09:26,TRAIL,15,2.4905879999999887,2.172360071277253,1591.13964361368
2025-01-15,2025-01-14,15,"GMDCLTD,IRCON,RAILTEL,INDUSTOWER,JSWENERGY,TITAGARH,DATAPATTNS,GRSE,SCI,JWL,BDL,HUDCO,RVNL,NBCC,IDBI",5.915214486638535,52209.3661206625,09:32,HARD_STOP,15,-3.87774599999981,-4.19410127893139,1581.7763946578998
2025-01-16,2025-01-15,15,"IRCON,GMDCLTD,RAILTEL,TITAGARH,IFCI,IDEA,SCI,JWL,BHEL,GRSE,DATAPATTNS,TEJASNET,BDL,INDUSTOWER,HUDCO",5.93825246132208,48625.93396628096,15:29,EOD,15,19.305852000000048,18.982731818626633,1615.6009068670799
2025-01-17,2025-01-16,15,"PFC,GRSE,ADANIGREEN,IDEA,HUDCO,BDL,RVNL,NBCC,ADANIPOWER,HFCL,RPOWER,GMDCLTD,INDUSTOWER,IRCON,SAMMAANCAP",5.804528832630098,47896.58552370062,15:29,EOD,15,11.95845599999996,11.63737125524756,1605.4237237619998
2025-01-20,2025-01-17,15,"GMDCLTD,HUDCO,NBCC,IRCON,ADANIENSOL,ENGINERSIN,RAILTEL,IRFC,JWL,IDEA,PFC,SAMMAANCAP,BHEL,ADANIGREEN,IDBI",6.03240506329114,40470.57660952434,09:17,HARD_STOP,15,-4.204475999999885,-4.520871690660677,1581.9784533039601
2025-01-21,2025-01-20,15,"CGCL,TORNTPOWER,RBLBANK,BHARTIHEXA,DEEPAKFERT,GRSE,PERSISTENT,POLICYBZR,NAVA,ZENSARTECH,AMBER,KFINTECH,BDL,DCMSHRIRAM,GODIGIT",5.912514064697609,24775.18524773131,09:47,HARD_STOP,15,-3.3201700000000187,-3.636176153741438,1580.0307687071
2025-01-22,2025-01-21,15,"DCMSHRIRAM,RBLBANK,BHARTIHEXA,CGCL,POLICYBZR,COFORGE,NAVA,PERSISTENT,MCX,ZENSARTECH,ETERNAL,ZOMATO,FIRSTCRY,AMBER,GODIGIT",5.8802953586497875,28410.571576254835,09:17,HARD_STOP,14,-4.807380000000074,-5.1017530499781065,1471.86524989016
2025-01-23,2025-01-22,15,"CGCL,BBTC,DCMSHRIRAM,BHARTIHEXA,GRSE,COFORGE,PERSISTENT,POLICYBZR,NAVA,AMBER,MCX,FIRSTCRY,ZENSARTECH,KFINTECH,ETERNAL",5.902605485232067,28679.363685658023,15:29,EOD,15,20.650879999999983,20.32811477860046,1613.8261069976002
2025-01-24,2025-01-23,15,"BBTC,GODIGIT,CGCL,NAVA,POLICYBZR,MCX,AMBER,ZOMATO,ETERNAL,KFINTECH,FSL,ZENSARTECH,RBLBANK,TORNTPOWER,BHARTIHEXA",5.798899437412095,21757.883336731873,14:16,TRAIL,14,2.2632060000000522,1.966374357129456,1484.1582143529802
2025-01-27,2025-01-24,15,"KEI,POLICYBZR,NAVA,MCX,FIVESTAR,CGCL,BBTC,AMBER,TORNTPOWER,COFORGE,KFINTECH,ZOMATO,ETERNAL,FSL,GODIGIT",5.770368421052632,23147.9137176026,09:18,HARD_STOP,14,-3.280065999999922,-3.5750453818002064,1474.89690900142
2025-01-28,2025-01-27,15,"CGPOWER,DATAPATTNS,OLECTRA,RVNL,OLAELEC,JUBLPHARMA,ABSLAMC,SUPREMEIND,BRIGADE,BEML,AEGISLOG,DOMS,KEC,AADHARHFC,JWL",5.906252631578947,56091.834190109825,09:21,HARD_STOP,15,-3.9234,-4.23936784833384,1579.8392416692
2025-01-29,2025-01-28,15,"CGPOWER,SYRMA,OLECTRA,OLAELEC,BEML,RAILTEL,ZENTEC,SUPREMEIND,JBMA,HSCL,DOMS,NSLNISP,ENGINERSIN,RVNL,PGEL",5.852326315789474,55406.19830909882,15:29,EOD,15,27.69976400000006,27.374536652791733,1626.1367360416398
2025-01-30,2025-01-29,15,"OLECTRA,ABSLAMC,OLAELEC,JBMA,JPPOWER,KEC,ENGINERSIN,HSCL,NBCC,TRITURBINE,KALYANKJIL,JYOTICNC,PGEL,IRB,GRSE",5.780294117647059,55251.26896405956,13:46,TRAIL,15,3.7566180000000635,3.43800348923686,1593.0725538160198
2025-01-31,2025-01-30,15,"ABSLAMC,OLAELEC,KEC,HSCL,OLECTRA,SUZLON,PGEL,BAJAJHFL,JMFINANCIL,GRSE,NBCC,JYOTICNC,IRCON,KALYANKJIL,TITAGARH",5.731768207282913,55914.80548278519,15:29,EOD,15,25.431008000000006,25.10617705802844,1624.15470985784
