pattern_id,agent_id,family,target,regime,status,winner_fires_dec,all_fires_dec,manual_precision_dec,winner_precision_dec,weight,hit_pct,real_lift_pp,clean26_lift,rule,parsed_conditions,fire_col
6674,FALCPAT_6674,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,7,80,0.1375,0.0875,435.7167708881801,45.36082474226804,27.04500279732055,32.5,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA <= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,atr_20_pct>=2.673 AND dist_sma_50<=-9.6156 AND roc_60<=-15.4153 AND weekly_close_loc>=0.712,pat_6674
8274,FALCPAT_8274,compression,hit_15pc_20d,other,PROMOTED,7,210,0.05714285714285714,0.03333333333333333,59.935395379907725,25.29118136439268,9.76552141328016,3.02,distance from 200-DMA <= 80.5179 AND days with sub-3% range in last 7 <= 3.5 AND 20d relative strength vs sector >= 18.0764 AND 60d relative strength vs sector >= 1.7032,dist_sma_200<=80.5179 AND n_sub_3_range_7d<=3.5 AND rs_sector_20d>=18.0764 AND rs_sector_60d>=1.7032,pat_8274
6393,FALCPAT_6393,pullback_reversal,hit_10pc_20d,capitulation,PROBATION,7,130,0.1076923076923077,0.05384615384615385,58.337236250099394,39.89158803453122,5.8841260822441015,6.6,distance from 20-day high >= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND close position in weekly range >= 0.7159,dist_high_20>=-3.3536 AND dist_high_252<=-24.2757 AND rs_sector_60d>=-14.3816 AND weekly_close_loc>=0.7159,pat_6393
8721,FALCPAT_8721,fresh_breakout,hit_15pc_20d,breakout,PROBATION,7,100,0.08,0.07,51.52671130622392,23.56020942408377,3.997838000855791,-2.9,volatility (20d ATR%) <= 3.624 AND volatility (20d ATR%) >= 2.7974 AND 60d relative strength vs sector <= -16.2266 AND close position in weekly range >= 0.5958,atr_20_pct<=3.624 AND atr_20_pct>=2.7974 AND rs_sector_60d<=-16.2266 AND weekly_close_loc>=0.5958,pat_8721
6545,FALCPAT_6545,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,7,462,0.025974025974025976,0.015151515151515152,35.76154108554908,31.134728113234523,12.81890616828703,21.35,volatility (20d ATR%) >= 2.2916 AND distance from year-high <= -37.1329 AND 60d relative strength vs sector <= -4.87,atr_20_pct>=2.2916 AND dist_high_252<=-37.1329 AND rs_sector_60d<=-4.87,pat_6545
6346,FALCPAT_6346,fresh_breakout,hit_15pc_20d,capitulation,PROMOTED,7,471,0.03821656050955414,0.014861995753715499,33.01967942727706,30.382466695315856,12.066644750368368,16.13,volatility (20d ATR%) >= 3.6491 AND distance from 20-day high <= -9.0485 AND distance from year-high <= -24.4198 AND distance from year-high >= -45.8435,atr_20_pct>=3.6491 AND dist_high_20<=-9.0485 AND dist_high_252<=-24.4198 AND dist_high_252>=-45.8435,pat_6346
6569,FALCPAT_6569,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,7,421,0.028503562945368172,0.0166270783847981,25.648136104403168,19.100728460185884,8.37781320211346,16.22,distance from 120-day high <= -11.5647 AND distance from year-high <= -38.302 AND 60d relative strength vs sector <= -4.7312,dist_high_120<=-11.5647 AND dist_high_252<=-38.302 AND rs_sector_60d<=-4.7312,pat_6569
9568,FALCPAT_9568,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,7,531,0.022598870056497175,0.013182674199623353,24.93547449478871,29.835552075176192,10.273180651948213,17.21,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND 60-day return >= -25.4389 AND close position in weekly range <= 0.767,atr_20_pct>=3.5761 AND dist_high_252<=-27.4711 AND roc_60>=-25.4389 AND weekly_close_loc<=0.767,pat_9568
8421,FALCPAT_8421,continuation,hit_40pc_40d,other,PROMOTED,7,273,0.047619047619047616,0.02564102564102564,23.85156474662432,8.017241379310343,5.052104090347349,7.13,volatility (20d ATR%) >= 4.4253 AND distance from 200-DMA >= 15.902 AND 60-day return >= 14.222 AND weekly range % <= 17.6813,atr_20_pct>=4.4253 AND dist_sma_200>=15.902 AND roc_60>=14.222 AND weekly_range_pct<=17.6813,pat_8421
9570,FALCPAT_9570,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,6,32,0.40625,0.1875,1514.7703828558354,66.45021645021644,46.88784502698847,23.46,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND close position in weekly range >= 0.767 AND weekly range % >= 13.4815,atr_20_pct>=3.5761 AND dist_high_252<=-27.4711 AND weekly_close_loc>=0.767 AND weekly_range_pct>=13.4815,pat_9570
9370,FALCPAT_9370,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,6,88,0.125,0.06818181818181818,472.6280013754046,59.79381443298969,40.23144300976171,19.27,volatility (20d ATR%) >= 4.3375 AND close position in weekly range >= 0.7694 AND weekly range % >= 14.0257,atr_20_pct>=4.3375 AND weekly_close_loc>=0.7694 AND weekly_range_pct>=14.0257,pat_9370
6334,FALCPAT_6334,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,6,81,0.08641975308641975,0.07407407407407407,224.14133879080566,51.56932030762835,17.561858355341236,21.32,distance from year-high <= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003,dist_high_252<=-29.2888 AND dist_sma_200>=-21.0968 AND rs_market_20d>=-3.6469 AND weekly_close_loc>=0.8003,pat_6334
8935,FALCPAT_8935,fresh_breakout,hit_10pc_20d,capitulation,PROMOTED,6,198,0.030303030303030304,0.030303030303030304,109.28044759380363,56.310679611650485,20.93009236646627,23.92,volatility (20d ATR%) <= 3.9309 AND distance from 120-day high <= -32.8584 AND distance from year-high >= -45.3961 AND weekly range % >= 5.4804,atr_20_pct<=3.9309 AND dist_high_120<=-32.8584 AND dist_high_252>=-45.3961 AND weekly_range_pct>=5.4804,pat_8935
6474,FALCPAT_6474,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,6,195,0.05128205128205128,0.03076923076923077,91.97621748289232,35.66478995236033,17.34896800741284,21.53,volatility (20d ATR%) >= 2.7816 AND distance from year-high <= -43.9096,atr_20_pct>=2.7816 AND dist_high_252<=-43.9096,pat_6474
8594,FALCPAT_8594,other,hit_15pc_20d,other,PROMOTED,6,216,0.05092592592592592,0.027777777777777776,66.01148755742715,33.35467349551857,13.792302072290587,18.71,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range <= 0.8334 AND close position in weekly range >= 0.4229,atr_20_pct<=4.4669 AND atr_20_pct>=4.1346 AND weekly_close_loc<=0.8334 AND weekly_close_loc>=0.4229,pat_8594
6199,FALCPAT_6199,fresh_breakout,hit_10pc_20d,breakout,PROBATION,6,189,0.037037037037037035,0.031746031746031744,54.07764322768666,43.89397286210161,9.886510909814492,14.91,distance from 20-DMA >= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875 AND close position in weekly range >= 0.8145,dist_sma_20>=-2.8747 AND dist_sma_200<=-1.4701 AND rs_market_60d>=-13.4875 AND weekly_close_loc>=0.8145,pat_6199
7911,FALCPAT_7911,other,hit_25pc_30d,other,PROMOTED,6,367,0.02452316076294278,0.01634877384196185,39.29126665441094,21.67080231596361,13.94843822649494,14.98,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market >= 7.2399 AND 20d relative strength vs sector <= 26.4767,atr_20_pct>=4.3575 AND rs_market_20d>=7.2399 AND rs_sector_20d<=26.4767,pat_7911
9597,FALCPAT_9597,pullback_reversal,hit_40pc_40d,capitulation,PROMOTED,6,225,0.04888888888888889,0.02666666666666667,31.099286906278,10.856985395425738,6.768562423684625,6.77,volatility (20d ATR%) >= 4.1105 AND distance from year-high <= -35.2525 AND 60-day return <= 20.6957,atr_20_pct>=4.1105 AND dist_high_252<=-35.2525 AND roc_60<=20.6957,pat_9597
6166,FALCPAT_6166,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,6,472,0.019067796610169493,0.012711864406779662,25.320381409127588,29.876298345425127,11.560476400477636,12.5,volatility (20d ATR%) >= 2.3998 AND distance from 10-day high <= -10.5311 AND distance from year-high <= -22.7827 AND distance from 200-DMA <= 26.4245,atr_20_pct>=2.3998 AND dist_high_10<=-10.5311 AND dist_high_252<=-22.7827 AND dist_sma_200<=26.4245,pat_6166
7972,FALCPAT_7972,dryup,hit_15pc_20d,other,PROMOTED,6,487,0.03696098562628337,0.012320328542094456,23.108772551277855,26.41168498720072,10.886025036088204,15.64,days with sub-75% volume in last 20 <= 10.5 AND close position in weekly range <= 0.7255 AND close position in weekly range >= 0.2793 AND weekly range % >= 9.1882,n_sub_75v_20d<=10.5 AND weekly_close_loc<=0.7255 AND weekly_close_loc>=0.2793 AND weekly_range_pct>=9.1882,pat_7972
6514,FALCPAT_6514,pullback_reversal,hit_15pc_20d,other,PROMOTED,6,521,0.019193857965451054,0.011516314779270634,19.773513912776696,28.28100008418217,9.965178139234682,13.16,distance from 10-day high <= -5.1995 AND 60d relative strength vs market <= -13.9851 AND weekly range % >= 5.3499,dist_high_10<=-5.1995 AND rs_market_60d<=-13.9851 AND weekly_range_pct>=5.3499,pat_6514
6229,FALCPAT_6229,mean_reversion,hit_25pc_30d,mean_reversion,PROMOTED,6,533,0.0150093808630394,0.01125703564727955,10.13701067184946,15.949290673105946,5.226375415033521,8.52,distance from 120-day high <= -7.3598 AND distance from 50-DMA <= -0.4667 AND 5-day return <= -5.5714 AND 60d relative strength vs sector <= -3.1676,dist_high_120<=-7.3598 AND dist_sma_50<=-0.4667 AND roc_5<=-5.5714 AND rs_sector_60d<=-3.1676,pat_6229
6458,FALCPAT_6458,other,hit_40pc_40d,other,PROMOTED,6,494,0.020242914979757085,0.012145748987854251,8.899554439437646,9.468072067655353,4.252640809451661,6.0,distance from 60-day high <= -27.1734,dist_high_60<=-27.1734,pat_6458
7162,FALCPAT_7162,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,6,2032,0.006889763779527559,0.002952755905511811,3.227303113284157,39.04235422631954,6.34347087281898,5.28,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % <= 9.6857 AND weekly range % >= 4.2386,atr_20_pct>=2.2284 AND weekly_close_loc>=0.5467 AND weekly_range_pct<=9.6857 AND weekly_range_pct>=4.2386,pat_7162
8525,FALCPAT_8525,other,hit_25pc_30d,other,PROMOTED,6,123,0.07317073170731707,0.04878048780487805,1.6290125294135422,7.916181606519208,0.1938175170505443,1.13,distance from 200-DMA >= 10.7458 AND 60d relative strength vs market <= -2.3131 AND weekly range % >= 8.3689,dist_sma_200>=10.7458 AND rs_market_60d<=-2.3131 AND weekly_range_pct>=8.3689,pat_8525
8878,FALCPAT_8878,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,5,52,0.15384615384615385,0.09615384615384616,538.5635975319879,70.68493150684931,35.3043442616651,25.84,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector >= 4.9934 AND close position in weekly range >= 0.7657,atr_20_pct>=2.5005 AND dist_high_120<=-21.2998 AND rs_sector_20d>=4.9934 AND weekly_close_loc>=0.7657,pat_8878
8595,FALCPAT_8595,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,5,75,0.13333333333333333,0.06666666666666667,270.0507434634575,45.09493670886077,25.53256528563278,15.44,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range >= 0.8334,atr_20_pct<=4.4669 AND atr_20_pct>=4.1346 AND weekly_close_loc>=0.8334,pat_8595
6475,FALCPAT_6475,fresh_breakout,hit_15pc_20d,capitulation,PROMOTED,5,100,0.09,0.05,109.03941389905482,32.06166303332295,13.74584108837546,18.22,volatility (20d ATR%) >= 2.7816 AND distance from year-high <= -36.4983 AND distance from year-high >= -43.9096 AND weekly range % >= 9.1288,atr_20_pct>=2.7816 AND dist_high_252<=-36.4983 AND dist_high_252>=-43.9096 AND weekly_range_pct>=9.1288,pat_6475
8668,FALCPAT_8668,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,5,266,0.045112781954887216,0.018796992481203006,76.19514490274038,60.93093093093093,25.55034368574671,25.55,volatility (20d ATR%) >= 4.2698 AND distance from year-high <= -30.0108 AND 60d relative strength vs sector <= -0.0247,atr_20_pct>=4.2698 AND dist_high_252<=-30.0108 AND rs_sector_60d<=-0.0247,pat_8668
7320,FALCPAT_7320,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,5,188,0.0425531914893617,0.026595744680851064,70.17028060009817,49.32913698857048,16.630253635069923,23.92,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs sector >= -40.4443,dist_high_252<=-43.4753 AND dist_sma_200<=24.1184 AND rs_sector_60d>=-40.4443,pat_7320
8260,FALCPAT_8260,other,hit_10pc_20d,other,PROMOTED,5,316,0.0379746835443038,0.015822784810126583,70.11637619062056,58.18078453666856,27.93150619477892,30.48,volatility (20d ATR%) >= 4.4758 AND 60-day return <= -7.8751 AND 60d relative strength vs sector <= -3.608 AND weekly range % >= 5.294,atr_20_pct>=4.4758 AND roc_60<=-7.8751 AND rs_sector_60d<=-3.608 AND weekly_range_pct>=5.294,pat_8260
8422,FALCPAT_8422,continuation,hit_40pc_40d,other,PROMOTED,5,67,0.16417910447761194,0.07462686567164178,64.72200699084756,8.431703204047219,5.466565915084224,11.54,distance from 200-DMA >= 15.902 AND 60-day return >= 14.222 AND weekly range % >= 17.6813,dist_sma_200>=15.902 AND roc_60>=14.222 AND weekly_range_pct>=17.6813,pat_8422
8744,FALCPAT_8744,fresh_breakout,hit_25pc_30d,capitulation,PROMOTED,5,148,0.0472972972972973,0.033783783783783786,61.881790135152585,21.95402298850575,11.54549066348828,11.55,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -34.3354 AND distance from year-high >= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,atr_20_pct>=4.0285 AND dist_high_252<=-34.3354 AND dist_high_252>=-42.9337 AND n_sub_75v_20d<=15.5,pat_8744
6467,FALCPAT_6467,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,5,133,0.09022556390977443,0.03759398496240601,60.91818917964435,20.93669378845009,10.213778530377663,20.82,volatility (20d ATR%) >= 3.8758 AND 60-day return <= -13.0654 AND 60d relative strength vs market >= -19.0757 AND close position in weekly range >= 0.5112,atr_20_pct>=3.8758 AND roc_60<=-13.0654 AND rs_market_60d>=-19.0757 AND weekly_close_loc>=0.5112,pat_6467
9413,FALCPAT_9413,fresh_breakout,hit_25pc_30d,other,PROMOTED,5,303,0.0297029702970297,0.0165016501650165,38.94074119360703,25.28276779773786,14.874235472720391,14.87,volatility (20d ATR%) >= 4.9235 AND distance from year-high >= -37.7756 AND distance from 200-DMA >= -8.8104,atr_20_pct>=4.9235 AND dist_high_252>=-37.7756 AND dist_sma_200>=-8.8104,pat_9413
8957,FALCPAT_8957,dryup,hit_25pc_30d,capitulation,PROMOTED,5,301,0.026578073089700997,0.016611295681063124,38.43261333199988,24.99177902005919,14.583246695041725,14.58,distance from year-high <= -31.6766 AND distance from 60-day high <= -23.6276 AND distance from 200-DMA <= 28.1487 AND days with sub-75% volume in last 20 <= 11.5,dist_high_252<=-31.6766 AND dist_high_60<=-23.6276 AND dist_sma_200<=28.1487 AND n_sub_75v_20d<=11.5,pat_8957
8618,FALCPAT_8618,other,hit_25pc_30d,other,PROMOTED,5,343,0.02040816326530612,0.014577259475218658,35.350365895402774,23.007730147575543,15.28536605810688,22.31,volatility (20d ATR%) >= 4.5898 AND close position in weekly range >= 0.3905 AND weekly range % <= 12.8291,atr_20_pct>=4.5898 AND weekly_close_loc>=0.3905 AND weekly_range_pct<=12.8291,pat_8618
8631,FALCPAT_8631,other,hit_25pc_30d,other,PROMOTED,5,215,0.05116279069767442,0.023255813953488372,32.838535449678794,19.30894308943089,8.900410764413426,8.9,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA <= 81.1105 AND 60d relative strength vs sector <= 37.5146 AND 60d relative strength vs sector >= 25.6836,atr_20_pct>=3.712 AND dist_sma_200<=81.1105 AND rs_sector_60d<=37.5146 AND rs_sector_60d>=25.6836,pat_8631
6329,FALCPAT_6329,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,5,229,0.026200873362445413,0.021834061135371178,27.215659813329385,18.579651261215503,7.856736003143084,9.82,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,dist_sma_200<=-9.4385 AND n_sub_75v_7d>=2.5 AND weekly_close_loc>=0.4553 AND weekly_range_pct>=5.3895,pat_6329
8669,FALCPAT_8669,fresh_breakout,hit_10pc_20d,other,PROMOTED,5,297,0.02356902356902357,0.016835016835016835,19.223064547285517,42.57784214337437,7.1972548981901525,7.2,volatility (20d ATR%) >= 4.2698 AND distance from year-high >= -30.0108 AND 60d relative strength vs sector <= -0.0247,atr_20_pct>=4.2698 AND dist_high_252>=-30.0108 AND rs_sector_60d<=-0.0247,pat_8669
7828,FALCPAT_7828,other,hit_25pc_30d,other,PROMOTED,5,733,0.015006821282401092,0.0068212824010914054,14.73875476382358,21.341594827586206,13.619230738117544,18.31,volatility (20d ATR%) >= 4.5381 AND distance from 200-DMA <= 77.183 AND 60-day return <= 37.8668 AND weekly range % <= 19.9051,atr_20_pct>=4.5381 AND dist_sma_200<=77.183 AND roc_60<=37.8668 AND weekly_range_pct<=19.9051,pat_7828
8099,FALCPAT_8099,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,5,836,0.009569377990430622,0.005980861244019139,14.433362706124344,45.46041308089501,15.211134739005368,15.82,volatility (20d ATR%) >= 3.1155 AND distance from 200-DMA <= 10.5707 AND close position in weekly range >= 0.53 AND weekly range % <= 10.472,atr_20_pct>=3.1155 AND dist_sma_200<=10.5707 AND weekly_close_loc>=0.53 AND weekly_range_pct<=10.472,pat_8099
9584,FALCPAT_9584,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,4,55,0.14545454545454545,0.07272727272727272,246.98407330921114,34.23913043478261,23.830598109765145,22.01,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range >= 0.7707,atr_20_pct>=4.0743 AND dist_high_252<=-32.3954 AND weekly_close_loc>=0.7707,pat_9584
8198,FALCPAT_8198,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,4,106,0.0660377358490566,0.03773584905660377,179.8569379939921,63.69467607440667,33.44539773251704,22.34,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market <= -22.1244 AND close position in weekly range >= 0.4434,atr_20_pct>=2.975 AND dist_high_120<=-26.1604 AND rs_market_60d<=-22.1244 AND weekly_close_loc>=0.4434,pat_8198
7829,FALCPAT_7829,continuation,hit_25pc_30d,momentum,PROMOTED,4,56,0.125,0.07142857142857142,103.99143823827472,17.938553022794846,10.21618893332618,11.16,volatility (20d ATR%) >= 4.5381 AND distance from 200-DMA <= 77.183 AND 60-day return >= 37.8668 AND weekly range % <= 19.9051,atr_20_pct>=4.5381 AND dist_sma_200<=77.183 AND roc_60>=37.8668 AND weekly_range_pct<=19.9051,pat_7829
8724,FALCPAT_8724,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,4,194,0.041237113402061855,0.020618556701030927,75.50722606689841,45.26002971768202,25.69765829445404,25.7,volatility (20d ATR%) >= 4.1837 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,atr_20_pct>=4.1837 AND dist_high_252<=-37.4645 AND roc_60<=24.2728,pat_8724
8811,FALCPAT_8811,dryup,hit_40pc_40d,capitulation,PROMOTED,4,169,0.04142011834319527,0.023668639053254437,31.635138150697735,13.46749226006192,9.379069288320808,10.35,volatility (20d ATR%) >= 4.0778 AND distance from year-high <= -38.1461 AND days with sub-75% volume in last 20 <= 15.5 AND close position in weekly range >= 0.057,atr_20_pct>=4.0778 AND dist_high_252<=-38.1461 AND n_sub_75v_20d<=15.5 AND weekly_close_loc>=0.057,pat_8811
9300,FALCPAT_9300,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,4,353,0.014164305949008499,0.0113314447592068,28.80031446742841,53.215674543822914,17.835087298638697,17.3,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % <= 9.9519,atr_20_pct>=2.7959 AND dist_high_252<=-23.5637 AND weekly_close_loc>=0.6562 AND weekly_range_pct<=9.9519,pat_9300
8100,FALCPAT_8100,fresh_breakout,hit_10pc_20d,breakout,PROMOTED,4,541,0.012939001848428836,0.0073937153419593345,11.11199218964702,40.79539319776858,10.54611485587894,8.41,volatility (20d ATR%) >= 3.1155 AND distance from 200-DMA >= 10.5707 AND close position in weekly range >= 0.53 AND weekly range % <= 10.472,atr_20_pct>=3.1155 AND dist_sma_200>=10.5707 AND weekly_close_loc>=0.53 AND weekly_range_pct<=10.472,pat_8100
8633,FALCPAT_8633,other,hit_25pc_30d,other,PROMOTED,3,28,0.17857142857142858,0.10714285714285714,599.604288263978,56.00000000000001,45.59146767498254,45.59,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA >= 81.1105 AND 60d relative strength vs sector >= 25.6836,atr_20_pct>=3.712 AND dist_sma_200>=81.1105 AND rs_sector_60d>=25.6836,pat_8633
8644,FALCPAT_8644,fresh_breakout,hit_15pc_20d,breakout,PROMOTED,3,90,0.044444444444444446,0.03333333333333333,111.67824655732093,42.81995661605206,27.294296664939544,36.73,volatility (20d ATR%) >= 4.9327 AND close position in weekly range >= 0.6079 AND weekly range % <= 11.7238,atr_20_pct>=4.9327 AND weekly_close_loc>=0.6079 AND weekly_range_pct<=11.7238,pat_8644
9569,FALCPAT_9569,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,120,0.03333333333333333,0.025,91.9453934299713,49.52445652173913,29.96208509851115,28.9,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND close position in weekly range >= 0.767 AND weekly range % <= 13.4815,atr_20_pct>=3.5761 AND dist_high_252<=-27.4711 AND weekly_close_loc>=0.767 AND weekly_range_pct<=13.4815,pat_9569
6868,FALCPAT_6868,other,hit_40pc_40d,other,PROMOTED,3,61,0.08196721311475409,0.04918032786885246,88.08821132081802,18.65715983363042,14.59178554284961,12.58,volatility (20d ATR%) >= 2.6793 AND distance from 200-DMA >= 73.6638 AND 60-day return <= 78.2525,atr_20_pct>=2.6793 AND dist_sma_200>=73.6638 AND roc_60<=78.2525,pat_6868
7912,FALCPAT_7912,other,hit_25pc_30d,other,PROMOTED,3,79,0.06329113924050633,0.0379746835443038,80.13671932312175,24.91408934707904,17.191725257610376,15.83,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market >= 7.2399 AND 20d relative strength vs sector >= 26.4767,atr_20_pct>=4.3575 AND rs_market_20d>=7.2399 AND rs_sector_20d>=26.4767,pat_7912
6348,FALCPAT_6348,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,90,0.05555555555555555,0.03333333333333333,78.65521955610201,29.94634473507713,19.223429477004707,24.01,distance from year-high <= -51.1553,dist_high_252<=-51.1553,pat_6348
8952,FALCPAT_8952,other,hit_15pc_20d,other,PROMOTED,3,142,0.07042253521126761,0.02112676056338028,76.18703874151497,48.94091415830547,29.378542735077485,32.48,volatility (20d ATR%) >= 3.9374 AND distance from 20-day high <= -14.2373 AND 60d relative strength vs sector >= -15.4462 AND close position in weekly range >= 0.1754,atr_20_pct>=3.9374 AND dist_high_20<=-14.2373 AND rs_sector_60d>=-15.4462 AND weekly_close_loc>=0.1754,pat_8952
6512,FALCPAT_6512,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,117,0.05128205128205128,0.02564102564102564,68.17270073976228,32.382851445663015,21.65993618759059,25.17,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469,atr_20_pct>=3.3322 AND dist_high_120<=-42.3676 AND dist_sma_50<=10.5469,pat_6512
7296,FALCPAT_7296,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,110,0.02727272727272727,0.02727272727272727,59.31635793517391,35.16918646508279,17.718541658960678,25.08,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector <= -5.3304,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d<=-5.3304,pat_7296
8876,FALCPAT_8876,pullback_reversal,hit_10pc_20d,capitulation,PROMOTED,3,152,0.03289473684210526,0.019736842105263157,50.025441928172064,56.02941176470589,20.648824519521668,33.14,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 60d relative strength vs market >= 0.438 AND close position in weekly range <= 0.7657,atr_20_pct>=2.5005 AND dist_high_120<=-21.2998 AND rs_market_60d>=0.438 AND weekly_close_loc<=0.7657,pat_8876
7297,FALCPAT_7297,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,108,0.06481481481481481,0.027777777777777776,47.17649711384011,31.286635404454863,13.835990598332751,23.92,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector >= -5.3304,dist_high_252<=-43.4753 AND dist_sma_200<=24.7508 AND rs_sector_20d>=-5.3304,pat_7297
8723,FALCPAT_8723,pullback_reversal,hit_15pc_20d,capitulation,PROMOTED,3,128,0.0390625,0.0234375,41.321419522766234,33.92539964476021,14.363028221532234,14.36,volatility (20d ATR%) <= 4.1837 AND volatility (20d ATR%) >= 3.624 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,atr_20_pct<=4.1837 AND atr_20_pct>=3.624 AND dist_high_252<=-37.4645 AND roc_60<=24.2728,pat_8723
9583,FALCPAT_9583,pullback_reversal,hit_25pc_30d,capitulation,PROMOTED,3,235,0.02553191489361702,0.01276595744680851,21.541186156033113,24.155227032734956,13.746694707717484,18.6,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,atr_20_pct>=4.0743 AND dist_high_252<=-32.3954 AND weekly_close_loc<=0.7707,pat_9583
9445,FALCPAT_9445,other,hit_25pc_30d,other,PROMOTED,3,251,0.0199203187250996,0.01195219123505976,21.27183235179991,24.907578558225502,14.49904623320804,14.5,volatility (20d ATR%) >= 4.2366 AND distance from 200-DMA <= 4.8483 AND 20d relative strength vs market <= 9.0401 AND 60d relative strength vs sector <= -10.5818,atr_20_pct>=4.2366 AND dist_sma_200<=4.8483 AND rs_market_20d<=9.0401 AND rs_sector_60d<=-10.5818,pat_9445
6328,FALCPAT_6328,fresh_breakout,hit_25pc_30d,breakout,PROMOTED,3,123,0.04878048780487805,0.024390243902439025,19.647796977071113,17.285573447256,6.562658189183574,14.45,distance from 200-DMA <= -9.4385 AND days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.4553 AND weekly range % >= 5.3895,dist_sma_200<=-9.4385 AND n_sub_75v_7d<=2.5 AND weekly_close_loc>=0.4553 AND weekly_range_pct>=5.3895,pat_6328
8273,FALCPAT_8273,compression,hit_15pc_20d,other,PROBATION,3,97,0.041237113402061855,0.030927835051546393,15.055855307104068,19.491525423728813,3.965865472616295,-11.23,distance from 200-DMA >= 53.4427 AND days with sub-3% range in last 7 <= 3.5 AND 20d relative strength vs sector <= 18.0764 AND 60d relative strength vs sector >= 1.7032,dist_sma_200>=53.4427 AND n_sub_3_range_7d<=3.5 AND rs_sector_20d<=18.0764 AND rs_sector_60d>=1.7032,pat_8273
