date,direction,rank,symbol,sector,entry_1000,exit_1515,move_pct_in_dir,hit_1pct,confidence,reliability_prior,why_picked
2026-04-22,LONG,1,RADICO,Fast Moving Consumer Goods,3244.6,3245.9,0.04,0,0.345,0.46,"morning volatility high (+0.31, 100pct); 5d momentum high (+15.72, 100pct); volume vs 20d high (+1.86, 97pct)"
2026-04-22,LONG,2,PAGEIND,Textiles,37770.0,37820.0,0.13,0,0.31,0.53,"morning volume low (+1809.00, 1pct); RSI high (+90.95, 99pct); near morning high/low low (+0.03, 6pct)"
2026-04-22,LONG,3,TRENT,Consumer Services,4377.3,4447.0,1.59,1,0.291,,"morning range high (+3.20, 98pct); 5d momentum high (+13.29, 96pct); 20d rel-strength high (+17.23, 96pct)"
2026-04-22,LONG,4,NAM-INDIA,Financial Services,1056.0,1059.8,0.36,0,0.291,,"5d momentum high (+15.28, 97pct); volume vs 20d high (+1.79, 97pct); 20d rel-strength high (+15.92, 93pct)"
2026-04-22,LONG,5,SUZLON,Capital Goods,53.17,54.59,2.67,1,0.29,0.53,"5d momentum high (+15.79, 100pct); morning volume high (+18009594.00, 100pct); 20d rel-strength high (+22.89, 98pct)"
2026-04-23,LONG,1,TRENT,Consumer Services,4281.6,4256.8,-0.58,0,0.389,0.48,"morning move low (-3.57, 0pct); vs morning VWAP low (-2.70, 0pct); 9:45-10:00 push low (-1.71, 0pct)"
2026-04-23,LONG,2,GVT&D,Capital Goods,4588.4,4494.4,-2.05,0,0.308,0.17,"morning move high (+6.71, 100pct); morning volatility high (+0.44, 100pct); vs morning VWAP high (+2.07, 100pct)"
2026-04-23,LONG,3,SUZLON,Capital Goods,54.55,53.78,-1.41,0,0.299,0.65,"morning volume high (+42506229.00, 100pct); dist from 20d high high (-0.24, 99pct); 20d rel-strength high (+26.82, 98pct)"
2026-04-23,LONG,4,ADANIENSOL,Power,1370.55,1362.2,-0.61,0,0.294,0.25,"up-bar share high (+0.65, 100pct); 5d momentum high (+16.82, 100pct); morning volatility high (+0.25, 99pct)"
2026-04-23,LONG,5,KEI,Capital Goods,4948.4,4836.5,-2.26,0,0.266,,"9:45-10:00 push high (+0.63, 94pct); morning range high (+3.13, 93pct); morning move high (+1.84, 92pct)"
2026-04-24,LONG,1,SUZLON,Capital Goods,53.44,53.88,0.82,0,0.233,0.49,"morning volume high (+32911125.00, 100pct); 20d rel-strength high (+23.50, 97pct); RSI high (+89.63, 93pct)"
2026-04-24,LONG,2,BHARATFORG,Automobile and Auto Components,1860.8,1856.7,-0.22,0,0.217,0.45,"up-bar share high (+0.46, 77pct); morning volatility high (+0.17, 71pct); volume vs 20d high (+1.02, 71pct)"
2026-04-24,LONG,3,UNIONBANK,Financial Services,175.99,176.8,0.46,0,0.214,0.37,"volume vs 20d high (+3.04, 99pct); recent volatility high (+4.54, 98pct); morning volume high (+8715855.00, 97pct)"
2026-04-24,LONG,4,PAGEIND,Textiles,37995.0,37645.0,-0.92,0,0.213,0.4,"morning volume low (+3905.00, 1pct); morning range low (+0.92, 3pct); morning move high (+0.25, 91pct)"
2026-04-24,LONG,5,TRENT,Consumer Services,4227.8,4297.9,1.66,1,0.211,0.36,"volume vs 20d high (+2.75, 98pct); 20d rel-strength high (+14.86, 88pct); morning volatility high (+0.21, 86pct)"
2026-04-27,LONG,1,RADICO,Fast Moving Consumer Goods,3274.2,3316.0,1.28,1,0.304,0.35,"morning volatility high (+0.26, 96pct); volume vs 20d low (+0.41, 7pct); strength vs sector high (+1.01, 88pct)"
2026-04-27,LONG,2,ADANIGREEN,Power,1237.15,1231.55,-0.45,0,0.295,0.22,"20d rel-strength high (+45.21, 100pct); RSI high (+99.30, 100pct); morning volatility high (+0.33, 100pct)"
2026-04-27,LONG,3,TRENT,Consumer Services,4302.0,4263.9,-0.89,0,0.292,0.52,"near morning high/low low (+0.09, 1pct); morning move low (-0.78, 2pct); strength vs market low (-1.61, 2pct)"
2026-04-27,LONG,4,CHOLAFIN,Financial Services,1549.5,1558.8,0.6,0,0.279,0.38,"morning move low (-1.34, 1pct); strength vs market low (-2.17, 1pct); strength vs sector low (-1.79, 1pct)"
2026-04-27,LONG,5,POWERINDIA,Capital Goods,32430.0,32065.0,-1.13,0,0.279,0.27,"dist from 20d high high (-0.29, 99pct); 5d momentum high (+11.32, 99pct); RSI high (+92.68, 96pct)"
2026-04-28,LONG,1,PFC,Financial Services,479.45,482.9,0.72,0,0.36,0.28,"morning volatility high (+0.22, 95pct); morning move high (+1.65, 94pct); strength vs market high (+1.40, 94pct)"
2026-04-28,LONG,2,MANAPPURAM,Financial Services,293.15,293.0,-0.05,0,0.351,0.29,"morning volatility high (+0.23, 96pct); up-bar share low (+0.39, 12pct); morning move high (+0.95, 84pct)"
2026-04-28,LONG,3,TRENT,Consumer Services,4238.0,4250.2,0.29,0,0.345,0.39,"9:45-10:00 push high (+0.60, 95pct); morning move low (-0.54, 16pct); strength vs market low (-0.79, 16pct)"
2026-04-28,LONG,4,ADANIENT,Metals & Mining,2393.8,2408.6,0.62,0,0.341,,"morning move high (+3.10, 99pct); strength vs market high (+2.85, 99pct); vs morning VWAP high (+0.96, 99pct)"
2026-04-28,LONG,5,ASHOKLEY,Capital Goods,171.69,167.42,-2.49,0,0.337,0.37,"strength vs sector high (+1.18, 92pct); morning move high (+1.44, 91pct); strength vs market high (+1.18, 91pct)"
2026-04-29,LONG,1,BHARATFORG,Automobile and Auto Components,1936.0,1907.0,-1.5,0,0.404,0.34,"up-bar share high (+0.67, 100pct); 9:45-10:00 push high (+0.68, 91pct); morning move high (+1.59, 88pct)"
2026-04-29,LONG,2,TVSMOTOR,Automobile and Auto Components,3586.2,3553.0,-0.93,0,0.382,,"morning move high (+2.08, 93pct); strength vs market high (+1.85, 93pct); morning range high (+2.88, 91pct)"
2026-04-29,LONG,3,CROMPTON,Consumer Durables,276.15,276.02,-0.05,0,0.381,,"vs morning VWAP high (+1.16, 98pct); strength vs sector high (+1.95, 98pct); morning volatility high (+0.28, 95pct)"
2026-04-29,LONG,4,EICHERMOT,Automobile and Auto Components,7277.0,7188.0,-1.22,0,0.379,,"morning move high (+2.41, 96pct); strength vs market high (+2.18, 96pct); up-bar share high (+0.57, 93pct)"
2026-04-29,LONG,5,ASTRAL,Capital Goods,1575.0,1553.5,-1.37,0,0.378,0.3,"morning volatility high (+0.27, 95pct); morning range high (+3.28, 93pct); strength vs sector high (+1.14, 92pct)"
2026-04-30,LONG,1,VEDL,Metals & Mining,279.0,271.4,-2.72,0,0.448,0.28,"morning volatility high (+2.24, 100pct); morning range high (+13.70, 100pct); morning move low (-12.81, 0pct)"
2026-04-30,LONG,2,GLENMARK,Healthcare,2445.0,2408.5,-1.49,0,0.361,,"up-bar share high (+0.63, 100pct); morning move high (+1.87, 99pct); strength vs market high (+2.80, 99pct)"
2026-04-30,LONG,3,BAJFINANCE,Financial Services,953.2,935.4,-1.87,0,0.346,,"9:45-10:00 push low (-1.56, 1pct); morning volume high (+11011921.00, 98pct); strength vs sector high (+1.76, 98pct)"
2026-04-30,LONG,4,MPHASIS,Information Technology,2306.3,2274.8,-1.37,0,0.336,0.28,"vs morning VWAP high (+1.35, 100pct); 9:45-10:00 push high (+1.13, 100pct); morning volatility high (+0.35, 98pct)"
2026-04-30,LONG,5,BAJAJFINSV,Financial Services,1766.2,1748.1,-1.02,0,0.331,,"9:45-10:00 push low (-1.46, 2pct); vs morning VWAP low (-0.84, 8pct); near morning high/low low (+0.04, 12pct)"
2026-05-04,LONG,1,ADANIENT,Metals & Mining,2477.9,2483.7,0.23,0,0.404,0.28,"morning volatility high (+0.39, 100pct); vs morning VWAP high (+1.85, 100pct); 9:45-10:00 push high (+1.63, 100pct)"
2026-05-04,LONG,2,RADICO,Fast Moving Consumer Goods,3428.1,3391.3,-1.07,0,0.373,0.51,"up-bar share low (+0.37, 3pct); 5d momentum high (+7.00, 96pct); morning volume low (+36351.00, 7pct)"
2026-05-04,LONG,3,SAMMAANCAP,Financial Services,148.54,146.24,-1.55,0,0.353,0.41,"volume vs 20d high (+2.21, 97pct); RSI low (+32.42, 4pct); morning volume high (+5062739.00, 94pct)"
2026-05-04,LONG,4,LAURUSLABS,Healthcare,1149.9,1165.3,1.34,1,0.342,,"morning move high (+4.33, 100pct); strength vs market high (+3.79, 100pct); strength vs sector high (+3.57, 100pct)"
2026-05-04,LONG,5,DALBHARAT,Construction Materials,1967.4,1987.4,1.02,1,0.342,0.36,"9:45-10:00 push high (+1.12, 98pct); near morning high/low high (+0.97, 95pct); vs morning VWAP high (+1.13, 94pct)"
2026-05-05,LONG,1,DALBHARAT,Construction Materials,1972.2,1970.6,-0.08,0,0.429,0.52,"up-bar share high (+0.59, 93pct); morning volume low (+30243.00, 8pct); strength vs sector low (-1.05, 9pct)"
2026-05-05,LONG,2,IDEA,Telecommunication,11.02,10.84,-1.63,0,0.385,0.17,"morning move high (+4.75, 100pct); morning volume high (+389424886.00, 100pct); morning volatility high (+0.43, 100pct)"
2026-05-05,LONG,3,LAURUSLABS,Healthcare,1167.4,1164.4,-0.26,0,0.377,0.54,"dist from 20d high high (-0.39, 97pct); volume vs 20d high (+2.30, 95pct); 5d momentum high (+4.67, 85pct)"
2026-05-05,LONG,4,MANAPPURAM,Financial Services,306.35,306.15,-0.07,0,0.372,0.22,"9:45-10:00 push high (+2.97, 100pct); morning volatility high (+0.39, 100pct); vs morning VWAP high (+1.82, 100pct)"
2026-05-05,LONG,5,ABCAPITAL,Financial Services,361.1,361.0,-0.03,0,0.371,,"strength vs sector high (+3.82, 100pct); morning move high (+4.00, 99pct); morning volatility high (+0.36, 99pct)"
2026-05-06,LONG,1,ABCAPITAL,Financial Services,369.95,368.9,-0.28,0,0.305,0.32,"volume vs 20d high (+2.93, 98pct); morning volatility high (+0.23, 93pct); morning move high (+1.36, 92pct)"
2026-05-06,LONG,2,PHOENIXLTD,Realty,1803.6,1835.4,1.76,1,0.305,0.33,"near morning high/low high (+0.82, 91pct); volume vs 20d low (+0.39, 9pct); morning volume low (+53966.00, 10pct)"
2026-05-06,LONG,3,LAURUSLABS,Healthcare,1165.3,1174.9,0.82,0,0.3,0.4,"volume vs 20d high (+2.65, 97pct); 5d momentum high (+6.20, 92pct); dist from 20d high high (-0.97, 88pct)"
2026-05-06,LONG,4,M&M,Automobile and Auto Components,3298.6,3298.9,0.01,0,0.298,,"morning move high (+1.65, 96pct); strength vs market high (+1.71, 96pct); strength vs sector high (+1.49, 94pct)"
2026-05-06,LONG,5,NUVAMA,Financial Services,1385.1,1409.5,1.76,1,0.295,0.21,"up-bar share high (+0.61, 99pct); 9:45-10:00 push high (+1.12, 99pct); vs morning VWAP high (+0.69, 97pct)"
2026-05-07,LONG,1,PAYTM,Financial Services,1172.6,1200.9,2.41,1,0.35,,"morning volatility high (+0.36, 100pct); strength vs sector high (+2.37, 99pct); vs morning VWAP high (+0.76, 98pct)"
2026-05-07,LONG,2,DALBHARAT,Construction Materials,1970.5,1972.9,0.12,0,0.344,0.39,"volume vs 20d low (+0.46, 6pct); strength vs sector low (-1.37, 8pct); morning volume low (+46142.00, 10pct)"
2026-05-07,LONG,3,POLYCAB,Capital Goods,8819.0,8995.5,2.0,1,0.335,,"morning move high (+3.77, 100pct); morning range high (+5.77, 100pct); strength vs market high (+4.18, 100pct)"
2026-05-07,LONG,4,BLUESTARCO,Consumer Durables,1751.0,1746.2,-0.27,0,0.335,0.24,"morning move low (-3.98, 1pct); strength vs market low (-3.57, 1pct); strength vs sector low (-3.20, 1pct)"
2026-05-07,LONG,5,EICHERMOT,Automobile and Auto Components,7413.0,7326.5,-1.17,0,0.329,0.33,"morning move high (+0.71, 89pct); strength vs market high (+1.13, 89pct); 9:45-10:00 push low (-0.64, 15pct)"
2026-05-08,LONG,1,LAURUSLABS,Healthcare,1225.7,1230.4,0.38,0,0.391,0.3,"morning volatility high (+0.31, 99pct); morning move high (+1.63, 97pct); strength vs market high (+1.70, 97pct)"
2026-05-08,LONG,2,POLYCAB,Capital Goods,9121.0,9072.5,-0.53,0,0.362,0.53,"strength vs sector high (+1.39, 94pct); morning move high (+1.01, 88pct); 9:45-10:00 push low (-0.07, 12pct)"
2026-05-08,LONG,3,BIOCON,Healthcare,389.8,381.65,-2.09,0,0.358,,"morning move high (+2.85, 99pct); morning range high (+4.91, 99pct); strength vs market high (+2.91, 99pct)"
2026-05-08,LONG,4,RADICO,Fast Moving Consumer Goods,3473.4,3473.2,-0.01,0,0.356,0.38,"strength vs sector high (+1.70, 97pct); morning move high (+1.54, 96pct); strength vs market high (+1.60, 96pct)"
2026-05-08,LONG,5,PAYTM,Financial Services,1201.6,1186.4,-1.26,0,0.355,0.54,"9:45-10:00 push high (+1.08, 98pct); strength vs sector high (+0.74, 84pct); vs morning VWAP high (+0.33, 83pct)"
2026-05-11,LONG,1,BSE,Financial Services,3893.0,3911.1,0.46,0,0.436,0.29,"9:45-10:00 push high (+0.79, 96pct); morning volatility high (+0.30, 95pct); vs morning VWAP high (+0.17, 88pct)"
2026-05-11,LONG,2,HYUNDAI,Automobile and Auto Components,1898.1,1904.0,0.31,0,0.432,,"morning volatility high (+0.38, 100pct); strength vs sector high (+2.81, 100pct); morning move high (+2.43, 99pct)"
2026-05-11,LONG,3,TATACONSUM,Fast Moving Consumer Goods,1251.2,1271.8,1.65,1,0.414,,"morning move high (+4.08, 100pct); strength vs market high (+4.92, 100pct); strength vs sector high (+4.36, 100pct)"
2026-05-11,LONG,4,BIOCON,Healthcare,380.1,390.1,2.63,1,0.408,0.3,"up-bar share high (+0.57, 96pct); morning range high (+3.46, 94pct); vs morning VWAP high (+0.26, 93pct)"
2026-05-11,LONG,5,MCX,Financial Services,3168.8,3184.0,0.48,0,0.404,0.29,"near morning high/low high (+1.00, 100pct); vs morning VWAP high (+2.35, 100pct); 9:45-10:00 push high (+3.02, 100pct)"
