bucket,pattern,symbols,total_n,avg_d1_mean,max_avg_d1,edge_score,stability_score,rule_family,rule,weighted_avg_d1
2-5%,FALCPAT_6431,3,26,2.828333333333333,3.737,70.346,23.276600400904996,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.6908 AND distance from 60-day high <= -15.9195 AND 60d relative strength vs market <= -12.3114 AND close position in weekly range <= 0.7316,2.7056153846153848
2-5%,FALCPAT_6824,1,30,2.339,2.339,70.17,12.811230620045835,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.2772 AND slope of 20-DMA >= 0.2136 AND close position in weekly range >= 0.7988,2.339
2-5%,FALCPAT_9369,3,27,2.5050000000000003,2.907,70.108,22.145797956340196,volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 4.3375 AND close position in weekly range >= 0.7694 AND weekly range % <= 14.0257 AND weekly range % >= 6.038,2.5965925925925926
2-5%,FALCPAT_8070,5,25,2.8928000000000003,4.769,69.552,30.788623772147943,volatility_expansion|weekly_strength,short-term vol vs longer-term <= 1.585 AND close position in weekly range >= 0.4857 AND weekly range % >= 13.8814,2.78208
2-5%,FALCPAT_8646,3,23,2.789,3.583,69.459,23.152830756849845,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.4331 AND 5-day return >= 7.1233 AND close position in weekly range >= 0.6079 AND weekly range % >= 11.7238,3.0199565217391307
2-5%,FALCPAT_6507,4,26,2.618,3.152,69.25200000000001,26.357965699439433,other,,2.663538461538462
2-5%,FALCPAT_6791,5,31,2.2976,2.898,69.027,26.933251817266733,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 2.2162 AND distance from 20-day high <= -15.1797 AND close position in weekly range <= 0.6276 AND distance from 20-week SMA <= 9.4222,2.226677419354839
2-5%,FALCPAT_8642,5,27,2.5496000000000003,2.874,68.934,29.023137154146575,volatility_expansion|weekly_strength|weekly_weak_close,volatility (20d ATR%) >= 4.627 AND close position in weekly range <= 0.6079 AND close position in weekly range >= 0.3771,2.5531111111111113
2-5%,FALCPAT_7712,5,26,2.7102,3.208,68.095,29.863404797985886,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 2.6034 AND close position in weekly range <= 0.58 AND distance from 20-week SMA >= 17.526 AND weekly range % >= 8.5261,2.6190384615384614
2-5%,FALCPAT_8457,2,25,2.7395,2.838,67.798,19.078,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA >= 49.2549 AND slope of 20-DMA >= -1.3013 AND close position in weekly range >= 0.7018,2.71192
2-5%,FALCPAT_8685,4,29,2.365,2.652,67.78399999999999,24.510399757996503,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.9142 AND volatility (20d ATR%) >= 2.5279 AND close position in weekly range >= 0.8942,2.3373793103448275
2-5%,FALCPAT_9502,1,27,2.505,2.505,67.63499999999999,13.016361818880112,oversold|compression|weekly_strength,days with sub-2.5% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 >= 6.5 AND RSI(14) >= 56.1228 AND close position in weekly range >= 0.7666,2.5049999999999994
2-5%,FALCPAT_8940,3,24,2.4763333333333333,3.149,67.334,21.04493274060282,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND 60d relative strength vs market >= -0.2781 AND distance from 20-week SMA >= -21.1531,2.8055833333333333
2-5%,FALCPAT_7786,2,31,2.3625,2.719,67.17699999999999,17.02115066283073,compression,days with sub-2.5% range in last 7 <= 0.5 AND distance from 20-week SMA <= 3.0555 AND weekly range % <= 9.0613,2.167
2-5%,FALCPAT_8366,4,19,3.3892499999999997,4.441,66.943,30.021916953970575,volatility_expansion|weekly_strength,60-day return >= 70.2502 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA >= 36.7502 AND weekly range % >= 9.6242,3.523315789473684
2-5%,FALCPAT_6658,4,26,2.71775,3.446,66.394,26.458891465908163,volatility_expansion,volatility (20d ATR%) >= 3.2273 AND days with sub-75% volume in last 7 >= 3.5 AND slope of 50-DMA <= -2.14 AND distance from 20-week SMA <= -7.067,2.5536153846153846
2-5%,FALCPAT_8970,3,29,2.2333333333333334,2.527,66.28,20.899058779134815,other,,2.2855172413793103
2-5%,FALCPAT_9168,6,25,2.698,3.929,65.673,32.31980424352004,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.3868 AND volatility (20d ATR%) >= 2.5683 AND close position in weekly range >= 0.6744 AND weekly range % >= 12.7593,2.62692
2-5%,FALCPAT_8333,3,22,3.3089999999999997,4.443,65.622,24.846399923458197,pullback_from_high,distance from 60-day high <= -24.0447 AND distance from 200-DMA >= 6.4162 AND 5-day avg volume vs 20-day <= 0.7452,2.982818181818182
2-5%,FALCPAT_8486,5,27,2.4316,2.727,65.488,27.564235401845586,volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.359 AND 20-day return >= -5.2391 AND 60d relative strength vs sector <= 10.8226 AND weekly range % >= 10.7197,2.4254814814814813
2-5%,FALCPAT_6264,3,19,3.4746666666666663,4.719,64.192,24.222461158408684,pullback_from_high|recent_weakness|relative_strength,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151,3.378526315789474
2-5%,FALCPAT_8248,3,27,2.503,2.86,64.074,20.465590295819027,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,2.373111111111111
2-5%,FALCPAT_7564,4,25,2.6382499999999998,3.191,64.047,25.51202406781352,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.2686 AND distance from 120-day high <= -16.2667 AND distance from 20-week SMA >= 12.5677,2.56188
2-5%,FALCPAT_8594,2,30,2.2685,2.439,63.962999999999994,15.125999702499005,volatility_expansion|weekly_strength|weekly_weak_close,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range <= 0.8334 AND close position in weekly range >= 0.4229,2.1321
2-5%,FALCPAT_7785,3,27,2.353666666666667,2.495,63.678,19.879737674474175,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.7538 AND days with sub-75% volume in last 20 >= 12.5 AND close position in weekly range >= 0.6908 AND distance from 20-week SMA >= 3.0555,2.3584444444444443
2-5%,FALCPAT_8144,3,27,2.433666666666667,2.652,63.45,20.105323727844702,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.9944 AND close position in weekly range >= 0.53 AND distance from 20-week SMA >= 8.142 AND weekly range % >= 11.9348,2.35
2-5%,FALCPAT_9496,6,25,2.5585,3.157,62.849000000000004,30.82370849562121,compression|weekly_weak_close,distance from 200-DMA <= -33.3568 AND days with sub-2.5% range in last 7 <= 3.5 AND close position in weekly range <= 0.7666,2.51396
2-5%,FALCPAT_6335,1,24,2.615,2.615,62.760000000000005,12.810831354756022,weekly_strength|relative_strength,distance from year-high >= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003,2.615
2-5%,FALCPAT_6663,1,26,2.391,2.391,62.166,12.191755657000348,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 3.2273 AND 60d relative strength vs sector >= -8.7965 AND slope of 50-DMA >= -2.14 AND close position in weekly range >= 0.8097,2.391
2-5%,FALCPAT_6951,5,22,2.7592,3.413,62.135,29.09131257878996,volatility_expansion,volatility (20d ATR%) >= 2.4437 AND distance from 50-DMA <= -2.9357 AND weekly range % >= 10.0261,2.8243181818181817
2-5%,FALCPAT_8381,5,25,2.412,2.735,61.93,26.570007597147864,volatility_expansion,volatility (20d ATR%) >= 4.8058 AND distance from 120-day high >= -15.2508 AND distance from 20-week SMA <= 17.2081,2.4772
2-5%,FALCPAT_8580,6,26,2.356666666666667,2.907,61.494,29.11688363706741,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.2758 AND close position in weekly range <= 0.3549,2.365153846153846
2-5%,FALCPAT_6592,5,25,2.4562,2.563,61.429,27.223060798520947,pullback_from_high,distance from 60-day high <= -21.599 AND distance from 20-week SMA >= -7.0797,2.45716
2-5%,FALCPAT_9338,5,25,2.4978000000000002,3.027,60.522999999999996,27.22209957620825,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 2.691 AND slope of 20-DMA <= -1.1738 AND slope of 50-DMA <= -2.1425 AND close position in weekly range <= 0.6707,2.4209199999999997
2-5%,FALCPAT_7111,3,26,2.3409999999999997,2.587,60.0,19.944154297603014,volatility_expansion|weekly_strength,days with sub-75% volume in last 7 <= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 9.9639,2.3076923076923075
2-5%,FALCPAT_8765,4,20,2.906,3.504,59.498999999999995,26.098757925922303,pullback_from_high|volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.6888 AND distance from 120-day high >= -33.0168 AND distance from year-high <= -45.8202 AND close position in weekly range >= 0.1255,2.9749499999999998
2-5%,FALCPAT_9508,5,25,2.4226,3.335,58.961,26.57406410237495,pullback_from_high,distance from 120-day high <= -24.3888 AND distance from 20-DMA <= -1.047 AND 60-day return >= -18.2025 AND distance from 20-week SMA >= -10.8665,2.35844
2-5%,FALCPAT_9456,3,24,2.493,3.011,58.806,20.736334501000965,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 2.5731 AND distance from year-high <= -52.5716 AND distance from year-high >= -56.3506 AND volume vs 20-day average <= 0.9969,2.45025
2-5%,FALCPAT_9396,4,22,2.7127499999999998,3.471,58.263,24.43205033585563,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.3431 AND distance from year-high <= -25.0624 AND 20d relative strength vs sector >= 5.8353 AND slope of 50-DMA >= -0.1984,2.6483181818181816
2-5%,FALCPAT_9220,2,24,2.4385,2.485,58.152,16.596641404994283,volatility_expansion,volatility (20d ATR%) <= 4.4887 AND volatility (20d ATR%) >= 3.3892 AND distance from 200-DMA >= 9.8881 AND volume vs 20-day average >= 1.0956,2.423
2-5%,FALCPAT_7112,2,18,3.1715,3.41,58.041000000000004,19.06967913046436,pullback_from_high|volatility_expansion|weekly_strength,distance from 10-day high <= -8.1051 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 5.8433,3.2245000000000004
2-5%,FALCPAT_9546,3,23,2.550333333333333,2.795,57.873000000000005,20.601479013335585,volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 3.3204 AND distance from year-high >= -19.8681 AND close position in weekly range >= 0.6786 AND weekly range % <= 8.9567,2.516217391304348
2-5%,FALCPAT_7910,3,21,2.921666666666667,4.072,57.596,21.55030039376183,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % >= 7.2122,2.742666666666667
2-5%,FALCPAT_9413,4,21,2.857,3.597,57.549,25.324098115956172,volatility_expansion,volatility (20d ATR%) >= 4.9235 AND distance from year-high >= -37.7756 AND distance from 200-DMA >= -8.8104,2.740428571428571
2-5%,FALCPAT_8415,3,20,2.9933333333333336,3.547,57.083,22.47805896747061,other,,2.8541499999999997
2-5%,FALCPAT_7509,2,27,2.0709999999999997,2.076,56.012,14.088146242397205,volatility_expansion|weekly_strength|relative_strength,20d relative strength vs sector >= -6.5723 AND close position in weekly range >= 0.5525 AND distance from 20-week SMA >= 9.1498 AND weekly range % >= 9.6217,2.0745185185185187
2-5%,FALCPAT_8403,2,22,3.026,3.872,54.728,16.992956697920043,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.3108 AND 5-day avg volume vs 20-day <= 0.4439 AND close position in weekly range <= 0.5947,2.487636363636364
2-5%,FALCPAT_7575,5,23,2.465,3.389,54.587,25.370549520178038,volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.2796 AND 60d relative strength vs sector <= -12.5614 AND distance from 20-week SMA >= 9.5656,2.3733478260869565
2-5%,FALCPAT_8730,5,22,2.442,3.25,54.573,25.773377715006298,other,,2.480590909090909
2-5%,FALCPAT_7202,4,23,2.4935,3.084,54.569,22.929547586148402,other,distance from 200-DMA <= -15.2073 AND slope of 50-DMA <= -0.6199,2.3725652173913043
2-5%,FALCPAT_6562,1,26,2.076,2.076,53.976,10.58556451021862,volatility_expansion|recent_weakness|relative_strength,volatility (20d ATR%) >= 2.5179 AND 60-day return <= -5.2357 AND 60d relative strength vs market <= 17.574 AND 20d relative strength vs sector >= -4.945,2.076
2-5%,FALCPAT_7163,2,22,3.1550000000000002,4.128,53.842,16.661023228450077,volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % <= 13.298 AND weekly range % >= 9.6857,2.447363636363636
2-5%,FALCPAT_6420,2,25,2.2119999999999997,2.303,53.753,14.325643049001336,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.9747 AND distance from 60-day high <= -13.561 AND 60d relative strength vs market >= -3.8371 AND close position in weekly range <= 0.6594,2.15012
2-5%,FALCPAT_7928,1,23,2.335,2.335,53.705,11.1982666069352,oversold|volatility_expansion,volatility (20d ATR%) >= 4.4601 AND distance from 200-DMA <= 95.5379 AND RSI(14) >= 52.874,2.335
2-5%,FALCPAT_7745,5,21,2.402,3.482,53.144000000000005,25.016726638459932,other,,2.5306666666666664
2-5%,FALCPAT_9062,4,16,3.3635,4.911,53.105,26.653183713664973,volatility_expansion,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA >= -16.5781,3.3190625
2-5%,FALCPAT_8171,3,22,2.433666666666667,2.803,52.989999999999995,19.596513824365438,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3699 AND slope of 50-DMA <= -1.3271 AND close position in weekly range >= 0.5672 AND distance from 20-week SMA <= -0.524,2.4086363636363637
2-5%,FALCPAT_9122,4,25,2.124,2.218,52.709,20.99813178861026,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.4326 AND distance from year-high <= -21.3469 AND 60-day return >= -28.0132 AND close position in weekly range <= 0.8244,2.1083600000000002
2-5%,FALCPAT_7909,4,23,2.2995,2.479,52.686,21.56204018204285,volatility_expansion|compression|relative_strength,volatility (20d ATR%) >= 4.3575 AND 20d relative strength vs market <= 7.2399 AND weekly range % <= 7.2122,2.290695652173913
2-5%,FALCPAT_9500,4,24,2.15875,2.285,52.153999999999996,20.978705308831636,compression|weekly_strength,distance from 120-day high >= -37.6909 AND days with sub-2.5% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 <= 6.5 AND close position in weekly range >= 0.7666,2.173083333333333
2-5%,FALCPAT_8450,4,21,2.41325,3.215,51.48,22.270915162191564,volatility_expansion|weekly_strength,5-day return >= 10.4381 AND close position in weekly range >= 0.1574 AND weekly range % >= 12.8017,2.451428571428571
2-5%,FALCPAT_7808,3,23,2.2186666666666666,2.32,51.464999999999996,18.160807838371213,other,60-day return >= 60.2461 AND 20-week breakout flag >= 0.5 AND distance from 20-week SMA >= 3.0555,2.237608695652174
2-5%,FALCPAT_7360,2,20,2.359,2.707,51.355999999999995,14.85,volatility_expansion|recent_weakness|relative_strength,volatility (20d ATR%) >= 2.5484 AND 60-day return <= 18.5742 AND 60d relative strength vs market <= 15.0112 AND distance from 20-week SMA >= 12.4288,2.5677999999999996
2-5%,FALCPAT_8136,4,17,3.1265,4.2,51.132000000000005,25.079559169135837,other,,3.0077647058823533
2-5%,FALCPAT_7870,4,21,2.399,2.581,50.871,21.363633855786258,volatility_expansion|weekly_weak_close,slope of 20-DMA <= -0.8982 AND close position in weekly range <= 0.5692 AND weekly range % >= 9.2163,2.4224285714285716
2-5%,FALCPAT_7412,3,20,2.6406666666666667,3.349,50.672,19.880861936754254,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.4512 AND 20d relative strength vs sector <= 10.6274 AND close position in weekly range >= 0.319 AND weekly range % >= 10.5184,2.5336
2-5%,FALCPAT_8875,5,22,2.353,2.837,50.635000000000005,24.08859533964393,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 60d relative strength vs market <= 0.438 AND close position in weekly range <= 0.7657,2.3015909090909092
2-5%,FALCPAT_9493,2,24,2.0995,2.118,50.61,14.083301130050437,volatility_expansion,volatility (20d ATR%) >= 3.0551 AND days with sub-75% volume in last 20 <= 7.5 AND slope of 50-DMA >= -1.7567 AND weekly range % >= 6.7951,2.10875
2-5%,FALCPAT_7599,4,20,2.7195,3.381,50.536,22.917774159952547,compression|weekly_strength|relative_strength,distance from 50-DMA >= 20.4217 AND 60d relative strength vs sector >= -12.3946 AND close position in weekly range >= 0.5365 AND weekly range % <= 11.038,2.5268
2-5%,FALCPAT_7649,3,20,2.685,3.752,50.378,19.705340870130623,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.6701 AND close position in weekly range >= 0.375 AND distance from 20-week SMA >= 17.4885 AND weekly range % >= 8.5807,2.5189
2-5%,FALCPAT_6346,4,21,2.4475,2.989,49.042,21.350439984463183,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.6491 AND distance from 20-day high <= -9.0485 AND distance from year-high <= -24.4198 AND distance from year-high >= -45.8435,2.3353333333333333
2-5%,FALCPAT_7446,4,18,2.72575,3.807,48.974000000000004,23.0110820004017,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 >= 11.5 AND 60-day return <= 4.3863 AND close position in weekly range >= 0.3227,2.720777777777778
2-5%,FALCPAT_8084,4,21,2.3689999999999998,2.86,48.193999999999996,21.03764927148826,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.2695 AND close position in weekly range >= 0.484 AND distance from 20-week SMA >= 3.4062 AND weekly range % >= 11.5886,2.2949523809523806
2-5%,FALCPAT_8425,3,22,2.1673333333333336,2.302,47.978,17.598155750349058,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 4.3977 AND 60d relative strength vs market <= 7.222 AND slope of 50-DMA <= 1.8111 AND close position in weekly range <= 0.4638,2.1808181818181818
2-5%,FALCPAT_8497,3,22,2.1656666666666666,2.254,47.766000000000005,17.47961712544021,volatility_expansion,volatility (20d ATR%) >= 3.2679 AND distance from 200-DMA <= 42.616 AND slope of 20-DMA >= -1.7819 AND weekly range % >= 9.4485,2.1711818181818185
2-5%,FALCPAT_9169,4,17,2.81825,3.1,47.754000000000005,22.919651519285686,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.3868 AND distance from year-high <= -26.8517 AND daily range % >= 3.5412 AND 60d relative strength vs sector <= -32.2112,2.809058823529412
2-5%,FALCPAT_8170,3,21,2.2196666666666665,2.564,47.732,17.596015721099867,other,,2.272952380952381
2-5%,FALCPAT_7303,5,18,2.6428000000000003,3.426,47.555,24.91776006724612,volatility_expansion|weekly_strength|relative_strength,distance from 200-DMA >= 24.7508 AND 20d relative strength vs sector <= -5.3079 AND close position in weekly range >= 0.4147 AND weekly range % >= 4.8858,2.6419444444444444
2-5%,FALCPAT_6392,3,17,2.8783333333333334,3.138,47.291,19.711536500923025,pullback_from_high|volatility_expansion|relative_strength,distance from 20-day high <= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND weekly range % >= 3.5174,2.7818235294117644
2-5%,FALCPAT_8220,4,18,2.67125,4.019,46.956,22.31752437778694,other,,2.6086666666666667
2-5%,FALCPAT_6423,4,15,2.89175,4.024,46.772999999999996,22.921605966451548,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) <= 3.7232 AND volatility (20d ATR%) >= 2.9435 AND 60-day return <= -14.7778 AND close position in weekly range >= 0.6594,3.1182
2-5%,FALCPAT_7311,3,21,2.425666666666667,3.104,46.714,17.850017823922826,pullback_from_high|weekly_strength,distance from year-high <= -13.7838 AND close position in weekly range >= 0.4481 AND distance from 20-week SMA >= 19.3255,2.2244761904761905
2-5%,FALCPAT_9300,3,17,3.0253333333333337,4.541,46.673,19.823502702688693,pullback_from_high|volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % <= 9.9519,2.7454705882352943
2-5%,FALCPAT_6895,4,19,2.46875,2.687,46.468,21.164824858624687,pullback_from_high|relative_strength,distance from 120-day high <= -25.7878 AND days with sub-75% volume in last 20 <= 13.5 AND 20d relative strength vs market <= 4.4732,2.445684210526316
2-5%,FALCPAT_8451,2,16,2.597,3.046,46.042,14.70295431972126,volatility_expansion|compression|weekly_strength|relative_strength,volatility (20d ATR%) <= 3.5945 AND days with sub-2.5% range in last 7 <= 5.5 AND 60d relative strength vs sector <= -10.2404 AND close position in weekly range >= 0.6233,2.877625
2-5%,FALCPAT_8404,3,21,2.191333333333333,2.457,45.785999999999994,16.746719000099894,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.3108 AND 5-day avg volume vs 20-day >= 0.4439 AND close position in weekly range <= 0.5947 AND distance from 20-week SMA <= 18.7336,2.180285714285714
2-5%,FALCPAT_6545,4,16,2.7327500000000002,3.425,45.184,21.95725622182863,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 2.2916 AND distance from year-high <= -37.1329 AND 60d relative strength vs sector <= -4.87,2.824
2-5%,FALCPAT_8312,4,18,2.45875,3.196,45.169,20.92355323383358,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.1996 AND slope of 50-DMA <= -1.5005 AND close position in weekly range <= 0.4185 AND distance from 20-week SMA <= -4.5335,2.509388888888889
2-5%,FALCPAT_8506,1,12,3.75,3.75,45.0,12.990381056766578,pullback_from_high|volatility_expansion,distance from 60-day high <= -3.6453 AND days with sub-75% volume in last 20 <= 9.5 AND slope of 50-DMA <= -0.6588 AND weekly range % >= 3.683,3.75
2-5%,FALCPAT_8888,5,17,2.573,2.962,43.765,23.668130964242508,pullback_from_high,distance from year-high <= -48.9294 AND distance from 200-DMA <= -27.8495,2.574411764705882
2-5%,FALCPAT_9343,2,13,3.3035,3.879,43.521,16.945077353932056,other,,3.347769230769231
2-5%,FALCPAT_6743,3,13,3.4043333333333337,4.434,43.402,21.027973342624463,volatility_expansion|relative_strength,volatility (20d ATR%) <= 5.1709 AND volatility (20d ATR%) >= 2.9713 AND distance from 200-DMA >= 91.4054 AND 60d relative strength vs market >= 22.8979,3.3386153846153848
2-5%,FALCPAT_6425,5,17,2.5,2.855,43.197,23.177141643891073,other,,2.5410000000000004
2-5%,FALCPAT_6647,1,20,2.158,2.158,43.16,9.650869390889092,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.6723 AND 60-day return >= -11.5307 AND 60d relative strength vs market <= 3.557 AND close position in weekly range >= 0.7086,2.158
2-5%,FALCPAT_8317,2,11,3.7135,4.346,42.746,17.660435197886713,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.1996 AND distance from 200-DMA >= 47.1586 AND slope of 20-DMA <= 1.267 AND close position in weekly range >= 0.4185,3.886
2-5%,FALCPAT_8964,2,14,2.9085,3.144,42.603,15.057240149508985,volatility_expansion,volatility (20d ATR%) >= 3.3871 AND distance from 200-DMA <= 45.8366 AND distance from 200-DMA >= 28.1487 AND distance from 20-week SMA >= 12.7635,3.043071428571429
2-5%,FALCPAT_8854,2,14,2.9095,3.142,42.592999999999996,15.05753510315855,pullback_from_high|volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.5103 AND distance from 120-day high <= -16.1544 AND close position in weekly range >= 0.7072 AND weekly range % >= 6.7405,3.0423571428571425
2-5%,FALCPAT_6569,3,14,3.0720000000000005,3.505,42.575,19.7801842195013,pullback_from_high|relative_strength,distance from 120-day high <= -11.5647 AND distance from year-high <= -38.302 AND 60d relative strength vs sector <= -4.7312,3.0410714285714286
2-5%,FALCPAT_8721,3,13,3.173,3.496,42.416,19.89881488244265,other,,3.262769230769231
2-5%,FALCPAT_6266,4,19,2.2597500000000004,2.361,42.391999999999996,19.213934569914542,pullback_from_high,distance from 120-day high <= -25.5914 AND 5-day return >= -0.708 AND 5-day avg volume vs 20-day >= 0.6802,2.231157894736842
2-5%,FALCPAT_6713,3,15,2.762,3.21,41.754000000000005,18.36264972564922,pullback_from_high|volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.0418 AND distance from 10-day high <= -1.9636 AND close position in weekly range >= 0.7724 AND weekly range % >= 8.5294,2.7836000000000003
2-5%,FALCPAT_8731,4,13,3.17375,3.929,41.736999999999995,22.966935452845355,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 2.9337 AND close position in weekly range >= 0.5094 AND weekly range % >= 12.4429,3.210538461538462
2-5%,FALCPAT_7860,2,16,2.617,2.845,41.416,14.694162479978761,pullback_from_high|volatility_expansion|weekly_strength,distance from 10-day high <= -2.5243 AND distance from year-high <= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,2.5885
2-5%,FALCPAT_7713,2,12,3.5895,4.083,41.1,16.922810378214205,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.6034 AND close position in weekly range >= 0.58 AND distance from 20-week SMA >= 17.526 AND weekly range % >= 8.5261,3.4250000000000003
2-5%,FALCPAT_6669,4,13,3.117,3.652,41.056,22.57375991952722,other,,3.158153846153846
2-5%,FALCPAT_7183,2,17,2.4065,2.497,41.001,14.041637220912175,volatility_expansion,distance from 200-DMA <= 15.8607 AND distance from 20-week SMA <= 1.2025 AND weekly range % >= 8.786,2.4118235294117647
2-5%,FALCPAT_9574,2,15,3.1865,4.179,40.85,15.634674790039748,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.5761 AND distance from year-high >= -27.4711 AND close position in weekly range >= 0.5899 AND weekly range % >= 8.6569,2.7233333333333336
2-5%,FALCPAT_9568,2,17,2.309,2.49,40.52,13.383965677812562,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND 60-day return >= -25.4389 AND close position in weekly range <= 0.767,2.383529411764706
2-5%,FALCPAT_8427,3,17,2.4086666666666665,2.667,40.479,16.797381620812242,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 4.3977 AND 20d relative strength vs sector >= -2.6388 AND slope of 50-DMA >= 1.8111 AND close position in weekly range <= 0.4638,2.3811176470588236
2-5%,FALCPAT_8879,4,15,2.77,4.096,40.467,20.91943334279441,pullback_from_high|weekly_weak_close,distance from 120-day high <= -12.9945 AND distance from 120-day high >= -21.2998 AND close position in weekly range <= 0.8766 AND distance from 20-week SMA >= 0.3203,2.6978000000000004
2-5%,FALCPAT_9342,4,16,2.6635,4.393,40.265,20.612950007704647,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) <= 3.3809 AND volatility (20d ATR%) >= 2.691 AND 60-day return <= -0.2981 AND close position in weekly range >= 0.6707,2.5165625
2-5%,FALCPAT_8569,3,13,3.380666666666667,4.674,39.918000000000006,19.73467058515888,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.0236 AND slope of 50-DMA <= -1.8097 AND 5-day avg volume vs 20-day >= 0.3353 AND close position in weekly range <= 0.4229,3.070615384615385
2-5%,FALCPAT_8501,4,15,2.6245,3.045,39.452,20.22339986493312,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 3.596 AND 60d relative strength vs market <= -27.0458 AND close position in weekly range <= 0.6795,2.630133333333333
