pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_6887,ATGL,3,4.767,2-5%,14.301000000000002,8.256686199680837,hit_10pc_20d,breakout,43.73979314099075,32.698883353500555,11.040909787490188,PROMOTED,distance from 10-day high >= -5.1883 AND distance from 120-day high >= -7.2128 AND slope of 50-DMA >= 0.67 AND close position in weekly range >= 0.8183,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,ignore
FALCPAT_8000,ATGL,3,4.767,2-5%,14.301000000000002,8.256686199680837,hit_10pc_20d,breakout,56.213017751479285,30.24927834188964,25.96373940958965,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND slope of 50-DMA >= 1.6679 AND close position in weekly range >= 0.841,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,ignore
FALCPAT_8043,ATGL,3,4.767,2-5%,14.301000000000002,8.256686199680837,hit_15pc_20d,breakout,35.85526315789473,15.52565995111252,20.329603206782217,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND slope of 50-DMA >= 1.6719 AND close position in weekly range >= 0.841,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,ignore
FALCPAT_7807,TATAINVEST,7,4.762,2-5%,33.333999999999996,12.599067743289579,hit_25pc_30d,breakout,14.818652849740932,7.722364089468664,7.096288760272268,PROMOTED,60-day return <= 60.2461 AND 20-week breakout flag >= 0.5 AND distance from 20-week SMA >= 21.4514,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,ignore
FALCPAT_8547,GSPL,4,4.756,2-5%,19.024,9.512,hit_40pc_40d,breakout,16.18874773139746,2.9651372889629943,13.223610442434468,PROMOTED,volatility (20d ATR%) >= 3.4337 AND close position in weekly range >= 0.7802 AND weekly range % >= 13.9527,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9108,PFC,3,4.755,2-5%,14.265,8.23590158999001,hit_10pc_20d,capitulation,42.0377358490566,35.380587245184216,6.657148603872387,PROMOTED,volatility (20d ATR%) >= 3.307 AND 60-day return <= -17.1495 AND 20d relative strength vs market <= -11.4042 AND close position in weekly range <= 0.7784,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_weak_close|relative_strength,ignore
FALCPAT_9570,POONAWALLA,6,4.75,2-5%,28.5,11.635076278220096,hit_15pc_20d,capitulation,66.45021645021644,19.56237142322798,46.88784502698847,PROMOTED,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND close position in weekly range >= 0.767 AND weekly range % >= 13.4815,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_7508,RITES,4,4.747,2-5%,18.988,9.494,hit_10pc_20d,breakout,68.61413043478261,32.698883353500555,35.91524708128205,PROMOTED,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_9566,SYRMA,4,4.745,2-5%,18.98,9.49,hit_15pc_20d,breakout,29.44915254237288,19.56237142322798,9.886781119144905,PROMOTED,volatility (20d ATR%) <= 3.5761 AND volatility (20d ATR%) >= 2.5272 AND close position in weekly range >= 0.6352 AND weekly range % >= 11.922,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_6905,ECLERX,3,4.743,2-5%,14.229000000000001,8.215116980299186,hit_40pc_40d,capitulation,8.267284477502743,4.0653742907808095,4.201910186721935,PROMOTED,volatility (20d ATR%) >= 3.3478 AND distance from 120-day high <= -28.8011 AND distance from 20-week SMA <= 9.8642 AND distance from 20-week SMA >= -13.6581,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7600,KFINTECH,4,4.74,2-5%,18.96,9.48,hit_15pc_20d,breakout,38.07282635620511,15.52565995111252,22.547166405092582,PROMOTED,slope of 50-DMA <= -0.2357 AND close position in weekly range >= 0.5365 AND weekly range % <= 14.9824 AND weekly range % >= 11.038,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,ignore
FALCPAT_6646,SAMMAANCAP,3,4.74,2-5%,14.22,8.209920827876479,hit_10pc_20d,breakout,58.87578070784178,34.00746195228712,24.868318755554657,PROMOTED,volatility (20d ATR%) >= 2.6723 AND 60-day return <= -11.5307 AND 60d relative strength vs sector >= -13.9058 AND close position in weekly range >= 0.7086,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength|relative_strength,ignore
FALCPAT_8938,360ONE,3,4.729,2-5%,14.187000000000001,8.19086826899322,hit_10pc_20d,other,53.31825037707391,35.380587245184216,17.937663131889693,PROMOTED,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND distance from 20-week SMA <= -21.1531,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8744,ANURAS,3,4.728,2-5%,14.184,8.18913621818565,hit_25pc_30d,capitulation,21.95402298850575,10.408532325017468,11.54549066348828,PROMOTED,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -34.3354 AND distance from year-high >= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8878,POWERINDIA,4,4.727,2-5%,18.908,9.454,hit_10pc_20d,capitulation,70.68493150684931,35.380587245184216,35.3043442616651,PROMOTED,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector >= 4.9934 AND close position in weekly range >= 0.7657,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_6264,PGEL,3,4.719,2-5%,14.157,8.173547760917533,hit_10pc_20d,capitulation,41.27838788783452,34.00746195228712,7.270925935547407,PROMOTED,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|recent_weakness|relative_strength,ignore
FALCPAT_7619,ATGL,3,4.717,2-5%,14.151,8.170083659302392,hit_10pc_20d,breakout,79.67445742904842,30.24927834188964,49.42517908715877,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 14.1572,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_7739,CHOLAFIN,3,4.714,2-5%,14.142000000000001,8.164887506879689,hit_10pc_20d,other,48.67199587416194,30.24927834188964,18.42271753227229,PROMOTED,close position in weekly range <= 0.7385 AND close position in weekly range >= 0.4445 AND weekly range % >= 9.4473,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,ignore
FALCPAT_8065,RVNL,12,4.712,2-5%,56.544,16.322846810529096,hit_10pc_20d,capitulation,41.82509505703423,30.24927834188964,11.575816715144583,PROMOTED,distance from 20-day high <= -16.1936 AND RSI(14) <= 30.4449 AND close position in weekly range <= 0.4857 AND weekly range % >= 7.862,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion|weekly_weak_close,A_high_edge
FALCPAT_6674,BSE,4,4.711,2-5%,18.844,9.422,hit_15pc_20d,capitulation,45.36082474226804,18.31582194494749,27.04500279732055,PROMOTED,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA <= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_6199,WOCKPHARMA,3,4.697,2-5%,14.091000000000001,8.135442643151016,hit_10pc_20d,breakout,43.89397286210161,34.00746195228712,9.886510909814492,PROMOTED,distance from 20-DMA >= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875 AND close position in weekly range >= 0.8145,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,ignore
FALCPAT_8734,LODHA,5,4.696,2-5%,23.479999999999997,10.500575222339013,hit_10pc_20d,capitulation,84.83245149911816,35.380587245184216,49.45186425393396,PROMOTED,volatility (20d ATR%) >= 4.3311 AND 60-day return <= -20.5526 AND close position in weekly range >= 0.7189,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_8455,LLOYDSME,3,4.694,2-5%,14.082,8.13024649072831,hit_10pc_20d,breakout,68.57869454648205,30.24927834188964,38.32941620459241,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 60-day high <= -22.0998 AND slope of 20-DMA <= -1.3013 AND close position in weekly range >= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_7436,IRCON,3,4.69,2-5%,14.07,8.123318287498035,hit_10pc_20d,other,47.77507195040956,32.698883353500555,15.076188596909008,PROMOTED,distance from 60-day high >= -4.8063 AND distance from 200-DMA <= 27.5645 AND distance from 20-week SMA >= -0.5954 AND weekly range % >= 10.6745,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8347,POONAWALLA,3,4.678,2-5%,14.033999999999999,8.102533677807207,hit_25pc_30d,mean_reversion,12.325581395348838,7.722364089468664,4.6032173058801735,PROMOTED,distance from 50-DMA <= 7.1184 AND RSI(14) <= 41.0395 AND close position in weekly range <= 0.6784 AND weekly range % >= 14.8541,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|weekly_weak_close,ignore
FALCPAT_8569,LTFOODS,3,4.674,2-5%,14.022000000000002,8.095605474576933,hit_10pc_20d,other,47.2992700729927,35.380587245184216,11.918682827808484,PROMOTED,volatility (20d ATR%) >= 4.0236 AND slope of 50-DMA <= -1.8097 AND 5-day avg volume vs 20-day >= 0.3353 AND close position in weekly range <= 0.4229,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_8584,POONAWALLA,5,4.65,2-5%,23.25,10.397716095374024,hit_10pc_20d,breakout,76.89684569479965,30.24927834188964,46.647567352910016,PROMOTED,volatility (20d ATR%) >= 3.4313 AND 5-day return <= 5.0998 AND close position in weekly range >= 0.6707 AND weekly range % >= 11.6077,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_8645,POONAWALLA,5,4.65,2-5%,23.25,10.397716095374024,hit_15pc_20d,breakout,51.007751937984494,15.52565995111252,35.48209198687197,PROMOTED,volatility (20d ATR%) >= 3.4331 AND 5-day return <= 7.1233 AND close position in weekly range >= 0.6079 AND weekly range % >= 11.7238,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_7436,RITES,7,4.647,2-5%,32.529,12.294806342517154,hit_10pc_20d,other,47.77507195040956,32.698883353500555,15.076188596909008,PROMOTED,distance from 60-day high >= -4.8063 AND distance from 200-DMA <= 27.5645 AND distance from 20-week SMA >= -0.5954 AND weekly range % >= 10.6745,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_9301,GODREJIND,5,4.646,2-5%,23.23,10.388771823464023,hit_10pc_20d,capitulation,71.443141254462,35.380587245184216,36.06255400927779,PROMOTED,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % >= 9.9519,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_9370,CREDITACC,4,4.641,2-5%,18.564,9.282,hit_15pc_20d,breakout,59.79381443298969,19.56237142322798,40.23144300976171,PROMOTED,volatility (20d ATR%) >= 4.3375 AND close position in weekly range >= 0.7694 AND weekly range % >= 14.0257,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9570,CREDITACC,4,4.641,2-5%,18.564,9.282,hit_15pc_20d,capitulation,66.45021645021644,19.56237142322798,46.88784502698847,PROMOTED,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND close position in weekly range >= 0.767 AND weekly range % >= 13.4815,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_8454,ZENSARTECH,6,4.64,2-5%,27.839999999999996,11.365632406513944,hit_10pc_20d,other,42.93606945540648,30.24927834188964,12.686791113516833,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= -7.3884 AND days with sub-3% range in last 7 >= 1.5 AND close position in weekly range <= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_weak_close,ignore
FALCPAT_8787,INOXWIND,3,4.636,2-5%,13.908000000000001,8.029787543889315,hit_25pc_30d,capitulation,43.849493487698986,10.408532325017468,33.44096116268152,PROMOTED,volatility (20d ATR%) >= 3.7914 AND distance from 120-day high <= -44.7613 AND 60-day return <= 41.0247 AND slope of 20-DMA <= -0.7126,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,ignore
FALCPAT_9425,ELECON,3,4.636,2-5%,13.908000000000001,8.029787543889315,hit_15pc_20d,mean_reversion,40.73013600572656,19.56237142322798,21.16776458249858,PROMOTED,volatility (20d ATR%) <= 5.1256 AND volatility (20d ATR%) >= 4.2484 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8397,DOMS,4,4.626,2-5%,18.504,9.252,hit_40pc_40d,other,8.104845663045353,2.9651372889629943,5.139708374082358,PROMOTED,distance from 20-day high <= -17.3947 AND distance from year-high <= -10.8368 AND distance from 200-DMA <= 30.4299 AND close position in weekly range >= 0.1992,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,ignore
FALCPAT_8384,JPPOWER,3,4.614,2-5%,13.841999999999999,7.991682426122799,hit_40pc_40d,breakout,6.6006600660066,2.9651372889629943,3.635522777043605,PROMOTED,distance from 20-DMA <= -0.1597 AND distance from 200-DMA <= 38.0728 AND close position in weekly range >= 0.4106 AND distance from 20-week SMA >= 17.2081,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,ignore
FALCPAT_8292,GMDCLTD,11,4.613,2-5%,50.743,15.29959015790946,hit_25pc_30d,other,18.79457917261056,7.722364089468664,11.072215083141892,PROMOTED,volatility (20d ATR%) >= 4.4758 AND short-term vol vs longer-term >= 0.5644 AND distance from 200-DMA <= 63.9497 AND 60d relative strength vs sector >= 0.7151,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge
FALCPAT_8269,NUVAMA,6,4.608,2-5%,27.647999999999996,11.287248734744884,hit_15pc_20d,capitulation,39.48043352362042,15.52565995111252,23.954773572507897,PROMOTED,distance from year-high <= -32.38 AND distance from 60-day high <= -19.3918 AND days with sub-3% range in last 7 <= 3.5 AND 60d relative strength vs sector <= 1.7032,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,ignore
FALCPAT_9170,NUVAMA,6,4.608,2-5%,27.647999999999996,11.287248734744884,hit_25pc_30d,capitulation,27.5036496350365,10.408532325017468,17.09511731001903,PROMOTED,volatility (20d ATR%) >= 3.3868 AND distance from 120-day high <= -32.2658 AND distance from year-high <= -26.8517 AND 60d relative strength vs sector >= -32.2112,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,ignore
FALCPAT_9583,NUVAMA,6,4.608,2-5%,27.647999999999996,11.287248734744884,hit_25pc_30d,capitulation,24.15522703273496,10.408532325017468,13.746694707717484,PROMOTED,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range <= 0.7707,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_8525,OFSS,4,4.607,2-5%,18.428,9.214,,,,,,,,,other,ignore
FALCPAT_6331,MAHABANK,5,4.605,2-5%,23.025000000000002,10.297093036386533,hit_10pc_20d,capitulation,48.57057326747493,34.00746195228712,14.563111315187816,PROMOTED,distance from 200-DMA <= -21.0968 AND distance from 200-DMA >= -25.2005,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",other,ignore
FALCPAT_6927,MAHABANK,5,4.605,2-5%,23.025000000000002,10.297093036386533,hit_10pc_20d,capitulation,54.64618676448112,32.698883353500555,21.947303410980563,PROMOTED,volatility (20d ATR%) >= 2.4392 AND distance from 200-DMA <= -21.2976 AND distance from 20-week SMA <= 0.1216,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8766,IOB,5,4.597,2-5%,22.985000000000003,10.279204492566535,hit_10pc_20d,other,56.95732838589982,35.380587245184216,21.576741140715605,PROMOTED,volatility (20d ATR%) >= 3.6888 AND distance from 20-day high <= -19.8967 AND distance from year-high >= -45.8202 AND distance from 60-day high <= -28.1363,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8732,TATAINVEST,3,4.592,2-5%,13.776,7.953577308356284,hit_10pc_20d,capitulation,57.31903485254691,35.380587245184216,21.938447607362697,PROMOTED,volatility (20d ATR%) <= 4.3311 AND volatility (20d ATR%) >= 2.9337 AND 60-day return <= -20.5526 AND slope of 50-DMA <= -1.64,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_8545,NATIONALUM,4,4.581,2-5%,18.324,9.162,,,,,,,,,other,ignore
FALCPAT_8332,BLS,7,4.568,2-5%,31.976,12.085791988943049,hit_10pc_20d,other,53.716904276985744,30.24927834188964,23.467625935096105,PROMOTED,distance from 200-DMA <= 6.4162 AND weekly range % >= 16.3281,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_9530,HEG,5,4.566,2-5%,22.83,10.20988638526404,hit_25pc_30d,capitulation,28.656009473060983,10.408532325017468,18.24747714804352,PROMOTED,volatility (20d ATR%) >= 3.347 AND distance from 120-day high <= -28.3924 AND lower wick >= 0.2522 AND 20d relative strength vs market >= -10.0472,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,ignore
FALCPAT_7998,WOCKPHARMA,3,4.564,2-5%,13.692,7.905079885744356,hit_10pc_20d,breakout,49.881796690307326,30.24927834188964,19.632518348417687,PROMOTED,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 >= 13.5 AND slope of 50-DMA <= 1.6679 AND close position in weekly range >= 0.5865,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|weekly_strength,ignore
FALCPAT_7321,DATAPATTNS,6,4.563,2-5%,27.378,11.17702169631964,hit_10pc_20d,breakout,49.42669942669943,32.698883353500555,16.72781607319887,PROMOTED,distance from year-high >= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs market <= 7.9488 AND distance from 20-week SMA >= 12.3864,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",relative_strength,ignore
FALCPAT_7305,SYRMA,3,4.562,2-5%,13.686,7.901615784129218,hit_25pc_30d,capitulation,22.61995430312262,9.458155042142677,13.161799260979944,PROMOTED,distance from year-high <= -42.6117 AND days with sub-75% volume in last 20 <= 8.5 AND distance from 20-week SMA <= 19.3255,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_7470,RVNL,9,4.559,2-5%,41.031,13.677,hit_15pc_20d,breakout,38.02694480660583,17.450644806122114,20.57630000048371,PROMOTED,distance from 20-day high >= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_8578,USHAMART,5,4.554,2-5%,22.770000000000003,10.183053569534044,hit_10pc_20d,breakout,47.06298655343241,30.24927834188964,16.81370821154277,PROMOTED,volatility (20d ATR%) <= 3.4313 AND close position in weekly range >= 0.7121 AND weekly range % >= 8.9472,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9581,SYRMA,5,4.554,2-5%,22.770000000000003,10.183053569534044,hit_25pc_30d,breakout,13.357400722021662,10.408532325017468,2.9488683970041936,PROMOTED,volatility (20d ATR%) <= 3.7177 AND volatility (20d ATR%) >= 2.5663 AND close position in weekly range >= 0.7898 AND weekly range % >= 11.496,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9509,NUVAMA,3,4.554,2-5%,13.662,7.887759377668667,hit_10pc_20d,capitulation,41.69366034243406,35.380587245184216,6.313073097249844,PROMOTED,distance from 120-day high <= -24.3888 AND distance from 20-DMA >= -1.047 AND 60-day return >= -18.2025 AND distance from 20-week SMA >= -10.8665,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_6675,GLAXO,3,4.552,2-5%,13.655999999999999,7.884295276053528,hit_15pc_20d,capitulation,33.90831758034027,18.31582194494749,15.592495635392773,PROMOTED,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA >= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_9300,JSWINFRA,3,4.541,2-5%,13.623000000000001,7.865242717170272,hit_10pc_20d,capitulation,53.215674543822914,35.380587245184216,17.835087298638697,PROMOTED,volatility (20d ATR%) >= 2.7959 AND distance from year-high <= -23.5637 AND close position in weekly range >= 0.6562 AND weekly range % <= 9.9519,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|compression|weekly_strength,ignore
FALCPAT_8747,REDINGTON,3,4.54,2-5%,13.620000000000001,7.863510666362703,hit_25pc_30d,mean_reversion,27.631578947368425,10.408532325017468,17.223046622350957,PROMOTED,volatility (20d ATR%) >= 4.0285 AND distance from year-high >= -34.3354 AND distance from 50-DMA <= -6.3733 AND 60d relative strength vs sector >= 11.4495,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_9505,PPLPHARMA,3,4.538,2-5%,13.614,7.860046564747565,hit_10pc_20d,capitulation,54.83998419596997,35.380587245184216,19.45939695078576,PROMOTED,distance from 120-day high <= -24.3888 AND 60-day return <= -18.2025 AND RSI(14) <= 30.1137,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,ignore
FALCPAT_8375,EIHOTEL,3,4.533,2-5%,13.599,7.851386310709721,hit_25pc_30d,breakout,16.165413533834585,7.722364089468664,8.443049444365922,PROMOTED,short-term vol vs longer-term <= 1.2177 AND close position in weekly range <= 0.6623 AND distance from 20-week SMA >= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_7619,CREDITACC,4,4.53,2-5%,18.12,9.06,hit_10pc_20d,breakout,79.67445742904842,30.24927834188964,49.42517908715877,PROMOTED,5-day return <= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 14.1572,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_8462,SAIL,3,4.518,2-5%,13.553999999999998,7.825405548596187,hit_15pc_20d,other,42.62422360248447,15.52565995111252,27.09856365137196,PROMOTED,slope of 50-DMA <= 0.4452 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9243,NLCINDIA,6,4.513,2-5%,27.078,11.054547209180482,hit_15pc_20d,capitulation,42.370945637277295,19.56237142322798,22.80857421404932,PROMOTED,volatility (20d ATR%) >= 3.6482 AND distance from year-high <= -30.6306 AND 60d relative strength vs sector <= -3.3673 AND distance from 20-week SMA <= -2.4895,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,ignore
FALCPAT_8065,ACUTAAS,3,4.512,2-5%,13.535999999999998,7.815013243750773,hit_10pc_20d,capitulation,41.82509505703423,30.24927834188964,11.575816715144583,PROMOTED,distance from 20-day high <= -16.1936 AND RSI(14) <= 30.4449 AND close position in weekly range <= 0.4857 AND weekly range % >= 7.862,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_7983,GODREJIND,3,4.506,2-5%,13.518,7.804620938905361,hit_40pc_40d,breakout,9.539121114683816,2.9651372889629943,6.573983825720821,PROMOTED,volatility (20d ATR%) >= 3.1489 AND days with sub-2.5% range in last 7 <= 1.5 AND 60d relative strength vs sector >= -0.9754 AND close position in weekly range >= 0.9074,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength|relative_strength,ignore
