tag,signal_date,entry_date,basket_ret_pct,n_positions,symbols,sides,entry_modes,position_rets,avg_score,avg_patterns
short_only_15_min10,2026-05-29,2026-06-01,2.0453698586288733,11,"MOTHERSON,IREDA,SUZLON,INDIANB,LTM,MPHASIS,WIPRO,GVT&D,ALKEM,GMRAIRPORT,COFORGE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.6635,4.7733,5.2988,3.2044,-3.1894,-0.7729,-0.7743,6.4599,2.2289,4.1701,-1.5632",33.47680395605634,7.363636363636363
short_only_15_min10,2026-06-12,2026-06-15,-0.555105730343508,14,"SHRIRAMFIN,CHOLAFIN,IDFCFIRSTB,BANDHANBNK,BAJFINANCE,TIINDIA,ASTRAL,NATIONALUM,ASHOKLEY,AUBANK,INOXWIND,HINDPETRO,NUVAMA,ABCAPITAL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.5001,-2.8732,-0.4856,-1.2298,0.0093,-1.5792,-0.8994,-0.4417,0.6845,0.1933,0.5725,1.0136,-2.2017,-1.0342",7.003112888690355,3.7142857142857144
short_only_15_min10,2026-06-15,2026-06-16,-0.5312236499461341,15,"BAJFINANCE,IOC,LODHA,ASHOKLEY,FORCEMOT,INOXWIND,RVNL,AMBUJACEM,BAJAJHLDNG,HAVELLS,IRFC,JIOFIN,PGEL,TMPV,BHEL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.5232,-0.2229,-1.3511,0.8929,0.5598,-0.0510,0.2037,1.4195,-1.0262,-0.4829,-0.0242,-0.7749,-6.7190,1.1848,-0.0537",6.176668193374321,4.866666666666666
short_0915_15_min10,2025-07-02,2025-07-03,-0.48726089152468355,13,"KPRMILL,LTFOODS,JMFINANCIL,APARINDS,CCL,ZENSARTECH,RBLBANK,SAILIFE,RITES,BAJAJHLDNG,FIVESTAR,GABRIEL,ONESOURCE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.0523,-0.2966,-1.8478,-0.3696,-2.9891,-0.1842,-0.8333,-0.0398,3.5737,1.5502,-0.7334,-0.3123,0.2002",7.674848589456829,3.3846153846153846
short_0915_15_min10,2025-07-04,2025-07-07,0.6426176078839665,14,"TEGA,BLUEJET,GABRIEL,SAPPHIRE,MARICO,BAJAJHFL,CREDITACC,ABLBL,POONAWALLA,BDL,GODREJIND,ENGINERSIN,CHOICEIN,CRAFTSMAN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.7943,1.4278,2.9388,-0.4308,-0.2232,0.8553,0.0917,-2.0950,1.0404,1.6126,-0.3489,3.0779,3.4162,0.4282",19.124623023334486,5.857142857142857
short_0915_15_min10,2025-07-07,2025-07-08,0.31863876363747584,10,"HOMEFIRST,JPPOWER,CONCORDBIO,TRITURBINE,TEGA,MRPL,360ONE,GILLETTE,ACMESOLAR,DCMSHRIRAM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3577,3.1503,-2.1541,-0.3787,1.0634,0.8530,1.5979,1.2602,-1.2564,-2.3069",16.1192867168592,4.5
short_0915_15_min10,2025-07-10,2025-07-11,0.2612958471553265,10,"LEMONTREE,ACMESOLAR,SARDAEN,HOMEFIRST,GALLANTT,ELGIEQUIP,ATHERENERG,NUVAMA,KIRLOSENG,CGCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.8858,0.4616,-2.8397,-0.6797,1.9457,1.0455,-0.9157,0.8225,-0.3189,1.2057",24.30997998692749,6.1
short_0915_15_min10,2025-07-11,2025-07-14,-2.363953230070187,14,"PTCIL,GABRIEL,CRISIL,NAVINFLUOR,EMCURE,KIRLOSENG,BALRAMCHIN,NMDC,RPOWER,NETWEB,JPPOWER,ACMESOLAR,ANANDRATHI,WOCKPHARMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.3377,-2.6887,-0.1747,2.0746,-4.4905,-1.0350,0.8489,-0.2506,-0.2851,-1.3559,-12.0832,1.5825,-12.7268,-2.1733",6.570254770982223,3.0
short_0915_15_min10,2025-07-14,2025-07-15,0.6876438620848636,13,"ANANDRATHI,JPPOWER,ABDL,NEULANDLAB,OLAELEC,UTIAMC,NAVA,CASTROLIND,BEML,RAMCOCEM,GODFRYPHLP,HOMEFIRST,HEG","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.6282,9.4596,-0.3823,-1.1937,8.9931,-1.6409,0.0510,-0.6106,-0.2249,-2.5629,-3.3461,-2.0270,0.7959",81.96070103905002,15.0
short_0915_15_min10,2025-07-15,2025-07-16,0.07075755427998881,13,"AEGISVOPAK,NAM-INDIA,DEEPAKFERT,GODFRYPHLP,JPPOWER,OLAELEC,AIAENG,OBEROIRLTY,HSCL,SOBHA,PREMIERENE,INDIACEM,SWANCORP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.1437,-2.4483,1.3644,0.9962,2.9632,5.1858,-0.0096,0.4223,0.6347,-0.4788,-0.2440,1.5480,-4.8703",5.1028676291474975,3.4615384615384617
short_0915_15_min10,2025-07-18,2025-07-21,0.13309278574833974,10,"SAMMAANCAP,NUVOCO,RRKABEL,WIPRO,AEGISVOPAK,SAPPHIRE,SYRMA,POLYCAB,GMDCLTD,ITCHOTELS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.8836,-2.0332,2.7925,2.1449,-0.8576,2.4495,-1.1900,-1.0056,-1.3757,1.2897",4.855625018220161,3.9
short_0915_15_min10,2025-07-21,2025-07-22,0.11493427670750431,10,"AEGISVOPAK,ETERNAL,LATENTVIEW,ZENTEC,IRCON,SUMICHEM,KARURVYSYA,MMTC,SWIGGY,PARADEEP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.9910,-2.3843,-0.8699,1.0566,1.8909,-1.5617,0.1607,2.1449,-3.3543,0.0754",32.61705736304162,7.6
short_0915_15_min10,2025-07-22,2025-07-23,-0.07793527281442955,10,"KPRMILL,GABRIEL,SUNTV,SWIGGY,AADHARHFC,ICICIBANK,M&MFIN,MGL,LATENTVIEW,AFCONS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.7469,-1.3905,-0.9494,-0.2856,0.6569,-0.3502,3.0220,0.4603,-0.2273,1.0313",1.8422951107499177,1.6
short_0915_15_min10,2025-07-23,2025-07-24,0.6950819351969898,11,"SAPPHIRE,ANTHEM,BIKAJI,KALYANKJIL,DCMSHRIRAM,SYNGENE,ZENSARTECH,JSWINFRA,CREDITACC,JMFINANCIL,OLAELEC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5309,1.3344,2.0002,0.6456,0.7250,0.9595,0.1186,0.4847,-0.9714,1.8035,1.0767",26.508770744358603,6.363636363636363
short_0915_15_min10,2025-07-24,2025-07-25,3.2618255811693686,10,"OLECTRA,KPRMILL,CGPOWER,WELSPUNLIV,BIKAJI,MRPL,IPCALAB,ELGIEQUIP,TATACONSUM,VIJAYA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.6815,5.5980,2.7576,3.1746,-0.1146,6.9411,2.5420,2.7568,2.2180,3.0633",37.622457031252694,7.9
short_0915_15_min10,2025-07-28,2025-07-29,0.28088327220208065,15,"TITAGARH,KPRMILL,HEXT,AADHARHFC,POONAWALLA,OLAELEC,NUVOCO,ONESOURCE,ACMESOLAR,NEWGEN,TATAINVEST,WOCKPHARMA,LTTS,SCHAEFFLER,VIJAYA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.9138,2.5169,3.7011,1.0463,2.3124,-1.0709,-3.0637,1.1432,2.5885,-0.6131,-1.1558,-0.5087,-1.0443,0.2786,0.9967",5.456685474922637,2.8
short_0915_15_min10,2025-07-29,2025-07-30,0.21943960168492976,15,"CRAFTSMAN,CCL,AFFLE,WELCORP,MOTILALOFS,WAAREEENER,AIIL,DEEPAKFERT,PARADEEP,VBL,BBTC,SUPREMEIND,ABBOTINDIA,BSOFT,GRANULES","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-5.4446,1.7602,-0.3463,-1.6181,1.1453,0.7030,0.0523,3.3398,5.7662,-0.9960,0.4001,1.4271,-1.0980,-1.8052,0.0058",15.219450484592043,4.533333333333333
short_0915_15_min10,2025-07-30,2025-07-31,-1.7478797410874862,13,"ACUTAAS,ATHERENERG,GODIGIT,IGIL,ABDL,JBMA,PREMIERENE,PATANJALI,NIACL,CRAFTSMAN,KAJARIACER,SCHAEFFLER,DMART","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-13.7610,-2.0535,-0.9932,0.9464,-6.0535,-1.4336,1.5170,0.2233,1.6707,2.2639,-1.3751,-2.8381,-0.8358",17.58471929435519,5.0
short_0915_15_min10,2025-08-01,2025-08-04,-0.3719845310268451,15,"VTL,RHIM,NETWEB,HINDUNILVR,CEMPRO,AMBER,SUMICHEM,ABFRL,MARICO,GODREJCP,KAJARIACER,SAPPHIRE,SPLPETRO,HEG,NIACL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.0958,-2.2122,-6.6792,0.1288,2.2072,-0.5989,-0.6570,-2.6741,-1.7030,1.4556,0.2806,0.6436,2.8214,0.8154,0.4963",4.401187998385001,3.6666666666666665
short_0915_15_min10,2025-08-05,2025-08-06,1.5180572922840847,12,"TATAINVEST,ANURAS,ENRIN,SOBHA,GVT&D,ABDL,CGCL,FIRSTCRY,TRAVELFOOD,NIACL,PTCIL,NEWGEN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.6043,-1.1431,3.4730,3.0852,1.7355,2.6761,-0.6659,1.1917,1.1157,3.9248,-0.3344,2.5538",3.567474369072528,2.9166666666666665
short_0915_15_min10,2025-08-06,2025-08-07,-0.41020230666945984,12,"KIRLOSENG,BLUESTARCO,NEWGEN,GABRIEL,GRAPHITE,MSUMI,SAREGAMA,NCC,CARTRADE,RHIM,TRENT,SARDAEN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1266,-5.2647,1.4205,-0.8788,0.5965,0.4275,-0.0918,-4.5340,-1.4483,-0.1117,-0.6482,5.4839",2.903474261002365,2.4166666666666665
short_0915_15_min10,2025-08-07,2025-08-08,2.2892904928626328,15,"NCC,CPPLUS,BLUEJET,WELSPUNLIV,KALYANKJIL,CUMMINSIND,MANAPPURAM,CCL,SAPPHIRE,GODFRYPHLP,SARDAEN,CONCOR,GRAVITA,RBLBANK,SAGILITY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.3472,5.8832,-1.7753,1.6879,13.3703,-0.4032,1.2526,-0.9548,1.0075,1.0957,4.3498,0.0383,3.0875,2.2295,3.1230",32.25888939113967,7.133333333333334
short_0915_15_min10,2025-08-08,2025-08-11,-0.4940300167865667,12,"SAILIFE,KPIL,ITI,PVRINOX,BERGEPAINT,RBLBANK,CONCOR,IOC,TTML,MEDANTA,LICI,MFSL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-5.4382,-4.4097,-0.8897,-1.0746,0.8233,1.0912,1.7948,0.2063,-0.7527,2.1359,0.8037,-0.2186",2.411805044534677,2.3333333333333335
short_0915_15_min10,2025-08-11,2025-08-12,1.3058254531541402,15,"CRAFTSMAN,JMFINANCIL,ADANIPOWER,PFIZER,DOMS,GMDCLTD,ITI,KOTAKBANK,BEML,SWIGGY,GRSE,PAYTM,POLICYBZR,SAILIFE,VOLTAS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.0294,2.0670,0.6072,0.2453,5.5870,1.4690,0.2887,0.6760,0.2338,2.1227,1.9971,0.5584,1.9971,2.9568,-1.2480",40.99820436154888,8.4
short_0915_15_min10,2025-08-12,2025-08-13,-0.7177355842739104,13,"HBLENGINE,FACT,KAJARIACER,PGEL,SCI,SONATSOFTW,POWERINDIA,BELRISE,ITI,PFIZER,ALKEM,CARTRADE,JSL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-8.5025,-3.5285,-1.6824,6.8695,-1.4246,3.2451,-1.0226,0.3865,0.4791,0.6835,-2.6340,-1.5467,-0.6529",2.3885773452515378,2.076923076923077
short_0915_15_min10,2025-08-13,2025-08-14,1.4684452648080204,15,"FACT,JYOTICNC,HONASA,PAYTM,ABSLAMC,CLEAN,HBLENGINE,APOLLOHOSP,GVT&D,BLUESTARCO,CUB,SAMMAANCAP,EIHOTEL,JMFINANCIL,LLOYDSME","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.7399,1.9719,2.3943,0.7929,1.4828,4.4404,-1.4322,0.1585,2.7301,-1.3472,-0.5548,2.3333,4.3581,0.0607,1.8979",20.155665805382462,5.466666666666667
short_0915_15_min10,2025-08-14,2025-08-18,-0.977447776193532,10,"USHAMART,CARTRADE,NSLNISP,TBOTEK,DRREDDY,PFIZER,GMDCLTD,CONCORDBIO,NEWGEN,OLAELEC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-3.9179,-5.5844,3.3243,-1.5313,0.4639,-5.5718,-0.9602,0.2181,0.0074,3.7773",2.5672942727317825,2.5
short_0915_15_min10,2025-08-18,2025-08-19,-1.0150205579271308,15,"KIRLOSENG,HYUNDAI,UTIAMC,ZFCVINDIA,CRAFTSMAN,ABREL,AMBUJACEM,BRITANNIA,TRENT,ENDURANCE,BERGEPAINT,AXISBANK,BALKRISIND,CENTRALBK,IDBI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.9461,-6.8525,-0.0839,-3.2820,0.8194,-0.0466,-0.2149,-1.2564,0.9295,-2.5355,0.8041,-0.6721,0.0213,-0.2972,-1.6123",19.172862152459782,6.066666666666666
short_0915_15_min10,2025-08-19,2025-08-20,0.59145898094939,11,"ATHERENERG,HYUNDAI,IRCON,AJANTPHARM,JPPOWER,LALPATHLAB,INDIAMART,GRSE,BELRISE,MANKIND,CPPLUS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.4778,3.9943,0.4684,0.6505,1.9660,-1.8242,-0.6286,1.7201,4.9068,-0.4432,-8.7818",8.602990839622372,4.545454545454546
short_0915_15_min10,2025-08-20,2025-08-21,0.5382575231490924,13,"OLAELEC,CARBORUNIV,SUNDARMFIN,FACT,HEXT,CREDITACC,PGEL,CUB,SJVN,BHARTIARTL,CGCL,INTELLECT,GODIGIT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","9.5926,4.4136,-1.2392,0.6349,0.0023,-2.0620,-3.7887,-1.5046,0.0673,-0.1009,1.1640,2.2463,-2.4282",36.961716809678414,8.384615384615385
short_0915_15_min10,2025-08-21,2025-08-22,0.43870262093276247,15,"IDBI,LEMONTREE,CPPLUS,JWL,NIACL,OLAELEC,BAJAJFINSV,NIVABUPA,SBILIFE,RAILTEL,TORNTPOWER,AEGISVOPAK,ASAHIINDIA,JKCEMENT,HFCL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.5999,-1.2432,-3.7661,1.1250,1.1960,3.9961,0.2677,0.3266,0.0593,1.4269,0.4386,0.5823,-2.9701,3.8417,-1.3001",43.4555725583352,10.0
short_0915_15_min10,2025-08-25,2025-08-26,2.0848533039323267,15,"PTCIL,AEGISVOPAK,ZENTEC,IKS,MPHASIS,OLECTRA,SONATSOFTW,YESBANK,BRIGADE,FACT,BELRISE,CYIENT,JSL,ZFCVINDIA,JBMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.4221,1.0601,1.7274,2.2951,0.8757,1.1076,4.2679,2.5627,2.7523,3.5841,0.9755,2.6235,-0.2822,3.5970,2.7040",25.40693215979625,6.2
short_0915_15_min10,2025-08-26,2025-08-28,0.986983366440068,15,"CRAFTSMAN,IPCALAB,WAAREEENER,GODIGIT,AEGISVOPAK,AFCONS,AIIL,ZENTEC,HEXT,BLS,SWANCORP,USHAMART,CESC,ECLERX,RPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.3564,0.9304,-2.9255,2.1648,1.1914,3.3502,-2.1728,3.1832,2.2430,0.1764,-2.7812,-0.6148,4.7077,4.4500,-1.4543",49.31803399867945,9.733333333333333
short_0915_15_min10,2025-09-01,2025-09-02,-0.007869999446342955,14,"ZYDUSWELL,CRAFTSMAN,GPIL,RITES,OLAELEC,CHOLAHLDNG,HINDZINC,ABFRL,AAVAS,ABCAPITAL,ATGL,SONATSOFTW,GABRIEL,TORNTPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.7468,3.0237,-0.1013,-2.0995,2.9897,0.6158,-0.5208,0.6281,0.5689,2.5377,-0.2021,-0.2132,-3.1415,-3.4489",4.787091019309572,2.7142857142857144
short_0915_15_min10,2025-09-02,2025-09-03,-0.012694885384148787,11,"GABRIEL,ATHERENERG,NAVA,BALRAMCHIN,PHOENIXLTD,GALLANTT,SAREGAMA,PREMIERENE,COALINDIA,PGEL,SYRMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","3.0375,0.3033,0.4762,2.1781,2.7906,-3.3653,-0.0162,0.3002,-2.3241,1.3387,-4.8586",21.97276202396371,5.545454545454546
short_0915_15_min10,2025-09-04,2025-09-05,0.47857001653378783,15,"M&M,BRITANNIA,DABUR,GICRE,ITC,CARTRADE,GABRIEL,JKTYRE,OLAELEC,TBOTEK,SAPPHIRE,NESTLEIND,POLICYBZR,AMBER,CEATLTD","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.5024,-0.3216,1.1098,-0.1055,2.0466,-2.4380,2.1635,-0.7864,5.9649,-2.2842,1.3024,0.3727,2.3746,-1.0466,0.3287",4.052910272041228,3.6666666666666665
short_0915_15_min10,2025-09-08,2025-09-09,-0.4245580080649957,15,"NETWEB,MSUMI,ACMESOLAR,FIRSTCRY,TBOTEK,JUBLPHARMA,LLOYDSME,TATASTEEL,GMDCLTD,SAREGAMA,JINDALSTEL,TEJASNET,UNOMINDA,COHANCE,GALLANTT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.4658,-3.2614,0.5544,-1.3806,-2.6938,-1.0953,-1.3679,-0.1412,2.5271,1.1420,0.8409,1.0705,1.1788,-3.1210,-2.0867",14.241095721097013,5.0
short_0915_15_min10,2025-09-09,2025-09-10,0.37357297259381655,11,"ATHERENERG,MSUMI,APTUS,FORCEMOT,RAMCOCEM,EIHOTEL,RAILTEL,GMRAIRPORT,ZENSARTECH,AFFLE,INTELLECT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","6.6833,1.3267,2.6197,0.0517,1.3064,1.5979,0.6465,-0.0070,-5.6188,2.2784,-6.7755",23.182798226865003,5.818181818181818
short_0915_15_min10,2025-09-10,2025-09-11,0.48950005654134593,15,"AEGISVOPAK,PTCIL,ZENTEC,BHARATFORG,THERMAX,IFCI,AUROPHARMA,PCBL,ADANIPOWER,INTELLECT,OFSS,VTL,BDL,ABREL,ADANIPORTS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.4944,-0.7198,3.5160,-1.0293,1.0529,-0.5335,-4.3558,-1.1832,1.7740,-0.0122,6.8406,0.5288,1.3012,0.0498,0.6073",4.734056687063733,2.8
short_0915_15_min10,2025-09-12,2025-09-15,0.5454302242848522,13,"COCHINSHIP,ABDL,TEGA,ABFRL,WAAREEENER,INFY,TRAVELFOOD,GMDCLTD,HINDCOPPER,GRSE,THELEELA,CARBORUNIV,ANURAS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.9470,-1.3524,-1.5390,1.2914,1.3233,0.9568,2.4274,0.8847,0.2205,2.9998,0.2604,2.5714,-0.0068",7.088815497588427,3.3846153846153846
short_0915_15_min10,2025-09-15,2025-09-16,0.4363331351686144,13,"PTCIL,OLAELEC,CHALET,GABRIEL,HAL,ASAHIINDIA,ACMESOLAR,JBMA,BALRAMCHIN,ENGINERSIN,VEDL,SBICARD,MMTC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.2314,2.2406,0.3561,-0.8636,-1.0555,1.7710,-0.2090,2.3238,0.6298,1.1776,-1.1558,0.1413,0.5474",22.739281399631707,4.846153846153846
short_0915_15_min10,2025-09-17,2025-09-18,0.18135788775233022,10,"ELGIEQUIP,NETWEB,CASTROLIND,ANURAS,ENGINERSIN,DCMSHRIRAM,GRSE,IEX,PERSISTENT,WELSPUNLIV","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.1825,-2.7912,1.1352,0.6002,1.4550,1.1253,-0.1963,0.5389,-0.1061,1.2352",21.676815683947876,4.7
