entry_date,signal_date,month,symbol,side,entry_mode,pos_ret_pct,basket_ret_pct,rank_in_basket
2025-12-29,2025-12-26,2025-12,ITI,SHORT,09:15,0.6965,0.3258574687649802,5
2025-12-29,2025-12-26,2025-12,LENSKART,SHORT,09:15,-0.185,0.3258574687649802,6
2025-12-29,2025-12-26,2025-12,AEGISVOPAK,SHORT,09:15,-0.705,0.3258574687649802,7
2025-12-29,2025-12-26,2025-12,IRFC,SHORT,09:15,6.3023,0.3258574687649802,8
2025-12-29,2025-12-26,2025-12,ENGINERSIN,SHORT,09:15,2.2958,0.3258574687649802,9
2025-12-29,2025-12-26,2025-12,RAILTEL,SHORT,09:15,2.8417,0.3258574687649802,10
2025-12-29,2025-12-26,2025-12,SCI,SHORT,09:15,-2.9444,0.3258574687649802,11
2025-12-29,2025-12-26,2025-12,CANFINHOME,SHORT,09:15,1.5979,0.3258574687649802,12
2025-12-29,2025-12-26,2025-12,CASTROLIND,SHORT,09:15,1.1668,0.3258574687649802,13
2025-12-30,2025-12-29,2025-12,PTCIL,SHORT,09:15,5.6444,0.9305415828893402,1
2025-12-30,2025-12-29,2025-12,SAREGAMA,SHORT,09:15,1.8707,0.9305415828893402,2
2025-12-30,2025-12-29,2025-12,HINDCOPPER,SHORT,09:15,-10.0294,0.9305415828893402,3
2025-12-30,2025-12-29,2025-12,ZENTEC,SHORT,09:15,3.113,0.9305415828893402,4
2025-12-30,2025-12-29,2025-12,HINDZINC,SHORT,09:15,-1.8401,0.9305415828893402,5
2025-12-30,2025-12-29,2025-12,IRFC,SHORT,09:15,1.025,0.9305415828893402,6
2025-12-30,2025-12-29,2025-12,RVNL,SHORT,09:15,2.7258,0.9305415828893402,7
2025-12-30,2025-12-29,2025-12,MMTC,SHORT,09:15,3.1389,0.9305415828893402,8
2025-12-30,2025-12-29,2025-12,JYOTICNC,SHORT,09:15,-0.5108,0.9305415828893402,9
2025-12-30,2025-12-29,2025-12,INTELLECT,SHORT,09:15,4.1679,0.9305415828893402,10
2025-12-31,2025-12-30,2025-12,ASAHIINDIA,SHORT,09:15,2.3441,0.5526338324138629,1
2025-12-31,2025-12-30,2025-12,IOB,SHORT,09:15,-0.5234,0.5526338324138629,2
2025-12-31,2025-12-30,2025-12,NAVINFLUOR,SHORT,09:15,3.2113,0.5526338324138629,3
2025-12-31,2025-12-30,2025-12,GICRE,SHORT,09:15,0.9716,0.5526338324138629,4
2025-12-31,2025-12-30,2025-12,AIIL,SHORT,09:15,-2.3946,0.5526338324138629,5
2025-12-31,2025-12-30,2025-12,CUB,SHORT,09:15,2.7555,0.5526338324138629,6
2025-12-31,2025-12-30,2025-12,AEGISVOPAK,SHORT,09:15,1.1665,0.5526338324138629,7
2025-12-31,2025-12-30,2025-12,FORCEMOT,SHORT,09:15,-2.6703,0.5526338324138629,8
2025-12-31,2025-12-30,2025-12,RADICO,SHORT,09:15,2.4609,0.5526338324138629,9
2025-12-31,2025-12-30,2025-12,THELEELA,SHORT,09:15,0.0208,0.5526338324138629,10
2025-12-31,2025-12-30,2025-12,HEXT,SHORT,09:15,-1.3908,0.5526338324138629,11
2025-12-31,2025-12-30,2025-12,TITAGARH,SHORT,09:15,-1.1744,0.5526338324138629,12
2025-12-31,2025-12-30,2025-12,IRB,SHORT,09:15,0.2732,0.5526338324138629,13
2025-12-31,2025-12-30,2025-12,CAPLIPOINT,LONG,09:15,2.691,0.5526338324138629,14
2025-12-31,2025-12-30,2025-12,COROMANDEL,LONG,09:15,0.5482,0.5526338324138629,15
2026-01-01,2025-12-31,2026-01,HEXT,SHORT,09:15,0.684,0.04850236718265422,1
2026-01-01,2025-12-31,2026-01,NSLNISP,SHORT,09:15,0.21,0.04850236718265422,2
2026-01-01,2025-12-31,2026-01,RITES,SHORT,09:15,-0.1059,0.04850236718265422,3
2026-01-01,2025-12-31,2026-01,HEG,SHORT,09:15,0.3955,0.04850236718265422,4
2026-01-01,2025-12-31,2026-01,JSL,SHORT,09:15,-2.2265,0.04850236718265422,5
2026-01-01,2025-12-31,2026-01,ZYDUSWELL,SHORT,09:15,-1.6501,0.04850236718265422,6
2026-01-01,2025-12-31,2026-01,JWL,SHORT,09:15,1.3865,0.04850236718265422,7
2026-01-01,2025-12-31,2026-01,COROMANDEL,SHORT,09:15,0.6215,0.04850236718265422,8
2026-01-01,2025-12-31,2026-01,SARDAEN,SHORT,09:15,1.6005,0.04850236718265422,9
2026-01-01,2025-12-31,2026-01,HFCL,SHORT,09:15,-1.8608,0.04850236718265422,10
2026-01-01,2025-12-31,2026-01,MRPL,SHORT,09:15,-1.5843,0.04850236718265422,11
2026-01-01,2025-12-31,2026-01,PPLPHARMA,SHORT,09:15,1.5119,0.04850236718265422,12
2026-01-01,2025-12-31,2026-01,TRIDENT,SHORT,09:15,-0.4425,0.04850236718265422,13
2026-01-01,2025-12-31,2026-01,CRAFTSMAN,SHORT,09:15,-1.6334,0.04850236718265422,14
2026-01-01,2025-12-31,2026-01,IDEA,LONG,09:15,3.8212,0.04850236718265422,15
2026-01-02,2026-01-01,2026-01,SAPPHIRE,SHORT,09:15,3.3829,0.03267904032554196,1
2026-01-02,2026-01-01,2026-01,IDEA,SHORT,09:15,-1.1064,0.03267904032554196,2
2026-01-02,2026-01-01,2026-01,BLUEDART,SHORT,09:15,1.3809,0.03267904032554196,3
2026-01-02,2026-01-01,2026-01,ATGL,SHORT,09:15,0.0783,0.03267904032554196,4
2026-01-02,2026-01-01,2026-01,NCC,SHORT,09:15,0.5459,0.03267904032554196,5
2026-01-02,2026-01-01,2026-01,ZEEL,SHORT,09:15,-0.6775,0.03267904032554196,6
2026-01-02,2026-01-01,2026-01,BDL,SHORT,09:15,-0.3972,0.03267904032554196,7
2026-01-02,2026-01-01,2026-01,DIXON,SHORT,09:15,-0.0975,0.03267904032554196,8
2026-01-02,2026-01-01,2026-01,ZYDUSWELL,SHORT,09:15,-0.9812,0.03267904032554196,9
2026-01-02,2026-01-01,2026-01,GODFRYPHLP,LONG,09:15,-1.8014,0.03267904032554196,10
2026-01-05,2026-01-02,2026-01,ABSLAMC,SHORT,09:15,-2.634,-0.04561955024829715,1
2026-01-05,2026-01-02,2026-01,ONESOURCE,SHORT,09:15,-0.8641,-0.04561955024829715,2
2026-01-05,2026-01-02,2026-01,EMMVEE,SHORT,09:15,1.1631,-0.04561955024829715,3
2026-01-05,2026-01-02,2026-01,MMTC,SHORT,09:15,-0.0181,-0.04561955024829715,4
2026-01-05,2026-01-02,2026-01,DEVYANI,SHORT,09:15,5.0002,-0.04561955024829715,5
2026-01-05,2026-01-02,2026-01,TATACAP,SHORT,09:15,-0.1334,-0.04561955024829715,6
2026-01-05,2026-01-02,2026-01,BELRISE,SHORT,09:15,0.4458,-0.04561955024829715,7
2026-01-05,2026-01-02,2026-01,IRCON,SHORT,09:15,0.9216,-0.04561955024829715,8
2026-01-05,2026-01-02,2026-01,ANANTRAJ,SHORT,09:15,-0.1339,-0.04561955024829715,9
2026-01-05,2026-01-02,2026-01,NHPC,SHORT,09:15,0.6224,-0.04561955024829715,10
2026-01-05,2026-01-02,2026-01,PPLPHARMA,SHORT,09:15,-0.0751,-0.04561955024829715,11
2026-01-05,2026-01-02,2026-01,SJVN,SHORT,09:15,-4.8419,-0.04561955024829715,12
2026-01-06,2026-01-05,2026-01,SOBHA,SHORT,09:15,2.5044,0.5168949525180511,1
2026-01-06,2026-01-05,2026-01,BALKRISIND,SHORT,09:15,0.525,0.5168949525180511,2
2026-01-06,2026-01-05,2026-01,AEGISLOG,SHORT,09:15,-2.1597,0.5168949525180511,3
2026-01-06,2026-01-05,2026-01,HINDCOPPER,SHORT,09:15,0.5215,0.5168949525180511,4
2026-01-06,2026-01-05,2026-01,GODFRYPHLP,SHORT,09:15,3.5033,0.5168949525180511,5
2026-01-06,2026-01-05,2026-01,OLAELEC,SHORT,09:15,1.8164,0.5168949525180511,6
2026-01-06,2026-01-05,2026-01,BDL,SHORT,09:15,-0.2214,0.5168949525180511,7
2026-01-06,2026-01-05,2026-01,NETWEB,SHORT,09:15,-1.3215,0.5168949525180511,8
2026-01-06,2026-01-05,2026-01,PIRAMALFIN,SHORT,09:15,-2.5753,0.5168949525180511,9
2026-01-06,2026-01-05,2026-01,THELEELA,SHORT,09:15,2.676,0.5168949525180511,10
2026-01-06,2026-01-05,2026-01,INDIAMART,SHORT,09:15,0.2777,0.5168949525180511,11
2026-01-06,2026-01-05,2026-01,RAMCOCEM,SHORT,09:15,0.6564,0.5168949525180511,12
2026-01-07,2026-01-06,2026-01,IEX,SHORT,09:15,-5.0493,0.6075766555576317,1
2026-01-07,2026-01-06,2026-01,OLAELEC,SHORT,09:15,3.1042,0.6075766555576317,2
2026-01-07,2026-01-06,2026-01,JAINREC,SHORT,09:15,1.6672,0.6075766555576317,3
2026-01-07,2026-01-06,2026-01,KAYNES,LONG,09:15,0.489,0.6075766555576317,4
2026-01-07,2026-01-06,2026-01,KIMS,SHORT,09:15,0.0358,0.6075766555576317,5
2026-01-07,2026-01-06,2026-01,REDINGTON,SHORT,09:15,0.8966,0.6075766555576317,6
2026-01-07,2026-01-06,2026-01,ZFCVINDIA,SHORT,09:15,2.7912,0.6075766555576317,7
2026-01-07,2026-01-06,2026-01,FIRSTCRY,SHORT,09:15,-0.3355,0.6075766555576317,8
2026-01-07,2026-01-06,2026-01,ADANIPOWER,SHORT,09:15,0.8219,0.6075766555576317,9
2026-01-07,2026-01-06,2026-01,ECLERX,SHORT,09:15,-0.038,0.6075766555576317,10
2026-01-07,2026-01-06,2026-01,CRISIL,SHORT,09:15,-1.1653,0.6075766555576317,11
2026-01-07,2026-01-06,2026-01,HINDCOPPER,SHORT,09:15,4.0731,0.6075766555576317,12
2026-01-09,2026-01-08,2026-01,ZENSARTECH,SHORT,09:15,0.7316,0.8535014804392463,1
2026-01-09,2026-01-08,2026-01,EMMVEE,SHORT,09:15,-2.4529,0.8535014804392463,2
2026-01-09,2026-01-08,2026-01,HINDPETRO,LONG,09:15,-0.5574,0.8535014804392463,3
2026-01-09,2026-01-08,2026-01,STARHEALTH,SHORT,09:15,-2.0728,0.8535014804392463,4
2026-01-09,2026-01-08,2026-01,ANANTRAJ,SHORT,09:15,2.4227,0.8535014804392463,5
2026-01-09,2026-01-08,2026-01,GROWW,SHORT,09:15,1.0497,0.8535014804392463,6
2026-01-09,2026-01-08,2026-01,NAVA,SHORT,09:15,0.305,0.8535014804392463,7
2026-01-09,2026-01-08,2026-01,REDINGTON,SHORT,09:15,2.4551,0.8535014804392463,8
2026-01-09,2026-01-08,2026-01,TORNTPOWER,SHORT,09:15,2.211,0.8535014804392463,9
2026-01-09,2026-01-08,2026-01,CGPOWER,SHORT,09:16,1.5714,0.8535014804392463,10
2026-01-09,2026-01-08,2026-01,TRIDENT,SHORT,09:15,2.3423,0.8535014804392463,11
2026-01-09,2026-01-08,2026-01,AIAENG,SHORT,09:15,1.679,0.8535014804392463,12
2026-01-09,2026-01-08,2026-01,KPITTECH,SHORT,09:15,-0.718,0.8535014804392463,13
2026-01-09,2026-01-08,2026-01,MCX,SHORT,09:15,1.6381,0.8535014804392463,14
2026-01-09,2026-01-08,2026-01,NLCINDIA,SHORT,09:15,2.1977,0.8535014804392463,15
2026-01-12,2026-01-09,2026-01,SOBHA,SHORT,09:15,0.6809,-0.15661092372053556,1
2026-01-12,2026-01-09,2026-01,IEX,SHORT,09:16,-1.3006,-0.15661092372053556,2
2026-01-12,2026-01-09,2026-01,NETWEB,SHORT,09:15,-1.6989,-0.15661092372053556,3
2026-01-12,2026-01-09,2026-01,PETRONET,SHORT,09:15,0.0944,-0.15661092372053556,4
2026-01-12,2026-01-09,2026-01,BHEL,SHORT,09:15,1.8465,-0.15661092372053556,5
2026-01-12,2026-01-09,2026-01,CGPOWER,LONG,09:15,-1.8264,-0.15661092372053556,6
2026-01-12,2026-01-09,2026-01,IREDA,LONG,09:15,1.3019,-0.15661092372053556,7
2026-01-12,2026-01-09,2026-01,INDIANB,SHORT,09:15,0.5673,-0.15661092372053556,8
2026-01-12,2026-01-09,2026-01,INDUSTOWER,SHORT,09:15,0.6014,-0.15661092372053556,9
2026-01-12,2026-01-09,2026-01,MAZDOCK,SHORT,09:15,-0.213,-0.15661092372053556,10
2026-01-12,2026-01-09,2026-01,AEGISVOPAK,SHORT,09:16,1.6317,-0.15661092372053556,11
2026-01-12,2026-01-09,2026-01,TARIL,LONG,09:15,-2.5714,-0.15661092372053556,12
2026-01-12,2026-01-09,2026-01,IDEA,LONG,09:15,-1.1498,-0.15661092372053556,13
2026-01-14,2026-01-13,2026-01,CCL,SHORT,09:15,0.5077,-0.3454739396333625,1
2026-01-14,2026-01-13,2026-01,ATHERENERG,SHORT,09:15,1.5006,-0.3454739396333625,2
2026-01-14,2026-01-13,2026-01,EMMVEE,SHORT,09:15,-2.5799,-0.3454739396333625,3
2026-01-14,2026-01-13,2026-01,HEG,SHORT,09:15,-1.897,-0.3454739396333625,4
2026-01-14,2026-01-13,2026-01,PVRINOX,SHORT,09:15,1.6234,-0.3454739396333625,5
2026-01-14,2026-01-13,2026-01,JSL,SHORT,09:15,-2.2032,-0.3454739396333625,6
2026-01-14,2026-01-13,2026-01,ITI,SHORT,09:15,1.2519,-0.3454739396333625,7
2026-01-14,2026-01-13,2026-01,AIIL,SHORT,09:15,-3.9686,-0.3454739396333625,8
2026-01-14,2026-01-13,2026-01,WAAREEENER,SHORT,09:15,1.3673,-0.3454739396333625,9
2026-01-14,2026-01-13,2026-01,LTFOODS,SHORT,09:15,1.3098,-0.3454739396333625,10
2026-01-14,2026-01-13,2026-01,ABSLAMC,SHORT,09:15,1.6141,-0.3454739396333625,11
2026-01-14,2026-01-13,2026-01,ONESOURCE,SHORT,09:15,0.4563,-0.3454739396333625,12
2026-01-14,2026-01-13,2026-01,MOTILALOFS,SHORT,09:15,-3.1865,-0.3454739396333625,13
2026-01-14,2026-01-13,2026-01,OIL,SHORT,09:15,-1.8599,-0.3454739396333625,14
2026-01-14,2026-01-13,2026-01,HSCL,SHORT,09:15,0.8819,-0.3454739396333625,15
2026-01-19,2026-01-16,2026-01,NETWEB,SHORT,09:15,7.5019,1.9498071087856266,1
2026-01-19,2026-01-16,2026-01,360ONE,SHORT,09:15,2.5944,1.9498071087856266,2
2026-01-19,2026-01-16,2026-01,HDFCAMC,SHORT,09:15,-0.0576,1.9498071087856266,3
2026-01-19,2026-01-16,2026-01,JUBLINGREA,SHORT,09:15,0.7801,1.9498071087856266,4
2026-01-19,2026-01-16,2026-01,EMMVEE,SHORT,09:15,1.4387,1.9498071087856266,5
2026-01-19,2026-01-16,2026-01,MRPL,SHORT,09:15,4.1161,1.9498071087856266,6
2026-01-19,2026-01-16,2026-01,THELEELA,SHORT,09:15,2.3989,1.9498071087856266,7
2026-01-19,2026-01-16,2026-01,GRAPHITE,SHORT,09:15,-0.8391,1.9498071087856266,8
2026-01-19,2026-01-16,2026-01,CENTRALBK,SHORT,09:15,1.2636,1.9498071087856266,9
2026-01-19,2026-01-16,2026-01,FEDERALBNK,SHORT,09:15,-2.8807,1.9498071087856266,10
2026-01-19,2026-01-16,2026-01,HFCL,SHORT,09:15,3.1881,1.9498071087856266,11
2026-01-19,2026-01-16,2026-01,ACE,LONG,09:15,-1.9877,1.9498071087856266,12
2026-01-19,2026-01-16,2026-01,BSOFT,SHORT,09:15,1.0384,1.9498071087856266,13
2026-01-19,2026-01-16,2026-01,GROWW,SHORT,09:15,6.9244,1.9498071087856266,14
2026-01-19,2026-01-16,2026-01,INDIAMART,SHORT,09:15,3.7675,1.9498071087856266,15
2026-01-21,2026-01-20,2026-01,ZENTEC,SHORT,09:15,-2.9654,-1.4079665852147787,1
2026-01-21,2026-01-20,2026-01,JKCEMENT,SHORT,09:15,3.1755,-1.4079665852147787,2
2026-01-21,2026-01-20,2026-01,JYOTICNC,LONG,09:15,-2.4651,-1.4079665852147787,3
2026-01-21,2026-01-20,2026-01,CANFINHOME,SHORT,09:15,1.5915,-1.4079665852147787,4
2026-01-21,2026-01-20,2026-01,IFCI,SHORT,09:15,-3.6833,-1.4079665852147787,5
2026-01-21,2026-01-20,2026-01,MGL,SHORT,09:15,-2.5038,-1.4079665852147787,6
2026-01-21,2026-01-20,2026-01,WELCORP,SHORT,09:15,1.2347,-1.4079665852147787,7
2026-01-21,2026-01-20,2026-01,SUNPHARMA,LONG,09:15,-1.4248,-1.4079665852147787,8
2026-01-21,2026-01-20,2026-01,FSL,SHORT,09:15,1.0519,-1.4079665852147787,9
2026-01-21,2026-01-20,2026-01,TMCV,SHORT,09:15,-1.1985,-1.4079665852147787,10
2026-01-21,2026-01-20,2026-01,SPLPETRO,SHORT,09:16,-9.7734,-1.4079665852147787,11
2026-01-21,2026-01-20,2026-01,GODREJPROP,LONG,09:15,-3.1403,-1.4079665852147787,12
2026-01-21,2026-01-20,2026-01,NEWGEN,LONG,09:15,-1.2896,-1.4079665852147787,13
2026-01-21,2026-01-20,2026-01,SOBHA,LONG,09:15,1.6791,-1.4079665852147787,14
2026-01-22,2026-01-21,2026-01,PINELABS,SHORT,09:15,-1.42,1.5780226765656162,1
2026-01-22,2026-01-21,2026-01,KPRMILL,SHORT,09:15,1.6448,1.5780226765656162,2
2026-01-22,2026-01-21,2026-01,CUB,SHORT,09:15,-0.6016,1.5780226765656162,3
2026-01-22,2026-01-21,2026-01,ZENTEC,SHORT,09:15,1.4703,1.5780226765656162,4
2026-01-22,2026-01-21,2026-01,PTCIL,SHORT,09:15,0.9948,1.5780226765656162,5
2026-01-22,2026-01-21,2026-01,HSCL,SHORT,09:15,0.3268,1.5780226765656162,6
2026-01-22,2026-01-21,2026-01,GRAVITA,SHORT,09:15,3.4813,1.5780226765656162,7
2026-01-22,2026-01-21,2026-01,ONESOURCE,SHORT,09:15,5.8979,1.5780226765656162,8
2026-01-22,2026-01-21,2026-01,JWL,SHORT,09:15,0.8776,1.5780226765656162,9
2026-01-22,2026-01-21,2026-01,IFCI,SHORT,09:15,2.4281,1.5780226765656162,10
2026-01-22,2026-01-21,2026-01,ITCHOTELS,SHORT,09:15,2.6464,1.5780226765656162,11
2026-01-22,2026-01-21,2026-01,NH,SHORT,09:15,2.9151,1.5780226765656162,12
2026-01-22,2026-01-21,2026-01,TITAGARH,SHORT,09:15,-1.5405,1.5780226765656162,13
2026-01-22,2026-01-21,2026-01,SRF,LONG,09:15,1.7252,1.5780226765656162,14
2026-01-22,2026-01-21,2026-01,INDIAMART,SHORT,09:15,2.8242,1.5780226765656162,15
2026-01-23,2026-01-22,2026-01,INDIANB,SHORT,09:15,3.1377,2.586430676171989,1
2026-01-23,2026-01-22,2026-01,TRIDENT,SHORT,09:15,3.3231,2.586430676171989,2
2026-01-23,2026-01-22,2026-01,PREMIERENE,SHORT,09:15,6.0401,2.586430676171989,3
2026-01-23,2026-01-22,2026-01,ECLERX,SHORT,09:15,1.8985,2.586430676171989,4
2026-01-23,2026-01-22,2026-01,SAILIFE,SHORT,09:15,2.453,2.586430676171989,5
2026-01-23,2026-01-22,2026-01,BANDHANBNK,SHORT,09:15,0.9578,2.586430676171989,6
2026-01-23,2026-01-22,2026-01,IRCON,SHORT,09:15,3.5976,2.586430676171989,7
2026-01-23,2026-01-22,2026-01,RVNL,SHORT,09:15,1.6587,2.586430676171989,8
2026-01-23,2026-01-22,2026-01,CAMS,SHORT,09:15,4.0975,2.586430676171989,9
2026-01-23,2026-01-22,2026-01,INDIACEM,SHORT,09:15,6.2478,2.586430676171989,10
2026-01-23,2026-01-22,2026-01,MRPL,SHORT,09:15,-0.4024,2.586430676171989,11
2026-01-23,2026-01-22,2026-01,UNIONBANK,SHORT,09:15,1.715,2.586430676171989,12
2026-01-23,2026-01-22,2026-01,BPCL,SHORT,09:15,1.6662,2.586430676171989,13
2026-01-23,2026-01-22,2026-01,JSL,SHORT,09:15,2.2834,2.586430676171989,14
2026-01-23,2026-01-22,2026-01,OIL,SHORT,09:15,0.1224,2.586430676171989,15
2026-01-27,2026-01-23,2026-01,POLICYBZR,SHORT,09:15,4.7345,0.997815668190254,1
2026-01-27,2026-01-23,2026-01,ANURAS,SHORT,09:15,1.045,0.997815668190254,2
2026-01-27,2026-01-23,2026-01,SWANCORP,SHORT,09:15,0.628,0.997815668190254,3
2026-01-27,2026-01-23,2026-01,SYNGENE,SHORT,09:16,7.8198,0.997815668190254,4
2026-01-27,2026-01-23,2026-01,PGEL,SHORT,09:16,-0.3436,0.997815668190254,5
2026-01-27,2026-01-23,2026-01,APLAPOLLO,SHORT,09:15,-1.9569,0.997815668190254,6
2026-01-27,2026-01-23,2026-01,PAYTM,SHORT,09:16,-0.1667,0.997815668190254,7
2026-01-27,2026-01-23,2026-01,CREDITACC,SHORT,09:15,3.9868,0.997815668190254,8
2026-01-27,2026-01-23,2026-01,JINDALSAW,SHORT,09:15,-0.6878,0.997815668190254,9
2026-01-27,2026-01-23,2026-01,JUBLINGREA,SHORT,09:15,2.5224,0.997815668190254,10
2026-01-27,2026-01-23,2026-01,PIRAMALFIN,SHORT,09:15,-0.5665,0.997815668190254,11
2026-01-27,2026-01-23,2026-01,AAVAS,SHORT,09:15,-0.7875,0.997815668190254,12
2026-01-27,2026-01-23,2026-01,ABSLAMC,SHORT,09:15,-0.0226,0.997815668190254,13
2026-01-27,2026-01-23,2026-01,INDIANB,SHORT,09:15,-0.7068,0.997815668190254,14
2026-01-27,2026-01-23,2026-01,IIFL,SHORT,09:16,-0.5308,0.997815668190254,15
2026-01-28,2026-01-27,2026-01,ASAHIINDIA,SHORT,09:15,2.1061,-1.2721791946690486,1
2026-01-28,2026-01-27,2026-01,GROWW,SHORT,09:15,-1.8406,-1.2721791946690486,2
2026-01-28,2026-01-27,2026-01,COCHINSHIP,SHORT,09:15,-6.8714,-1.2721791946690486,3
2026-01-28,2026-01-27,2026-01,GRSE,SHORT,09:15,-4.3003,-1.2721791946690486,4
2026-01-28,2026-01-27,2026-01,AIAENG,SHORT,09:15,-0.1009,-1.2721791946690486,5
2026-01-28,2026-01-27,2026-01,VOLTAS,SHORT,09:15,-2.8982,-1.2721791946690486,6
2026-01-28,2026-01-27,2026-01,BLUEDART,SHORT,09:15,-1.5266,-1.2721791946690486,7
2026-01-28,2026-01-27,2026-01,CGCL,SHORT,09:15,-3.9321,-1.2721791946690486,8
2026-01-28,2026-01-27,2026-01,UNOMINDA,SHORT,09:15,0.3999,-1.2721791946690486,9
2026-01-28,2026-01-27,2026-01,HUDCO,SHORT,09:15,-2.8448,-1.2721791946690486,10
2026-01-28,2026-01-27,2026-01,POONAWALLA,SHORT,09:15,0.6603,-1.2721791946690486,11
2026-01-28,2026-01-27,2026-01,LTF,SHORT,09:15,-0.6257,-1.2721791946690486,12
2026-01-28,2026-01-27,2026-01,IIFL,SHORT,09:15,-2.6764,-1.2721791946690486,13
2026-01-28,2026-01-27,2026-01,SAIL,SHORT,09:15,0.9121,-1.2721791946690486,14
2026-01-28,2026-01-27,2026-01,IKS,SHORT,09:15,4.4559,-1.2721791946690486,15
2026-01-29,2026-01-28,2026-01,ACUTAAS,SHORT,09:15,-0.7666,1.4168300207821776,1
2026-01-29,2026-01-28,2026-01,BLUESTARCO,SHORT,09:15,-0.8507,1.4168300207821776,2
2026-01-29,2026-01-28,2026-01,ONESOURCE,SHORT,09:15,4.1716,1.4168300207821776,3
2026-01-29,2026-01-28,2026-01,VOLTAS,SHORT,09:15,1.6958,1.4168300207821776,4
2026-01-29,2026-01-28,2026-01,SPLPETRO,SHORT,09:15,-0.2569,1.4168300207821776,5
2026-01-29,2026-01-28,2026-01,SRF,SHORT,09:15,0.5866,1.4168300207821776,6
2026-01-29,2026-01-28,2026-01,ENGINERSIN,SHORT,09:15,2.1414,1.4168300207821776,7
2026-01-29,2026-01-28,2026-01,GODREJIND,SHORT,09:15,0.8166,1.4168300207821776,8
2026-01-29,2026-01-28,2026-01,IRCON,SHORT,09:15,1.8885,1.4168300207821776,9
2026-01-29,2026-01-28,2026-01,RVNL,SHORT,09:15,2.3447,1.4168300207821776,10
2026-01-29,2026-01-28,2026-01,PATANJALI,SHORT,09:15,1.1822,1.4168300207821776,11
2026-01-29,2026-01-28,2026-01,CARTRADE,SHORT,09:16,1.3554,1.4168300207821776,12
2026-01-29,2026-01-28,2026-01,GABRIEL,SHORT,09:15,1.2381,1.4168300207821776,13
2026-01-29,2026-01-28,2026-01,RRKABEL,SHORT,09:15,2.5342,1.4168300207821776,14
2026-01-29,2026-01-28,2026-01,BDL,SHORT,09:15,3.1716,1.4168300207821776,15
2026-01-30,2026-01-29,2026-01,GMDCLTD,SHORT,09:15,4.5287,0.3464731034228376,1
2026-01-30,2026-01-29,2026-01,AIAENG,SHORT,09:15,-0.1025,0.3464731034228376,2
2026-01-30,2026-01-29,2026-01,HFCL,SHORT,09:15,-4.153,0.3464731034228376,3
2026-01-30,2026-01-29,2026-01,HSCL,SHORT,09:15,-0.1462,0.3464731034228376,4
2026-01-30,2026-01-29,2026-01,3MINDIA,SHORT,09:15,-0.8177,0.3464731034228376,5
2026-01-30,2026-01-29,2026-01,ENRIN,SHORT,09:15,0.0196,0.3464731034228376,6
2026-01-30,2026-01-29,2026-01,IGIL,SHORT,09:15,3.6401,0.3464731034228376,7
2026-01-30,2026-01-29,2026-01,BSOFT,SHORT,09:15,-0.5718,0.3464731034228376,8
2026-01-30,2026-01-29,2026-01,FIVESTAR,LONG,09:15,2.5778,0.3464731034228376,9
2026-01-30,2026-01-29,2026-01,PPLPHARMA,SHORT,09:15,-1.553,0.3464731034228376,10
2026-01-30,2026-01-29,2026-01,NLCINDIA,SHORT,09:15,2.5271,0.3464731034228376,11
2026-01-30,2026-01-29,2026-01,DEEPAKFERT,LONG,09:15,-1.7916,0.3464731034228376,12
2026-02-01,2026-01-30,2026-02,ABDL,SHORT,09:15,-0.738,2.213918890018617,1
2026-02-01,2026-01-30,2026-02,AEGISVOPAK,SHORT,09:15,1.8462,2.213918890018617,2
2026-02-01,2026-01-30,2026-02,CANFINHOME,SHORT,09:15,4.0819,2.213918890018617,3
2026-02-01,2026-01-30,2026-02,ONESOURCE,SHORT,09:15,1.2407,2.213918890018617,4
2026-02-01,2026-01-30,2026-02,BELRISE,SHORT,09:15,3.5411,2.213918890018617,5
2026-02-01,2026-01-30,2026-02,JAINREC,SHORT,09:15,3.8323,2.213918890018617,6
2026-02-01,2026-01-30,2026-02,GESHIP,SHORT,09:15,3.1856,2.213918890018617,7
2026-02-01,2026-01-30,2026-02,NAM-INDIA,SHORT,09:15,2.4048,2.213918890018617,8
2026-02-01,2026-01-30,2026-02,GMDCLTD,SHORT,09:15,-2.7837,2.213918890018617,9
2026-02-01,2026-01-30,2026-02,HINDCOPPER,SHORT,09:15,3.7401,2.213918890018617,10
2026-02-01,2026-01-30,2026-02,MCX,SHORT,09:15,3.0489,2.213918890018617,11
2026-02-01,2026-01-30,2026-02,NATIONALUM,SHORT,09:15,-0.2466,2.213918890018617,12
2026-02-01,2026-01-30,2026-02,TTML,SHORT,09:15,2.1818,2.213918890018617,13
2026-02-01,2026-01-30,2026-02,SYRMA,SHORT,09:15,0.0377,2.213918890018617,14
2026-02-01,2026-01-30,2026-02,BSE,SHORT,09:15,7.8359,2.213918890018617,15
2026-02-02,2026-02-01,2026-02,AIAENG,SHORT,09:15,-1.3306,-1.5017307013741075,1
2026-02-02,2026-02-01,2026-02,PRESTIGE,SHORT,09:15,0.5824,-1.5017307013741075,2
2026-02-02,2026-02-01,2026-02,GROWW,SHORT,09:15,1.6903,-1.5017307013741075,3
2026-02-02,2026-02-01,2026-02,GABRIEL,SHORT,09:15,-2.5481,-1.5017307013741075,4
