symbol,signal,side,days,win,raw,neutral,retained,sector
SIEMENS,TIER:STANDARD,SHORT,65,50.769,0.088,-0.003,-3.659,Capital Goods
SIEMENS,TIER:STANDARD,LONG,65,41.538,-0.178,-0.086,0.0,Capital Goods
SOLARINDS,TIER:ENTERPRISE-Dryup,SHORT,246,56.911,0.092,-0.039,-42.939,Chemicals
SOLARINDS,TIER:ENTERPRISE-Dryup,LONG,246,40.65,-0.181,-0.05,0.0,Chemicals
SOLARINDS,TIER:GOLD,SHORT,111,54.054,0.004,0.012,286.056,Chemicals
SOLARINDS,TIER:GOLD,LONG,111,45.045,-0.094,-0.101,0.0,Chemicals
SOLARINDS,TIER:GOLD-baseline,SHORT,79,53.165,0.225,0.18,79.693,Chemicals
SOLARINDS,TIER:GOLD-baseline,LONG,79,46.835,-0.315,-0.269,0.0,Chemicals
SOLARINDS,TIER:STANDARD,SHORT,76,48.684,0.092,0.073,78.79,Chemicals
SOLARINDS,TIER:STANDARD,LONG,76,47.368,-0.182,-0.162,0.0,Chemicals
SONACOMS,TIER:ENTERPRISE-Dryup,SHORT,252,53.571,0.05,-0.042,-84.194,Automobile and Auto Components
SONACOMS,TIER:ENTERPRISE-Dryup,LONG,252,45.238,-0.139,-0.048,0.0,Automobile and Auto Components
SONACOMS,TIER:GOLD,SHORT,132,56.818,-0.1,-0.224,0.0,Automobile and Auto Components
SONACOMS,TIER:GOLD,LONG,132,41.667,0.011,0.135,1258.055,Automobile and Auto Components
SONACOMS,TIER:GOLD-baseline,SHORT,78,50.0,-0.035,0.077,0.0,Automobile and Auto Components
SONACOMS,TIER:GOLD-baseline,LONG,78,48.718,-0.054,-0.167,0.0,Automobile and Auto Components
SONACOMS,TIER:STANDARD,SHORT,55,58.182,0.279,0.272,97.478,Automobile and Auto Components
SONACOMS,TIER:STANDARD,LONG,55,40.0,-0.369,-0.362,0.0,Automobile and Auto Components
SRF,TIER:ENTERPRISE-Dryup,SHORT,234,52.564,0.068,-0.055,-81.16,Chemicals
SRF,TIER:ENTERPRISE-Dryup,LONG,234,44.444,-0.158,-0.034,0.0,Chemicals
SRF,TIER:GOLD,SHORT,142,45.07,-0.205,-0.192,0.0,Chemicals
SRF,TIER:GOLD,LONG,142,52.113,0.116,0.102,88.177,Chemicals
SRF,TIER:GOLD-baseline,SHORT,86,48.837,-0.153,-0.094,0.0,Chemicals
SRF,TIER:GOLD-baseline,LONG,86,50.0,0.064,0.005,7.685,Chemicals
SRF,TIER:STANDARD,SHORT,57,66.667,0.284,0.013,4.628,Chemicals
SRF,TIER:STANDARD,LONG,57,31.579,-0.373,-0.102,0.0,Chemicals
SUNPHARMA,TIER:ENTERPRISE-Dryup,SHORT,236,47.458,-0.067,-0.169,0.0,Healthcare
SUNPHARMA,TIER:ENTERPRISE-Dryup,LONG,236,49.153,-0.022,0.079,0.0,Healthcare
SUNPHARMA,TIER:GOLD,SHORT,143,51.049,0.031,-0.085,-274.515,Healthcare
SUNPHARMA,TIER:GOLD,LONG,143,45.455,-0.12,-0.005,0.0,Healthcare
SUNPHARMA,TIER:GOLD-baseline,SHORT,124,52.419,-0.147,-0.105,0.0,Healthcare
SUNPHARMA,TIER:GOLD-baseline,LONG,124,44.355,0.058,0.016,27.7,Healthcare
SUPREMEIND,TIER:ENTERPRISE-Dryup,SHORT,242,56.612,0.187,0.148,79.449,Capital Goods
SUPREMEIND,TIER:ENTERPRISE-Dryup,LONG,242,42.562,-0.276,-0.238,0.0,Capital Goods
SUPREMEIND,TIER:GOLD,SHORT,134,54.478,0.055,0.062,112.405,Capital Goods
SUPREMEIND,TIER:GOLD,LONG,134,41.791,-0.145,-0.152,0.0,Capital Goods
SUPREMEIND,TIER:GOLD-baseline,SHORT,82,54.878,0.089,-0.117,-130.802,Capital Goods
SUPREMEIND,TIER:GOLD-baseline,LONG,82,43.902,-0.179,0.028,0.0,Capital Goods
SUPREMEIND,TIER:STANDARD,SHORT,68,38.235,-0.321,-0.361,0.0,Capital Goods
SUPREMEIND,TIER:STANDARD,LONG,68,57.353,0.232,0.271,116.871,Capital Goods
SUZLON,TIER:ENTERPRISE-Dryup,SHORT,218,59.174,0.084,0.002,2.828,Capital Goods
SUZLON,TIER:ENTERPRISE-Dryup,LONG,218,38.073,-0.173,-0.092,0.0,Capital Goods
SUZLON,TIER:GOLD,SHORT,132,59.848,0.419,0.314,74.975,Capital Goods
SUZLON,TIER:GOLD,LONG,132,37.121,-0.508,-0.403,0.0,Capital Goods
SUZLON,TIER:GOLD-baseline,SHORT,78,56.41,0.203,0.222,109.712,Capital Goods
SUZLON,TIER:GOLD-baseline,LONG,78,43.59,-0.292,-0.312,0.0,Capital Goods
SUZLON,TIER:STANDARD,SHORT,86,58.14,0.149,0.097,65.468,Capital Goods
SUZLON,TIER:STANDARD,LONG,86,39.535,-0.238,-0.187,0.0,Capital Goods
SWIGGY,TIER:ENTERPRISE-Dryup,SHORT,171,54.386,0.19,0.147,77.556,Consumer Services
SWIGGY,TIER:ENTERPRISE-Dryup,LONG,171,42.69,-0.279,-0.237,0.0,Consumer Services
SWIGGY,TIER:GOLD,SHORT,98,53.061,-0.072,-0.095,0.0,Consumer Services
SWIGGY,TIER:GOLD,LONG,98,43.878,-0.018,0.006,0.0,Consumer Services
SWIGGY,TIER:GOLD-baseline,SHORT,53,60.377,0.569,0.371,65.18,Consumer Services
SWIGGY,TIER:GOLD-baseline,LONG,53,35.849,-0.658,-0.46,0.0,Consumer Services
SWIGGY,TIER:STANDARD,SHORT,67,49.254,-0.237,-0.161,0.0,Consumer Services
SWIGGY,TIER:STANDARD,LONG,67,49.254,0.148,0.071,48.335,Consumer Services
TATACONSUM,TIER:ENTERPRISE-Dryup,SHORT,261,51.724,-0.039,-0.121,0.0,Fast Moving Consumer Goods
TATACONSUM,TIER:ENTERPRISE-Dryup,LONG,261,46.743,-0.05,0.031,0.0,Fast Moving Consumer Goods
TATACONSUM,TIER:GOLD,SHORT,148,47.973,-0.127,-0.246,0.0,Fast Moving Consumer Goods
TATACONSUM,TIER:GOLD,LONG,148,49.324,0.038,0.156,412.624,Fast Moving Consumer Goods
TATACONSUM,TIER:GOLD-baseline,SHORT,87,50.575,0.064,0.097,152.278,Fast Moving Consumer Goods
TATACONSUM,TIER:GOLD-baseline,LONG,87,43.678,-0.153,-0.186,0.0,Fast Moving Consumer Goods
TATAELXSI,TIER:ENTERPRISE-Dryup,SHORT,278,53.597,0.105,0.064,60.834,Information Technology
TATAELXSI,TIER:ENTERPRISE-Dryup,LONG,278,44.245,-0.194,-0.153,0.0,Information Technology
TATAELXSI,TIER:GOLD,SHORT,119,63.025,0.273,0.197,72.131,Information Technology
TATAELXSI,TIER:GOLD,LONG,119,33.613,-0.362,-0.286,0.0,Information Technology
TATAELXSI,TIER:GOLD-baseline,SHORT,87,58.621,0.12,0.043,35.579,Information Technology
TATAELXSI,TIER:GOLD-baseline,LONG,87,39.08,-0.209,-0.132,0.0,Information Technology
TATAELXSI,TIER:STANDARD,SHORT,40,55.0,0.391,0.228,58.491,Information Technology
TATAELXSI,TIER:STANDARD,LONG,40,42.5,-0.48,-0.318,0.0,Information Technology
TATAPOWER,TIER:ENTERPRISE-Dryup,SHORT,228,54.825,0.161,0.01,6.329,Power
TATAPOWER,TIER:ENTERPRISE-Dryup,LONG,228,41.228,-0.251,-0.1,0.0,Power
TATAPOWER,TIER:GOLD,SHORT,205,44.39,-0.083,-0.067,0.0,Power
TATAPOWER,TIER:GOLD,LONG,205,52.195,-0.006,-0.022,0.0,Power
TATAPOWER,TIER:GOLD-baseline,SHORT,49,63.265,0.127,0.178,140.09,Power
TATAPOWER,TIER:GOLD-baseline,LONG,49,34.694,-0.216,-0.267,0.0,Power
TATAPOWER,TIER:STANDARD,SHORT,43,48.837,0.01,-0.109,-1107.974,Power
TATAPOWER,TIER:STANDARD,LONG,43,51.163,-0.099,0.02,0.0,Power
TATASTEEL,TIER:ENTERPRISE-Dryup,SHORT,245,53.469,0.121,0.037,30.548,Metals & Mining
TATASTEEL,TIER:ENTERPRISE-Dryup,LONG,245,44.898,-0.21,-0.126,0.0,Metals & Mining
TATASTEEL,TIER:GOLD,SHORT,145,47.586,-0.185,-0.252,0.0,Metals & Mining
TATASTEEL,TIER:GOLD,LONG,145,51.034,0.095,0.163,171.1,Metals & Mining
TATASTEEL,TIER:GOLD-baseline,SHORT,84,46.429,-0.142,-0.082,0.0,Metals & Mining
TATASTEEL,TIER:GOLD-baseline,LONG,84,48.81,0.052,-0.008,-14.499,Metals & Mining
TATASTEEL,TIER:STANDARD,SHORT,53,58.491,0.353,0.179,50.577,Metals & Mining
TATASTEEL,TIER:STANDARD,LONG,53,39.623,-0.442,-0.268,0.0,Metals & Mining
TCS,TIER:ENTERPRISE-Dryup,SHORT,227,55.947,0.129,0.059,46.131,Information Technology
TCS,TIER:ENTERPRISE-Dryup,LONG,227,40.529,-0.218,-0.149,0.0,Information Technology
TCS,TIER:GOLD,SHORT,162,50.617,-0.018,-0.151,0.0,Information Technology
TCS,TIER:GOLD,LONG,162,44.444,-0.071,0.061,0.0,Information Technology
TCS,TIER:GOLD-baseline,SHORT,113,51.327,-0.037,0.016,0.0,Information Technology
TCS,TIER:GOLD-baseline,LONG,113,46.018,-0.052,-0.105,0.0,Information Technology
TECHM,TIER:ENTERPRISE-Dryup,SHORT,228,47.807,0.005,-0.043,-856.554,Information Technology
TECHM,TIER:ENTERPRISE-Dryup,LONG,228,48.684,-0.094,-0.046,0.0,Information Technology
TECHM,TIER:GOLD,SHORT,150,50.667,-0.133,-0.201,0.0,Information Technology
TECHM,TIER:GOLD,LONG,150,47.333,0.044,0.111,255.494,Information Technology
TECHM,TIER:GOLD-baseline,SHORT,96,46.875,-0.122,-0.252,0.0,Information Technology
TECHM,TIER:GOLD-baseline,LONG,96,50.0,0.033,0.163,492.333,Information Technology
TECHM,TIER:STANDARD,SHORT,52,57.692,0.12,0.089,73.673,Information Technology
TECHM,TIER:STANDARD,LONG,52,42.308,-0.21,-0.178,0.0,Information Technology
TIINDIA,TIER:ENTERPRISE-Dryup,SHORT,229,52.838,0.072,0.041,56.387,Automobile and Auto Components
TIINDIA,TIER:ENTERPRISE-Dryup,LONG,229,44.978,-0.161,-0.13,0.0,Automobile and Auto Components
TIINDIA,TIER:GOLD,SHORT,127,62.205,0.386,0.168,43.535,Automobile and Auto Components
TIINDIA,TIER:GOLD,LONG,127,35.433,-0.475,-0.257,0.0,Automobile and Auto Components
TIINDIA,TIER:GOLD-baseline,SHORT,81,48.148,-0.346,-0.213,0.0,Automobile and Auto Components
TIINDIA,TIER:GOLD-baseline,LONG,81,46.914,0.257,0.124,48.337,Automobile and Auto Components
TIINDIA,TIER:STANDARD,SHORT,81,49.383,0.041,-0.002,-4.93,Automobile and Auto Components
TIINDIA,TIER:STANDARD,LONG,81,48.148,-0.13,-0.087,0.0,Automobile and Auto Components
TITAN,TIER:ENTERPRISE-Dryup,SHORT,276,47.464,-0.111,-0.212,0.0,Consumer Durables
TITAN,TIER:ENTERPRISE-Dryup,LONG,276,48.551,0.022,0.123,559.773,Consumer Durables
TITAN,TIER:GOLD,SHORT,121,43.802,-0.158,-0.174,0.0,Consumer Durables
TITAN,TIER:GOLD,LONG,121,54.545,0.068,0.084,123.382,Consumer Durables
TITAN,TIER:GOLD-baseline,SHORT,96,48.958,-0.163,-0.211,0.0,Consumer Durables
TITAN,TIER:GOLD-baseline,LONG,96,47.917,0.073,0.121,165.679,Consumer Durables
TMPV,TIER:ENTERPRISE-Dryup,SHORT,238,56.723,0.124,0.009,6.908,Automobile and Auto Components
TMPV,TIER:ENTERPRISE-Dryup,LONG,238,40.756,-0.213,-0.098,0.0,Automobile and Auto Components
TMPV,TIER:GOLD,SHORT,166,56.024,0.072,0.056,78.696,Automobile and Auto Components
TMPV,TIER:GOLD,LONG,166,40.361,-0.161,-0.146,0.0,Automobile and Auto Components
TMPV,TIER:GOLD-baseline,SHORT,67,55.224,0.175,0.192,109.327,Automobile and Auto Components
TMPV,TIER:GOLD-baseline,LONG,67,43.284,-0.265,-0.281,0.0,Automobile and Auto Components
TMPV,TIER:STANDARD,SHORT,54,57.407,0.103,-0.022,-20.995,Automobile and Auto Components
TMPV,TIER:STANDARD,LONG,54,40.741,-0.193,-0.068,0.0,Automobile and Auto Components
TORNTPHARM,TIER:ENTERPRISE-Dryup,SHORT,256,48.047,-0.122,-0.234,0.0,Healthcare
TORNTPHARM,TIER:ENTERPRISE-Dryup,LONG,256,46.875,0.032,0.144,444.851,Healthcare
TORNTPHARM,TIER:GOLD,SHORT,108,50.0,-0.086,-0.175,0.0,Healthcare
TORNTPHARM,TIER:GOLD,LONG,108,48.148,-0.003,0.086,0.0,Healthcare
TORNTPHARM,TIER:GOLD-baseline,SHORT,120,47.5,-0.077,0.044,0.0,Healthcare
TORNTPHARM,TIER:GOLD-baseline,LONG,120,50.833,-0.012,-0.133,0.0,Healthcare
TORNTPHARM,TIER:STANDARD,SHORT,45,64.444,0.35,0.092,26.312,Healthcare
TORNTPHARM,TIER:STANDARD,LONG,45,28.889,-0.439,-0.181,0.0,Healthcare
TRENT,TIER:ENTERPRISE-Dryup,SHORT,242,53.306,-0.016,-0.073,0.0,Consumer Services
TRENT,TIER:ENTERPRISE-Dryup,LONG,242,44.215,-0.074,-0.017,0.0,Consumer Services
TRENT,TIER:GOLD,SHORT,112,51.786,0.077,-0.002,-2.048,Consumer Services
TRENT,TIER:GOLD,LONG,112,47.321,-0.166,-0.088,0.0,Consumer Services
TRENT,TIER:GOLD-baseline,SHORT,91,54.945,0.345,0.246,71.257,Consumer Services
TRENT,TIER:GOLD-baseline,LONG,91,41.758,-0.434,-0.335,0.0,Consumer Services
TRENT,TIER:STANDARD,SHORT,73,60.274,0.024,-0.091,-384.864,Consumer Services
TRENT,TIER:STANDARD,LONG,73,39.726,-0.113,0.001,0.0,Consumer Services
TVSMOTOR,TIER:ENTERPRISE-Dryup,SHORT,238,51.681,-0.051,-0.124,0.0,Automobile and Auto Components
TVSMOTOR,TIER:ENTERPRISE-Dryup,LONG,238,44.958,-0.039,0.034,0.0,Automobile and Auto Components
TVSMOTOR,TIER:GOLD,SHORT,117,49.573,-0.039,-0.194,0.0,Automobile and Auto Components
TVSMOTOR,TIER:GOLD,LONG,117,48.718,-0.051,0.105,0.0,Automobile and Auto Components
TVSMOTOR,TIER:GOLD-baseline,SHORT,100,53.0,-0.015,-0.033,0.0,Automobile and Auto Components
TVSMOTOR,TIER:GOLD-baseline,LONG,100,45.0,-0.074,-0.056,0.0,Automobile and Auto Components
TVSMOTOR,TIER:STANDARD,SHORT,70,51.429,0.034,0.018,52.404,Automobile and Auto Components
TVSMOTOR,TIER:STANDARD,LONG,70,44.286,-0.123,-0.107,0.0,Automobile and Auto Components
ULTRACEMCO,TIER:ENTERPRISE-Dryup,SHORT,241,48.133,0.012,-0.052,-424.721,Construction Materials
ULTRACEMCO,TIER:ENTERPRISE-Dryup,LONG,241,47.303,-0.102,-0.038,0.0,Construction Materials
ULTRACEMCO,TIER:GOLD,SHORT,157,44.586,-0.129,-0.216,0.0,Construction Materials
ULTRACEMCO,TIER:GOLD,LONG,157,52.229,0.04,0.127,319.704,Construction Materials
ULTRACEMCO,TIER:GOLD-baseline,SHORT,90,50.0,0.027,0.102,381.017,Construction Materials
ULTRACEMCO,TIER:GOLD-baseline,LONG,90,45.556,-0.116,-0.192,0.0,Construction Materials
UNIONBANK,TIER:ENTERPRISE-Dryup,SHORT,239,54.812,0.074,0.001,0.717,Financial Services
UNIONBANK,TIER:ENTERPRISE-Dryup,LONG,239,43.096,-0.163,-0.09,0.0,Financial Services
UNIONBANK,TIER:GOLD,SHORT,122,51.639,-0.029,-0.164,0.0,Financial Services
UNIONBANK,TIER:GOLD,LONG,122,45.902,-0.061,0.075,0.0,Financial Services
UNIONBANK,TIER:GOLD-baseline,SHORT,81,56.79,0.226,0.263,116.504,Financial Services
UNIONBANK,TIER:GOLD-baseline,LONG,81,41.975,-0.315,-0.352,0.0,Financial Services
UNIONBANK,TIER:STANDARD,SHORT,84,51.19,-0.156,-0.142,0.0,Financial Services
UNIONBANK,TIER:STANDARD,LONG,84,47.619,0.067,0.053,78.759,Financial Services
UNITDSPR,TIER:ENTERPRISE-Dryup,SHORT,256,53.906,0.107,0.002,1.648,Fast Moving Consumer Goods
UNITDSPR,TIER:ENTERPRISE-Dryup,LONG,256,44.922,-0.196,-0.091,0.0,Fast Moving Consumer Goods
UNITDSPR,TIER:GOLD,SHORT,131,54.198,-0.007,0.023,0.0,Fast Moving Consumer Goods
UNITDSPR,TIER:GOLD,LONG,131,45.038,-0.082,-0.112,0.0,Fast Moving Consumer Goods
UNITDSPR,TIER:GOLD-baseline,SHORT,101,49.505,-0.11,-0.154,0.0,Fast Moving Consumer Goods
UNITDSPR,TIER:GOLD-baseline,LONG,101,48.515,0.02,0.065,319.467,Fast Moving Consumer Goods
UNITDSPR,TIER:STANDARD,SHORT,41,51.22,0.058,0.045,77.461,Fast Moving Consumer Goods
UNITDSPR,TIER:STANDARD,LONG,41,46.341,-0.147,-0.134,0.0,Fast Moving Consumer Goods
UNOMINDA,TIER:ENTERPRISE-Dryup,SHORT,207,52.657,-0.217,-0.245,0.0,Automobile and Auto Components
UNOMINDA,TIER:ENTERPRISE-Dryup,LONG,207,44.928,0.128,0.156,121.806,Automobile and Auto Components
UNOMINDA,TIER:GOLD,SHORT,117,43.59,-0.362,-0.394,0.0,Automobile and Auto Components
UNOMINDA,TIER:GOLD,LONG,117,54.701,0.272,0.304,111.668,Automobile and Auto Components
UNOMINDA,TIER:GOLD-baseline,SHORT,109,55.963,0.341,0.301,88.247,Automobile and Auto Components
UNOMINDA,TIER:GOLD-baseline,LONG,109,41.284,-0.431,-0.39,0.0,Automobile and Auto Components
UNOMINDA,TIER:STANDARD,SHORT,88,50.0,0.112,-0.13,-115.982,Automobile and Auto Components
UNOMINDA,TIER:STANDARD,LONG,88,48.864,-0.201,0.041,0.0,Automobile and Auto Components
UPL,TIER:ENTERPRISE-Dryup,SHORT,260,53.846,0.088,0.017,19.651,Chemicals
UPL,TIER:ENTERPRISE-Dryup,LONG,260,43.077,-0.177,-0.107,0.0,Chemicals
UPL,TIER:GOLD,SHORT,113,50.442,-0.008,-0.079,0.0,Chemicals
UPL,TIER:GOLD,LONG,113,45.133,-0.081,-0.01,0.0,Chemicals
UPL,TIER:GOLD-baseline,SHORT,93,51.613,0.001,-0.027,-5183.199,Chemicals
UPL,TIER:GOLD-baseline,LONG,93,45.161,-0.09,-0.063,0.0,Chemicals
UPL,TIER:STANDARD,SHORT,56,55.357,0.22,0.017,7.884,Chemicals
UPL,TIER:STANDARD,LONG,56,39.286,-0.309,-0.107,0.0,Chemicals
VBL,TIER:ENTERPRISE-Dryup,SHORT,232,56.034,0.126,-0.001,-1.15,Fast Moving Consumer Goods
VBL,TIER:ENTERPRISE-Dryup,LONG,232,40.948,-0.216,-0.088,0.0,Fast Moving Consumer Goods
VBL,TIER:GOLD,SHORT,123,56.098,0.056,0.021,37.551,Fast Moving Consumer Goods
VBL,TIER:GOLD,LONG,123,41.463,-0.146,-0.11,0.0,Fast Moving Consumer Goods
VBL,TIER:GOLD-baseline,SHORT,95,57.895,0.163,0.073,44.901,Fast Moving Consumer Goods
VBL,TIER:GOLD-baseline,LONG,95,40.0,-0.252,-0.162,0.0,Fast Moving Consumer Goods
VBL,TIER:STANDARD,SHORT,69,55.072,-0.175,-0.145,0.0,Fast Moving Consumer Goods
VBL,TIER:STANDARD,LONG,69,43.478,0.086,0.056,65.436,Fast Moving Consumer Goods
VEDL,TIER:ENTERPRISE-Dryup,SHORT,203,56.158,0.201,0.065,32.483,Metals & Mining
VEDL,TIER:ENTERPRISE-Dryup,LONG,203,41.379,-0.29,-0.155,0.0,Metals & Mining
VEDL,TIER:GOLD,SHORT,120,47.5,-0.036,-0.091,0.0,Metals & Mining
VEDL,TIER:GOLD,LONG,120,48.333,-0.053,0.001,0.0,Metals & Mining
VEDL,TIER:GOLD-baseline,SHORT,118,44.915,-0.137,-0.243,0.0,Metals & Mining
VEDL,TIER:GOLD-baseline,LONG,118,50.0,0.047,0.153,323.006,Metals & Mining
VEDL,TIER:STANDARD,SHORT,82,50.0,-0.013,0.137,0.0,Metals & Mining
VEDL,TIER:STANDARD,LONG,82,50.0,-0.076,-0.226,0.0,Metals & Mining
VMM,TIER:ENTERPRISE-Dryup,SHORT,191,54.45,0.014,-0.077,-536.224,Consumer Services
VMM,TIER:ENTERPRISE-Dryup,LONG,191,43.455,-0.104,-0.012,0.0,Consumer Services
VMM,TIER:GOLD,SHORT,87,47.126,-0.265,-0.197,0.0,Consumer Services
VMM,TIER:GOLD,LONG,87,50.575,0.176,0.107,61.08,Consumer Services
VMM,TIER:GOLD-baseline,SHORT,44,50.0,0.253,0.089,35.181,Consumer Services
VMM,TIER:GOLD-baseline,LONG,44,50.0,-0.342,-0.178,0.0,Consumer Services
VMM,TIER:STANDARD,SHORT,53,58.491,0.137,0.06,43.951,Consumer Services
VMM,TIER:STANDARD,LONG,53,41.509,-0.226,-0.149,0.0,Consumer Services
VOLTAS,TIER:ENTERPRISE-Dryup,SHORT,253,49.407,-0.006,-0.116,0.0,Consumer Durables
VOLTAS,TIER:ENTERPRISE-Dryup,LONG,253,47.826,-0.084,0.027,0.0,Consumer Durables
VOLTAS,TIER:GOLD,SHORT,128,43.75,-0.119,-0.182,0.0,Consumer Durables
VOLTAS,TIER:GOLD,LONG,128,54.688,0.03,0.092,308.332,Consumer Durables
VOLTAS,TIER:GOLD-baseline,SHORT,70,50.0,-0.001,0.092,0.0,Consumer Durables
VOLTAS,TIER:GOLD-baseline,LONG,70,44.286,-0.089,-0.181,0.0,Consumer Durables
VOLTAS,TIER:STANDARD,SHORT,73,54.795,0.156,0.085,54.508,Consumer Durables
VOLTAS,TIER:STANDARD,LONG,73,45.205,-0.245,-0.174,0.0,Consumer Durables
WAAREEENER,TIER:ENTERPRISE-Dryup,SHORT,207,55.556,0.127,0.117,92.141,Capital Goods
WAAREEENER,TIER:ENTERPRISE-Dryup,LONG,207,43.478,-0.216,-0.206,0.0,Capital Goods
WAAREEENER,TIER:GOLD,SHORT,74,60.811,0.332,0.174,52.237,Capital Goods
WAAREEENER,TIER:GOLD,LONG,74,36.486,-0.421,-0.263,0.0,Capital Goods
WAAREEENER,TIER:GOLD-baseline,SHORT,55,58.182,0.789,0.663,83.952,Capital Goods
WAAREEENER,TIER:GOLD-baseline,LONG,55,38.182,-0.879,-0.752,0.0,Capital Goods
WAAREEENER,TIER:STANDARD,SHORT,55,41.818,-0.862,-0.816,0.0,Capital Goods
WAAREEENER,TIER:STANDARD,LONG,55,52.727,0.772,0.727,94.125,Capital Goods
WIPRO,TIER:ENTERPRISE-Dryup,SHORT,233,49.785,-0.01,-0.044,0.0,Information Technology
WIPRO,TIER:ENTERPRISE-Dryup,LONG,233,48.069,-0.079,-0.046,0.0,Information Technology
WIPRO,TIER:GOLD,SHORT,152,54.605,-0.011,-0.105,0.0,Information Technology
WIPRO,TIER:GOLD,LONG,152,42.763,-0.078,0.016,0.0,Information Technology
WIPRO,TIER:GOLD-baseline,SHORT,99,56.566,0.207,0.138,66.908,Information Technology
WIPRO,TIER:GOLD-baseline,LONG,99,40.404,-0.296,-0.227,0.0,Information Technology
WIPRO,TIER:STANDARD,SHORT,43,62.791,0.274,0.19,69.476,Information Technology
WIPRO,TIER:STANDARD,LONG,43,37.209,-0.363,-0.28,0.0,Information Technology
YESBANK,TIER:ENTERPRISE-Dryup,SHORT,261,58.621,0.171,0.105,61.351,Financial Services
YESBANK,TIER:ENTERPRISE-Dryup,LONG,261,40.23,-0.261,-0.194,0.0,Financial Services
YESBANK,TIER:GOLD,SHORT,149,50.336,-0.169,-0.197,0.0,Financial Services
YESBANK,TIER:GOLD,LONG,149,47.651,0.08,0.107,134.879,Financial Services
YESBANK,TIER:GOLD-baseline,SHORT,60,56.667,0.158,0.009,5.878,Financial Services
YESBANK,TIER:GOLD-baseline,LONG,60,40.0,-0.247,-0.099,0.0,Financial Services
YESBANK,TIER:STANDARD,SHORT,51,52.941,0.118,0.021,17.478,Financial Services
YESBANK,TIER:STANDARD,LONG,51,45.098,-0.208,-0.11,0.0,Financial Services
ZYDUSLIFE,TIER:ENTERPRISE-Dryup,SHORT,250,52.0,0.011,-0.101,-930.73,Healthcare
ZYDUSLIFE,TIER:ENTERPRISE-Dryup,LONG,250,44.0,-0.1,0.011,0.0,Healthcare
ZYDUSLIFE,TIER:GOLD,SHORT,151,51.656,0.064,0.061,95.23,Healthcare
ZYDUSLIFE,TIER:GOLD,LONG,151,44.371,-0.153,-0.15,0.0,Healthcare
ZYDUSLIFE,TIER:GOLD-baseline,SHORT,86,55.814,0.032,0.005,14.979,Healthcare
ZYDUSLIFE,TIER:GOLD-baseline,LONG,86,41.86,-0.122,-0.094,0.0,Healthcare
ZYDUSLIFE,TIER:STANDARD,SHORT,42,66.667,0.464,0.375,80.949,Healthcare
ZYDUSLIFE,TIER:STANDARD,LONG,42,26.19,-0.553,-0.465,0.0,Healthcare
360ONE,PAT:extended_move,SHORT,43,60.465,0.405,0.301,74.206,Financial Services
360ONE,PAT:extended_move,LONG,43,39.535,-0.494,-0.39,0.0,Financial Services
360ONE,PAT:normal,SHORT,489,46.626,-0.067,-0.127,0.0,Financial Services
360ONE,PAT:normal,LONG,489,50.307,-0.022,0.038,0.0,Financial Services
ABB,PAT:normal,SHORT,488,50.41,0.025,-0.02,-78.218,Capital Goods
ABB,PAT:normal,LONG,488,47.336,-0.114,-0.07,0.0,Capital Goods
ABCAPITAL,PAT:extended_move,SHORT,47,38.298,-0.58,-0.426,0.0,Financial Services
ABCAPITAL,PAT:extended_move,LONG,47,59.574,0.49,0.336,68.65,Financial Services
ABCAPITAL,PAT:normal,SHORT,476,51.05,-0.0,-0.074,0.0,Financial Services
ABCAPITAL,PAT:normal,LONG,476,46.218,-0.089,-0.015,0.0,Financial Services
ADANIENSOL,PAT:extended_move,SHORT,56,51.786,-0.084,-0.174,0.0,Power
ADANIENSOL,PAT:extended_move,LONG,56,46.429,-0.005,0.084,0.0,Power
ADANIENSOL,PAT:normal,SHORT,467,54.39,-0.016,-0.065,0.0,Power
ADANIENSOL,PAT:normal,LONG,467,43.255,-0.073,-0.024,0.0,Power
ADANIENT,PAT:normal,SHORT,485,57.113,0.131,0.071,53.975,Metals & Mining
ADANIENT,PAT:normal,LONG,485,40.619,-0.22,-0.16,0.0,Metals & Mining
ADANIGREEN,PAT:extended_move,SHORT,47,51.064,-0.101,-0.085,0.0,Power
ADANIGREEN,PAT:extended_move,LONG,47,48.936,0.012,-0.005,-40.007,Power
ADANIGREEN,PAT:normal,SHORT,478,58.577,0.164,0.098,59.826,Power
ADANIGREEN,PAT:normal,LONG,478,39.54,-0.254,-0.188,0.0,Power
ADANIPORTS,PAT:normal,SHORT,491,54.786,0.034,-0.038,-112.95,Services
ADANIPORTS,PAT:normal,LONG,491,43.585,-0.123,-0.051,0.0,Services
ADANIPOWER,PAT:extended_move,SHORT,60,51.667,-0.311,-0.131,0.0,Power
ADANIPOWER,PAT:extended_move,LONG,60,43.333,0.222,0.042,18.835,Power
ADANIPOWER,PAT:normal,SHORT,464,63.793,0.118,0.036,30.122,Power
ADANIPOWER,PAT:normal,LONG,464,34.914,-0.208,-0.125,0.0,Power
ALKEM,PAT:normal,SHORT,520,52.885,0.068,0.004,6.101,Healthcare
ALKEM,PAT:normal,LONG,520,43.846,-0.157,-0.093,0.0,Healthcare
AMBER,PAT:extended_move,SHORT,105,54.286,0.347,0.126,36.184,Consumer Durables
