pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,rule
4846,72,0.5277777777777778,0.08781398021753867,0.3772470219973002,3.0077813917687717,-2.213936998216512,0.4140046953345257,0.010764371302122488,0.2842144616443074,0.5416666666666666,0.3231293341805477,0.4047012440560317,4.476194944185145,-3.334849253523021,0.42739664196707616,-0.033449442641384663,0.36426275376553846,0.5833333333333334,1.0541963532160403,0.8706763586305001,5.595773120755574,-3.898169940586636,0.46807489225639837,0.007228807647937541,0.9448004719559014,1.0,0.4656078772553652,atr_20_pct > 4.0248 AND n_sub_2_5_range_7d <= 2.5000 AND weekly_range_pct <= 8.8863 AND weekly_range_pct > 5.3695
2803,111,0.5045045045045045,0.42653234544305146,0.09806451612901959,2.9321503709634635,-2.1051471102481067,0.41290893694099945,0.00966861290859622,0.6229328268698202,0.5855855855855856,0.9147429069054744,1.0091022964509524,4.315067332455514,-2.885481379290903,0.49257834953891355,0.031732264930452725,0.9558763264904652,0.5675675675675675,1.1128884758004107,0.8883793401942831,5.3259323887673755,-3.59015023335111,0.47466952682168206,0.013823442213221238,1.003492594540272,1.0,0.613114081173137,dist_high_120 > -2.8784 AND rs_market_60d > -2.8159 AND slope_sma_50 > -0.4956 AND weekly_close_vs_sma20 <= 14.6496
4192,47,0.5531914893617021,0.39755508338486634,0.4103422053231932,2.8244071938495336,-1.969613335076317,0.4124521373875824,0.009211813355179177,0.593955564811635,0.5319148936170213,0.7644660824236387,0.6659061200237782,4.042710325816582,-2.5458246935535125,0.3923214192677079,-0.06852466534075291,0.8055995020086294,0.5531914893617021,1.0863607484226656,0.29958367126250895,5.038911856810374,-2.994611322151779,0.4124521373875824,-0.04839394722087842,0.9769648671625267,1.0,0.33394959387038375,dist_high_60 <= -16.5159 AND roc_5 <= 5.3688 AND weekly_close_loc <= 0.7594 AND weekly_close_loc > 0.3018
6821,202,0.4801980198019802,0.043121211260133865,-0.19793494510366258,2.626248397499685,-2.009942735807371,0.41231406890562566,0.009073744873222434,0.2395216926869026,0.504950495049505,0.3847280452210273,0.054940015507836254,3.9603596734832007,-2.7979572764340266,0.43655528826388157,-0.024290796344579257,0.4258614648060181,0.4752475247524752,0.6340425224652675,-0.27104638155516325,4.930281466272728,-3.4300011893713283,0.4074855633613361,-0.053360521247124704,0.5246466412051286,1.0,0.16753913944424656,atr_20_pct > 2.2772 AND rs_market_60d <= 8.0110 AND weekly_close_loc <= 0.7988 AND weekly_close_loc > 0.3288
9051,158,0.4873417721518987,0.31738925901774784,-0.08713044359318176,2.536362914889971,-1.7747174541874335,0.4106326001045293,0.007392276072126058,0.5137897404445166,0.5379746835443038,0.8345479668783254,0.3250071251599974,3.832145876515758,-2.4312474638894335,0.4602567541622509,-0.0005893304462099014,0.8756813864633162,0.5316455696202531,1.4731314868339416,0.38928167380926537,5.027002299469288,-2.9110271720791503,0.454011438386018,-0.006834646222442842,1.3637356055738028,1.0,0.31587322153035413,atr_20_pct <= 3.1626 AND dist_high_120 > -18.8210 AND weekly_close_vs_sma20 <= 11.0475 AND weekly_range_pct > 4.3576
7305,41,0.5609756097560976,0.431343252703837,0.4103422053231932,3.343356323006969,-1.8862259009772069,0.41040265151757305,0.007162327485169817,0.6277437341306058,0.5365853658536586,0.4668017932342413,0.3039804639804623,4.815718953154991,-2.7724729574066176,0.3874621534597436,-0.07338393114871722,0.507935212819232,0.4146341463414634,0.6491336720983063,-1.0536451897616936,5.88140137664209,-3.4920139075204393,0.2775633082533015,-0.18328277635515933,0.5397377908381674,1.0,0.4719070123563089,dist_high_252 <= -42.6117 AND n_sub_75v_20d <= 8.5000 AND weekly_close_vs_sma20 <= 19.3255
2913,246,0.4715447154471545,0.10325280587783868,-0.33051956494197887,2.439973620906366,-1.8800772346322936,0.41008089979491563,0.006840575762512402,0.29965328730460744,0.516260162601626,0.4641824326709682,0.17578043236610622,3.7985822264702183,-2.6641994977731853,0.4540421462577704,-0.0068039383506904305,0.505315852255959,0.516260162601626,0.8490540920497607,0.12789899737740043,4.913982811276024,-3.2873829066953526,0.4540421462577704,-0.0068039383506904305,0.7396582107896218,1.0,0.5458050698277044,dist_high_252 > -9.2711 AND dist_sma_200 <= 31.6367 AND weekly_close_loc > 0.2650 AND weekly_range_pct <= 8.7000
2692,224,0.4732142857142857,-0.09938507713200004,-0.17793486846767834,2.7323090456809127,-2.325755810981564,0.4088329305148072,0.00559260648240395,0.09701540429476871,0.5178571428571429,,,3.99640848656676,-3.262176454402032,0.4526721349549173,-0.00817394965354351,,0.5133928571428571,,,4.958937727810246,-4.005117246154785,0.44826530240403084,-0.012580782204429986,,1.0,0.19311153234323908,atr_20_pct > 3.7293 AND dist_high_252 > -58.6351 AND weekly_close_loc > 0.1832
7909,35,0.5714285714285714,0.7604792800013452,0.5351219512195239,3.7019109465121356,-1.7415474627584504,0.4085712925897337,0.005330968557330451,0.9568797614281139,0.7142857142857143,2.332249646771715,1.1848952879581145,5.932795517681089,-2.3079001971329873,0.5494475193017891,0.08860143469332832,2.3733830663567055,0.8,3.6608099861168433,2.069508196721319,7.648605788070444,-2.5127907826312854,0.6410806339053748,0.18023454929691402,3.5514141048567045,1.0,0.6870407886807972,atr_20_pct > 4.3575 AND rs_market_20d <= 7.2399 AND weekly_range_pct <= 7.2122
3923,132,0.49242424242424243,0.08754514551751975,-0.04110406939997299,2.5955464774517623,-2.0669067801274217,0.40856457670191537,0.005324252669512142,0.2839456269442885,0.553030303030303,0.5899945404853714,0.4420974447520255,3.9018759434338324,-2.7575811924020837,0.4679081278549538,0.007062043246492955,0.6311279600703621,0.5909090909090909,0.9960619548411302,0.8550201733546526,4.8802668290039755,-3.2582042490966354,0.5056164209755144,0.044770336367053576,0.8866660735809914,1.0,0.2277248146327216,atr_20_pct > 3.5729 AND dist_sma_200 > 3.4064 AND rs_market_20d <= 1.9852
