pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,lift_over_best_single
2692+6255,117,0.5042735042735043,-0.0792154504178024,0.20381197681907284,2.967968372872107,-2.549217219480238,0.41499152028206293,0.011751196249659701,0.11718503100896635,0.5384615384615384,0.26440491278729156,0.4572486712007652,4.371665859143055,-3.5423678976906987,0.448345288401061,-0.0125007962073998,0.30553833237228234,0.5726495726495726,0.6742182143985707,0.7145644599303048,5.484849849455516,-4.1923683751526095,0.4821065754924565,0.021260490883995675,0.5648223331384318,1.0,0.11776466862238162,0.006158589767255751
2454+7074,74,0.527027027027027,0.31088954629710785,0.1982853985119816,2.55963516643443,-1.880056360394962,0.4147715831154743,0.011531259083071066,0.5072900277238765,0.5675675675675675,0.7042055672091265,0.875686364872701,3.9930626417801327,-2.7474242622744063,0.45412539093091314,-0.006720693677547684,0.7453389867941173,0.5405405405405406,0.9005360414817508,0.8433334218627732,5.143356882254754,-3.422449986157897,0.4278114521014676,-0.03303463250699323,0.7911401602216119,1.0,0.5310118959482029,0.007401951950303409
8182+6508,128,0.5,0.2257255738842017,0.0006426367926183618,2.8736719719483617,-1.9720736808736605,0.4146507236438,0.011410399611396782,0.42212605531097047,0.578125,0.8016408991913696,0.6190427999156635,4.144157247189014,-2.78614007709587,0.4915168871907952,0.0306708025823344,0.8427743187763603,0.6015625,1.4139611665703224,0.7880470841708777,5.201494981901818,-3.2752877180754307,0.5149808076118778,0.054134723003416985,1.3045652853101837,1.0,0.19108458270871795,-0.005782803631430522
7053+6255,53,0.5471698113207547,0.16420001381212213,0.5636077012533925,2.818805263432729,-2.133133684883911,0.41453742646439184,0.011297102431988615,0.3606004952388909,0.5849056603773585,0.7291892714981313,0.4743205208989566,4.605639146423384,-3.047902513959849,0.4509418238445375,-0.009904260763923312,0.770322691083122,0.6415094339622641,1.6953443820118494,1.4922671375417853,6.180115173679003,-3.5396148422488367,0.5069089329999881,0.046062848391527245,1.5859485007517107,0.0,0.7937045331840753,0.007222724810782066
2912+5467,72,0.5277777777777778,0.16747290278832971,0.12129740399890357,2.8498921111035416,-2.0697123660893295,0.4140046953345257,0.010764371302122488,0.36387338421509846,0.5416666666666666,0.8762176672562251,0.40644826312565174,4.449144239661035,-2.73481436620915,0.42739664196707616,-0.033449442641384663,0.9173510868412158,0.5416666666666666,1.315028474335325,0.5858033004801079,5.661682619857671,-3.2398360212984603,0.42739664196707616,-0.033449442641384663,1.2056325930751863,1.0,0.19176231882984687,-0.015436656249745884
5467+3923,72,0.5277777777777778,0.2763935893508125,0.15142289036524273,2.489701613460441,-1.751965143025504,0.4140046953345257,0.010764371302122488,0.47279407077758123,0.625,1.2211843691294693,0.7441556762698355,4.167844650866494,-2.275687146111247,0.5095268590406966,0.048680774432235785,1.26231778871446,0.6388888888888888,1.6476614323712038,1.1933880111328279,5.445136337642686,-2.818016315280145,0.5235226614759323,0.06267657686747147,1.538265551111065,1.0,0.48566079756809183,-0.010786746845275363
5527+2692,51,0.5490196078431373,0.3279059891339088,0.5096658539098177,3.4524418202079814,-2.68190902859111,0.4138447154164923,0.010604391384089085,0.5243064705606775,0.5490196078431373,0.9650888039587389,0.3350819672131068,5.13486315623432,-3.8481281890989236,0.4138447154164923,-0.04700136919196851,1.0062222235437297,0.5686274509803921,1.5909951737923942,0.8485106382978548,6.492898752567875,-4.5356881785779315,0.4326506123505807,-0.028195472257880105,1.4815992925322554,1.0,0.15315592251598314,-0.009909423697152309
8030+6508,87,0.5172413793103449,0.146459416337455,0.24194372787809573,2.819752661579996,-2.0084002837125166,0.41374937917031585,0.010509055137912615,0.34285989776422376,0.5747126436781609,,,4.310216758893908,-2.738838326306461,0.4698369712299657,0.008990886621504879,,0.5977011494252874,,,5.627153337576223,-3.3304223345325026,0.4926454875362509,0.0317994029277901,,1.0,0.33286073933658844,-0.00979178225985572
2454+7053,271,0.47232472324723246,0.18068042841043955,-0.13810218978102626,2.4171892965610025,-1.7422483952098125,0.4136876579696925,0.01044733393728925,0.3770809098372083,0.5313653136531366,0.7342945663824542,0.3545278450363166,3.8356236219611812,-2.4472552849795806,0.4719284491612612,0.011082364552800372,0.7754279859674449,0.5571955719557196,1.2743562043472578,0.6275894988066845,5.083826435837722,-2.9919792073449614,0.49766546040886966,0.03681937580040884,1.164960323087119,1.0,0.4997229328810828,0.006318026804521593
7246+6508,135,0.4962962962962963,0.09506678065625351,-0.06870032223415631,2.8320211510346955,-2.1402909556892995,0.4132310749842746,0.009990750951871352,0.29146726208302226,0.5259259259259259,,,4.166612905591079,-2.9487878807963046,0.4421474490145545,-0.018698635593906332,,0.5407407407407407,,,5.182697484617117,-3.656881307712989,0.4567124577397594,-0.0041336268687014455,,1.0,0.49555237980710765,0.008197919214498806
2712+2859,47,0.5531914893617021,0.42457474195310624,0.28688544722657483,3.0532072263816192,-1.9247323114839177,0.4124521373875824,0.009211813355179177,0.620975223379875,0.7021276595744681,1.8041228171200783,1.6318367346938747,5.112132154749263,-2.680092350687536,0.5602205595363459,0.09937447492788504,1.845256236705069,0.7872340425531915,3.4615949184998294,2.7555918171456018,6.751900383483346,-2.8741170880578677,0.6509569794902074,0.19011089488174654,3.3521990372396906,1.0,0.5593944097553147,-0.014399569418699076
6320+8773,45,0.5555555555555556,0.37376456758303844,0.5096658539098177,2.8484494601111243,-2.2639405307101415,0.4117588341636532,0.00851851013124999,0.5701650490098071,0.5777777777777777,0.9184799213605224,0.9595439403825613,3.9353985882146625,-2.8313203167912584,0.4330053279594451,-0.027840756649015752,0.9596133409455131,0.6222222222222222,1.4653967210449894,1.4922671375417853,4.871323286885569,-3.2792656493715464,0.4762967000646754,0.015450615456214567,1.3560008397848506,1.0,0.06302440559927117,-0.04701478697338335
2712+6255,66,0.5303030303030303,0.16367136576055277,0.26441458755233527,2.999480392944612,-2.300668176768944,0.41157476624932443,0.0083344422169212,0.36007184718732155,0.6060606060606061,0.8819808213447842,1.0302715198344627,4.800725915086968,-3.222389331830906,0.48548180775863853,0.024635723150177702,0.9231142409297749,0.6666666666666666,2.025519688165281,2.0262200030960176,6.405000377664609,-3.6555180182848894,0.5465611809612104,0.0857150963527496,1.916123806905142,0.0,0.9930296752638206,-0.015276940556957053
2537+7562,81,0.5185185185185185,0.3817419158148109,0.10690391459074369,2.518682563081747,-1.8559318103017186,0.4113545922111773,0.008114268178774087,0.5781423972415796,0.6296296296296297,0.9078725397735009,1.1010892310140454,4.027718207725099,-2.6133590531473283,0.5208353214633141,0.0599892368548533,0.9490059593584916,0.5555555555555556,1.1182749002887489,0.6351924244263608,5.189901700993411,-3.293347815160347,0.4472737929727802,-0.013572291635680633,1.00887901902861,0.0,1.2725433883847306,0.004562879061134784
