entry_date,signal_date,n_positions,symbols,avg_score,lane_counts_json,exit_time,exit_reason,n_positions_filled,gross_ret5x_pct,net_ret5x_pct,charges_rs
2024-10-31,2024-10-30,15,"GPIL,EMAMILTD,FACT,NBCC,IFCI,RVNL,ARE&M,PHOENIXLTD,JWL,MAHABANK,ACE,NSLNISP,ESCORTS,GRAVITA,BEML",40.88148744899296,"{""continuation"": 11, ""pullback_reversal"": 1, ""recovery"": 3}",15:29,EOD,15,10.530563999999872,10.210401574903818,1600.8121254802797
2024-11-04,2024-11-01,15,"BHEL,IFCI,DATAPATTNS,NBCC,CEMPRO,GRAVITA,INDIANB,BRIGADE,JUBLINGREA,HUDCO,TECHNOE,RVNL,PHOENIXLTD,COCHINSHIP,GPIL",40.026594034029806,"{""continuation"": 13, ""pullback_reversal"": 1, ""recovery"": 1}",09:17,HARD_STOP,15,-9.95505,-10.269551700050531,1572.50850025266
2024-11-05,2024-11-04,15,"BHEL,IFCI,DATAPATTNS,NBCC,CEMPRO,RVNL,BRIGADE,JUBLINGREA,GRSE,ENGINERSIN,PHOENIXLTD,KEC,SCI,HUDCO,INDIANB",22.146576743105204,"{""continuation"": 7, ""dryup_compression"": 1, ""pullback_reversal"": 7}",09:46,HARD_STOP,15,-3.4458740000000225,-3.7623660475500262,1582.4602377500198
2024-11-06,2024-11-05,15,"GLAND,SUPREMEIND,VOLTAS,ITI,COROMANDEL,PGEL,INDHOTEL,PAYTM,VIJAYA,LATENTVIEW,MAPMYINDIA,BEL,DCMSHRIRAM,BHEL,RVNL",28.880322678300914,"{""continuation"": 9, ""dryup_compression"": 2, ""pullback_reversal"": 3, ""recovery"": 1}",15:29,EOD,15,18.401639999999944,18.079222227927065,1612.0888603644
2024-11-07,2024-11-06,15,"MAPMYINDIA,DCMSHRIRAM,ITI,LATENTVIEW,DIXON,GLAND,INDHOTEL,PGEL,VOLTAS,JSWENERGY,SUPREMEIND,CARTRADE,BEL,COROMANDEL,PAYTM",47.288625201645296,"{""continuation"": 12, ""fresh_breakout"": 2, ""pullback_reversal"": 1}",15:29,EOD,15,11.485849999999907,11.166042472557367,1599.0376372126998
2024-11-08,2024-11-07,15,"MAPMYINDIA,DCMSHRIRAM,DIXON,LATENTVIEW,INDHOTEL,ITI,PGEL,JSWENERGY,CARTRADE,VOLTAS,BEL,GLAND,ECLERX,SUPREMEIND,IFCI",45.75035840031448,"{""continuation"": 12, ""dryup_compression"": 1, ""fresh_breakout"": 2}",15:18,TRAIL,15,2.262734000000078,1.9457608828920343,1584.8655855402199
2024-11-11,2024-11-08,15,"INDHOTEL,CARTRADE,PAYTM,PGEL,SUPREMEIND,VOLTAS,BLUEJET,LATENTVIEW,BEL,GLAND,GRANULES,ITI,MAPMYINDIA,DCMSHRIRAM,DIXON",38.883315541805295,"{""continuation"": 12, ""fresh_breakout"": 3}",14:06,HARD_STOP,15,-3.0754059999999592,-3.391181294388579,1578.8764719430997
2024-11-12,2024-11-11,15,"SUPREMEIND,GLAND,JSWENERGY,INDHOTEL,CARTRADE,PAYTM,KALYANKJIL,PGEL,VOLTAS,BLUEJET,COROMANDEL,DCMSHRIRAM,TARIL,LATENTVIEW,BEL",30.112389672350183,"{""continuation"": 10, ""pullback_reversal"": 5}",12:50,HARD_STOP,15,-3.0981699999999255,-3.414363512300945,1580.9675615050999
2024-11-13,2024-11-12,15,"NEULANDLAB,AEGISLOG,UNOMINDA,SUPREMEIND,GLAND,JSWENERGY,RAINBOW,DCMSHRIRAM,SAREGAMA,DEEPAKNTR,KALYANKJIL,EICHERMOT,POLYMED,NUVAMA,VOLTAS",23.69825983514559,"{""continuation"": 8, ""dryup_compression"": 1, ""pullback_reversal"": 6}",09:21,HARD_STOP,15,-3.088500000000093,-3.4039651783493734,1577.3258917464
2024-11-14,2024-11-13,15,"NEULANDLAB,AEGISLOG,ETERNAL,EICHERMOT,UNOMINDA,SAREGAMA,RAINBOW,DEEPAKNTR,DCMSHRIRAM,POLYMED,NUVAMA,POLICYBZR,COHANCE,BLUESTARCO,MEDANTA",10.541236258797332,"{""continuation"": 11, ""pullback_reversal"": 4}",15:29,EOD,15,19.31512999999989,18.99294025572491,1610.9487213749
2024-11-18,2024-11-14,15,"NEULANDLAB,DCMSHRIRAM,ETERNAL,DEEPAKNTR,EICHERMOT,SAREGAMA,AEGISLOG,NUVAMA,POLYMED,ZYDUSWELL,RAINBOW,POLICYBZR,MEDANTA,COHANCE,GLAND",39.00145605691926,"{""continuation"": 13, ""dryup_compression"": 1, ""recovery"": 1}",09:26,HARD_STOP,15,-4.173854000000004,-4.48908469374152,1576.1534687075796
2024-11-19,2024-11-18,15,"NEULANDLAB,DCMSHRIRAM,DEEPAKNTR,ETERNAL,SAREGAMA,EICHERMOT,POLYMED,NUVAMA,AEGISLOG,ZYDUSWELL,RAINBOW,POLICYBZR,MEDANTA,COHANCE,GLAND",36.64403173548536,"{""continuation"": 9, ""pullback_reversal"": 6}",15:29,EOD,15,-0.9929559999999591,-1.3086456922758152,1578.4484613792802
2024-11-21,2024-11-19,15,"PTCIL,CRAFTSMAN,EIDPARRY,NLCINDIA,VIJAYA,UNOMINDA,KFINTECH,PAYTM,CONCORDBIO,MRPL,POLYMED,COHANCE,NEULANDLAB,ETERNAL,AEGISLOG",34.18829679766212,"{""continuation"": 11, ""pullback_reversal"": 4}",09:37,HARD_STOP,15,-3.3601559999999595,-3.676000138394527,1579.22069197284
2024-11-22,2024-11-21,15,"CONCORDBIO,FORTIS,PHOENIXLTD,NLCINDIA,PTCIL,CRAFTSMAN,EIDPARRY,VIJAYA,UNOMINDA,SWANCORP,KFINTECH,MRPL,PAYTM,NEULANDLAB,ETERNAL",38.2143431174673,"{""continuation"": 11, ""dryup_compression"": 1, ""fresh_breakout"": 2, ""pullback_reversal"": 1}",15:29,EOD,15,14.343062000000012,14.02282634922484,1601.17825387586
2024-11-25,2024-11-22,15,"SWANCORP,CRAFTSMAN,CCL,MRPL,CONCORDBIO,EIDPARRY,FORTIS,PHOENIXLTD,NLCINDIA,OIL,PTCIL,GVT&D,NEULANDLAB,ETERNAL,AEGISLOG",39.51802323890057,"{""continuation"": 12, ""pullback_reversal"": 3}",13:01,HARD_STOP,15,-2.9849400000001305,-3.29984836445761,1574.5418222874
2024-11-26,2024-11-25,15,"SWANCORP,UNOMINDA,GVT&D,CRAFTSMAN,CCL,MRPL,EIDPARRY,PTCIL,SUZLON,CONCORDBIO,SAMMAANCAP,OIL,FORTIS,NEULANDLAB,NLCINDIA",31.476277270220223,"{""continuation"": 11, ""pullback_reversal"": 4}",09:50,HARD_STOP,15,-3.254762000000011,-3.570545729667951,1578.9186483397002
2024-11-27,2024-11-26,15,"FACT,RPOWER,SONATSOFTW,PCBL,UNOMINDA,HBLENGINE,GVT&D,ADANIGREEN,ADANIENSOL,SUZLON,PTCIL,ADANIENT,CONCORDBIO,EIDPARRY,SAMMAANCAP",26.822884041298035,"{""continuation"": 8, ""pullback_reversal"": 6, ""recovery"": 1}",15:29,EOD,15,16.89089400000004,16.568969335651058,1609.6233217448998
2024-11-28,2024-11-27,15,"ADANIENT,ADANIGREEN,ADANIENSOL,GALLANTT,HONASA,ATGL,FACT,ADANIPOWER,RPOWER,SONATSOFTW,PCBL,HBLENGINE,SWANCORP,UNOMINDA,CRAFTSMAN",52.99427372463192,"{""continuation"": 6, ""pullback_reversal"": 3, ""recovery"": 6}",15:29,EOD,15,12.169885999999941,11.848993304882658,1604.46347558642
2024-11-29,2024-11-28,15,"FACT,ADANIENT,ADANIGREEN,ADANIENSOL,GALLANTT,HONASA,ATGL,ADANIPOWER,BALRAMCHIN,UNOMINDA,SWANCORP,PCBL,RPOWER,SONATSOFTW,CRAFTSMAN",46.23931323347397,"{""continuation"": 11, ""pullback_reversal"": 2, ""recovery"": 2}",09:26,TRAIL,15,1.9749099999998698,1.6572349471194094,1588.3752644023
2024-12-02,2024-11-29,15,"HSCL,MAZDOCK,BALRAMCHIN,KFINTECH,FACT,PPLPHARMA,ADANIENT,PCBL,ADANIGREEN,HONASA,GALLANTT,ADANIENSOL,SWANCORP,RPOWER,UNOMINDA",45.5998536500771,"{""continuation"": 12, ""pullback_reversal"": 2, ""recovery"": 1}",15:29,EOD,15,0.550457999999728,0.23287542219958005,1587.91288900074
2024-12-03,2024-12-02,15,"BDL,CAMS,HSCL,GRSE,COCHINSHIP,MAZDOCK,BALRAMCHIN,KFINTECH,ADANIENT,ADANIPOWER,SONATSOFTW,PPLPHARMA,RPOWER,PCBL,FACT",35.44295729249019,"{""continuation"": 10, ""fresh_breakout"": 2, ""pullback_reversal"": 3}",15:29,EOD,15,4.062579999999982,3.7442694426057015,1591.5527869713999
2024-12-04,2024-12-03,15,"GRSE,KPITTECH,ZEEL,KPIL,BLS,UCOBANK,TATAELXSI,HSCL,BDL,ANGELONE,CAMS,COCHINSHIP,PNBHOUSING,FINCABLES,ADANIPOWER",38.768125192986886,"{""continuation"": 11, ""dryup_compression"": 1, ""pullback_reversal"": 3}",15:29,EOD,15,9.227318000000064,8.907633446624372,1598.4227668784604
