memory_days,mode,entry_date,signal_date,n_positions,symbols
2,all_prev_manual,2025-01-17,2025-01-16,15,"IDEA,RAILTEL,RPOWER,NBCC,RVNL,ADANIGREEN,BDL,GMDCLTD,IRCON,BLS,INOXWIND,MINDACORP,SWANCORP,ADANIENSOL,HUDCO"
2,all_prev_manual,2025-01-20,2025-01-17,15,"RAILTEL,GMDCLTD,ADANIENSOL,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,INOXWIND,NBCC,ADANIPOWER,ADANIGREEN"
2,all_prev_manual,2025-01-21,2025-01-20,15,"INOXWIND,NBCC,HFCL,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,IDBI,BDL,IRCON,IDEA"
2,all_prev_manual,2025-01-22,2025-01-21,15,"HFCL,INOXWIND,SWANCORP,PAYTM,NIACL,JWL,MINDACORP,ADANIGREEN,RAILTEL,BSE,CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO"
2,all_prev_manual,2025-01-23,2025-01-22,15,"CGCL,ZENSARTECH,COFORGE,FIVESTAR,ULTRACEMCO,MPHASIS,WOCKPHARMA,POLICYBZR,MCX,KFINTECH,KEI,NAVA,PERSISTENT,AMBER,LAURUSLABS"
2,all_prev_manual,2025-01-24,2025-01-23,15,"PERSISTENT,CGCL,COFORGE,ZENSARTECH,AMBER,FIVESTAR,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KEI,NAVA,KFINTECH,MCX"
2,all_prev_manual,2025-01-27,2025-01-24,15,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GODIGIT,BBTC"
2,all_prev_manual,2025-01-28,2025-01-27,15,"CGCL,FIVESTAR,PERSISTENT,ZENSARTECH,COFORGE,WOCKPHARMA,POLICYBZR,ULTRACEMCO,MCX,NAVA,BBTC,GODIGIT,REDINGTON,DCMSHRIRAM,KFINTECH"
2,all_prev_manual,2025-01-29,2025-01-28,15,"PERSISTENT,ZENSARTECH,COFORGE,WOCKPHARMA,POLICYBZR,ULTRACEMCO,MCX,NAVA,BBTC,POLYMED,ZENTEC,GRAVITA,KPITTECH,PCBL,JMFINANCIL"
2,all_prev_manual,2025-01-30,2025-01-29,15,"POLYMED,ZENTEC,GRAVITA,KPITTECH,PCBL,JMFINANCIL,JUBLFOOD,PGEL,TRENT,KALYANKJIL,BRIGADE,OLECTRA,NETWEB,GODFRYPHLP,SYRMA"
2,all_prev_manual,2025-01-31,2025-01-30,15,"ZENTEC,PGEL,JMFINANCIL,KPITTECH,SYRMA,GODFRYPHLP,GRAVITA,NETWEB,NEWGEN,TRENT,KALYANKJIL,JUBLPHARMA,POLYMED,CARTRADE,CREDITACC"
2,prof_prev_manual,2024-12-02,2024-11-29,15,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB"
2,prof_prev_manual,2024-12-03,2024-12-02,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,ADANIPOWER,NEULANDLAB,PREMIERENE,ATGL,PPLPHARMA,PGEL,HONASA"
2,prof_prev_manual,2024-12-04,2024-12-03,15,"BDL,CAMS,GRSE,COCHINSHIP,SONATSOFTW,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,ADANIGREEN,OLAELEC"
2,prof_prev_manual,2024-12-05,2024-12-04,15,"GRSE,KPIL,KPITTECH,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,FINCABLES,PNBHOUSING,BLUESTARCO,HONASA,HEG,ADANIGREEN"
2,prof_prev_manual,2024-12-06,2024-12-05,15,"FINCABLES,PNBHOUSING,HSCL,BLUESTARCO,KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,SWANCORP,KEC,HEG,PGEL,ADANIGREEN"
2,prof_prev_manual,2024-12-09,2024-12-06,15,"KPIL,CASTROLIND,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,SWANCORP,BSE"
2,prof_prev_manual,2024-12-10,2024-12-09,15,"GRSE,MMTC,INOXWIND,ZEEL,IREDA,MAZDOCK,GABRIEL,CASTROLIND,MAXHEALTH,ITI,HEG,PGEL,MAPMYINDIA,NEWGEN,BSE"
2,prof_prev_manual,2024-12-11,2024-12-10,15,"INOXWIND,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,ITI,MAPMYINDIA,PGEL,ZENTEC,NEWGEN,SWANCORP"
2,prof_prev_manual,2024-12-12,2024-12-11,15,"CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,POWERINDIA,CHALET,MAXHEALTH,TITAGARH,ITI,MAPMYINDIA,SWANCORP,ZENTEC,TRITURBINE"
2,prof_prev_manual,2024-12-13,2024-12-12,15,"POWERINDIA,CHALET,MAXHEALTH,TITAGARH,PGEL,BLS,CRISIL,MANAPPURAM,ITI,SWANCORP,JWL,ZENTEC,MAPMYINDIA,JUBLINGREA,GPIL"
2,prof_prev_manual,2024-12-16,2024-12-13,15,"PGEL,POWERINDIA,CHALET,BLS,CRISIL,MAXHEALTH,MANAPPURAM,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,SYRMA,SWANCORP,ITI,ZENTEC"
2,prof_prev_manual,2024-12-17,2024-12-16,15,"PGEL,JBMA,GODFRYPHLP,KPRMILL,DELHIVERY,CRISIL,SYRMA,TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,SWANCORP,WOCKPHARMA"
2,prof_prev_manual,2024-12-18,2024-12-17,15,"TARIL,MANAPPURAM,TITAGARH,BLS,POWERINDIA,MAXHEALTH,AEGISLOG,PGEL,JYOTICNC,ZENTEC,CHALET,SWANCORP,WOCKPHARMA,KAYNES,TEGA"
2,prof_prev_manual,2024-12-19,2024-12-18,15,"AEGISLOG,KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,JYOTICNC,ZENTEC,PGEL,TECHNOE,CRAFTSMAN,BHARTIHEXA,BLUEJET,CHALET,GRAVITA"
2,prof_prev_manual,2024-12-20,2024-12-19,15,"KFINTECH,GICRE,CARTRADE,KPRMILL,HONASA,FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,GVT&D,POWERINDIA,PGEL,BLUEJET,CRAFTSMAN,JYOTICNC"
2,prof_prev_manual,2024-12-23,2024-12-20,15,"FIVESTAR,ZENTEC,NEWGEN,ANANTRAJ,CARTRADE,GVT&D,POWERINDIA,AEGISLOG,TECHNOE,GICRE,KFINTECH,KEC,JYOTICNC,BLUEJET,GRAVITA"
2,prof_prev_manual,2024-12-24,2024-12-23,15,"AEGISLOG,TECHNOE,FIVESTAR,GICRE,ZENTEC,NEWGEN,ACE,ANANTRAJ,KFINTECH,CARTRADE,GRAVITA,KAYNES,MANKIND,BLUEJET,JYOTICNC"
2,prof_prev_manual,2024-12-26,2024-12-24,15,"ACE,ANANTRAJ,ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,KFINTECH,ZENTEC,CARTRADE,INTELLECT,GICRE,AEGISLOG,AMBER,MANKIND"
2,prof_prev_manual,2024-12-27,2024-12-26,15,"ACUTAAS,HSCL,ELECON,SOLARINDS,SIGNATURE,INTELLECT,DEVYANI,AWL,KFINTECH,CARTRADE,GICRE,ZENTEC,AMBER,PGEL,SARDAEN"
2,prof_prev_manual,2024-12-30,2024-12-27,15,"INTELLECT,DEVYANI,AWL,GRSE,AJANTPHARM,PTCIL,PGEL,CAPLIPOINT,CEATLTD,DCMSHRIRAM,GICRE,KFINTECH,CARTRADE,AMBER,NEWGEN"
2,prof_prev_manual,2024-12-31,2024-12-30,15,"GRSE,AJANTPHARM,PTCIL,PGEL,DEVYANI,CAPLIPOINT,CEATLTD,DCMSHRIRAM,INTELLECT,ITI,KFINTECH,NEWGEN,AMBER,BLUESTARCO,BAJAJHLDNG"
2,prof_prev_manual,2025-01-01,2024-12-31,15,"INTELLECT,MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,ITI,KFINTECH,NEWGEN,CRISIL"
2,prof_prev_manual,2025-01-02,2025-01-01,15,"MAHABANK,DMART,SAMMAANCAP,RAILTEL,SHYAMMETL,SAREGAMA,OIL,LATENTVIEW,HUDCO,TARIL,AWL,POLYMED,PTCIL,VIJAYA,ITI"
2,prof_prev_manual,2025-01-03,2025-01-02,15,"SHYAMMETL,DMART,SAREGAMA,SAMMAANCAP,AWL,POLYMED,PTCIL,VIJAYA,FORCEMOT,OIL,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE"
2,prof_prev_manual,2025-01-06,2025-01-03,15,"FORCEMOT,OIL,DMART,CHOLAHLDNG,SUNDARMFIN,HUDCO,EICHERMOT,CARTRADE,IGL,MAHABANK,SAREGAMA,SHYAMMETL,IREDA,ITI,BLUESTARCO"
2,prof_prev_manual,2025-01-07,2025-01-06,15,"DMART,SAREGAMA,SHYAMMETL,IREDA,ITI,MAHABANK,HUDCO,AWL,AIIL,PTCIL,VIJAYA,PARADEEP,DEVYANI,BLUESTARCO,SAPPHIRE"
2,prof_prev_manual,2025-01-08,2025-01-07,15,"AWL,SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,ITI,AEGISLOG,PTCIL,TARIL"
2,prof_prev_manual,2025-01-09,2025-01-08,15,"SRF,SHYAMMETL,JSWDULUX,ANANDRATHI,LLOYDSME,VIJAYA,BDL,RKFORGE,NAVINFLUOR,UBL,ITI,AEGISLOG,ACUTAAS,PTCIL,TARIL"
2,prof_prev_manual,2025-01-10,2025-01-09,15,"SRF,SHYAMMETL,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,ITI,AEGISLOG,SAREGAMA,ACUTAAS"
2,prof_prev_manual,2025-01-13,2025-01-10,15,"SHYAMMETL,SRF,JSWDULUX,AARTIIND,PTCIL,VIJAYA,LLOYDSME,UBL,BDL,NAVINFLUOR,MARICO,RKFORGE,AEGISLOG,PHOENIXLTD,AMBER"
2,prof_prev_manual,2025-01-14,2025-01-13,15,"PTCIL,RKFORGE,SRF,VIJAYA,SUNDARMFIN,CONCORDBIO,CREDITACC,PHOENIXLTD,INTELLECT,AEGISLOG,ANANDRATHI,NAVINFLUOR,JSWDULUX,ACUTAAS,AARTIIND"
2,prof_prev_manual,2025-01-16,2025-01-15,15,"SRF,VIJAYA,IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,ADANIPOWER,MAZDOCK,MAHABANK,DEVYANI"
2,prof_prev_manual,2025-01-17,2025-01-16,15,"IDEA,NBCC,RVNL,ADANIGREEN,GMDCLTD,IRCON,SWANCORP,ADANIENSOL,HUDCO,RAILTEL,RPOWER,JWL,BDL,IDBI,SAMMAANCAP"
2,prof_prev_manual,2025-01-20,2025-01-17,15,"RAILTEL,GMDCLTD,RPOWER,JWL,RVNL,HUDCO,BDL,IDBI,SWANCORP,SAMMAANCAP,ADANIPOWER,ADANIGREEN,IRCON,THERMAX,PARADEEP"
2,prof_prev_manual,2025-01-21,2025-01-20,15,"JWL,IDBI,BDL,IRCON,IDEA,ADANIPOWER,PAYTM,BLS,GRSE,NBCC,ANANTRAJ,MAZDOCK,CREDITACC,ADANIGREEN,AIIL"
2,prof_prev_manual,2025-01-22,2025-01-21,15,"CGCL,ULTRACEMCO,MPHASIS,NAVA,BLS,PARADEEP,REDINGTON,AIIL,TTML,JWL,FACT,BDL,IDBI,PAYTM,GRSE"
2,prof_prev_manual,2025-01-23,2025-01-22,15,"CGCL,ULTRACEMCO,MPHASIS,NAVA,PERSISTENT,KEI,PARADEEP,BLS,CREDITACC,REDINGTON,TARIL,TEJASNET,TTML,JWL,IDBI"
2,prof_prev_manual,2025-01-24,2025-01-23,15,"PERSISTENT,MPHASIS,KEI,CGCL,COFORGE,ZENSARTECH,AMBER,WOCKPHARMA,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,CREDITACC,BBTC"
2,prof_prev_manual,2025-01-27,2025-01-24,15,"CGCL,COFORGE,PERSISTENT,ZENSARTECH,AMBER,WOCKPHARMA,MPHASIS,POLICYBZR,ULTRACEMCO,LAURUSLABS,KFINTECH,NAVA,FIVESTAR,GODIGIT,BBTC"
2,prof_prev_manual,2025-01-28,2025-01-27,15,"CGCL,FIVESTAR,COFORGE,POLICYBZR,GODIGIT,ZENSARTECH,REDINGTON,BBTC,DCMSHRIRAM,KFINTECH,PERSISTENT,AWL,SUMICHEM,PTCIL,MPHASIS"
2,prof_prev_manual,2025-01-29,2025-01-28,15,"COFORGE,POLICYBZR,GRAVITA,KPITTECH,JMFINANCIL,BRIGADE,OLECTRA,SYRMA,AMBER,CREDITACC,SOBHA,GODIGIT,ZENSARTECH,FIVESTAR,DCMSHRIRAM"
2,prof_prev_manual,2025-01-30,2025-01-29,15,"GRAVITA,KPITTECH,JMFINANCIL,BRIGADE,OLECTRA,SYRMA,ZENTEC,PGEL,GODFRYPHLP,NETWEB,NEWGEN,TRENT,KALYANKJIL,JUBLPHARMA,CREDITACC"
2,prof_prev_manual,2025-01-31,2025-01-30,15,"ZENTEC,PGEL,JMFINANCIL,KPITTECH,SYRMA,GODFRYPHLP,GRAVITA,NETWEB,NEWGEN,TRENT,KALYANKJIL,JUBLPHARMA,CARTRADE,CREDITACC,POWERINDIA"
3,all_prev_manual,2024-12-02,2024-11-29,15,"ADANIGREEN,ADANIENSOL,ATGL,ADANIPOWER,HONASA,ADANIENT,TRITURBINE,PREMIERENE,OLAELEC,FACT,HUDCO,TTML,CAPLIPOINT,WOCKPHARMA,NEULANDLAB"
3,all_prev_manual,2024-12-03,2024-12-02,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,ADANIGREEN,ADANIENSOL,OLAELEC,NEULANDLAB,PREMIERENE"
3,all_prev_manual,2024-12-04,2024-12-03,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
3,all_prev_manual,2024-12-05,2024-12-04,15,"ADANIPOWER,HSCL,BDL,CAMS,ADANIENT,RPOWER,GRSE,COCHINSHIP,MAZDOCK,SONATSOFTW,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL"
3,all_prev_manual,2024-12-06,2024-12-05,15,"GRSE,KPIL,PNBHOUSING,KPITTECH,FINCABLES,ZEEL,BLS,UCOBANK,HSCL,TATAELXSI,ANGELONE,MMTC,FLUOROCHEM,RPOWER,BLUESTARCO"
3,all_prev_manual,2024-12-09,2024-12-06,15,"FINCABLES,PNBHOUSING,KPIL,MMTC,FLUOROCHEM,HSCL,RPOWER,BLUESTARCO,INOXWIND,CASTROLIND,CESC,IGL,ANGELONE,GRSE,ZEEL"
3,all_prev_manual,2024-12-10,2024-12-09,15,"INOXWIND,KPIL,CASTROLIND,MMTC,CESC,FLUOROCHEM,IGL,ANGELONE,GRSE,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL"
3,all_prev_manual,2024-12-11,2024-12-10,15,"GRSE,MMTC,INOXWIND,ZEEL,J&KBANK,IREDA,MAZDOCK,BANKINDIA,GABRIEL,IGL,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL"
3,all_prev_manual,2024-12-12,2024-12-11,15,"INOXWIND,ZEEL,IGL,GRSE,J&KBANK,IREDA,BANKINDIA,CASTROLIND,MAXHEALTH,CLEAN,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL"
3,all_prev_manual,2024-12-13,2024-12-12,15,"CLEAN,MAXHEALTH,RPOWER,KPRMILL,SYRMA,CRISIL,TARIL,PGEL,POWERINDIA,CHALET,TITAGARH,JBMA,BLS,MANAPPURAM,ITI"
3,all_prev_manual,2024-12-16,2024-12-13,15,"PGEL,POWERINDIA,KPRMILL,CHALET,MAXHEALTH,TITAGARH,RPOWER,JBMA,BLS,CRISIL,MANAPPURAM,LATENTVIEW,GODFRYPHLP,DELHIVERY,SYRMA"
