2026-09-22 09:18:42,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1290,
2026-09-22 09:18:47,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,5219,
2026-09-22 09:18:48,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1067,
2026-09-22 09:18:49,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,967,
2026-09-22 09:18:50,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,1030,
2026-09-22 09:18:51,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,745,
2026-09-22 09:18:53,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2503,
2026-09-22 09:19:00,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,6629,
2026-09-22 09:19:04,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,3727,
2026-09-22 09:19:15,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,10969,
2026-09-22 09:19:16,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,1094,
2026-09-22 09:19:17,GetHistory,RELIANCE,NSE,1minute,0,,,,,840,
2026-09-22 09:19:23,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,6005,
2026-09-22 09:19:24,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,1562,
2026-09-22 09:19:56,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1231,
2026-09-22 09:19:58,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1478,
2026-09-22 09:20:03,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,5066,
2026-09-22 09:20:04,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1076,
2026-09-22 09:20:05,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,969,
2026-09-22 09:20:05,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,701,
2026-09-22 09:20:06,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,1059,
2026-09-22 09:20:09,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2422,
2026-09-22 09:20:17,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,8307,
2026-09-22 09:20:21,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,3742,
2026-09-22 09:20:31,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,10364,
2026-09-22 09:20:32,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,706,
2026-09-22 09:20:33,GetHistory,RELIANCE,NSE,1minute,0,,,,,916,
2026-09-22 09:20:38,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,5488,
2026-09-22 09:20:40,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,1145,
2026-09-22 09:20:40,GetExchangeSnapshot,NFO,NFO,15minute,18,2026-09-22 08:15:00,0,,18,805,
2026-09-22 09:21:13,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,1186,
2026-09-22 09:21:15,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1168,
2026-09-22 09:21:16,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,1139,
2026-09-22 09:21:17,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1019,
2026-09-22 09:21:18,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,935,
2026-09-22 09:21:23,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,5611,
2026-09-22 09:21:24,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,685,
2026-09-22 09:21:26,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2421,
2026-09-22 09:21:29,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,2625,
2026-09-22 09:21:37,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,7454,
2026-09-22 09:21:43,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,6816,
2026-09-22 09:21:44,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,880,
2026-09-22 09:21:48,GetHistory,RELIANCE,NSE,1minute,0,,,,,4007,
2026-09-22 09:21:49,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,674,
2026-09-22 09:21:50,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,1322,
2026-09-22 09:22:23,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,3062,
2026-09-22 09:22:25,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1231,
2026-09-22 09:22:26,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,1235,
2026-09-22 09:22:27,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1096,
2026-09-22 09:22:28,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,971,
2026-09-22 09:22:29,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,697,
2026-09-22 09:22:35,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,6034,
2026-09-22 09:22:37,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2183,
2026-09-22 09:22:39,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,2611,
2026-09-22 09:22:43,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,3703,
2026-09-22 09:22:49,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,5848,
2026-09-22 09:22:50,GetHistory,NIFTY 50,NSE_IDX,1minute,0,,,,,722,
2026-09-22 09:22:54,GetHistory,RELIANCE,NSE,1minute,0,,,,,4164,
2026-09-22 09:22:55,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,0,,,,,921,
2026-09-22 09:22:55,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,1minute,0,,,,,673,
2026-09-22 09:23:30,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,56630.4,1975620,328230,4704,
2026-09-22 09:23:31,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,23450.0,17242810,1694225,1165,
2026-09-22 09:23:32,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,51,2026-09-21 15:30:00,1250.8,123992000,10174000,1140,
2026-09-22 09:23:34,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56500,NFO,15minute,51,2026-09-21 15:30:00,471.0,673620,67920,1092,
2026-09-22 09:23:35,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56500,NFO,15minute,51,2026-09-21 15:30:00,344.3,783600,92970,972,
2026-09-22 09:23:35,GetHistory,OPTIDX_NIFTY_22SEP2026_CE_23400,NFO,15minute,51,2026-09-21 15:30:00,90.75,8639865,9081735,705,
2026-09-22 09:23:41,GetHistory,OPTIDX_NIFTY_22SEP2026_PE_23400,NFO,15minute,51,2026-09-21 15:30:00,42.15,16426475,13509015,5482,
2026-09-22 09:23:43,GetHistory,HDFCBANK,NSE,15minute,53,2026-09-21 15:45:00,739.5,0,13354,2265,
2026-09-22 09:23:45,GetHistory,RELIANCE,NSE,15minute,53,2026-09-21 15:45:00,1247.4,0,4135,2220,
2026-09-22 09:23:52,GetHistory,NIFTY 50,NSE_IDX,15minute,94,2026-09-22 09:00:00,23454.05,0,0,6842,
2026-09-22 09:23:56,GetHistory,NIFTY BANK,NSE_IDX,15minute,94,2026-09-22 09:00:00,56489.9,0,0,4352,
2026-09-22 09:24:01,GetHistory,NIFTY 50,NSE_IDX,1minute,1,2026-09-22 09:09:00,23454.05,0,0,4490,
2026-09-22 09:24:02,GetHistory,RELIANCE,NSE,1minute,0,,,,,618,
