entry_date,stock,adv_cr,qty,entry_price,exit_price,deployed_rs,exit_value_rs,pnl_rs,stock_return_pct,day_portfolio_return_pct,day_result
2024-10-03,JPPOWER,120.0,5167,19.35,19.48,99981.0,100653.0,672.0,0.67,1.168,WIN
2024-10-03,NBCC,200.0,856,116.73,118.19,99921.0,101171.0,1250.0,1.25,1.168,WIN
2024-10-03,NETWEB,318.0,41,2433.0,2456.0,99753.0,100696.0,943.0,0.95,1.168,WIN
2024-10-04,RPOWER,189.0,1872,53.4,53.35,99965.0,99871.0,-94.0,-0.09,1.066,WIN
2024-10-04,BSE,1338.0,75,1326.5,1355.5,99488.0,101662.0,2175.0,2.19,1.066,WIN
2024-10-04,JPPOWER,120.0,4878,20.5,20.78,99999.0,101365.0,1366.0,1.37,1.066,WIN
2024-10-04,NETWEB,318.0,41,2396.2,2430.0,98244.0,99630.0,1386.0,1.41,1.066,WIN
2024-10-04,OIL,232.0,183,544.15,546.7,99579.0,100046.0,467.0,0.47,1.066,WIN
2024-10-07,RPOWER,189.0,2066,48.4,48.4,99994.0,99994.0,0.0,0.0,-3.549,LOSS
2024-10-07,JPPOWER,120.0,5146,19.43,18.45,99987.0,94944.0,-5043.0,-5.04,-3.549,LOSS
2024-10-07,BSE,1338.0,71,1396.5,1287.0,99152.0,91377.0,-7774.0,-7.84,-3.549,LOSS
2024-10-07,NBCC,200.0,846,118.1,116.0,99913.0,98136.0,-1777.0,-1.78,-3.549,LOSS
2024-10-07,NETWEB,318.0,39,2540.0,2460.9,99060.0,95975.0,-3085.0,-3.11,-3.549,LOSS
2024-10-08,GRSE,467.0,65,1532.0,1584.5,99580.0,102992.0,3412.0,3.43,1.188,WIN
2024-10-08,BDL,293.0,90,1110.0,1104.8,99900.0,99432.0,-468.0,-0.47,1.188,WIN
2024-10-08,MAZDOCK,877.0,51,1944.5,1982.5,99170.0,101108.0,1938.0,1.95,1.188,WIN
2024-10-08,360ONE,102.0,103,965.0,957.15,99395.0,98586.0,-809.0,-0.81,1.188,WIN
2024-10-08,VBL,343.0,185,540.3,550.25,99955.0,101796.0,1841.0,1.84,1.188,WIN
2024-10-09,GRSE,467.0,59,1672.45,1675.95,98675.0,98881.0,206.0,0.21,1.067,WIN
2024-10-09,RECLTD,387.0,189,529.0,531.2,99981.0,100397.0,416.0,0.42,1.067,WIN
2024-10-09,360ONE,102.0,102,979.95,1014.75,99955.0,103504.0,3550.0,3.55,1.067,WIN
2024-10-09,BANDHANBNK,189.0,530,188.5,188.91,99905.0,100122.0,217.0,0.22,1.067,WIN
2024-10-09,SWANCORP,134.0,181,549.5,554.6,99460.0,100383.0,923.0,0.93,1.067,WIN
2024-10-10,GRSE,467.0,60,1655.0,1740.0,99300.0,104400.0,5100.0,5.14,1.142,WIN
2024-10-10,RECLTD,387.0,186,536.95,539.75,99873.0,100394.0,521.0,0.52,1.142,WIN
2024-10-10,DATAPATTNS,197.0,41,2429.8,2452.0,99622.0,100532.0,910.0,0.91,1.142,WIN
2024-10-10,SWANCORP,134.0,177,562.45,561.65,99554.0,99412.0,-142.0,-0.14,1.142,WIN
2024-10-10,BANDHANBNK,189.0,525,190.3,188.97,99908.0,99209.0,-698.0,-0.7,1.142,WIN
2024-10-11,BANDHANBNK,189.0,495,202.0,204.53,99990.0,101242.0,1252.0,1.25,1.052,WIN
2024-10-11,GRSE,467.0,57,1753.7,1764.3,99961.0,100565.0,604.0,0.6,1.052,WIN
2024-10-11,SWANCORP,134.0,179,556.95,561.55,99694.0,100517.0,823.0,0.83,1.052,WIN
2024-10-11,IRCON,174.0,453,220.5,227.69,99886.0,103144.0,3257.0,3.26,1.052,WIN
2024-10-11,GODFRYPHLP,195.0,43,2316.0,2300.0,99588.0,98900.0,-688.0,-0.69,1.052,WIN
2024-10-14,NMDC,198.0,1366,73.17,73.94,99950.0,101002.0,1052.0,1.05,-1.175,LOSS
2024-10-14,GRSE,467.0,57,1747.6,1698.55,99613.0,96817.0,-2796.0,-2.81,-1.175,LOSS
2024-10-14,COCHINSHIP,428.0,60,1660.9,1624.0,99654.0,97440.0,-2214.0,-2.22,-1.175,LOSS
2024-10-14,SWANCORP,134.0,175,571.0,558.0,99925.0,97650.0,-2275.0,-2.28,-1.175,LOSS
2024-10-14,RECLTD,387.0,185,540.0,542.0,99900.0,100270.0,370.0,0.37,-1.175,LOSS
2024-10-15,TITAGARH,195.0,88,1132.95,1148.0,99700.0,101024.0,1324.0,1.33,0.659,WIN
2024-10-15,BEML,187.0,53,1857.8,1860.0,98463.0,98580.0,117.0,0.12,0.659,WIN
2024-10-15,PGEL,157.0,160,622.85,612.25,99656.0,97960.0,-1696.0,-1.7,0.659,WIN
2024-10-15,PAYTM,519.0,138,721.4,729.0,99553.0,100602.0,1049.0,1.05,0.659,WIN
2024-10-15,HINDPETRO,258.0,247,403.45,413.5,99652.0,102134.0,2482.0,2.49,0.659,WIN
2024-10-16,TITAGARH,195.0,87,1148.5,1143.25,99920.0,99463.0,-457.0,-0.46,0.999,WIN
2024-10-16,BEML,187.0,53,1885.0,1971.4,99905.0,104484.0,4579.0,4.58,0.999,WIN
2024-10-16,PAYTM,519.0,137,729.0,731.55,99873.0,100222.0,349.0,0.35,0.999,WIN
2024-10-16,MOTILALOFS,140.0,110,907.05,909.5,99776.0,100045.0,270.0,0.27,0.999,WIN
2024-10-16,TEJASNET,183.0,83,1193.05,1195.95,99023.0,99264.0,241.0,0.24,0.999,WIN
2024-10-17,TITAGARH,195.0,87,1137.75,1172.2,98984.0,101981.0,2997.0,3.03,0.951,WIN
2024-10-17,PGEL,157.0,164,606.5,614.4,99466.0,100762.0,1296.0,1.3,0.951,WIN
2024-10-17,PAYTM,519.0,137,726.05,723.75,99469.0,99154.0,-315.0,-0.32,0.951,WIN
2024-10-17,BEML,187.0,51,1942.5,1958.4,99068.0,99878.0,811.0,0.82,0.951,WIN
2024-10-17,MOTILALOFS,140.0,103,962.0,961.3,99086.0,99014.0,-72.0,-0.07,0.951,WIN
2024-10-18,TITAGARH,195.0,85,1170.05,1157.55,99454.0,98392.0,-1062.0,-1.07,0.97,WIN
2024-10-18,BEML,187.0,51,1955.0,1983.8,99705.0,101174.0,1469.0,1.47,0.97,WIN
2024-10-18,MOTILALOFS,140.0,107,932.9,938.5,99820.0,100420.0,599.0,0.6,0.97,WIN
2024-10-18,PAYTM,519.0,144,690.15,693.8,99382.0,99907.0,526.0,0.53,0.97,WIN
2024-10-18,PGEL,157.0,169,591.7,611.25,99997.0,103301.0,3304.0,3.3,0.97,WIN
2024-10-21,BEML,187.0,49,2032.5,2020.0,99592.0,98980.0,-612.0,-0.62,-3.309,LOSS
2024-10-21,TITAGARH,195.0,83,1197.0,1143.0,99351.0,94869.0,-4482.0,-4.51,-3.309,LOSS
2024-10-21,MOTILALOFS,140.0,97,1021.95,962.95,99129.0,93406.0,-5723.0,-5.77,-3.309,LOSS
2024-10-21,PAYTM,519.0,137,725.0,725.25,99325.0,99359.0,34.0,0.03,-3.309,LOSS
2024-10-21,PGEL,157.0,161,620.0,584.8,99820.0,94153.0,-5667.0,-5.68,-3.309,LOSS
2024-10-22,SONACOMS,127.0,156,639.0,634.0,99684.0,98904.0,-780.0,-0.78,-2.544,LOSS
2024-10-22,COFORGE,399.0,73,1366.0,1361.5,99718.0,99390.0,-328.0,-0.33,-2.544,LOSS
2024-10-22,RPOWER,189.0,2477,40.36,38.43,99972.0,95191.0,-4781.0,-4.78,-2.544,LOSS
2024-10-22,PERSISTENT,301.0,19,5252.0,5181.65,99788.0,98451.0,-1337.0,-1.34,-2.544,LOSS
2024-10-22,IDBI,118.0,1221,81.88,77.4,99975.0,94505.0,-5470.0,-5.47,-2.544,LOSS
2024-10-23,SONACOMS,127.0,158,630.15,644.5,99564.0,101831.0,2267.0,2.28,2.245,WIN
2024-10-23,RPOWER,189.0,2680,37.3,38.35,99964.0,102778.0,2814.0,2.82,2.245,WIN
2024-10-23,COFORGE,399.0,71,1390.0,1445.0,98690.0,102595.0,3905.0,3.96,2.245,WIN
2024-10-23,PERSISTENT,301.0,19,5209.3,5307.65,98977.0,100845.0,1869.0,1.89,2.245,WIN
2024-10-23,IDBI,118.0,1285,77.82,78.06,99999.0,100307.0,308.0,0.31,2.245,WIN
2024-10-24,SONACOMS,127.0,150,664.0,686.05,99600.0,102908.0,3308.0,3.32,1.175,WIN
2024-10-24,RPOWER,189.0,2434,41.08,41.2,99989.0,100281.0,292.0,0.29,1.175,WIN
2024-10-24,COFORGE,399.0,66,1507.0,1522.0,99462.0,100452.0,990.0,1.0,1.175,WIN
2024-10-24,PERSISTENT,301.0,17,5693.45,5652.05,96789.0,96085.0,-704.0,-0.73,1.175,WIN
2024-10-24,MFSL,120.0,79,1259.2,1283.7,99477.0,101412.0,1936.0,1.95,1.175,WIN
2024-10-25,RPOWER,189.0,2298,43.5,43.18,99963.0,99228.0,-735.0,-0.74,-1.458,LOSS
2024-10-25,SONACOMS,127.0,137,727.5,697.25,99668.0,95523.0,-4144.0,-4.16,-1.458,LOSS
2024-10-25,COFORGE,399.0,65,1537.0,1546.0,99905.0,100490.0,585.0,0.59,-1.458,LOSS
2024-10-25,PERSISTENT,301.0,17,5748.2,5651.1,97719.0,96069.0,-1651.0,-1.69,-1.458,LOSS
2024-10-25,MFSL,120.0,77,1287.8,1271.0,99161.0,97867.0,-1294.0,-1.3,-1.458,LOSS
2024-10-28,RPOWER,189.0,2314,43.2,41.8,99965.0,96725.0,-3240.0,-3.24,-1.266,LOSS
2024-10-28,PERSISTENT,301.0,17,5655.0,5667.0,96135.0,96339.0,204.0,0.21,-1.266,LOSS
2024-10-28,IDBI,118.0,1204,83.0,81.3,99932.0,97885.0,-2047.0,-2.05,-1.266,LOSS
2024-10-28,COFORGE,399.0,64,1543.0,1543.0,98752.0,98752.0,0.0,0.0,-1.266,LOSS
2024-10-28,SONACOMS,127.0,143,699.25,691.0,99993.0,98813.0,-1180.0,-1.18,-1.266,LOSS
2024-10-29,IFCI,128.0,1883,53.1,53.55,99987.0,100835.0,847.0,0.85,0.849,WIN
2024-10-29,NBCC,200.0,1055,94.7,94.62,99908.0,99824.0,-84.0,-0.08,0.849,WIN
2024-10-29,PHOENIXLTD,121.0,68,1460.95,1477.85,99345.0,100494.0,1149.0,1.16,0.849,WIN
2024-10-29,HUDCO,217.0,489,204.18,205.61,99844.0,100543.0,699.0,0.7,0.849,WIN
2024-10-29,MAHABANK,103.0,2007,49.81,50.62,99969.0,101594.0,1626.0,1.63,0.849,WIN
2024-10-30,NBCC,200.0,1068,93.55,94.39,99911.0,100809.0,897.0,0.9,1.061,WIN
2024-10-30,IFCI,128.0,1870,53.45,53.5,99952.0,100045.0,94.0,0.09,1.061,WIN
2024-10-30,PHOENIXLTD,121.0,65,1520.0,1501.75,98800.0,97614.0,-1186.0,-1.2,1.061,WIN
2024-10-30,RVNL,546.0,227,440.0,445.2,99880.0,101060.0,1180.0,1.18,1.061,WIN
2024-10-30,FORCEMOT,135.0,13,7224.0,7550.15,93912.0,98152.0,4240.0,4.51,1.061,WIN
2024-10-31,IFCI,128.0,1740,57.45,57.7,99963.0,100398.0,435.0,0.44,0.466,WIN
2024-10-31,NBCC,200.0,1033,96.8,97.2,99994.0,100408.0,413.0,0.41,0.466,WIN
2024-10-31,CIPLA,254.0,64,1560.05,1553.0,99843.0,99392.0,-451.0,-0.45,0.466,WIN
2024-10-31,BHEL,389.0,422,236.5,239.0,99803.0,100858.0,1055.0,1.06,0.466,WIN
2024-10-31,COCHINSHIP,428.0,67,1486.95,1500.0,99626.0,100500.0,874.0,0.88,0.466,WIN
2024-11-04,NBCC,200.0,992,100.8,97.57,99994.0,96789.0,-3204.0,-3.2,-4.277,LOSS
2024-11-04,BHEL,389.0,411,242.95,233.15,99852.0,95825.0,-4028.0,-4.03,-4.277,LOSS
2024-11-04,MANAPPURAM,170.0,626,159.64,153.19,99935.0,95897.0,-4038.0,-4.04,-4.277,LOSS
2024-11-04,IDEA,520.0,11778,8.49,7.88,99995.0,92811.0,-7185.0,-7.18,-4.277,LOSS
2024-11-04,IFCI,128.0,1697,58.92,57.2,99987.0,97068.0,-2919.0,-2.92,-4.277,LOSS
2024-11-05,ITI,155.0,450,221.85,224.78,99832.0,101151.0,1318.0,1.32,1.085,WIN
2024-11-05,INDHOTEL,242.0,150,665.9,668.05,99885.0,100208.0,322.0,0.32,1.085,WIN
2024-11-05,PAGEIND,109.0,2,42756.0,43189.95,85512.0,86380.0,868.0,1.01,1.085,WIN
2024-11-05,DIXON,679.0,6,14364.0,14325.6,86184.0,85954.0,-230.0,-0.27,1.085,WIN
2024-11-05,PAYTM,519.0,133,751.0,772.3,99883.0,102716.0,2833.0,2.84,1.085,WIN
2024-11-06,INDHOTEL,242.0,149,669.0,672.8,99681.0,100247.0,566.0,0.57,1.125,WIN
2024-11-06,ITI,155.0,444,224.8,228.42,99811.0,101418.0,1607.0,1.61,1.125,WIN
2024-11-06,PAGEIND,109.0,2,43399.0,43863.3,86798.0,87727.0,929.0,1.07,1.125,WIN
2024-11-06,DIXON,679.0,6,14500.15,14622.05,87001.0,87732.0,731.0,0.84,1.125,WIN
2024-11-06,PGEL,157.0,158,630.0,639.4,99540.0,101025.0,1485.0,1.49,1.125,WIN
2024-11-07,INDHOTEL,242.0,144,690.15,686.3,99382.0,98827.0,-554.0,-0.56,1.018,WIN
2024-11-07,ITI,155.0,424,235.5,243.95,99852.0,103435.0,3583.0,3.59,1.018,WIN
2024-11-07,PAGEIND,109.0,2,44400.0,44183.35,88800.0,88367.0,-433.0,-0.49,1.018,WIN
2024-11-07,MOTILALOFS,140.0,105,947.45,966.0,99482.0,101430.0,1948.0,1.96,1.018,WIN
2024-11-07,PAYTM,519.0,125,799.9,803.25,99988.0,100406.0,419.0,0.42,1.018,WIN
2024-11-08,INDHOTEL,242.0,140,710.0,718.5,99400.0,100590.0,1190.0,1.2,1.195,WIN
2024-11-08,MOTILALOFS,140.0,106,942.0,934.5,99852.0,99057.0,-795.0,-0.8,1.195,WIN
2024-11-08,PAYTM,519.0,125,796.0,796.5,99500.0,99562.0,62.0,0.06,1.195,WIN
2024-11-08,PGEL,157.0,149,670.05,673.35,99837.0,100329.0,492.0,0.49,1.195,WIN
2024-11-08,ITI,155.0,365,273.95,287.67,99992.0,105000.0,5008.0,5.01,1.195,WIN
2024-11-11,INDHOTEL,242.0,169,737.95,738.65,124714.0,124832.0,118.0,0.09,1.222,WIN
2024-11-11,ITI,155.0,417,299.64,314.06,124950.0,130963.0,6013.0,4.81,1.222,WIN
2024-11-11,KALYANKJIL,371.0,180,692.05,690.8,124569.0,124344.0,-225.0,-0.18,1.222,WIN
2024-11-11,PAYTM,519.0,147,848.0,849.3,124656.0,124847.0,191.0,0.15,1.222,WIN
2024-11-12,ETERNAL,1305.0,961,259.95,258.0,249812.0,247938.0,-1874.0,-0.75,-1.095,LOSS
2024-11-12,EICHERMOT,308.0,52,4788.0,4719.0,248976.0,245388.0,-3588.0,-1.44,-1.095,LOSS
2024-11-13,ETERNAL,1305.0,968,258.08,259.2,249821.0,250906.0,1084.0,0.43,-0.858,LOSS
2024-11-13,EICHERMOT,308.0,53,4700.0,4598.8,249100.0,243736.0,-5364.0,-2.15,-0.858,LOSS
2024-11-14,ETERNAL,1305.0,956,261.5,265.0,249994.0,253340.0,3346.0,1.34,2.349,WIN
2024-11-14,EICHERMOT,308.0,52,4725.45,4885.0,245723.0,254020.0,8297.0,3.38,2.349,WIN
2024-11-18,ETERNAL,1305.0,911,274.3,270.17,249887.0,246125.0,-3762.0,-1.51,-0.815,LOSS
2024-11-18,EICHERMOT,308.0,51,4879.95,4874.0,248877.0,248574.0,-303.0,-0.12,-0.815,LOSS
2024-11-19,SUZLON,422.0,1652,60.5,60.47,99946.0,99896.0,-50.0,-0.05,1.001,WIN
2024-11-19,PHOENIXLTD,121.0,68,1463.4,1467.8,99511.0,99810.0,299.0,0.3,1.001,WIN
2024-11-19,SWANCORP,134.0,181,550.9,550.2,99713.0,99586.0,-127.0,-0.13,1.001,WIN
2024-11-19,PAYTM,519.0,127,787.0,801.3,99949.0,101765.0,1816.0,1.82,1.001,WIN
2024-11-19,SAMMAANCAP,187.0,698,143.11,147.49,99891.0,102948.0,3057.0,3.06,1.001,WIN
2024-11-21,SWANCORP,134.0,187,534.0,536.15,99858.0,100260.0,402.0,0.4,1.302,WIN
2024-11-21,SUZLON,422.0,1564,63.9,65.33,99940.0,102176.0,2237.0,2.24,1.302,WIN
2024-11-21,PHOENIXLTD,121.0,68,1460.05,1487.4,99283.0,101143.0,1860.0,1.87,1.302,WIN
2024-11-21,PAYTM,519.0,121,823.7,829.55,99668.0,100376.0,708.0,0.71,1.302,WIN
2024-11-21,SAMMAANCAP,187.0,671,148.89,150.81,99905.0,101194.0,1288.0,1.29,1.302,WIN
2024-11-22,SWANCORP,134.0,188,531.15,533.8,99856.0,100354.0,498.0,0.5,1.047,WIN
2024-11-22,SUZLON,422.0,1497,66.8,68.19,100000.0,102080.0,2081.0,2.08,1.047,WIN
2024-11-22,PHOENIXLTD,121.0,65,1525.0,1526.3,99125.0,99210.0,84.0,0.09,1.047,WIN
2024-11-22,SAMMAANCAP,187.0,619,161.4,160.1,99907.0,99102.0,-805.0,-0.81,1.047,WIN
2024-11-22,PAYTM,519.0,118,846.0,874.5,99828.0,103191.0,3363.0,3.37,1.047,WIN
2024-11-25,SUZLON,422.0,1492,67.0,64.46,99964.0,96174.0,-3790.0,-3.79,-0.584,LOSS
2024-11-25,SWANCORP,134.0,163,610.0,599.0,99430.0,97637.0,-1793.0,-1.8,-0.584,LOSS
2024-11-25,GVT&D,149.0,52,1918.0,1900.0,99736.0,98800.0,-936.0,-0.94,-0.584,LOSS
2024-11-25,PHOENIXLTD,121.0,60,1649.05,1682.0,98943.0,100920.0,1977.0,2.0,-0.584,LOSS
2024-11-25,SAMMAANCAP,187.0,629,158.9,161.5,99948.0,101584.0,1635.0,1.64,-0.584,LOSS
2024-11-26,IDEA,520.0,13054,7.66,7.85,99994.0,102474.0,2480.0,2.48,1.245,WIN
2024-11-26,ADANIENSOL,258.0,156,637.75,628.7,99489.0,98077.0,-1412.0,-1.42,1.245,WIN
2024-11-26,ADANIGREEN,386.0,103,968.8,959.45,99786.0,98823.0,-963.0,-0.97,1.245,WIN
2024-11-26,RPOWER,189.0,2890,34.6,35.07,99994.0,101352.0,1358.0,1.36,1.245,WIN
2024-11-26,GRSE,467.0,68,1449.7,1519.3,98580.0,103312.0,4733.0,4.8,1.245,WIN
2024-11-27,ADANIENSOL,258.0,166,601.1,622.05,99783.0,103260.0,3478.0,3.49,1.628,WIN
2024-11-27,ADANIGREEN,386.0,112,890.0,923.0,99680.0,103376.0,3696.0,3.71,1.628,WIN
2024-11-27,ADANIENT,469.0,47,2113.5,2130.2,99334.0,100119.0,785.0,0.79,1.628,WIN
2024-11-27,IDEA,520.0,12953,7.72,7.58,99997.0,98184.0,-1813.0,-1.81,1.628,WIN
2024-11-27,ATGL,148.0,172,580.05,591.5,99769.0,101738.0,1969.0,1.97,1.628,WIN
2024-11-28,ADANIGREEN,386.0,98,1020.0,1067.15,99960.0,104581.0,4621.0,4.62,2.824,WIN
2024-11-28,ADANIENT,469.0,42,2365.5,2378.8,99351.0,99910.0,559.0,0.56,2.824,WIN
2024-11-28,ADANIENSOL,258.0,144,689.9,718.35,99346.0,103442.0,4097.0,4.12,2.824,WIN
2024-11-28,ADANIPOWER,510.0,935,106.9,110.15,99952.0,102990.0,3039.0,3.04,2.824,WIN
2024-11-28,BDL,293.0,88,1127.4,1147.2,99211.0,100954.0,1742.0,1.76,2.824,WIN
2024-11-29,ADANIGREEN,386.0,87,1149.0,1185.45,99963.0,103134.0,3171.0,3.17,1.842,WIN
2024-11-29,ADANIENT,469.0,41,2388.9,2387.2,97945.0,97875.0,-70.0,-0.07,1.842,WIN
2024-11-29,ADANIENSOL,258.0,133,748.0,780.5,99484.0,103806.0,4322.0,4.34,1.842,WIN
2024-11-29,ADANIPOWER,510.0,891,112.2,114.55,99970.0,102064.0,2094.0,2.09,1.842,WIN
2024-11-29,IDEA,520.0,11820,8.46,8.43,99997.0,99643.0,-355.0,-0.35,1.842,WIN
2024-12-02,ADANIENSOL,258.0,118,844.9,847.0,99698.0,99946.0,248.0,0.25,1.078,WIN
2024-12-02,ADANIENT,469.0,41,2415.3,2409.3,99027.0,98781.0,-246.0,-0.25,1.078,WIN
2024-12-02,ADANIGREEN,386.0,73,1360.55,1429.1,99320.0,104324.0,5004.0,5.04,1.078,WIN
2024-12-02,ADANIPOWER,510.0,897,111.4,112.8,99926.0,101182.0,1256.0,1.26,1.078,WIN
2024-12-02,BDL,293.0,87,1147.95,1137.65,99872.0,98976.0,-896.0,-0.9,1.078,WIN
2024-12-03,IGL,106.0,578,173.0,175.0,99994.0,101150.0,1156.0,1.16,1.015,WIN
2024-12-03,TATAELXSI,152.0,14,6750.05,6835.5,94501.0,95697.0,1196.0,1.27,1.015,WIN
2024-12-03,PNBHOUSING,160.0,113,884.0,883.15,99892.0,99796.0,-96.0,-0.1,1.015,WIN
2024-12-03,RBLBANK,214.0,641,156.0,157.74,99996.0,101111.0,1115.0,1.12,1.015,WIN
2024-12-03,KPITTECH,154.0,72,1374.85,1397.6,98989.0,100627.0,1638.0,1.65,1.015,WIN
2024-12-04,IGL,106.0,554,180.5,179.4,99997.0,99388.0,-609.0,-0.61,1.03,WIN
2024-12-04,RBLBANK,214.0,609,164.0,168.96,99876.0,102897.0,3021.0,3.02,1.03,WIN
2024-12-04,PNBHOUSING,160.0,111,899.0,910.5,99789.0,101066.0,1276.0,1.28,1.03,WIN
2024-12-04,RPOWER,189.0,2433,41.09,41.09,99972.0,99972.0,0.0,0.0,1.03,WIN
2024-12-04,BLUESTARCO,105.0,53,1877.0,1904.45,99481.0,100936.0,1455.0,1.46,1.03,WIN
2024-12-05,IGL,106.0,668,187.0,189.0,124916.0,126252.0,1336.0,1.07,0.975,WIN
2024-12-05,INOXWIND,161.0,620,201.58,201.6,124980.0,124992.0,12.0,0.01,0.975,WIN
2024-12-05,BANKINDIA,123.0,1091,114.54,115.07,124963.0,125541.0,578.0,0.46,0.975,WIN
2024-12-05,MCX,486.0,98,1266.0,1296.0,124068.0,127008.0,2940.0,2.37,0.975,WIN
2024-12-06,IGL,106.0,645,193.5,192.6,124808.0,124227.0,-580.0,-0.47,0.98,WIN
2024-12-06,INOXWIND,161.0,620,201.31,202.39,124812.0,125482.0,670.0,0.54,0.98,WIN
2024-12-06,PGEL,157.0,158,791.05,802.8,124986.0,126842.0,1856.0,1.49,0.98,WIN
2024-12-06,ITI,155.0,437,286.0,292.75,124982.0,127932.0,2950.0,2.36,0.98,WIN
2024-12-09,IGL,106.0,645,193.5,193.3,124808.0,124679.0,-129.0,-0.1,-0.865,LOSS
2024-12-09,INOXWIND,161.0,609,205.18,205.23,124955.0,124985.0,30.0,0.02,-0.865,LOSS
2024-12-09,ZEEL,158.0,889,140.53,137.96,124931.0,122646.0,-2285.0,-1.83,-0.865,LOSS
2024-12-09,RBLBANK,214.0,718,174.0,171.3,124932.0,122993.0,-1939.0,-1.55,-0.865,LOSS
2024-12-10,PGEL,157.0,144,864.5,850.0,124488.0,122400.0,-2088.0,-1.68,-0.295,LOSS
2024-12-10,POWERINDIA,235.0,9,12596.8,12475.05,113371.0,112275.0,-1096.0,-0.97,-0.295,LOSS
2024-12-10,BLS,138.0,277,449.9,455.1,124622.0,126063.0,1440.0,1.16,-0.295,LOSS
2024-12-10,SWANCORP,134.0,175,710.35,712.1,124311.0,124618.0,306.0,0.25,-0.295,LOSS
2024-12-11,PGEL,157.0,116,860.0,862.5,99760.0,100050.0,290.0,0.29,1.181,WIN
2024-12-11,TITAGARH,195.0,80,1241.1,1269.7,99288.0,101576.0,2288.0,2.3,1.181,WIN
2024-12-11,JWL,138.0,200,498.7,499.65,99740.0,99930.0,190.0,0.19,1.181,WIN
2024-12-11,SWANCORP,134.0,139,719.0,742.2,99941.0,103166.0,3225.0,3.23,1.181,WIN
2024-12-11,POWERINDIA,235.0,7,12580.0,12545.0,88060.0,87815.0,-245.0,-0.28,1.181,WIN
2024-12-12,PGEL,157.0,147,847.0,841.8,124509.0,123745.0,-764.0,-0.61,1.142,WIN
2024-12-12,TITAGARH,195.0,94,1324.8,1352.7,124531.0,127154.0,2623.0,2.11,1.142,WIN
2024-12-12,JWL,138.0,219,570.0,586.9,124830.0,128531.0,3701.0,2.96,1.142,WIN
2024-12-12,BLS,138.0,277,450.8,451.3,124872.0,125010.0,138.0,0.11,1.142,WIN
2024-12-13,TITAGARH,195.0,94,1323.05,1310.0,124367.0,123140.0,-1227.0,-0.99,1.255,WIN
2024-12-13,PGEL,157.0,146,852.55,884.0,124472.0,129064.0,4592.0,3.69,1.255,WIN
2024-12-13,BLS,138.0,262,475.5,472.3,124581.0,123743.0,-838.0,-0.67,1.255,WIN
2024-12-13,RPOWER,189.0,2682,46.6,47.99,124981.0,128709.0,3728.0,2.98,1.255,WIN
2024-12-16,PGEL,157.0,133,933.0,951.85,124089.0,126596.0,2507.0,2.02,1.038,WIN
2024-12-16,TITAGARH,195.0,95,1308.6,1309.0,124317.0,124355.0,38.0,0.03,1.038,WIN
2024-12-16,RPOWER,189.0,2620,47.7,47.15,124974.0,123533.0,-1441.0,-1.15,1.038,WIN
2024-12-16,BLS,138.0,266,469.8,485.1,124967.0,129037.0,4070.0,3.26,1.038,WIN
2024-12-17,ANANTRAJ,160.0,315,793.6,808.7,249984.0,254740.0,4756.0,1.9,1.129,WIN
2024-12-17,KFINTECH,137.0,200,1249.9,1254.35,249980.0,250870.0,890.0,0.36,1.129,WIN
2024-12-18,KFINTECH,137.0,201,1243.0,1264.9,249843.0,254245.0,4402.0,1.76,1.139,WIN
2024-12-18,ANANTRAJ,160.0,310,805.0,809.15,249550.0,250836.0,1286.0,0.52,1.139,WIN
2024-12-19,ANANTRAJ,160.0,320,780.0,783.6,249600.0,250752.0,1152.0,0.46,1.801,WIN
2024-12-19,KFINTECH,137.0,191,1302.1,1343.05,248701.0,256523.0,7821.0,3.14,1.801,WIN
2024-12-20,ANANTRAJ,160.0,196,850.0,856.5,166600.0,167874.0,1274.0,0.76,0.988,WIN
2024-12-20,KFINTECH,137.0,118,1405.0,1428.1,165790.0,168516.0,2726.0,1.64,0.988,WIN
2024-12-20,GVT&D,149.0,77,2158.0,2170.0,166166.0,167090.0,924.0,0.56,0.988,WIN
2024-12-23,KFINTECH,137.0,116,1435.0,1411.35,166460.0,163717.0,-2743.0,-1.65,-2.122,LOSS
2024-12-23,ANANTRAJ,160.0,194,858.85,831.6,166617.0,161330.0,-5286.0,-3.17,-2.122,LOSS
2024-12-23,DRREDDY,252.0,122,1362.0,1341.0,166164.0,163602.0,-2562.0,-1.54,-2.122,LOSS
2024-12-24,GRSE,467.0,79,1571.8,1562.95,124172.0,123473.0,-699.0,-0.56,1.156,WIN
2024-12-24,PGEL,157.0,126,988.0,998.2,124488.0,125773.0,1285.0,1.03,1.156,WIN
2024-12-24,AMBER,297.0,18,6829.75,7030.05,122936.0,126541.0,3605.0,2.93,1.156,WIN
2024-12-24,POWERINDIA,235.0,9,13589.6,13758.0,122306.0,123822.0,1516.0,1.24,1.156,WIN
2024-12-26,GRSE,467.0,79,1569.8,1583.1,124014.0,125065.0,1051.0,0.85,1.022,WIN
2024-12-26,PGEL,157.0,128,975.0,965.85,124800.0,123629.0,-1171.0,-0.94,1.022,WIN
2024-12-26,POWERINDIA,235.0,8,14005.0,14419.0,112040.0,115352.0,3312.0,2.96,1.022,WIN
