config_id,signal_date,entry_date,n_positions,symbols,avg_rank,max_rank,avg_score,avg_lift,avg_n_fires,n_premium,n_gold,n_normal_context,regime_mode
v3_rank12_premium_gold_top10,2025-02-28,2025-03-03,10,"PATANJALI,HOMEFIRST,CRAFTSMAN,FIVESTAR,CARTRADE,CHOLAHLDNG,COHANCE,ABREL,PGEL,JBCHEPHARM",5.5,10,1223.1504,14.54601,84.3,3,7,9,risk_off
v3_rank12_premium_gold_top10,2025-03-03,2025-03-04,10,"SHYAMMETL,NAVA,DCMSHRIRAM,CAPLIPOINT,NEULANDLAB,DEEPAKFERT,VIJAYA,JYOTICNC,INDIACEM,JUBLINGREA",5.5,10,1788.9127,18.05688,99.1,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-04,2025-03-05,10,"NAVA,NEULANDLAB,DCMSHRIRAM,POLYMED,DEEPAKFERT,TARIL,TRITURBINE,PCBL,SHYAMMETL,LLOYDSME",5.5,10,1737.2702999999997,18.04557,96.3,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-05,2025-03-06,10,"NEULANDLAB,DEEPAKFERT,NAVA,JYOTICNC,GPIL,JUBLINGREA,TARIL,GRAVITA,POLYMED,DATAPATTNS",5.5,10,1762.9270000000001,17.973270000000003,98.1,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-06,2025-03-07,10,"TARIL,TRITURBINE,GRAVITA,CAPLIPOINT,JUBLINGREA,PARADEEP,ANANTRAJ,NEULANDLAB,DATAPATTNS,HSCL",5.5,10,1742.6634000000001,17.85608,97.6,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-07,2025-03-10,10,"GRAVITA,NEULANDLAB,CAPLIPOINT,TITAGARH,ECLERX,LTFOODS,TARIL,ELECON,HBLENGINE,HSCL",5.5,10,1610.0642,16.94546,95.0,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-10,2025-03-11,10,"GODFRYPHLP,KIMS,SARDAEN,AAVAS,CHENNPETRO,ADANIGREEN,JYOTICNC,GRAPHITE,TATACOMM,MRPL",5.5,10,1309.8333,15.129809999999997,86.4,4,6,10,risk_off
v3_rank12_premium_gold_top10,2025-03-11,2025-03-12,10,"KIMS,GODFRYPHLP,SARDAEN,JYOTICNC,CHENNPETRO,AAVAS,ADANIGREEN,MRPL,GRAPHITE,KALYANKJIL",5.5,10,1291.8644,14.72942,87.5,3,7,10,risk_off
v3_rank12_premium_gold_top10,2025-03-12,2025-03-13,10,"GODFRYPHLP,SARDAEN,JYOTICNC,KIMS,CHENNPETRO,MRPL,ADANIGREEN,AAVAS,GRAPHITE,TATACOMM",5.5,10,1249.9973,14.626619999999999,85.0,3,7,9,risk_off
v3_rank12_premium_gold_top10,2025-03-13,2025-03-17,10,"CHENNPETRO,KIMS,SARDAEN,GODFRYPHLP,JYOTICNC,AAVAS,ADANIGREEN,MRPL,TATACOMM,GRAPHITE",5.5,10,1229.8696,14.54928,84.2,5,5,9,risk_off
v3_rank12_premium_gold_top10,2025-03-17,2025-03-18,10,"TARIL,BSE,BLS,KFINTECH,NUVAMA,MAXHEALTH,JPPOWER,TEJASNET,NIACL,RPOWER",5.5,10,1797.914,18.10802,99.3,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-03-18,2025-03-19,10,"RPOWER,POLICYBZR,TEJASNET,RHIM,MFSL,BSE,KFINTECH,NUVAMA,LODHA,ANGELONE",5.5,10,1679.9169000000002,17.98717,93.4,10,0,10,risk_on
v3_rank12_premium_gold_top10,2025-03-19,2025-03-20,10,"JMFINANCIL,TEJASNET,MFSL,BLS,OLECTRA,MRPL,MANKIND,ABREL,NUVOCO,RAILTEL",5.5,10,1628.7094,17.701620000000002,92.0,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-03-20,2025-03-21,10,"NUVOCO,JMFINANCIL,TEJASNET,PCBL,RAILTEL,RPOWER,BSE,MANKIND,MFSL,FSL",5.5,10,1544.4796999999999,17.475209999999997,88.4,10,0,10,risk_on
v3_rank12_premium_gold_top10,2025-03-21,2025-03-24,10,"JMFINANCIL,MFSL,NUVOCO,FSL,ELECON,LODHA,KFINTECH,ANGELONE,BSE,ZOMATO",5.5,10,1430.3472,16.75401,85.4,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-03-24,2025-03-25,10,"BSE,ASTERDM,RPOWER,ZFCVINDIA,CUB,BEML,NAVA,FORTIS,PTCIL,ADANIENSOL",5.5,10,1357.0459999999998,15.998410000000002,84.9,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-03-25,2025-03-26,10,"RPOWER,ASTERDM,BSE,BEML,CUB,ZFCVINDIA,JSWDULUX,NAVA,FORTIS,PTCIL",5.5,10,1323.3157,16.47867,80.3,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-03-26,2025-03-27,10,"BSE,ASTERDM,BEML,RPOWER,CUB,ZFCVINDIA,NAVA,FORTIS,JSWDULUX,ERIS",5.5,10,1345.1223999999997,16.729930000000003,80.1,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-03-27,2025-03-28,10,"BSE,ASTERDM,CUB,BEML,FORTIS,NAVA,RPOWER,GALLANTT,ERIS,PTCIL",5.5,10,1483.3729,16.10754,92.4,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-03-28,2025-04-01,10,"CUB,ASTERDM,BEML,ERIS,RPOWER,BSE,PTCIL,FORTIS,NAVA,GALLANTT",5.5,10,1438.6255,15.698290000000004,92.0,8,2,2,risk_on
v3_rank12_premium_gold_top10,2025-04-01,2025-04-02,10,"VTL,GPIL,PARADEEP,BDL,PNBHOUSING,GMRAIRPORT,TATACONSUM,TRIDENT,GALLANTT,TEJASNET",5.5,10,1283.7196999999999,15.434460000000001,82.7,6,4,6,risk_on
v3_rank12_premium_gold_top10,2025-04-02,2025-04-03,10,"VTL,BDL,GPIL,PARADEEP,LINDEINDIA,TRIDENT,PNBHOUSING,GALLANTT,TATACONSUM,WHIRLPOOL",5.5,10,1242.7724999999998,15.14195,81.4,4,6,4,risk_on
v3_rank12_premium_gold_top10,2025-04-03,2025-04-04,10,"VTL,PARADEEP,BDL,GPIL,LINDEINDIA,PNBHOUSING,GALLANTT,TATACONSUM,TRIDENT,WHIRLPOOL",6.1,11,1188.9464,14.74312,80.1,4,6,3,risk_on
v3_rank12_premium_gold_top10,2025-04-04,2025-04-07,10,"GPIL,VTL,PARADEEP,BDL,PNBHOUSING,GALLANTT,TRIDENT,TATACONSUM,WHIRLPOOL,TEJASNET",6.2,12,1250.7881999999997,14.55839,85.3,4,6,4,neutral
v3_rank12_premium_gold_top10,2025-04-07,2025-04-08,10,"FSL,DIXON,SYRMA,CCL,JUBLINGREA,JMFINANCIL,LTFOODS,MEDANTA,CRAFTSMAN,AFFLE",5.5,10,1704.2912000000001,18.21124,93.6,10,0,1,risk_off
v3_rank12_premium_gold_top10,2025-04-08,2025-04-09,10,"JMFINANCIL,CCL,DIXON,LTFOODS,SYRMA,PIIND,MCX,FSL,KAYNES,NUVAMA",5.5,10,1616.5982999999999,18.289270000000002,88.4,10,0,7,risk_off
v3_rank12_premium_gold_top10,2025-04-09,2025-04-11,10,"PIIND,CCL,JUBLINGREA,NUVAMA,LTFOODS,FSL,ATUL,CRAFTSMAN,DEVYANI,SYRMA",5.5,10,1648.6719,18.27263,90.3,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-04-11,2025-04-15,10,"JUBLINGREA,CAPLIPOINT,MCX,SUZLON,LTFOODS,LLOYDSME,TEGA,ABSLAMC,KAYNES,FSL",5.5,10,1635.0791000000002,18.00875,90.8,10,0,5,neutral
v3_rank12_premium_gold_top10,2025-04-15,2025-04-16,10,"KFINTECH,JBMA,DOMS,ENGINERSIN,ANURAS,GMDCLTD,DELHIVERY,FACT,BLUEJET,POLYMED",5.5,10,1564.8914,16.380450000000003,95.5,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-04-16,2025-04-17,10,"DELHIVERY,KFINTECH,ANURAS,GMDCLTD,FACT,ENGINERSIN,JBMA,INDUSINDBK,DOMS,POLYMED",5.5,10,1457.0238000000002,15.79289,92.3,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-04-17,2025-04-21,10,"FACT,KFINTECH,ENGINERSIN,GMDCLTD,POLYMED,JBMA,ANURAS,DOMS,INDUSINDBK,DELHIVERY",5.5,10,1413.3464999999999,15.67429,90.2,10,0,4,risk_on
v3_rank12_premium_gold_top10,2025-04-21,2025-04-22,10,"APARINDS,ATUL,GODFRYPHLP,AUBANK,CHOICEIN,TATAELXSI,LALPATHLAB,IIFL,PERSISTENT,MPHASIS",5.5,10,1309.8718000000001,15.570440000000001,83.8,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-04-22,2025-04-23,10,"APARINDS,AUBANK,ATUL,REDINGTON,GODFRYPHLP,TATAELXSI,SPLPETRO,CHOICEIN,LALPATHLAB,PERSISTENT",5.5,10,1361.2934,15.667440000000003,86.5,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-04-23,2025-04-24,10,"APARINDS,GODFRYPHLP,ATUL,AUBANK,TATAELXSI,LALPATHLAB,HCLTECH,MPHASIS,CHOICEIN,REDINGTON",5.5,10,1304.1531,15.351770000000002,84.8,7,3,6,risk_on
v3_rank12_premium_gold_top10,2025-04-24,2025-04-25,10,"APARINDS,GODFRYPHLP,ATUL,HCLTECH,LALPATHLAB,MPHASIS,AUBANK,TATAELXSI,COFORGE,PERSISTENT",5.5,10,1278.3461,15.460680000000002,82.6,9,1,8,risk_on
v3_rank12_premium_gold_top10,2025-04-25,2025-04-28,10,"APARINDS,GODFRYPHLP,HCLTECH,TATAELXSI,ATUL,MPHASIS,AUBANK,OFSS,PERSISTENT,CHOICEIN",5.5,10,1264.7087,15.419659999999999,81.8,8,2,7,risk_on
v3_rank12_premium_gold_top10,2025-04-28,2025-04-29,10,"TIMKEN,TIINDIA,FORCEMOT,CEATLTD,INDIACEM,GRSE,MAZDOCK,MARUTI,HONASA,SCHAEFFLER",5.5,10,1323.5829999999999,15.962579999999999,82.8,9,1,10,risk_on
v3_rank12_premium_gold_top10,2025-04-29,2025-04-30,10,"TIMKEN,FORCEMOT,CEATLTD,TIINDIA,MARUTI,SCHAEFFLER,IGL,ACUTAAS,INDIACEM,SONATSOFTW",5.5,10,1226.7924,15.59983,78.3,8,2,9,risk_on
v3_rank12_premium_gold_top10,2025-04-30,2025-05-02,10,"TIMKEN,FORCEMOT,ELECON,TIINDIA,CEATLTD,INDIACEM,MARUTI,SONATSOFTW,ACUTAAS,IGL",5.5,10,1240.0081,15.47654,79.7,7,3,7,risk_on
v3_rank12_premium_gold_top10,2025-05-02,2025-05-05,10,"TIINDIA,TIMKEN,CEATLTD,INDIACEM,SONATSOFTW,ELECON,IGL,FORCEMOT,GRSE,MAZDOCK",5.5,10,1296.6048999999998,14.979309999999998,86.9,3,7,7,risk_on
v3_rank12_premium_gold_top10,2025-05-05,2025-05-06,10,"WELSPUNLIV,KPRMILL,CONCORDBIO,ENDURANCE,YESBANK,CCL,APARINDS,SPLPETRO,IIFL,TIMKEN",5.5,10,1537.3548,16.44673,93.1,8,2,9,risk_on
v3_rank12_premium_gold_top10,2025-05-06,2025-05-07,10,"WELSPUNLIV,YESBANK,KPRMILL,ENDURANCE,CONCORDBIO,APARINDS,IIFL,SPLPETRO,TIMKEN,CEMPRO",5.5,10,1569.4117,16.567010000000003,94.3,10,0,9,neutral
v3_rank12_premium_gold_top10,2025-05-07,2025-05-08,10,"CONCORDBIO,WELSPUNLIV,YESBANK,APARINDS,KPRMILL,ENDURANCE,SPLPETRO,IIFL,CRAFTSMAN,KAJARIACER",5.5,10,1501.155,15.88276,94.3,7,3,10,risk_on
v3_rank12_premium_gold_top10,2025-05-08,2025-05-09,10,"CONCORDBIO,YESBANK,WELSPUNLIV,SPLPETRO,ENDURANCE,KAJARIACER,APARINDS,KPRMILL,IIFL,CRAFTSMAN",5.5,10,1459.4138,15.67038,93.2,7,3,8,risk_off
v3_rank12_premium_gold_top10,2025-05-09,2025-05-12,10,"CONCORDBIO,APARINDS,YESBANK,WELSPUNLIV,KPRMILL,TIMKEN,ENDURANCE,KAJARIACER,ELECON,SPLPETRO",5.5,10,1386.0385999999999,15.14187,91.5,6,4,3,risk_off
v3_rank12_premium_gold_top10,2025-05-12,2025-05-13,10,"HBLENGINE,TITAGARH,KIRLOSENG,PTCIL,RVNL,IFCI,STARHEALTH,RITES,HFCL,RAILTEL",5.5,10,1801.8352,18.11068,99.5,10,0,4,risk_on
v3_rank12_premium_gold_top10,2025-05-13,2025-05-14,10,"KIRLOSENG,IRCON,PTCIL,RVNL,TITAGARH,GRSE,HBLENGINE,IFCI,BAJAJHLDNG,SCI",5.5,10,1753.6143,17.73667,98.9,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-05-14,2025-05-15,10,"KIRLOSENG,BAJAJHLDNG,KPIL,SCI,IFCI,IRCON,HFCL,RVNL,ANANTRAJ,KEC",5.5,10,1613.634,17.05274,94.6,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-05-15,2025-05-16,10,"IFCI,TITAGARH,JWL,HFCL,GRANULES,RVNL,IRFC,BAJAJHLDNG,STARHEALTH,SCI",5.5,10,1473.8419,16.503220000000002,89.3,10,0,10,risk_on
v3_rank12_premium_gold_top10,2025-05-16,2025-05-19,10,"HFCL,GRANULES,ZENTEC,TITAGARH,DATAPATTNS,RVNL,IFCI,PTCIL,JWL,BDL",5.5,10,1554.2797,16.28608,95.6,10,0,5,risk_on
v3_rank12_premium_gold_top10,2025-05-19,2025-05-20,10,"SOLARINDS,TTML,JKTYRE,HONASA,JUBLPHARMA,RPOWER,LTFOODS,GRSE,PFIZER,ERIS",5.5,10,1551.5374,16.436339999999998,94.4,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-05-20,2025-05-21,10,"TTML,RPOWER,HONASA,SOLARINDS,JKTYRE,LTFOODS,GRSE,JUBLPHARMA,SCI,ERIS",5.5,10,1697.9036,16.771250000000002,101.3,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-05-21,2025-05-22,10,"TBOTEK,RPOWER,HONASA,PTCIL,SOLARINDS,GRSE,JUBLPHARMA,SCI,TTML,CLEAN",5.5,10,1664.8907000000004,16.65673,99.9,10,0,8,risk_on
v3_rank12_premium_gold_top10,2025-05-22,2025-05-23,10,"TBOTEK,HONASA,RPOWER,GRSE,SOLARINDS,ERIS,PARADEEP,CLEAN,LTFOODS,TTML",5.5,10,1601.1692,16.28817,98.1,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-05-23,2025-05-26,10,"GRSE,TBOTEK,HONASA,SOLARINDS,ERIS,JKTYRE,SCI,IFCI,BDL,PARADEEP",5.5,10,1615.2286,15.765780000000001,102.5,10,0,3,risk_on
v3_rank12_premium_gold_top10,2025-05-26,2025-05-27,10,"CONCORDBIO,ITI,MMTC,POWERINDIA,WELCORP,ZENTEC,ENGINERSIN,FORCEMOT,TEGA,TECHNOE",5.5,10,1759.4518,17.479550000000003,100.8,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-05-27,2025-05-28,10,"CONCORDBIO,WELCORP,MMTC,ENGINERSIN,ZENTEC,TECHNOE,DEEPAKFERT,FORCEMOT,ITI,POWERINDIA",5.5,10,1692.8424,17.047850000000004,99.6,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-05-28,2025-05-29,10,"WELCORP,CONCORDBIO,ENGINERSIN,ZENTEC,SUZLON,FORCEMOT,MMTC,POWERINDIA,GRSE,WOCKPHARMA",5.5,10,1607.2372,16.237090000000002,99.3,10,0,5,risk_on
v3_rank12_premium_gold_top10,2025-05-29,2025-05-30,10,"CONCORDBIO,POWERINDIA,SUZLON,ZENTEC,GRSE,ENGINERSIN,FORCEMOT,MMTC,BDL,TEGA",5.5,10,1637.2814,16.0355,102.2,10,0,1,risk_on
v3_rank12_premium_gold_top10,2025-05-30,2025-06-02,10,"FORCEMOT,ZENTEC,CONCORDBIO,MMTC,GRSE,WELCORP,RPOWER,ITI,POWERINDIA,TEGA",5.5,10,1612.2653,15.8766,101.4,10,0,0,risk_on
v3_rank12_premium_gold_top10,2025-06-02,2025-06-03,10,"SWANCORP,COCHINSHIP,NEULANDLAB,FACT,BRIGADE,GODREJIND,ABREL,KFINTECH,GMDCLTD,SRF",5.5,10,1479.3133000000003,17.18612,86.0,10,0,5,risk_on
v3_rank12_premium_gold_top10,2025-06-03,2025-06-04,10,"SWANCORP,GODREJIND,ABREL,IRCON,KFINTECH,GMDCLTD,NEULANDLAB,COCHINSHIP,RAILTEL,RKFORGE",5.5,10,1516.8931000000002,16.59552,91.4,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-06-04,2025-06-05,10,"GODREJIND,SWANCORP,NEULANDLAB,ABREL,GMDCLTD,COCHINSHIP,KFINTECH,RKFORGE,BRIGADE,CDSL",5.5,10,1449.1531,16.5738,87.4,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-06-05,2025-06-06,10,"NEULANDLAB,GODREJIND,GMDCLTD,ABREL,COCHINSHIP,FIVESTAR,CDSL,KFINTECH,BSE,SWANCORP",5.5,10,1387.1819,16.339180000000002,84.9,10,0,5,risk_on
v3_rank12_premium_gold_top10,2025-06-06,2025-06-09,10,"COCHINSHIP,SWANCORP,BSE,KFINTECH,CDSL,NEULANDLAB,RAILTEL,SOBHA,PRESTIGE,GRSE",6.0,11,1433.164,15.66432,91.5,10,0,1,risk_on
v3_rank12_premium_gold_top10,2025-06-09,2025-06-10,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,RHIM,360ONE,SCI,OIL,BLUEJET,FORCEMOT,SONACOMS",5.5,10,1383.2941999999998,16.323620000000002,85.2,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-06-10,2025-06-11,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,SCI,RHIM,360ONE,FORCEMOT,BLUEJET,OIL,SONACOMS",5.5,10,1367.5106,16.23425,84.4,9,1,6,risk_on
v3_rank12_premium_gold_top10,2025-06-11,2025-06-12,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,SONACOMS,RHIM,OIL,WOCKPHARMA,BLUEJET",5.5,10,1306.7188999999998,15.939049999999998,82.5,8,2,6,risk_on
v3_rank12_premium_gold_top10,2025-06-12,2025-06-13,10,"ESCORTS,JUBLINGREA,SCI,360ONE,RHIM,FORCEMOT,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO",5.5,10,1422.1501,15.98864,89.8,7,3,6,risk_on
v3_rank12_premium_gold_top10,2025-06-13,2025-06-16,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,RHIM,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO",5.5,10,1404.8381000000002,15.354019999999997,92.2,7,3,4,neutral
v3_rank12_premium_gold_top10,2025-06-16,2025-06-17,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,ABCAPITAL,CRISIL,FORCEMOT,BSE,KFINTECH",5.5,10,1345.8186999999998,14.631220000000003,91.3,2,8,5,neutral
v3_rank12_premium_gold_top10,2025-06-17,2025-06-18,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,KFINTECH,CRISIL,FORCEMOT,ENDURANCE,ABCAPITAL",5.5,10,1328.8127000000002,14.64795,89.9,3,7,5,neutral
v3_rank12_premium_gold_top10,2025-06-18,2025-06-19,10,"GALLANTT,GRSE,BEML,CEMPRO,CRISIL,KFINTECH,GODREJIND,ENDURANCE,FORCEMOT,ABCAPITAL",5.6,11,1291.806,14.436090000000002,88.7,2,8,3,risk_off
v3_rank12_premium_gold_top10,2025-06-19,2025-06-20,10,"GALLANTT,GRSE,BEML,GODREJIND,KFINTECH,ENDURANCE,CRISIL,CEMPRO,DCMSHRIRAM,FORCEMOT",5.5,10,1304.1376000000002,14.46772,89.5,1,9,7,risk_off
v3_rank12_premium_gold_top10,2025-06-20,2025-06-23,10,"GRSE,GALLANTT,CEMPRO,BEML,ABCAPITAL,KFINTECH,GODREJIND,FORCEMOT,ENDURANCE,DCMSHRIRAM",5.5,10,1243.6413,14.00471,88.2,1,9,3,risk_off
v3_rank12_premium_gold_top10,2025-06-23,2025-06-24,10,"HSCL,IDEA,SAMMAANCAP,GABRIEL,ABBOTINDIA,NUVAMA,ATGL,WELSPUNLIV,GODFRYPHLP,GRAVITA",5.5,10,1474.2539000000002,17.56458,83.9,10,0,10,risk_off
v3_rank12_premium_gold_top10,2025-06-24,2025-06-25,10,"SAMMAANCAP,HSCL,ABBOTINDIA,GABRIEL,NUVAMA,GODFRYPHLP,GRAVITA,NH,IDEA,SHREECEM",5.5,10,1354.6612,17.45239,77.5,10,0,10,neutral
v3_rank12_premium_gold_top10,2025-06-25,2025-06-26,10,"HSCL,ABBOTINDIA,NUVAMA,GRAVITA,ATGL,GODFRYPHLP,LTFOODS,GABRIEL,IDEA,SHREECEM",5.5,10,1333.1353,17.06771,78.2,10,0,10,risk_on
v3_rank12_premium_gold_top10,2025-06-26,2025-06-27,10,"HSCL,ABBOTINDIA,JSWDULUX,REDINGTON,LTFOODS,IDEA,GABRIEL,NUVAMA,GODFRYPHLP,ATGL",5.5,10,1383.7269999999999,16.577199999999998,83.7,10,0,10,risk_on
v3_rank12_premium_gold_top10,2025-06-27,2025-06-30,10,"IDEA,ABBOTINDIA,JSWDULUX,SAMMAANCAP,GABRIEL,GRAVITA,ATGL,CEMPRO,HSCL,USHAMART",5.5,10,1238.518,15.738800000000001,78.8,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-06-30,2025-07-01,10,"CHENNPETRO,GABRIEL,BLUESTARCO,DCMSHRIRAM,ASAHIINDIA,COHANCE,LATENTVIEW,KPRMILL,TEGA,AMBER",5.5,10,1146.8305000000003,15.41356,74.0,6,4,10,risk_on
v3_rank12_premium_gold_top10,2025-07-01,2025-07-02,10,"DCMSHRIRAM,CHENNPETRO,COHANCE,GABRIEL,BLUESTARCO,ASAHIINDIA,KPRMILL,LATENTVIEW,TEGA,MOTILALOFS",5.5,10,1174.1168000000002,15.304660000000002,76.5,6,4,9,risk_on
v3_rank12_premium_gold_top10,2025-07-02,2025-07-03,10,"DCMSHRIRAM,CHENNPETRO,GABRIEL,BLUESTARCO,COHANCE,KPRMILL,ASAHIINDIA,LATENTVIEW,TEGA,HBLENGINE",5.5,10,1192.3660000000002,15.229410000000001,78.0,6,4,8,risk_on
v3_rank12_premium_gold_top10,2025-07-03,2025-07-04,10,"GABRIEL,CHENNPETRO,COHANCE,BLUESTARCO,KPRMILL,ASAHIINDIA,NATCOPHARM,LATENTVIEW,TEGA,HBLENGINE",5.6,11,1195.6658,14.82872,79.9,4,6,8,risk_on
v3_rank12_premium_gold_top10,2025-07-04,2025-07-07,10,"GABRIEL,BLUESTARCO,CHENNPETRO,KPRMILL,ASAHIINDIA,LATENTVIEW,COHANCE,NATCOPHARM,TEGA,HBLENGINE",5.5,10,1175.5878,14.78774,78.8,3,7,6,risk_on
v3_rank12_premium_gold_top10,2025-07-07,2025-07-08,10,"GLENMARK,FORCEMOT,LEMONTREE,GABRIEL,KIRLOSENG,CARTRADE,JPPOWER,SARDAEN,MEDANTA,NETWEB",5.5,10,1286.5522999999998,16.32945,78.6,10,0,6,risk_on
v3_rank12_premium_gold_top10,2025-07-08,2025-07-09,10,"GLENMARK,FORCEMOT,LEMONTREE,KIRLOSENG,GABRIEL,JPPOWER,NETWEB,CARTRADE,MEDANTA,SYRMA",5.5,10,1334.3377,16.38826,81.8,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-07-09,2025-07-10,10,"GLENMARK,LEMONTREE,FORCEMOT,GABRIEL,CARTRADE,KIRLOSENG,JPPOWER,NETWEB,MEDANTA,SARDAEN",5.5,10,1274.5791000000002,16.40143,77.6,9,1,7,risk_on
v3_rank12_premium_gold_top10,2025-07-10,2025-07-11,10,"FORCEMOT,GABRIEL,GLENMARK,LEMONTREE,KIRLOSENG,JPPOWER,CARTRADE,SYRMA,NETWEB,SARDAEN",5.5,10,1265.2571,15.65092,80.1,6,4,5,risk_on
v3_rank12_premium_gold_top10,2025-07-11,2025-07-14,10,"FORCEMOT,GABRIEL,GLENMARK,LEMONTREE,JPPOWER,CARTRADE,MANKIND,MEDANTA,KIRLOSENG,NETWEB",5.5,10,1225.5844,15.533269999999998,77.5,5,5,5,risk_on
v3_rank12_premium_gold_top10,2025-07-14,2025-07-15,10,"PATANJALI,THERMAX,SWANCORP,GMDCLTD,NUVOCO,TEGA,SUMICHEM,RRKABEL,CHOICEIN,NEULANDLAB",5.9,11,1109.2747999999997,16.74514,66.5,10,0,9,risk_on
v3_rank12_premium_gold_top10,2025-07-15,2025-07-16,10,"GMDCLTD,THERMAX,PATANJALI,NUVOCO,RRKABEL,SHYAMMETL,SWANCORP,ANANDRATHI,TEGA,SONACOMS",6.3,11,1009.2956,16.04144,62.9,10,0,7,risk_on
v3_rank12_premium_gold_top10,2025-07-16,2025-07-17,10,"GMDCLTD,THERMAX,NUVOCO,PATANJALI,BLUEJET,RRKABEL,AWL,SWANCORP,AADHARHFC,SONACOMS",6.3,11,966.8512999999999,15.806919999999996,60.9,9,1,9,risk_on
v3_rank12_premium_gold_top10,2025-07-17,2025-07-18,10,"GMDCLTD,NUVOCO,THERMAX,PATANJALI,SWANCORP,BLUEJET,RRKABEL,IDEA,TEGA,ANANDRATHI",5.5,10,1148.8615,15.745529999999999,73.4,10,0,5,risk_on
v3_rank12_premium_gold_top10,2025-07-18,2025-07-21,10,"THERMAX,SWANCORP,AADHARHFC,PATANJALI,ANANDRATHI,NUVOCO,TEGA,IDEA,GMDCLTD,SUMICHEM",5.5,10,1052.1324,15.25677,69.1,6,4,2,neutral
v3_rank12_premium_gold_top10,2025-07-21,2025-07-22,10,"ZOMATO,ETERNAL,OLECTRA,GRAVITA,AIIL,INDIACEM,HOMEFIRST,GALLANTT,PARADEEP,FORCEMOT",5.8,11,1079.0242000000003,15.167399999999997,71.7,5,5,8,risk_on
v3_rank12_premium_gold_top10,2025-07-22,2025-07-23,10,"OLECTRA,AIIL,GRAVITA,ZOMATO,ETERNAL,INDIACEM,HOMEFIRST,GALLANTT,FORCEMOT,PARADEEP",5.5,10,1073.8023000000003,14.75191,72.5,3,7,4,neutral
v3_rank12_premium_gold_top10,2025-07-23,2025-07-24,10,"OLECTRA,AIIL,GRAVITA,ETERNAL,ZOMATO,HOMEFIRST,INDIACEM,GALLANTT,FORCEMOT,COROMANDEL",5.7,11,1061.466,14.56102,72.8,5,5,6,neutral
v3_rank12_premium_gold_top10,2025-07-24,2025-07-25,10,"AIIL,OLECTRA,ZOMATO,INDIACEM,GRAVITA,ETERNAL,HOMEFIRST,GALLANTT,FORCEMOT,VIJAYA",5.5,10,998.0433000000003,14.392859999999999,68.3,2,8,5,neutral
v3_rank12_premium_gold_top10,2025-07-25,2025-07-28,10,"AIIL,ZOMATO,ETERNAL,OLECTRA,INDIACEM,GRAVITA,GALLANTT,HOMEFIRST,VIJAYA,FORCEMOT",5.5,10,1008.8704,14.334150000000003,69.7,3,7,5,risk_off
v3_rank12_premium_gold_top10,2025-07-28,2025-07-29,10,"ACUTAAS,GVT&D,KAYNES,NETWEB,ABDL,GALLANTT,SUMICHEM,DMART,SUZLON,AFFLE",5.5,10,1208.4177,16.744279999999996,71.8,10,0,9,risk_off
v3_rank12_premium_gold_top10,2025-07-29,2025-07-30,10,"ACUTAAS,KAYNES,GVT&D,GALLANTT,ABDL,SUMICHEM,NETWEB,EMAMILTD,DMART,RADICO",5.5,10,1140.9569000000001,16.518839999999997,68.4,10,0,8,risk_off
