config_id,signal_date,entry_date,n_positions,symbols,avg_rank,max_rank,avg_score,avg_lift,avg_n_fires,n_premium,n_gold,n_normal_context,regime_mode,exit_time,exit_reason,gross_ret5x_pct,net_ret5x_pct,gross_ret1x_pct,net_ret1x_pct,gross_rs,charges_rs,net_rs,n_positions_filled,filled_symbols,position_rets
v3_rank12_premium_gold_top10,2025-05-06,2025-05-07,10,"WELSPUNLIV,YESBANK,KPRMILL,ENDURANCE,CONCORDBIO,APARINDS,IIFL,SPLPETRO,TIMKEN,CEMPRO",5.5,10,1569.4117,16.567010000000003,94.3,10,0,9,neutral,15:29,EOD,27.200433999999984,26.92261141736287,5.440086799999997,5.384522283472574,136002.16999999993,1389.1129131855798,134613.05708681434,10,"WELSPUNLIV,YESBANK,KPRMILL,ENDURANCE,CONCORDBIO,APARINDS,IIFL,SPLPETRO,TIMKEN,CEMPRO","9.6618,2.6861,4.5326,8.2309,0.3534,5.4312,9.7923,2.6567,5.1811,6.0606"
v3_rank12_premium_gold_top10,2025-05-07,2025-05-08,10,"CONCORDBIO,WELSPUNLIV,YESBANK,APARINDS,KPRMILL,ENDURANCE,SPLPETRO,IIFL,CRAFTSMAN,KAJARIACER",5.5,10,1501.155,15.88276,94.3,7,3,10,risk_on,15:20,TRAIL,7.599279999999982,7.326825514451141,1.5198559999999963,1.4653651028902281,37996.39999999991,1362.2724277441998,36634.127572255704,10,"CONCORDBIO,WELSPUNLIV,YESBANK,APARINDS,KPRMILL,ENDURANCE,SPLPETRO,IIFL,CRAFTSMAN,KAJARIACER","6.1494,2.5185,-0.8174,3.5542,8.4455,1.8222,0.0000,-3.6359,-2.5933,-0.2352"
v3_rank12_premium_gold_top10,2025-05-08,2025-05-09,10,"CONCORDBIO,YESBANK,WELSPUNLIV,SPLPETRO,ENDURANCE,KAJARIACER,APARINDS,KPRMILL,IIFL,CRAFTSMAN",5.5,10,1459.4138,15.67038,93.2,7,3,8,risk_off,15:29,EOD,38.70747599999998,38.42643544107328,7.741495199999996,7.685287088214656,193537.3799999999,1405.2027946334802,192132.1772053664,10,"CONCORDBIO,YESBANK,WELSPUNLIV,SPLPETRO,ENDURANCE,KAJARIACER,APARINDS,KPRMILL,IIFL,CRAFTSMAN","3.7415,12.7528,10.6343,7.9146,3.8882,5.0368,4.6154,11.8261,6.8458,10.4072"
v3_rank12_premium_gold_top10,2025-05-09,2025-05-12,10,"CONCORDBIO,APARINDS,YESBANK,WELSPUNLIV,KPRMILL,TIMKEN,ENDURANCE,KAJARIACER,ELECON,SPLPETRO",5.5,10,1386.0385999999999,15.14187,91.5,6,4,3,risk_off,09:17,HARD_STOP,-3.771720000000019,-4.040843627203058,-0.7543440000000038,-0.8081687254406116,-18858.600000000093,1345.6181360152,-20204.218136015294,10,"CONCORDBIO,APARINDS,YESBANK,WELSPUNLIV,KPRMILL,TIMKEN,ENDURANCE,KAJARIACER,ELECON,SPLPETRO","-0.2964,-0.1978,-3.6866,-0.9868,-2.1313,-0.9056,0.8393,0.1485,1.0759,-1.4071"
v3_rank12_premium_gold_top10,2025-05-12,2025-05-13,10,"HBLENGINE,TITAGARH,KIRLOSENG,PTCIL,RVNL,IFCI,STARHEALTH,RITES,HFCL,RAILTEL",5.5,10,1801.8352,18.11068,99.5,10,0,4,risk_on,15:29,EOD,6.643660000000056,6.371453544888177,1.3287320000000111,1.2742907089776354,33218.30000000028,1361.0322755594,31857.26772444088,10,"HBLENGINE,TITAGARH,KIRLOSENG,PTCIL,RVNL,IFCI,STARHEALTH,RITES,HFCL,RAILTEL","0.2767,0.0933,2.2792,-2.0014,-0.7500,1.1163,4.0824,6.0045,1.0982,1.0721"
v3_rank12_premium_gold_top10,2025-05-13,2025-05-14,10,"KIRLOSENG,IRCON,PTCIL,RVNL,TITAGARH,GRSE,HBLENGINE,IFCI,BAJAJHLDNG,SCI",5.5,10,1753.6143,17.73667,98.9,10,0,9,risk_on,15:29,EOD,21.843839999999943,21.568406130445332,4.368767999999989,4.3136812260890665,109219.19999999972,1377.16934777308,107842.03065222665,10,"KIRLOSENG,IRCON,PTCIL,RVNL,TITAGARH,GRSE,HBLENGINE,IFCI,BAJAJHLDNG,SCI","1.5895,8.0449,8.9364,3.8301,7.5076,1.7011,10.9360,0.6818,0.8271,-0.0586"
v3_rank12_premium_gold_top10,2025-05-14,2025-05-15,10,"KIRLOSENG,BAJAJHLDNG,KPIL,SCI,IFCI,IRCON,HFCL,RVNL,ANANTRAJ,KEC",5.5,10,1613.634,17.05274,94.6,10,0,9,risk_on,15:29,EOD,17.434166000000015,17.159282735501964,3.486833200000003,3.431856547100393,87170.83000000007,1374.4163224902597,85796.41367750982,10,"KIRLOSENG,BAJAJHLDNG,KPIL,SCI,IFCI,IRCON,HFCL,RVNL,ANANTRAJ,KEC","16.2162,4.4754,0.5666,-2.1503,-0.3797,1.3250,4.5323,0.6035,2.4031,7.4831"
v3_rank12_premium_gold_top10,2025-05-15,2025-05-16,10,"IFCI,TITAGARH,JWL,HFCL,GRANULES,RVNL,IRFC,BAJAJHLDNG,STARHEALTH,SCI",5.5,10,1473.8419,16.503220000000002,89.3,10,0,10,risk_on,15:29,EOD,31.682375999999884,31.40347287366026,6.336475199999977,6.280694574732052,158411.87999999942,1394.5156316981202,157017.3643683013,10,"IFCI,TITAGARH,JWL,HFCL,GRANULES,RVNL,IRFC,BAJAJHLDNG,STARHEALTH,SCI","14.8603,12.3153,7.3537,-2.6211,0.0992,7.9632,6.1086,3.5788,5.9087,7.9884"
v3_rank12_premium_gold_top10,2025-05-16,2025-05-19,10,"HFCL,GRANULES,ZENTEC,TITAGARH,DATAPATTNS,RVNL,IFCI,PTCIL,JWL,BDL",5.5,10,1554.2797,16.28608,95.6,10,0,5,risk_on,09:39,TRAIL,3.075633999999892,2.804467186364784,0.6151267999999784,0.5608934372729568,15378.16999999946,1355.8340681755399,14022.33593182392,10,"HFCL,GRANULES,ZENTEC,TITAGARH,DATAPATTNS,RVNL,IFCI,PTCIL,JWL,BDL","0.4263,1.0198,0.0000,3.3679,0.6800,3.5012,-0.1914,-4.0000,4.1970,-2.8685"
v3_rank12_premium_gold_top10,2025-05-19,2025-05-20,10,"SOLARINDS,TTML,JKTYRE,HONASA,JUBLPHARMA,RPOWER,LTFOODS,GRSE,PFIZER,ERIS",5.5,10,1551.5374,16.436339999999998,94.4,10,0,8,risk_on,15:23,HARD_STOP,-2.93008200000003,-3.1993594490901374,-0.586016400000006,-0.6398718898180275,-14650.410000000149,1346.3872454505401,-15996.797245450689,10,"SOLARINDS,TTML,JKTYRE,HONASA,JUBLPHARMA,RPOWER,LTFOODS,GRSE,PFIZER,ERIS","-2.2292,-3.5442,-2.3455,0.7444,3.0153,-2.8664,-2.6860,-3.8597,7.4842,0.4909"
v3_rank12_premium_gold_top10,2025-05-20,2025-05-21,10,"TTML,RPOWER,HONASA,SOLARINDS,JKTYRE,LTFOODS,GRSE,JUBLPHARMA,SCI,ERIS",5.5,10,1697.9036,16.771250000000002,101.3,10,0,8,risk_on,15:29,EOD,25.031332000000027,24.754191517745813,5.006266400000006,4.950838303549163,125156.66000000015,1385.70241127108,123770.95758872907,10,"TTML,RPOWER,HONASA,SOLARINDS,JKTYRE,LTFOODS,GRSE,JUBLPHARMA,SCI,ERIS","20.0103,0.2891,-0.9659,5.1782,12.9559,5.0663,5.0000,-0.7028,0.9138,2.5031"
v3_rank12_premium_gold_top10,2025-05-21,2025-05-22,10,"TBOTEK,RPOWER,HONASA,PTCIL,SOLARINDS,GRSE,JUBLPHARMA,SCI,TTML,CLEAN",5.5,10,1664.8907000000004,16.65673,99.9,10,0,8,risk_on,15:29,EOD,23.69872599999998,23.42219651313601,4.739745199999996,4.684439302627203,118493.62999999989,1382.6474343198201,117110.98256568007,10,"TBOTEK,RPOWER,HONASA,PTCIL,SOLARINDS,GRSE,JUBLPHARMA,SCI,TTML,CLEAN","-3.8764,-0.3556,1.7723,6.4505,6.1460,12.1544,5.9248,8.3617,7.6133,3.4753"
v3_rank12_premium_gold_top10,2025-05-22,2025-05-23,10,"TBOTEK,HONASA,RPOWER,GRSE,SOLARINDS,ERIS,PARADEEP,CLEAN,LTFOODS,TTML",5.5,10,1601.1692,16.28817,98.1,10,0,7,risk_on,15:29,EOD,23.257932000000032,22.98172401226243,4.6515864000000064,4.596344802452486,116289.66000000015,1381.0399386880003,114908.62006131215,10,"TBOTEK,HONASA,RPOWER,GRSE,SOLARINDS,ERIS,PARADEEP,CLEAN,LTFOODS,TTML","7.5215,15.8561,15.4667,-1.4596,1.7287,-1.0613,0.1976,5.5871,2.2344,0.5281"
v3_rank12_premium_gold_top10,2025-05-23,2025-05-26,10,"GRSE,TBOTEK,HONASA,SOLARINDS,ERIS,JKTYRE,SCI,IFCI,BDL,PARADEEP",5.5,10,1615.2286,15.765780000000001,102.5,10,0,3,risk_on,15:29,EOD,1.2637919999999925,0.9934273598931447,0.2527583999999985,0.19868547197862893,6318.959999999963,1351.82320053424,4967.136799465723,10,"GRSE,TBOTEK,HONASA,SOLARINDS,ERIS,JKTYRE,SCI,IFCI,BDL,PARADEEP","-0.9091,-1.0614,-3.6923,3.1319,2.7622,-1.7416,-1.1299,4.8474,0.0471,0.3155"
v3_rank12_premium_gold_top10,2025-05-26,2025-05-27,10,"CONCORDBIO,ITI,MMTC,POWERINDIA,WELCORP,ZENTEC,ENGINERSIN,FORCEMOT,TEGA,TECHNOE",5.5,10,1759.4518,17.479550000000003,100.8,10,0,6,risk_on,15:29,EOD,12.729590000000037,12.456202453880099,2.5459180000000075,2.4912404907760197,63647.950000000186,1366.9377305997002,62281.01226940049,10,"CONCORDBIO,ITI,MMTC,POWERINDIA,WELCORP,ZENTEC,ENGINERSIN,FORCEMOT,TEGA,TECHNOE","-0.3251,9.3142,-0.6231,4.8083,1.3266,1.3864,1.2961,3.5962,7.6477,-2.8054"
v3_rank12_premium_gold_top10,2025-05-27,2025-05-28,10,"CONCORDBIO,WELCORP,MMTC,ENGINERSIN,ZENTEC,TECHNOE,DEEPAKFERT,FORCEMOT,ITI,POWERINDIA",5.5,10,1692.8424,17.047850000000004,99.6,10,0,6,risk_on,15:29,EOD,25.290379999999978,25.0137077217909,5.058075999999995,5.00274154435818,126451.8999999999,1383.3613910454,125068.5386089545,10,"CONCORDBIO,WELCORP,MMTC,ENGINERSIN,ZENTEC,TECHNOE,DEEPAKFERT,FORCEMOT,ITI,POWERINDIA","4.4409,2.6565,8.7500,2.9333,4.0889,1.0707,6.3761,6.3895,8.8480,5.3985"
v3_rank12_premium_gold_top10,2025-05-28,2025-05-29,10,"WELCORP,CONCORDBIO,ENGINERSIN,ZENTEC,SUZLON,FORCEMOT,MMTC,POWERINDIA,GRSE,WOCKPHARMA",5.5,10,1607.2372,16.237090000000002,99.3,10,0,5,risk_on,15:29,EOD,20.832448000000046,20.556787578765643,4.166489600000009,4.111357515753129,104162.24000000022,1378.302106172,102783.93789382822,10,"WELCORP,CONCORDBIO,ENGINERSIN,ZENTEC,SUZLON,FORCEMOT,MMTC,POWERINDIA,GRSE,WOCKPHARMA","7.1969,0.4048,3.9495,2.5365,-2.6046,3.3077,17.8218,1.8162,7.1534,0.2235"
v3_rank12_premium_gold_top10,2025-05-29,2025-05-30,10,"CONCORDBIO,POWERINDIA,SUZLON,ZENTEC,GRSE,ENGINERSIN,FORCEMOT,MMTC,BDL,TEGA",5.5,10,1637.2814,16.0355,102.2,10,0,1,risk_on,10:01,TRAIL,2.3981359999999405,2.1275331108365965,0.4796271999999881,0.42550662216731927,11990.679999999702,1353.0144458167201,10637.665554182982,10,"CONCORDBIO,POWERINDIA,SUZLON,ZENTEC,GRSE,ENGINERSIN,FORCEMOT,MMTC,BDL,TEGA","-0.9429,-1.4975,1.0629,-1.7580,-2.0485,3.1448,0.4575,1.4915,3.8172,1.0551"
v3_rank12_premium_gold_top10,2025-05-30,2025-06-02,10,"FORCEMOT,ZENTEC,CONCORDBIO,MMTC,GRSE,WELCORP,RPOWER,ITI,POWERINDIA,TEGA",5.5,10,1612.2653,15.8766,101.4,10,0,0,risk_on,09:17,HARD_STOP,-5.36286400000006,-5.629679255930763,-1.0725728000000119,-1.1259358511861526,-26814.320000000298,1334.07627965352,-28148.396279653818,10,"FORCEMOT,ZENTEC,CONCORDBIO,MMTC,GRSE,WELCORP,RPOWER,ITI,POWERINDIA,TEGA","-3.0607,-2.2477,0.9982,-3.1754,-0.8233,-0.5860,2.0123,-1.6418,-0.8973,-1.4877"
v3_rank12_premium_gold_top10,2025-06-02,2025-06-03,10,"SWANCORP,COCHINSHIP,NEULANDLAB,FACT,BRIGADE,GODREJIND,ABREL,KFINTECH,GMDCLTD,SRF",5.5,10,1479.3133000000003,17.18612,86.0,10,0,5,risk_on,15:29,EOD,12.381090000000038,12.107634778367537,2.4762180000000074,2.4215269556735075,61905.450000000186,1367.2761081625,60538.17389183769,10,"SWANCORP,COCHINSHIP,NEULANDLAB,FACT,BRIGADE,GODREJIND,ABREL,KFINTECH,GMDCLTD,SRF","-1.4557,5.5636,1.1225,15.1005,4.2445,-0.8090,-0.3817,-0.4725,0.2878,1.6535"
v3_rank12_premium_gold_top10,2025-06-03,2025-06-04,10,"SWANCORP,GODREJIND,ABREL,IRCON,KFINTECH,GMDCLTD,NEULANDLAB,COCHINSHIP,RAILTEL,RKFORGE",5.5,10,1516.8931000000002,16.59552,91.4,10,0,6,risk_on,09:52,HARD_STOP,-3.593228000000026,-3.862385814066146,-0.7186456000000052,-0.7724771628132292,-17966.14000000013,1345.7890703306002,-19311.92907033073,10,"SWANCORP,GODREJIND,ABREL,IRCON,KFINTECH,GMDCLTD,NEULANDLAB,COCHINSHIP,RAILTEL,RKFORGE","-1.5131,-0.5059,-1.4820,-1.6393,-0.0611,-2.4119,-0.5162,3.2068,-0.4494,-1.8135"
v3_rank12_premium_gold_top10,2025-06-04,2025-06-05,10,"GODREJIND,SWANCORP,NEULANDLAB,ABREL,GMDCLTD,COCHINSHIP,KFINTECH,RKFORGE,BRIGADE,CDSL",5.5,10,1449.1531,16.5738,87.4,10,0,6,risk_on,15:29,EOD,14.1265,13.852477518811797,2.8253,2.7704955037623593,70632.5,1370.1124059410001,69262.387594059,10,"GODREJIND,SWANCORP,NEULANDLAB,ABREL,GMDCLTD,COCHINSHIP,KFINTECH,RKFORGE,BRIGADE,CDSL","0.2357,1.5529,0.0000,0.7671,2.9570,12.0541,2.0339,1.9899,2.9475,3.8237"
v3_rank12_premium_gold_top10,2025-06-05,2025-06-06,10,"NEULANDLAB,GODREJIND,GMDCLTD,ABREL,COCHINSHIP,FIVESTAR,CDSL,KFINTECH,BSE,SWANCORP",5.5,10,1387.1819,16.339180000000002,84.9,10,0,5,risk_on,15:29,EOD,16.585010000000054,16.310173166449633,3.3170020000000107,3.2620346332899266,82925.05000000028,1374.1841677521002,81550.86583224818,10,"NEULANDLAB,GODREJIND,GMDCLTD,ABREL,COCHINSHIP,FIVESTAR,CDSL,KFINTECH,BSE,SWANCORP","9.7312,11.6027,3.3505,5.2777,-1.8835,5.3391,-1.0028,2.9739,-0.2653,-1.7645"
v3_rank12_premium_gold_top10,2025-06-06,2025-06-09,10,"COCHINSHIP,SWANCORP,BSE,KFINTECH,CDSL,NEULANDLAB,RAILTEL,SOBHA,PRESTIGE,GRSE",6.0,11,1433.164,15.66432,91.5,10,0,1,risk_on,09:17,HARD_STOP,-5.971529999999981,-6.239545643580602,-1.194305999999996,-1.2479091287161204,-29857.649999999907,1340.0782179031003,-31197.728217903008,10,"COCHINSHIP,SWANCORP,BSE,KFINTECH,CDSL,NEULANDLAB,RAILTEL,SOBHA,PRESTIGE,GRSE","-3.9807,0.1973,-0.6431,-1.8103,-0.1120,-0.7083,0.6111,-1.4176,-2.4563,-1.7033"
v3_rank12_premium_gold_top10,2025-06-09,2025-06-10,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,RHIM,360ONE,SCI,OIL,BLUEJET,FORCEMOT,SONACOMS",5.5,10,1383.2941999999998,16.323620000000002,85.2,10,0,7,risk_on,15:29,EOD,0.4817520000000485,0.2117042248453124,0.09635040000000969,0.04234084496906248,2408.760000000242,1350.23887577368,1058.521124226562,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,RHIM,360ONE,SCI,OIL,BLUEJET,FORCEMOT,SONACOMS","-1.2424,-1.6973,1.7434,0.9653,-1.3402,0.4650,0.1260,2.4222,-0.0163,-0.4730"
v3_rank12_premium_gold_top10,2025-06-10,2025-06-11,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,SCI,RHIM,360ONE,FORCEMOT,BLUEJET,OIL,SONACOMS",5.5,10,1367.5106,16.23425,84.4,9,1,6,risk_on,15:29,EOD,12.108479999999888,11.835170250947066,2.4216959999999776,2.367034050189413,60542.39999999944,1366.54874526412,59175.851254735324,10,"ESCORTS,JUBLINGREA,WOCKPHARMA,SCI,RHIM,360ONE,FORCEMOT,BLUEJET,OIL,SONACOMS","-1.7422,-2.2120,17.8778,-2.2410,1.0403,1.5796,-0.9388,5.8872,4.9354,0.1060"
v3_rank12_premium_gold_top10,2025-06-11,2025-06-12,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,SONACOMS,RHIM,OIL,WOCKPHARMA,BLUEJET",5.5,10,1306.7188999999998,15.939049999999998,82.5,8,2,6,risk_on,13:44,TRAIL,2.8333799999999814,2.5627151225234615,0.5666759999999963,0.5125430245046922,14166.899999999907,1353.3243873826,12813.575612617307,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,SONACOMS,RHIM,OIL,WOCKPHARMA,BLUEJET","-1.4607,0.2279,-2.0320,5.1726,0.7936,-1.7885,9.0692,-1.2737,-2.8478,-0.0773"
v3_rank12_premium_gold_top10,2025-06-12,2025-06-13,10,"ESCORTS,JUBLINGREA,SCI,360ONE,RHIM,FORCEMOT,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO",5.5,10,1422.1501,15.98864,89.8,7,3,6,risk_on,15:29,EOD,34.46900999999996,34.18886475550446,6.893801999999992,6.8377729511008924,172345.0499999998,1400.7262224775,170944.3237775223,10,"ESCORTS,JUBLINGREA,SCI,360ONE,RHIM,FORCEMOT,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO","12.4298,13.4249,15.1892,7.2540,5.1464,7.2160,-0.2871,4.0398,-0.3125,4.9595"
v3_rank12_premium_gold_top10,2025-06-13,2025-06-16,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,RHIM,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO",5.5,10,1404.8381000000002,15.354019999999997,92.2,7,3,4,neutral,09:31,HARD_STOP,-3.7235700000000183,-3.9923297214217586,-0.7447140000000037,-0.7984659442843517,-18617.850000000093,1343.7986071087,-19961.648607108793,10,"ESCORTS,JUBLINGREA,SCI,FORCEMOT,360ONE,RHIM,BLUEJET,WOCKPHARMA,OIL,CONCORDBIO","-1.0814,-2.2115,0.0881,-1.0593,-0.6140,0.7555,-0.2105,-2.0163,-0.4640,-0.6856"
v3_rank12_premium_gold_top10,2025-06-16,2025-06-17,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,ABCAPITAL,CRISIL,FORCEMOT,BSE,KFINTECH",5.5,10,1345.8186999999998,14.631220000000003,91.3,2,8,5,neutral,12:52,TRAIL,2.3486900000000372,2.0787084305131773,0.4697380000000074,0.41574168610263545,11743.450000000186,1349.9078474343,10393.542152565886,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,ABCAPITAL,CRISIL,FORCEMOT,BSE,KFINTECH","-0.8057,2.3806,0.2283,-0.2601,-0.9387,0.9367,4.6375,1.3262,-1.2505,-1.4998"
v3_rank12_premium_gold_top10,2025-06-17,2025-06-18,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,KFINTECH,CRISIL,FORCEMOT,ENDURANCE,ABCAPITAL",5.5,10,1328.8127000000002,14.64795,89.9,3,7,5,neutral,09:20,HARD_STOP,-3.1757700000000186,-3.4442431948499186,-0.6351540000000038,-0.6888486389699837,-15878.850000000093,1342.3659742495001,-17221.215974249593,10,"GALLANTT,GRSE,BEML,GODREJIND,CEMPRO,KFINTECH,CRISIL,FORCEMOT,ENDURANCE,ABCAPITAL","-0.8202,-1.5277,-1.4117,-0.9553,0.8013,0.0580,-0.6394,-2.4699,0.3678,0.1172"
v3_rank12_premium_gold_top10,2025-06-18,2025-06-19,10,"GALLANTT,GRSE,BEML,CEMPRO,CRISIL,KFINTECH,GODREJIND,ENDURANCE,FORCEMOT,ABCAPITAL",5.6,11,1291.806,14.436090000000002,88.7,2,8,3,risk_off,12:58,HARD_STOP,-3.1141200000001117,-3.382312500638472,-0.6228240000000224,-0.6764625001276945,-15570.600000000559,1340.9625031918,-16911.56250319236,10,"GALLANTT,GRSE,BEML,CEMPRO,CRISIL,KFINTECH,GODREJIND,ENDURANCE,FORCEMOT,ABCAPITAL","4.0175,-2.0543,-3.5402,0.1871,-0.3036,-2.5716,-0.1932,-0.0826,-1.5462,-0.2510"
v3_rank12_premium_gold_top10,2025-06-19,2025-06-20,10,"GALLANTT,GRSE,BEML,GODREJIND,KFINTECH,ENDURANCE,CRISIL,CEMPRO,DCMSHRIRAM,FORCEMOT",5.5,10,1304.1376000000002,14.46772,89.5,1,9,7,risk_off,15:29,EOD,17.355280000000075,17.080512763144633,3.471056000000015,3.4161025526289266,86776.40000000037,1373.8361842772,85402.56381572317,10,"GALLANTT,GRSE,BEML,GODREJIND,KFINTECH,ENDURANCE,CRISIL,CEMPRO,DCMSHRIRAM,FORCEMOT","5.8577,4.7819,8.6867,2.5486,6.9701,5.7776,-1.8701,-1.7085,0.1370,3.6391"
v3_rank12_premium_gold_top10,2025-06-20,2025-06-23,10,"GRSE,GALLANTT,CEMPRO,BEML,ABCAPITAL,KFINTECH,GODREJIND,FORCEMOT,ENDURANCE,DCMSHRIRAM",5.5,10,1243.6413,14.00471,88.2,1,9,3,risk_off,15:29,EOD,7.959829999999888,7.688058826402829,1.5919659999999776,1.5376117652805656,39799.14999999944,1358.8558679853,38440.29413201414,10,"GRSE,GALLANTT,CEMPRO,BEML,ABCAPITAL,KFINTECH,GODREJIND,FORCEMOT,ENDURANCE,DCMSHRIRAM","7.0293,1.7192,1.2845,2.6793,2.0479,3.5354,-4.6418,0.8463,-0.9377,2.4525"
v3_rank12_premium_gold_top10,2025-06-23,2025-06-24,10,"HSCL,IDEA,SAMMAANCAP,GABRIEL,ABBOTINDIA,NUVAMA,ATGL,WELSPUNLIV,GODFRYPHLP,GRAVITA",5.5,10,1474.2539000000002,17.56458,83.9,10,0,10,risk_off,15:29,EOD,2.9173219999999738,2.648279063193354,0.5834643999999948,0.5296558126386708,14586.60999999987,1345.2146840330997,13241.395315966769,10,"HSCL,IDEA,SAMMAANCAP,GABRIEL,ABBOTINDIA,NUVAMA,ATGL,WELSPUNLIV,GODFRYPHLP,GRAVITA","-1.0112,2.5335,-0.3677,0.6667,0.7810,0.7057,-1.2101,1.8705,0.8537,1.1157"
v3_rank12_premium_gold_top10,2025-06-24,2025-06-25,10,"SAMMAANCAP,HSCL,ABBOTINDIA,GABRIEL,NUVAMA,GODFRYPHLP,GRAVITA,NH,IDEA,SHREECEM",5.5,10,1354.6612,17.45239,77.5,10,0,10,neutral,15:29,EOD,18.971240000000037,18.699126310852918,3.7942480000000076,3.7398252621705836,94856.20000000019,1360.5684457356,93495.63155426459,10,"SAMMAANCAP,HSCL,ABBOTINDIA,GABRIEL,NUVAMA,GODFRYPHLP,GRAVITA,NH,IDEA,SHREECEM","14.4029,0.9916,0.2218,4.6311,4.3463,1.6147,1.1987,4.9749,3.9301,1.8851"
v3_rank12_premium_gold_top10,2025-06-25,2025-06-26,10,"HSCL,ABBOTINDIA,NUVAMA,GRAVITA,ATGL,GODFRYPHLP,LTFOODS,GABRIEL,IDEA,SHREECEM",5.5,10,1333.1353,17.06771,78.2,10,0,10,risk_on,15:29,EOD,9.464513999999967,9.194559254494505,1.8929027999999934,1.838911850898901,47322.56999999983,1349.7737275273,45972.79627247253,10,"HSCL,ABBOTINDIA,NUVAMA,GRAVITA,ATGL,GODFRYPHLP,LTFOODS,GABRIEL,IDEA,SHREECEM","-1.2651,4.9242,5.0000,1.5361,1.0391,3.7879,-1.6154,2.3732,0.5571,3.4157"
v3_rank12_premium_gold_top10,2025-06-26,2025-06-27,10,"HSCL,ABBOTINDIA,JSWDULUX,REDINGTON,LTFOODS,IDEA,GABRIEL,NUVAMA,GODFRYPHLP,ATGL",5.5,10,1383.7269999999999,16.577199999999998,83.7,10,0,10,risk_on,15:29,EOD,28.325089999999943,28.047966034930766,5.665017999999988,5.609593206986153,141625.44999999972,1385.6198253459,140239.83017465382,10,"HSCL,ABBOTINDIA,JSWDULUX,REDINGTON,LTFOODS,IDEA,GABRIEL,NUVAMA,GODFRYPHLP,ATGL","11.0865,5.2632,6.1928,8.2231,9.5550,2.0690,1.0256,4.1772,4.3059,5.2469"
v3_rank12_premium_gold_top10,2025-06-27,2025-06-30,10,"IDEA,ABBOTINDIA,JSWDULUX,SAMMAANCAP,GABRIEL,GRAVITA,ATGL,CEMPRO,HSCL,USHAMART",5.5,10,1238.518,15.738800000000001,78.8,10,0,9,risk_on,15:29,EOD,6.399239999999944,6.12733199464916,1.2798479999999888,1.225466398929832,31996.19999999972,1359.5400267539203,30636.6599732458,10,"IDEA,ABBOTINDIA,JSWDULUX,SAMMAANCAP,GABRIEL,GRAVITA,ATGL,CEMPRO,HSCL,USHAMART","0.8108,1.4881,-0.0585,0.0493,5.4792,-0.7949,-1.2427,2.6459,2.4482,2.0092"
v3_rank12_premium_gold_top10,2025-06-30,2025-07-01,10,"CHENNPETRO,GABRIEL,BLUESTARCO,DCMSHRIRAM,ASAHIINDIA,COHANCE,LATENTVIEW,KPRMILL,TEGA,AMBER",5.5,10,1146.8305000000003,15.41356,74.0,6,4,10,risk_on,09:53,HARD_STOP,-3.1823299999999812,-3.4512511763665614,-0.6364659999999962,-0.6902502352733123,-15911.649999999907,1344.6058818328997,-17256.255881832807,10,"CHENNPETRO,GABRIEL,BLUESTARCO,DCMSHRIRAM,ASAHIINDIA,COHANCE,LATENTVIEW,KPRMILL,TEGA,AMBER","-0.1535,0.0000,1.1250,-0.6327,0.3792,-2.2822,0.4878,-3.0340,-2.0800,-0.1912"
v3_rank12_premium_gold_top10,2025-07-01,2025-07-02,10,"DCMSHRIRAM,CHENNPETRO,COHANCE,GABRIEL,BLUESTARCO,ASAHIINDIA,KPRMILL,LATENTVIEW,TEGA,MOTILALOFS",5.5,10,1174.1168000000002,15.304660000000002,76.5,6,4,9,risk_on,09:47,HARD_STOP,-3.043409999999963,-3.312929145311023,-0.6086819999999926,-0.6625858290622045,-15217.049999999814,1347.5957265552997,-16564.645726555114,10,"DCMSHRIRAM,CHENNPETRO,COHANCE,GABRIEL,BLUESTARCO,ASAHIINDIA,KPRMILL,LATENTVIEW,TEGA,MOTILALOFS","-0.3283,0.4543,0.4323,0.0000,-0.9064,-2.2961,-1.3460,-0.2314,-0.9606,-0.9138"
