trade_date,Year,symbol,entry_time,entry_px,exit_time,exit_px,stock_ret_pct,exit_reason,Postive 
2025-06-09,2025,IRCON,09:15,220,09:16,218.08,-0.87,HARD_STOP,No
2025-06-10,2025,ESCORTS,09:15,3300,15:29,3259,-1.24,EOD,No
2025-06-10,2025,JUBLINGREA,09:15,707,15:29,695,-1.7,EOD,No
2025-06-10,2025,WOCKPHARMA,09:15,1520,15:29,1546.5,1.74,EOD,Yes
2025-06-10,2025,RHIM,09:15,450.65,15:29,455,0.97,EOD,Yes
2025-06-10,2025,360ONE,09:15,1074.5,15:29,1060.1,-1.34,EOD,No
2025-06-10,2025,SCI,09:15,208.62,15:29,209.59,0.46,EOD,Yes
2025-06-10,2025,BLUEJET,09:15,885.55,15:29,907,2.42,EOD,Yes
2025-06-10,2025,FORCEMOT,09:15,12277,15:29,12275,-0.02,EOD,No
2025-06-10,2025,ERIS,09:15,1648.5,15:29,1683.5,2.12,EOD,Yes
2025-06-10,2025,NATCOPHARM,09:15,864.05,15:29,882.9,2.18,EOD,Yes
2025-06-11,2025,ESCORTS,09:15,3266,15:29,3209.1,-1.74,EOD,No
2025-06-11,2025,JUBLINGREA,09:15,698.45,15:29,683,-2.21,EOD,No
2025-06-11,2025,SCI,09:15,209.73,15:29,205.03,-2.24,EOD,No
2025-06-11,2025,RHIM,09:15,456.6,15:29,461.35,1.04,EOD,Yes
2025-06-11,2025,360ONE,09:15,1073.05,15:29,1090,1.58,EOD,Yes
2025-06-11,2025,FORCEMOT,09:15,12250,15:29,12135,-0.94,EOD,No
2025-06-11,2025,OIL,09:15,444.75,15:29,466.7,4.94,EOD,Yes
2025-06-11,2025,SONACOMS,09:15,519,15:29,519.55,0.11,EOD,Neutral
2025-06-11,2025,PTCIL,09:15,14700,15:29,15362,4.5,EOD,Yes
2025-06-11,2025,MANAPPURAM,09:15,265,15:29,268.31,1.25,EOD,Yes
2025-06-12,2025,ESCORTS,09:15,3224.5,13:50,3172.5,-1.61,TRAIL,No
2025-06-12,2025,JUBLINGREA,09:15,680,13:50,680.5,0.07,TRAIL,Neutral
2025-06-12,2025,SCI,09:15,205.71,13:50,200.93,-2.32,TRAIL,No
2025-06-12,2025,FORCEMOT,09:15,12199,13:50,12851,5.34,TRAIL,Yes
2025-06-12,2025,SONACOMS,09:15,520,13:50,509,-2.12,TRAIL,No
2025-06-12,2025,RHIM,09:15,461.45,13:50,502,8.79,TRAIL,Yes
2025-06-12,2025,CONCORDBIO,09:15,2130.4,13:50,2062.6,-3.18,TRAIL,No
2025-06-12,2025,ERIS,09:15,1715.6,13:50,1789.9,4.33,TRAIL,Yes
2025-06-12,2025,ABREL,09:15,2456,13:50,2454.9,-0.04,TRAIL,No
2025-06-12,2025,JINDALSAW,09:15,250.4,13:50,249.89,-0.2,TRAIL,No
2025-06-12,2025,MANAPPURAM,09:15,268.5,13:50,271.2,1.01,TRAIL,Yes
2025-06-13,2025,ESCORTS,09:15,2776.4,15:29,3121.5,12.43,EOD,Yes
2025-06-13,2025,JUBLINGREA,09:15,692,15:29,784.9,13.42,EOD,Yes
2025-06-13,2025,SCI,09:15,192.9,15:29,222.2,15.19,EOD,Yes
2025-06-13,2025,360ONE,09:15,1060.1,15:29,1137,7.25,EOD,Yes
2025-06-13,2025,BLUEJET,09:15,957.75,15:29,955,-0.29,EOD,No
2025-06-13,2025,WOCKPHARMA,09:15,1708,15:29,1777,4.04,EOD,Yes
2025-06-13,2025,OIL,09:15,480,15:29,478.5,-0.31,EOD,No
2025-06-13,2025,CONCORDBIO,09:15,2010.3,15:29,2110,4.96,EOD,Yes
2025-06-13,2025,SONACOMS,09:15,467.95,15:29,502.9,7.47,EOD,Yes
2025-06-13,2025,MANAPPURAM,09:15,265,15:29,279.8,5.58,EOD,Yes
2025-06-13,2025,JINDALSAW,09:15,237,15:29,240.43,1.45,EOD,Yes
2025-06-13,2025,NH,09:15,1796.2,15:29,1912,6.45,EOD,Yes
2025-06-16,2025,ESCORTS,09:15,3144,09:24,3115.7,-0.9,TRAIL,No
2025-06-16,2025,BLUEJET,09:15,950,09:24,955.4,0.57,TRAIL,Yes
2025-06-16,2025,WOCKPHARMA,09:15,1790.4,09:24,1761.6,-1.61,TRAIL,No
2025-06-16,2025,SONACOMS,09:15,499.35,09:24,500.4,0.21,TRAIL,Neutral
2025-06-16,2025,ERIS,09:15,1795,09:24,1867.5,4.04,TRAIL,Yes
2025-06-17,2025,GALLANTT,09:15,453,15:29,445,-1.77,EOD,No
2025-06-17,2025,GRSE,09:15,3074.9,15:29,3175,3.26,EOD,Yes
2025-06-17,2025,BEML,09:15,2190,15:29,2185,-0.23,EOD,No
2025-06-17,2025,GODREJIND,09:15,1307,15:29,1311.5,0.34,EOD,Neutral
2025-06-17,2025,CEMPRO,09:15,783,15:29,778,-0.64,EOD,No
2025-06-17,2025,CRISIL,09:15,5434,15:29,5680,4.53,EOD,Yes
2025-06-17,2025,BSE,09:15,2719,15:29,2660,-2.17,EOD,No
2025-06-17,2025,KFINTECH,09:15,1226.8,15:29,1208,-1.53,EOD,No
2025-06-17,2025,DCMSHRIRAM,09:15,1146,15:29,1155.9,0.86,EOD,Yes
2025-06-17,2025,POWERINDIA,09:15,17675,15:29,18590,5.18,EOD,Yes
2025-06-17,2025,SUNTV,09:15,620.1,15:29,623.95,0.62,EOD,Yes
2025-06-18,2025,GALLANTT,09:15,445,15:29,459.4,3.24,EOD,Yes
2025-06-18,2025,BEML,09:15,2188.9,15:29,2225.5,1.67,EOD,Yes
2025-06-18,2025,GODREJIND,09:15,1318.9,15:29,1347.1,2.14,EOD,Yes
2025-06-18,2025,CEMPRO,09:15,779.95,15:29,801.6,2.78,EOD,Yes
2025-06-18,2025,KFINTECH,09:15,1207.7,15:29,1220,1.02,EOD,Yes
2025-06-18,2025,FORCEMOT,09:15,14049,15:29,13917,-0.94,EOD,No
2025-06-18,2025,ENDURANCE,09:15,2420,15:29,2419.3,-0.03,EOD,No
2025-06-18,2025,BSE,09:15,2525,15:29,2632.6,4.26,EOD,Yes
2025-06-18,2025,DCMSHRIRAM,09:15,1155.8,15:29,1166,0.88,EOD,Yes
2025-06-18,2025,KAYNES,09:15,5655,15:29,5709,0.95,EOD,Yes
2025-06-18,2025,CAMS,09:15,836.2,15:29,826.2,-1.2,EOD,No
2025-06-19,2025,GALLANTT,09:15,445.55,12:45,466.5,4.7,HARD_STOP,Yes
2025-06-19,2025,GRSE,09:15,3212.8,12:45,3158.5,-1.69,HARD_STOP,No
2025-06-19,2025,BEML,09:15,2231.5,12:45,2151.5,-3.59,HARD_STOP,No
2025-06-19,2025,CRISIL,09:15,5600,12:45,5634,0.61,HARD_STOP,Yes
2025-06-19,2025,KFINTECH,09:15,1228.8,12:45,1195.5,-2.71,HARD_STOP,No
2025-06-19,2025,ENDURANCE,09:15,2420.8,12:45,2416.5,-0.18,HARD_STOP,No
2025-06-19,2025,FORCEMOT,09:15,13970,12:45,13759,-1.51,HARD_STOP,No
2025-06-19,2025,ABCAPITAL,09:15,255,12:45,254.07,-0.36,HARD_STOP,No
2025-06-19,2025,DCMSHRIRAM,09:15,1167,12:45,1168,0.09,HARD_STOP,Neutral
2025-06-19,2025,KAYNES,09:15,5737,12:45,5680,-0.99,HARD_STOP,No
2025-06-19,2025,BSE,09:15,2645,12:45,2601.5,-1.64,HARD_STOP,No
2025-06-19,2025,CAMS,09:15,826.2,12:45,803.4,-2.76,HARD_STOP,No
2025-06-19,2025,POWERINDIA,09:15,18461,12:45,18772,1.68,HARD_STOP,Yes
2025-06-20,2025,GRSE,09:15,3138.9,15:29,3289,4.78,EOD,Yes
2025-06-20,2025,BEML,09:15,2145.8,15:29,2332.2,8.69,EOD,Yes
2025-06-20,2025,GODREJIND,09:15,1326.2,15:29,1360,2.55,EOD,Yes
2025-06-20,2025,KFINTECH,09:15,1195.1,15:29,1278.4,6.97,EOD,Yes
2025-06-20,2025,ENDURANCE,09:15,2424.9,15:29,2565,5.78,EOD,Yes
2025-06-20,2025,CRISIL,09:15,5588,15:29,5483.5,-1.87,EOD,No
2025-06-20,2025,CEMPRO,09:15,816.5,15:29,802.55,-1.71,EOD,No
2025-06-20,2025,DCMSHRIRAM,09:15,1168.2,15:29,1169.8,0.14,EOD,Neutral
2025-06-20,2025,FORCEMOT,09:15,13712,15:29,14211,3.64,EOD,Yes
2025-06-20,2025,KAYNES,09:15,5825.5,15:29,5846,0.35,EOD,Neutral
2025-06-20,2025,ABCAPITAL,09:15,255.5,15:29,261.5,2.35,EOD,Yes
2025-06-20,2025,CAMS,09:15,804,15:29,833.4,3.66,EOD,Yes
2025-06-20,2025,BSE,09:15,2600,15:29,2691,3.5,EOD,Yes
2025-06-20,2025,POWERINDIA,09:15,18489,15:29,18890,2.17,EOD,Yes
2025-06-23,2025,CEMPRO,09:15,794.1,15:29,804.3,1.28,EOD,Yes
2025-06-23,2025,ABCAPITAL,09:15,258.8,15:29,264.1,2.05,EOD,Yes
2025-06-23,2025,GODREJIND,09:15,1340,15:29,1277.8,-4.64,EOD,No
2025-06-23,2025,DCMSHRIRAM,09:15,1158,15:29,1186.4,2.45,EOD,Yes
2025-06-23,2025,CRISIL,09:15,5599,15:29,5774.5,3.13,EOD,Yes
2025-06-23,2025,SUNTV,09:15,604.7,15:29,599.5,-0.86,EOD,No
2025-06-24,2025,HSCL,09:15,445,15:29,440.5,-1.01,EOD,No
2025-06-24,2025,IDEA,09:15,6.71,15:29,6.88,2.53,EOD,Yes
2025-06-24,2025,GABRIEL,09:15,600,15:29,604,0.67,EOD,Yes
2025-06-24,2025,WELSPUNLIV,09:15,128.84,15:29,131.25,1.87,EOD,Yes
2025-06-24,2025,GODFRYPHLP,09:15,2694,15:29,2717,0.85,EOD,Yes
2025-06-24,2025,GRAVITA,09:15,1712,15:29,1731.1,1.12,EOD,Yes
2025-06-24,2025,HOMEFIRST,09:15,1309,15:29,1342,2.52,EOD,Yes
2025-06-24,2025,JMFINANCIL,09:15,140.8,15:29,149.85,6.43,EOD,Yes
2025-06-24,2025,LTFOODS,09:15,415,15:29,437.5,5.42,EOD,Yes
2025-06-24,2025,USHAMART,09:15,313.25,15:29,331,5.67,EOD,Yes
2025-06-24,2025,ADANIPOWER,09:15,109,15:29,109.4,0.37,EOD,Neutral
2025-06-25,2025,SAMMAANCAP,09:15,125.6,15:29,143.69,14.4,EOD,Yes
2025-06-25,2025,HSCL,09:15,448.75,15:29,453.2,0.99,EOD,Yes
2025-06-25,2025,GABRIEL,09:15,607.85,15:29,636,4.63,EOD,Yes
2025-06-25,2025,NUVAMA,09:15,1438,15:29,1500.5,4.35,EOD,Yes
2025-06-25,2025,GODFRYPHLP,09:15,2725,15:29,2769,1.61,EOD,Yes
2025-06-25,2025,NH,09:15,1990,15:29,2089,4.97,EOD,Yes
2025-06-25,2025,ATGL,09:15,635,15:29,633.95,-0.17,EOD,No
2025-06-25,2025,ADANIPOWER,09:15,109.85,15:29,111.7,1.68,EOD,Yes
2025-06-25,2025,NSLNISP,09:15,38.8,15:29,39.45,1.68,EOD,Yes
2025-06-25,2025,JSWDULUX,09:15,3259,15:29,3225.4,-1.03,EOD,No
2025-06-26,2025,ATGL,09:15,640,15:29,646.65,1.04,EOD,Yes
2025-06-26,2025,GODFRYPHLP,09:15,2772,15:29,2877,3.79,EOD,Yes
2025-06-26,2025,LTFOODS,09:15,448.8,15:29,441.55,-1.62,EOD,No
2025-06-26,2025,ADANIPOWER,09:15,111.8,15:29,115.8,3.58,EOD,Yes
2025-06-26,2025,JSWDULUX,09:15,3241.8,15:29,3210.2,-0.97,EOD,No
2025-06-26,2025,HINDCOPPER,09:15,260.7,15:29,271.8,4.26,EOD,Yes
2025-06-27,2025,HSCL,09:15,451.9,15:29,502,11.09,EOD,Yes
2025-06-27,2025,JSWDULUX,09:15,3215,15:29,3414.1,6.19,EOD,Yes
2025-06-27,2025,REDINGTON,09:15,298.55,15:29,323.1,8.22,EOD,Yes
2025-06-27,2025,LTFOODS,09:15,442.7,15:29,485,9.56,EOD,Yes
2025-06-27,2025,IDEA,09:15,7.25,15:29,7.4,2.07,EOD,Yes
2025-06-27,2025,ATGL,09:15,648,15:29,682,5.25,EOD,Yes
2025-06-27,2025,NH,09:15,2079,15:29,2160.1,3.9,EOD,Yes
2025-06-27,2025,HOMEFIRST,09:15,1397,15:29,1457.8,4.35,EOD,Yes
2025-06-27,2025,CEMPRO,09:15,872.7,15:29,886.3,1.56,EOD,Yes
2025-06-30,2025,IDEA,09:15,7.4,15:29,7.46,0.81,EOD,Yes
2025-06-30,2025,SAMMAANCAP,09:15,141.96,15:29,142.03,0.05,EOD,Neutral
2025-06-30,2025,GABRIEL,09:15,669.8,15:29,706.5,5.48,EOD,Yes
2025-06-30,2025,CEMPRO,09:15,908.95,15:29,933,2.65,EOD,Yes
2025-06-30,2025,HINDCOPPER,09:15,277,15:29,279.6,0.94,EOD,Yes
2025-06-30,2025,ADANIPOWER,09:15,117.9,15:29,117,-0.76,EOD,No
2025-06-30,2025,WELSPUNLIV,09:15,144.25,15:29,143.01,-0.86,EOD,No
2025-06-30,2025,MCX,09:15,1775,15:29,1790,0.85,EOD,Yes
2025-07-01,2025,CHENNPETRO,09:15,684.05,15:29,680.5,-0.52,EOD,No
2025-07-01,2025,BLUESTARCO,09:15,1635.6,15:29,1710,4.55,EOD,Yes
2025-07-01,2025,LATENTVIEW,09:15,410,15:29,411,0.24,EOD,Neutral
2025-07-01,2025,KPRMILL,09:15,1143.7,15:29,1107.8,-3.14,EOD,No
2025-07-01,2025,AMBER,09:15,6800,15:29,7079,4.1,EOD,Yes
2025-07-01,2025,BOSCHLTD,09:15,32660,15:29,32350,-0.95,EOD,No
2025-07-01,2025,HBLENGINE,09:15,594,15:29,624,5.05,EOD,Yes
2025-07-01,2025,SYRMA,09:15,570.8,15:29,590,3.36,EOD,Yes
2025-07-01,2025,MOTILALOFS,09:15,874.3,15:29,869,-0.61,EOD,No
2025-07-02,2025,DCMSHRIRAM,09:15,1218.3,10:26,1206.3,-0.98,HARD_STOP,No
2025-07-02,2025,CHENNPETRO,09:15,682.4,10:26,708.1,3.77,HARD_STOP,Yes
2025-07-02,2025,COHANCE,09:15,960,10:26,952.8,-0.75,HARD_STOP,No
2025-07-02,2025,KPRMILL,09:15,1107,10:26,1090,-1.54,HARD_STOP,No
2025-07-02,2025,LATENTVIEW,09:15,410.6,10:26,409.65,-0.23,HARD_STOP,No
2025-07-02,2025,TEGA,09:15,1571.9,10:26,1553.2,-1.19,HARD_STOP,No
2025-07-02,2025,MOTILALOFS,09:15,869.95,10:26,853.3,-1.91,HARD_STOP,No
2025-07-02,2025,BOSCHLTD,09:15,32400,10:26,32280,-0.37,HARD_STOP,No
2025-07-02,2025,NATCOPHARM,09:15,940,10:26,918.75,-2.26,HARD_STOP,No
2025-07-02,2025,AJANTPHARM,09:15,2517.2,10:26,2501.8,-0.61,HARD_STOP,No
2025-07-03,2025,DCMSHRIRAM,09:15,1235,15:29,1471,19.11,EOD,Yes
2025-07-03,2025,COHANCE,09:15,968.75,15:29,1008,4.05,EOD,Yes
2025-07-03,2025,KPRMILL,09:15,1104.9,15:29,1149,3.99,EOD,Yes
2025-07-03,2025,HBLENGINE,09:15,628.9,15:29,634.8,0.94,EOD,Yes
2025-07-03,2025,MOTILALOFS,09:15,858.2,15:29,922,7.43,EOD,Yes
2025-07-03,2025,BOSCHLTD,09:15,32545,15:29,34400,5.7,EOD,Yes
2025-07-03,2025,NATCOPHARM,09:15,928,15:29,971.8,4.72,EOD,Yes
2025-07-04,2025,GABRIEL,09:15,949.5,15:29,955,0.58,EOD,Yes
2025-07-04,2025,CHENNPETRO,09:15,715.95,15:29,761.65,6.38,EOD,Yes
2025-07-04,2025,ASAHIINDIA,09:15,832.1,15:29,843.15,1.33,EOD,Yes
2025-07-04,2025,TEGA,09:15,1601.4,15:29,1698,6.03,EOD,Yes
2025-07-04,2025,HBLENGINE,09:15,637,15:29,627,-1.57,EOD,No
2025-07-04,2025,AMBER,09:15,7345,15:29,7330.5,-0.2,EOD,No
2025-07-04,2025,SYRMA,09:15,606.85,15:29,608,0.19,EOD,Neutral
2025-07-07,2025,GABRIEL,09:15,946.95,09:16,935.35,-1.22,HARD_STOP,No
2025-07-07,2025,BLUESTARCO,09:15,1836,09:16,1825.2,-0.59,HARD_STOP,No
2025-07-07,2025,ASAHIINDIA,09:15,844,09:16,838.45,-0.66,HARD_STOP,No
2025-07-07,2025,LATENTVIEW,09:15,445,09:16,442.95,-0.46,HARD_STOP,No
2025-07-07,2025,HBLENGINE,09:15,630.4,09:16,632.9,0.4,HARD_STOP,Neutral
2025-07-07,2025,MOTILALOFS,09:15,915,09:16,906.95,-0.88,HARD_STOP,No
2025-07-07,2025,SYRMA,09:15,606.6,09:16,602.4,-0.69,HARD_STOP,No
2025-07-07,2025,AMBER,09:15,7347,09:16,7262,-1.16,HARD_STOP,No
2025-07-07,2025,CCL,09:15,885.5,09:16,879,-0.73,HARD_STOP,No
2025-07-07,2025,DEEPAKFERT,09:15,1717.4,09:16,1680.6,-2.14,HARD_STOP,No
2025-07-08,2025,GLENMARK,09:15,1860.1,15:29,1827,-1.78,EOD,No
2025-07-08,2025,LEMONTREE,09:15,138.25,15:29,146.11,5.69,EOD,Yes
2025-07-08,2025,GABRIEL,09:15,923.05,15:29,992,7.47,EOD,Yes
2025-07-08,2025,KIRLOSENG,09:15,847.9,15:29,834.1,-1.63,EOD,No
2025-07-08,2025,CARTRADE,09:15,1698.6,15:29,1808,6.44,EOD,Yes
2025-07-08,2025,SARDAEN,09:15,426.65,15:29,424.35,-0.54,EOD,No
2025-07-08,2025,MEDANTA,09:15,1200,15:29,1218,1.5,EOD,Yes
2025-07-08,2025,NETWEB,09:15,1792.6,15:29,1799.8,0.4,EOD,Neutral
2025-07-08,2025,SYRMA,09:15,619,15:29,615.25,-0.61,EOD,No
2025-07-08,2025,UTIAMC,09:15,1316.1,15:29,1341.1,1.9,EOD,Yes
2025-07-08,2025,GALLANTT,09:15,543.55,15:29,549.9,1.17,EOD,Yes
2025-07-08,2025,AAVAS,09:15,1889.9,15:29,1968,4.13,EOD,Yes
2025-07-08,2025,APTUS,09:15,329,15:29,335.2,1.88,EOD,Yes
2025-07-09,2025,GLENMARK,09:15,1826,15:29,1819,-0.38,EOD,No
2025-07-09,2025,KIRLOSENG,09:15,834.9,15:29,834,-0.11,EOD,No
2025-07-09,2025,JPPOWER,09:15,22.39,15:29,22.18,-0.94,EOD,No
2025-07-09,2025,NETWEB,09:15,1808,15:29,1802,-0.33,EOD,No
2025-07-09,2025,MEDANTA,09:15,1218.1,15:29,1274,4.59,EOD,Yes
2025-07-09,2025,SYRMA,09:15,627,15:29,651.9,3.97,EOD,Yes
2025-07-09,2025,SARDAEN,09:15,425,15:29,433,1.88,EOD,Yes
2025-07-09,2025,GALLANTT,09:15,550.05,15:29,555,0.9,EOD,Yes
2025-07-09,2025,SBFC,09:15,111,15:29,113.21,1.99,EOD,Yes
2025-07-10,2025,GLENMARK,09:15,1821.9,15:29,1920,5.38,EOD,Yes
2025-07-10,2025,LEMONTREE,09:15,146.01,15:29,157.81,8.08,EOD,Yes
2025-07-10,2025,CARTRADE,09:15,1764.9,15:29,1838,4.14,EOD,Yes
2025-07-10,2025,KIRLOSENG,09:15,833.65,15:29,912,9.4,EOD,Yes
2025-07-10,2025,JPPOWER,09:15,22.47,15:29,23.06,2.63,EOD,Yes
2025-07-10,2025,NETWEB,09:15,1809.8,15:29,1819.4,0.53,EOD,Yes
2025-07-10,2025,AAVAS,09:15,1971,15:29,1946,-1.27,EOD,No
2025-07-10,2025,GALLANTT,09:15,560.8,15:29,591.55,5.48,EOD,Yes
2025-07-10,2025,UTIAMC,09:15,1355.8,15:29,1395,2.89,EOD,Yes
2025-07-11,2025,FORCEMOT,09:15,16601,15:29,16402,-1.2,EOD,No
2025-07-11,2025,NETWEB,09:15,1821.6,15:29,1931.9,6.06,EOD,Yes
2025-07-11,2025,SARDAEN,09:15,441,15:29,453.2,2.77,EOD,Yes
2025-07-11,2025,MEDANTA,09:15,1300,15:29,1308,0.62,EOD,Yes
2025-07-11,2025,AAVAS,09:15,1946,15:29,1999,2.72,EOD,Yes
2025-07-11,2025,TATAELXSI,09:15,5666,15:29,6040,6.6,EOD,Yes
2025-07-14,2025,FORCEMOT,09:15,16421,15:29,16666,1.49,EOD,Yes
2025-07-14,2025,GABRIEL,09:15,1082,15:29,1110,2.59,EOD,Yes
2025-07-14,2025,LEMONTREE,09:15,152.3,15:29,152.06,-0.16,EOD,No
2025-07-14,2025,MANKIND,09:15,2519.6,15:29,2700,7.16,EOD,Yes
2025-07-14,2025,MEDANTA,09:15,1304.9,15:29,1327.5,1.73,EOD,Yes
2025-07-14,2025,KIRLOSENG,09:15,913.9,15:29,922.45,0.94,EOD,Yes
2025-07-14,2025,GALLANTT,09:15,585.9,15:29,579.25,-1.14,EOD,No
2025-07-14,2025,TATAELXSI,09:15,6026,15:29,6178.5,2.53,EOD,Yes
2025-07-14,2025,UTIAMC,09:15,1394.7,15:29,1411,1.17,EOD,Yes
2025-07-15,2025,PATANJALI,09:15,562.8,15:29,579.7,3,EOD,Yes
2025-07-15,2025,THERMAX,09:15,3459.8,15:29,3480,0.58,EOD,Yes
2025-07-15,2025,SWANCORP,09:15,451.9,15:29,500,10.64,EOD,Yes
2025-07-15,2025,GMDCLTD,09:15,376.5,15:29,381.15,1.24,EOD,Yes
2025-07-15,2025,NUVOCO,09:15,362.65,15:29,366.95,1.19,EOD,Yes
2025-07-15,2025,SUMICHEM,09:15,547.85,15:29,569.4,3.93,EOD,Yes
2025-07-15,2025,CHOICEIN,09:15,694.2,15:29,704,1.41,EOD,Yes
2025-07-15,2025,AADHARHFC,09:15,459.5,15:29,477.75,3.97,EOD,Yes
2025-07-15,2025,SHYAMMETL,09:15,855.3,15:29,866.2,1.27,EOD,Yes
2025-07-16,2025,GMDCLTD,09:15,381.9,15:29,379,-0.76,EOD,No
2025-07-16,2025,THERMAX,09:15,3495,15:29,3649.8,4.43,EOD,Yes
2025-07-16,2025,NUVOCO,09:15,368.95,15:29,374.5,1.5,EOD,Yes
2025-07-16,2025,RRKABEL,09:15,1381.8,15:29,1392.5,0.77,EOD,Yes
2025-07-16,2025,SHYAMMETL,09:15,868,15:29,898,3.46,EOD,Yes
2025-07-16,2025,ANANDRATHI,09:15,2470,15:29,2506,1.46,EOD,Yes
2025-07-16,2025,SONACOMS,09:15,458,15:29,455.75,-0.49,EOD,No
2025-07-16,2025,IDEA,09:15,7.65,15:29,7.83,2.35,EOD,Yes
2025-07-16,2025,BLUEJET,09:15,969.8,15:29,960.95,-0.91,EOD,No
2025-07-17,2025,GMDCLTD,09:15,379.45,15:29,379.95,0.13,EOD,Neutral
2025-07-17,2025,BLUEJET,09:15,959,15:29,972.45,1.4,EOD,Yes
2025-07-17,2025,RRKABEL,09:15,1397.8,15:29,1468.9,5.09,EOD,Yes
2025-07-17,2025,AWL,09:15,264.4,15:29,279.15,5.58,EOD,Yes
2025-07-17,2025,SONACOMS,09:15,455.3,15:29,484.7,6.46,EOD,Yes
2025-07-17,2025,GODFRYPHLP,09:15,3113,15:29,3073,-1.28,EOD,No
2025-07-17,2025,AIIL,09:15,542.4,15:29,555.8,2.47,EOD,Yes
2025-07-17,2025,ANANDRATHI,09:15,2507.8,15:29,2582,2.96,EOD,Yes
2025-07-18,2025,GMDCLTD,09:15,380,10:18,376.5,-0.92,HARD_STOP,No
2025-07-18,2025,NUVOCO,09:15,410,10:18,392.85,-4.18,HARD_STOP,No
2025-07-18,2025,SWANCORP,09:15,507.8,10:18,505.5,-0.45,HARD_STOP,No
2025-07-18,2025,BLUEJET,09:15,981.4,10:18,967.8,-1.39,HARD_STOP,No
2025-07-18,2025,IDEA,09:15,7.76,10:18,7.7,-0.77,HARD_STOP,No
2025-07-18,2025,TEGA,09:15,1901.2,10:18,1912,0.57,HARD_STOP,Yes
2025-07-18,2025,AADHARHFC,09:15,504.55,10:18,502.2,-0.47,HARD_STOP,No
2025-07-18,2025,SUMICHEM,09:15,595.25,10:18,599,0.63,HARD_STOP,Yes
2025-07-18,2025,GODFRYPHLP,09:15,3074,10:18,3093,0.62,HARD_STOP,Yes
2025-07-18,2025,NATCOPHARM,09:15,1039.6,10:18,1033.85,-0.55,HARD_STOP,No
2025-07-21,2025,THERMAX,09:15,3890.1,09:25,3863.3,-0.69,HARD_STOP,No
2025-07-21,2025,SWANCORP,09:15,506.7,09:25,501.15,-1.1,HARD_STOP,No
2025-07-21,2025,AADHARHFC,09:15,520,09:25,512.55,-1.43,HARD_STOP,No
2025-07-21,2025,PATANJALI,09:15,646,09:25,646.5,0.08,HARD_STOP,Neutral
2025-07-21,2025,ANANDRATHI,09:15,2626,09:25,2601.5,-0.93,HARD_STOP,No
2025-07-21,2025,NUVOCO,09:15,391,09:25,391.9,0.23,HARD_STOP,Neutral
2025-07-21,2025,IDEA,09:15,7.69,09:25,7.67,-0.26,HARD_STOP,No
2025-07-21,2025,SUMICHEM,09:15,609.55,09:25,611.45,0.31,HARD_STOP,Neutral
2025-07-21,2025,GODFRYPHLP,09:15,3130,09:25,3097,-1.05,HARD_STOP,No
2025-07-21,2025,RRKABEL,09:15,1473,09:25,1437.4,-2.42,HARD_STOP,No
2025-07-21,2025,AIIL,09:15,561,09:25,555.1,-1.05,HARD_STOP,No
2025-07-21,2025,HEG,09:15,546,09:25,545.2,-0.15,HARD_STOP,No
2025-07-22,2025,OLECTRA,09:15,1267,15:29,1270.1,0.24,EOD,Neutral
2025-07-22,2025,GRAVITA,09:15,1722,15:29,1737,0.87,EOD,Yes
2025-07-22,2025,INDIACEM,09:15,346,15:29,365.9,5.75,EOD,Yes
2025-07-22,2025,HOMEFIRST,09:15,1377.8,15:29,1397.4,1.42,EOD,Yes
2025-07-22,2025,VIJAYA,09:15,1020.7,15:29,1016.65,-0.4,EOD,No
2025-07-22,2025,JSWDULUX,09:15,3715.9,15:29,3830,3.07,EOD,Yes
2025-07-22,2025,NLCINDIA,09:15,231.25,15:29,241.2,4.3,EOD,Yes
2025-07-23,2025,OLECTRA,09:15,1274.9,15:29,1337,4.87,EOD,Yes
2025-07-23,2025,AIIL,09:15,578,15:29,578.2,0.03,EOD,Neutral
2025-07-23,2025,GRAVITA,09:15,1733.2,15:29,1720,-0.76,EOD,No
2025-07-23,2025,HOMEFIRST,09:15,1399.4,15:29,1409.2,0.7,EOD,Yes
2025-07-23,2025,GALLANTT,09:15,621.6,15:29,628.9,1.17,EOD,Yes
2025-07-23,2025,FORCEMOT,09:15,17600,15:29,17210,-2.22,EOD,No
2025-07-23,2025,VIJAYA,09:15,1020,15:29,1017.85,-0.21,EOD,No
2025-07-23,2025,COROMANDEL,09:15,2367,15:29,2325,-1.77,EOD,No
2025-07-23,2025,SYRMA,09:15,700,15:29,697,-0.43,EOD,No
2025-07-23,2025,GABRIEL,09:15,990,15:29,1002.95,1.31,EOD,Yes
2025-07-23,2025,PHOENIXLTD,09:15,1476.8,15:29,1453,-1.61,EOD,No
2025-07-24,2025,AIIL,09:15,576,15:29,561.1,-2.59,EOD,No
2025-07-24,2025,GRAVITA,09:15,1735.2,15:29,1818,4.77,EOD,Yes
2025-07-24,2025,ETERNAL,09:15,302.25,15:29,312.45,3.37,EOD,Yes
2025-07-24,2025,HOMEFIRST,09:15,1407.6,15:29,1415,0.53,EOD,Yes
2025-07-24,2025,INDIACEM,09:15,365,15:29,359.3,-1.56,EOD,No
2025-07-24,2025,GALLANTT,09:15,635.9,15:29,643,1.12,EOD,Yes
2025-07-24,2025,FORCEMOT,09:15,17475,15:29,19300,10.44,EOD,Yes
