pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_7780,MRPL,23,0.577,unclassified,13.270999999999999
FALCPAT_8967,FSL,23,0.577,unclassified,13.270999999999999
FALCPAT_6514,GRANULES,22,0.577,unclassified,12.693999999999999
FALCPAT_7561,IOC,22,0.577,unclassified,12.693999999999999
FALCPAT_7737,KEC,21,0.577,unclassified,12.116999999999999
FALCPAT_8637,GRASIM,21,0.577,unclassified,12.116999999999999
FALCPAT_6424,KEC,20,0.577,unclassified,11.54
FALCPAT_7547,TATASTEEL,20,0.577,unclassified,11.54
FALCPAT_9406,CHOLAFIN,20,0.577,unclassified,11.54
FALCPAT_6439,GRANULES,19,0.577,unclassified,10.963
FALCPAT_9541,SCI,18,0.577,unclassified,10.386
FALCPAT_8721,KPIL,17,0.577,unclassified,9.809
FALCPAT_8773,MSUMI,17,0.577,unclassified,9.809
FALCPAT_9108,ECLERX,17,0.577,unclassified,9.809
FALCPAT_9568,JSWSTEEL,17,0.577,unclassified,9.809
FALCPAT_7509,CEATLTD,16,0.577,unclassified,9.232
FALCPAT_6669,TRENT,15,0.577,unclassified,8.655
FALCPAT_7941,INDHOTEL,15,0.577,unclassified,8.655
FALCPAT_9446,TATAINVEST,15,0.577,unclassified,8.655
FALCPAT_7176,BAYERCROP,13,0.577,unclassified,7.5009999999999994
FALCPAT_7941,INDUSINDBK,13,0.577,unclassified,7.5009999999999994
FALCPAT_8079,M&M,13,0.577,unclassified,7.5009999999999994
FALCPAT_8462,FLUOROCHEM,13,0.577,unclassified,7.5009999999999994
FALCPAT_8744,BRIGADE,13,0.577,unclassified,7.5009999999999994
FALCPAT_6145,PETRONET,12,0.577,unclassified,6.9239999999999995
FALCPAT_8969,PFIZER,11,0.577,unclassified,6.3469999999999995
FALCPAT_9449,BSOFT,11,0.577,unclassified,6.3469999999999995
FALCPAT_7620,MANKIND,10,0.577,unclassified,5.77
FALCPAT_9261,DATAPATTNS,163,0.576,unclassified,93.88799999999999
FALCPAT_7394,WOCKPHARMA,63,0.576,unclassified,36.288
FALCPAT_6343,ADANIPOWER,60,0.576,unclassified,34.559999999999995
FALCPAT_7862,MOTILALOFS,53,0.576,unclassified,30.528
FALCPAT_8909,GRAVITA,53,0.576,unclassified,30.528
FALCPAT_7306,JBMA,49,0.576,unclassified,28.223999999999997
FALCPAT_9597,SJVN,47,0.576,unclassified,27.072
FALCPAT_6320,NHPC,44,0.576,unclassified,25.343999999999998
FALCPAT_6791,BDL,44,0.576,unclassified,25.343999999999998
FALCPAT_8196,NBCC,42,0.576,unclassified,24.191999999999997
FALCPAT_6263,PFIZER,41,0.576,unclassified,23.616
FALCPAT_7447,MCX,41,0.576,unclassified,23.616
FALCPAT_6819,PPLPHARMA,40,0.576,unclassified,23.04
FALCPAT_6223,KAYNES,37,0.576,unclassified,21.311999999999998
FALCPAT_8069,FLUOROCHEM,37,0.576,unclassified,21.311999999999998
FALCPAT_8579,ATGL,36,0.576,unclassified,20.735999999999997
FALCPAT_8189,IRFC,34,0.576,unclassified,19.584
FALCPAT_9017,ACE,33,0.576,unclassified,19.008
FALCPAT_6871,SARDAEN,31,0.576,unclassified,17.855999999999998
FALCPAT_6467,HINDCOPPER,26,0.576,unclassified,14.975999999999999
FALCPAT_7321,INDUSINDBK,26,0.576,unclassified,14.975999999999999
FALCPAT_7992,UCOBANK,26,0.576,unclassified,14.975999999999999
FALCPAT_7621,ANANTRAJ,25,0.576,unclassified,14.399999999999999
FALCPAT_8259,BALKRISIND,25,0.576,unclassified,14.399999999999999
FALCPAT_8593,REDINGTON,25,0.576,unclassified,14.399999999999999
FALCPAT_7209,MINDACORP,23,0.576,unclassified,13.248
FALCPAT_7915,LATENTVIEW,23,0.576,unclassified,13.248
FALCPAT_8883,LATENTVIEW,23,0.576,unclassified,13.248
FALCPAT_7801,BRIGADE,22,0.576,unclassified,12.671999999999999
FALCPAT_9509,LALPATHLAB,21,0.576,unclassified,12.095999999999998
FALCPAT_6236,SBICARD,20,0.576,unclassified,11.52
FALCPAT_8407,ADANIPOWER,20,0.576,unclassified,11.52
FALCPAT_6633,FORTIS,19,0.576,unclassified,10.943999999999999
FALCPAT_8774,UCOBANK,19,0.576,unclassified,10.943999999999999
FALCPAT_6819,CROMPTON,18,0.576,unclassified,10.367999999999999
FALCPAT_6999,CHOLAHLDNG,18,0.576,unclassified,10.367999999999999
FALCPAT_8774,RRKABEL,17,0.576,unclassified,9.792
FALCPAT_9188,COHANCE,17,0.576,unclassified,9.792
FALCPAT_9396,RRKABEL,17,0.576,unclassified,9.792
FALCPAT_6264,NTPC,16,0.576,unclassified,9.216
FALCPAT_6393,TIMKEN,16,0.576,unclassified,9.216
FALCPAT_7572,JSWENERGY,16,0.576,unclassified,9.216
FALCPAT_7021,ESCORTS,15,0.576,unclassified,8.639999999999999
FALCPAT_7601,INTELLECT,15,0.576,unclassified,8.639999999999999
FALCPAT_7436,CRAFTSMAN,13,0.576,unclassified,7.4879999999999995
FALCPAT_7801,BPCL,12,0.576,unclassified,6.911999999999999
FALCPAT_6951,NHPC,11,0.576,unclassified,6.335999999999999
FALCPAT_7645,HDFCBANK,11,0.576,unclassified,6.335999999999999
FALCPAT_7753,KPIL,11,0.576,unclassified,6.335999999999999
FALCPAT_7998,SYRMA,11,0.576,unclassified,6.335999999999999
FALCPAT_8569,TRENT,11,0.576,unclassified,6.335999999999999
FALCPAT_9109,GODREJCP,11,0.576,unclassified,6.335999999999999
FALCPAT_8642,LLOYDSME,10,0.576,unclassified,5.76
FALCPAT_9214,GVT&D,154,0.575,unclassified,88.55
FALCPAT_9293,HBLENGINE,87,0.575,unclassified,50.025
FALCPAT_9017,TARIL,67,0.575,unclassified,38.525
FALCPAT_8486,MMTC,64,0.575,unclassified,36.8
FALCPAT_7992,BHEL,59,0.575,unclassified,33.925
FALCPAT_6819,GABRIEL,51,0.575,unclassified,29.325
FALCPAT_8940,SJVN,50,0.575,unclassified,28.749999999999996
FALCPAT_7430,PFC,48,0.575,unclassified,27.599999999999998
FALCPAT_7747,PATANJALI,45,0.575,unclassified,25.874999999999996
FALCPAT_6519,GLENMARK,44,0.575,unclassified,25.299999999999997
FALCPAT_6809,MAPMYINDIA,42,0.575,unclassified,24.15
FALCPAT_9175,MOTHERSON,42,0.575,unclassified,24.15
FALCPAT_9300,GICRE,41,0.575,unclassified,23.575
FALCPAT_7805,GMDCLTD,37,0.575,unclassified,21.275
FALCPAT_6504,JSWENERGY,33,0.575,unclassified,18.974999999999998
FALCPAT_7394,FIVESTAR,33,0.575,unclassified,18.974999999999998
FALCPAT_8689,LATENTVIEW,33,0.575,unclassified,18.974999999999998
FALCPAT_8952,WOCKPHARMA,33,0.575,unclassified,18.974999999999998
FALCPAT_6205,AMBER,32,0.575,unclassified,18.4
FALCPAT_6633,M&M,31,0.575,unclassified,17.825
FALCPAT_8225,PRESTIGE,28,0.575,unclassified,16.099999999999998
FALCPAT_7780,BLS,27,0.575,unclassified,15.524999999999999
FALCPAT_7313,IOB,26,0.575,unclassified,14.95
FALCPAT_7349,CREDITACC,26,0.575,unclassified,14.95
FALCPAT_8259,SBICARD,26,0.575,unclassified,14.95
FALCPAT_8811,JINDALSAW,26,0.575,unclassified,14.95
FALCPAT_8136,NMDC,25,0.575,unclassified,14.374999999999998
FALCPAT_8199,AEGISLOG,25,0.575,unclassified,14.374999999999998
FALCPAT_7983,MAZDOCK,24,0.575,unclassified,13.799999999999999
FALCPAT_6809,WHIRLPOOL,23,0.575,unclassified,13.225
FALCPAT_6953,IOB,23,0.575,unclassified,13.225
FALCPAT_7323,GODREJPROP,21,0.575,unclassified,12.075
FALCPAT_8371,EIHOTEL,21,0.575,unclassified,12.075
FALCPAT_7180,ARE&M,19,0.575,unclassified,10.924999999999999
FALCPAT_8095,NMDC,19,0.575,unclassified,10.924999999999999
FALCPAT_6819,TATACHEM,18,0.575,unclassified,10.35
FALCPAT_7862,BAJAJHLDNG,18,0.575,unclassified,10.35
FALCPAT_8737,INDUSINDBK,17,0.575,unclassified,9.774999999999999
FALCPAT_8951,RBLBANK,17,0.575,unclassified,9.774999999999999
FALCPAT_8854,ASAHIINDIA,16,0.575,unclassified,9.2
FALCPAT_6744,NAVA,15,0.575,unclassified,8.625
FALCPAT_9448,AMBUJACEM,15,0.575,unclassified,8.625
FALCPAT_9457,CONCOR,15,0.575,unclassified,8.625
FALCPAT_7494,CHOLAHLDNG,14,0.575,unclassified,8.049999999999999
FALCPAT_7545,SAREGAMA,14,0.575,unclassified,8.049999999999999
FALCPAT_9547,EIDPARRY,13,0.575,unclassified,7.475
FALCPAT_6722,UPL,12,0.575,unclassified,6.8999999999999995
FALCPAT_8206,BLUEDART,12,0.575,unclassified,6.8999999999999995
FALCPAT_6757,SONATSOFTW,11,0.575,unclassified,6.324999999999999
FALCPAT_6845,MOTILALOFS,11,0.575,unclassified,6.324999999999999
FALCPAT_8101,ELGIEQUIP,11,0.575,unclassified,6.324999999999999
FALCPAT_8317,CUMMINSIND,11,0.575,unclassified,6.324999999999999
FALCPAT_8545,PAYTM,11,0.575,unclassified,6.324999999999999
FALCPAT_7575,IRCON,10,0.575,unclassified,5.75
FALCPAT_6150,ELECON,86,0.574,unclassified,49.364
FALCPAT_9223,FINCABLES,62,0.574,unclassified,35.587999999999994
FALCPAT_9122,JINDALSTEL,58,0.574,unclassified,33.291999999999994
FALCPAT_9366,NEULANDLAB,58,0.574,unclassified,33.291999999999994
FALCPAT_7320,INDUSINDBK,57,0.574,unclassified,32.717999999999996
FALCPAT_7463,GRANULES,57,0.574,unclassified,32.717999999999996
FALCPAT_9494,TEGA,52,0.574,unclassified,29.848
FALCPAT_9501,ABREL,50,0.574,unclassified,28.7
FALCPAT_9368,WELSPUNLIV,47,0.574,unclassified,26.977999999999998
FALCPAT_8262,GMRAIRPORT,45,0.574,unclassified,25.83
FALCPAT_7754,NEULANDLAB,43,0.574,unclassified,24.682
FALCPAT_7767,NEULANDLAB,41,0.574,unclassified,23.534
FALCPAT_8162,JKCEMENT,41,0.574,unclassified,23.534
FALCPAT_8371,JUBLINGREA,40,0.574,unclassified,22.959999999999997
FALCPAT_6617,TATATECH,36,0.574,unclassified,20.663999999999998
FALCPAT_6266,CREDITACC,35,0.574,unclassified,20.09
FALCPAT_8291,JSL,35,0.574,unclassified,20.09
FALCPAT_8940,KALYANKJIL,33,0.574,unclassified,18.942
FALCPAT_6288,JBMA,32,0.574,unclassified,18.368
FALCPAT_6697,DOMS,29,0.574,unclassified,16.645999999999997
FALCPAT_6819,JINDALSTEL,29,0.574,unclassified,16.645999999999997
FALCPAT_7572,TIINDIA,29,0.574,unclassified,16.645999999999997
FALCPAT_9501,GMRAIRPORT,29,0.574,unclassified,16.645999999999997
FALCPAT_6236,COHANCE,28,0.574,unclassified,16.072
FALCPAT_8454,ABSLAMC,28,0.574,unclassified,16.072
FALCPAT_7620,CHALET,27,0.574,unclassified,15.498
FALCPAT_7469,SWANCORP,26,0.574,unclassified,14.924
FALCPAT_6962,SBICARD,25,0.574,unclassified,14.35
FALCPAT_7517,RADICO,25,0.574,unclassified,14.35
FALCPAT_7860,JUBLINGREA,25,0.574,unclassified,14.35
FALCPAT_6145,HONASA,24,0.574,unclassified,13.776
FALCPAT_6174,HONASA,24,0.574,unclassified,13.776
FALCPAT_7747,GPIL,23,0.574,unclassified,13.201999999999998
FALCPAT_8157,HDFCLIFE,22,0.574,unclassified,12.627999999999998
FALCPAT_8422,NBCC,22,0.574,unclassified,12.627999999999998
FALCPAT_6578,NEULANDLAB,21,0.574,unclassified,12.053999999999998
FALCPAT_8286,RECLTD,21,0.574,unclassified,12.053999999999998
FALCPAT_8463,IRB,21,0.574,unclassified,12.053999999999998
FALCPAT_9446,TEJASNET,21,0.574,unclassified,12.053999999999998
FALCPAT_7819,INDHOTEL,20,0.574,unclassified,11.479999999999999
FALCPAT_8404,ANANDRATHI,20,0.574,unclassified,11.479999999999999
FALCPAT_8967,STARHEALTH,20,0.574,unclassified,11.479999999999999
FALCPAT_6521,IIFL,18,0.574,unclassified,10.331999999999999
FALCPAT_7972,IDBI,18,0.574,unclassified,10.331999999999999
FALCPAT_8621,KIRLOSENG,18,0.574,unclassified,10.331999999999999
FALCPAT_9300,CAPLIPOINT,18,0.574,unclassified,10.331999999999999
FALCPAT_6865,SAMMAANCAP,17,0.574,unclassified,9.758
FALCPAT_7350,RAILTEL,17,0.574,unclassified,9.758
FALCPAT_8663,NLCINDIA,17,0.574,unclassified,9.758
FALCPAT_8101,CHENNPETRO,14,0.574,unclassified,8.036
FALCPAT_9344,IEX,13,0.574,unclassified,7.462
FALCPAT_6470,ABB,12,0.574,unclassified,6.888
FALCPAT_6483,LT,12,0.574,unclassified,6.888
FALCPAT_8744,SIGNATURE,12,0.574,unclassified,6.888
FALCPAT_9528,ICICIPRULI,11,0.574,unclassified,6.313999999999999
FALCPAT_6545,LICI,10,0.574,unclassified,5.739999999999999
FALCPAT_7199,JWL,10,0.574,unclassified,5.739999999999999
FALCPAT_7993,TARIL,161,0.573,unclassified,92.25299999999999
FALCPAT_8940,HUDCO,70,0.573,unclassified,40.11
FALCPAT_6567,JUBLPHARMA,67,0.573,unclassified,38.391
FALCPAT_6392,PPLPHARMA,66,0.573,unclassified,37.818
FALCPAT_6205,UNOMINDA,58,0.573,unclassified,33.233999999999995
FALCPAT_7999,ACE,57,0.573,unclassified,32.660999999999994
FALCPAT_6566,TTML,55,0.573,unclassified,31.514999999999997
FALCPAT_9501,ADANIENT,53,0.573,unclassified,30.368999999999996
FALCPAT_7958,COFORGE,47,0.573,unclassified,26.930999999999997
FALCPAT_6288,CENTRALBK,41,0.573,unclassified,23.493
FALCPAT_6227,SBICARD,36,0.573,unclassified,20.628
FALCPAT_6819,LAURUSLABS,34,0.573,unclassified,19.482
FALCPAT_7075,LLOYDSME,34,0.573,unclassified,19.482
FALCPAT_8084,SOBHA,34,0.573,unclassified,19.482
FALCPAT_7993,UPL,33,0.573,unclassified,18.909
FALCPAT_9398,AUBANK,32,0.573,unclassified,18.336
FALCPAT_8724,JINDALSAW,31,0.573,unclassified,17.762999999999998
FALCPAT_6566,LTF,30,0.573,unclassified,17.189999999999998
FALCPAT_7085,CASTROLIND,30,0.573,unclassified,17.189999999999998
FALCPAT_7432,COFORGE,28,0.573,unclassified,16.043999999999997
FALCPAT_7993,ICICIPRULI,28,0.573,unclassified,16.043999999999997
FALCPAT_8427,LTFOODS,27,0.573,unclassified,15.470999999999998
FALCPAT_9342,JKCEMENT,27,0.573,unclassified,15.470999999999998
FALCPAT_6819,ESCORTS,24,0.573,unclassified,13.751999999999999
FALCPAT_8781,PPLPHARMA,22,0.573,unclassified,12.605999999999998
FALCPAT_8743,RHIM,21,0.573,unclassified,12.033
FALCPAT_8949,TARIL,21,0.573,unclassified,12.033
FALCPAT_8890,ENGINERSIN,20,0.573,unclassified,11.459999999999999
FALCPAT_7736,AAVAS,18,0.573,unclassified,10.314
FALCPAT_7164,ANANTRAJ,17,0.573,unclassified,9.741
FALCPAT_9345,CHOICEIN,17,0.573,unclassified,9.741
FALCPAT_7321,CASTROLIND,13,0.573,unclassified,7.449
FALCPAT_7466,BAJAJ-AUTO,13,0.573,unclassified,7.449
FALCPAT_7819,ASAHIINDIA,13,0.573,unclassified,7.449
FALCPAT_8459,NATIONALUM,13,0.573,unclassified,7.449
FALCPAT_6675,LALPATHLAB,12,0.573,unclassified,6.8759999999999994
FALCPAT_7546,STARHEALTH,12,0.573,unclassified,6.8759999999999994
FALCPAT_9293,SUNTV,12,0.573,unclassified,6.8759999999999994
FALCPAT_7621,ELGIEQUIP,11,0.573,unclassified,6.302999999999999
FALCPAT_7785,IRFC,11,0.573,unclassified,6.302999999999999
FALCPAT_7861,VOLTAS,11,0.573,unclassified,6.302999999999999
FALCPAT_9500,EIHOTEL,11,0.573,unclassified,6.302999999999999
FALCPAT_8406,BANKBARODA,10,0.573,unclassified,5.7299999999999995
FALCPAT_6222,FORCEMOT,88,0.572,unclassified,50.336
FALCPAT_8316,MOTILALOFS,75,0.572,unclassified,42.9
FALCPAT_8748,CHOLAFIN,70,0.572,unclassified,40.04
FALCPAT_9574,COCHINSHIP,70,0.572,unclassified,40.04
FALCPAT_8581,CHENNPETRO,66,0.572,unclassified,37.751999999999995
FALCPAT_8883,INTELLECT,66,0.572,unclassified,37.751999999999995
FALCPAT_7348,INDIANB,65,0.572,unclassified,37.18
FALCPAT_9223,DOMS,65,0.572,unclassified,37.18
FALCPAT_8198,SWANCORP,60,0.572,unclassified,34.32
FALCPAT_9017,DCMSHRIRAM,59,0.572,unclassified,33.748
FALCPAT_6819,RKFORGE,57,0.572,unclassified,32.604
FALCPAT_7348,COALINDIA,56,0.572,unclassified,32.032
FALCPAT_8291,NUVAMA,56,0.572,unclassified,32.032
FALCPAT_6514,USHAMART,52,0.572,unclassified,29.743999999999996
FALCPAT_6343,IRCON,51,0.572,unclassified,29.171999999999997
FALCPAT_6890,IRB,51,0.572,unclassified,29.171999999999997
FALCPAT_7547,AUBANK,49,0.572,unclassified,28.028
FALCPAT_8506,INDIANB,46,0.572,unclassified,26.311999999999998
FALCPAT_9127,VIJAYA,42,0.572,unclassified,24.023999999999997
FALCPAT_9261,BLUEJET,40,0.572,unclassified,22.88
FALCPAT_7624,NEULANDLAB,38,0.572,unclassified,21.735999999999997
FALCPAT_8967,EMAMILTD,37,0.572,unclassified,21.163999999999998
FALCPAT_9244,JSWENERGY,37,0.572,unclassified,21.163999999999998
FALCPAT_9292,ZOMATO,37,0.572,unclassified,21.163999999999998
FALCPAT_6223,APARINDS,36,0.572,unclassified,20.592
FALCPAT_8318,TATAINVEST,35,0.572,unclassified,20.02
FALCPAT_6890,POLICYBZR,34,0.572,unclassified,19.447999999999997
FALCPAT_6809,POONAWALLA,33,0.572,unclassified,18.875999999999998
FALCPAT_8963,BHEL,33,0.572,unclassified,18.875999999999998
FALCPAT_8364,SYRMA,32,0.572,unclassified,18.304
FALCPAT_8938,NEWGEN,31,0.572,unclassified,17.732
FALCPAT_7112,BBTC,29,0.572,unclassified,16.587999999999997
FALCPAT_8259,IOB,28,0.572,unclassified,16.016
FALCPAT_9300,IDBI,28,0.572,unclassified,16.016
FALCPAT_8781,JYOTICNC,25,0.572,unclassified,14.299999999999999
FALCPAT_9113,USHAMART,25,0.572,unclassified,14.299999999999999
FALCPAT_9529,CAMS,23,0.572,unclassified,13.155999999999999
FALCPAT_8068,TECHNOE,22,0.572,unclassified,12.584
FALCPAT_8262,CYIENT,22,0.572,unclassified,12.584
FALCPAT_9493,CARTRADE,22,0.572,unclassified,12.584
FALCPAT_6865,JBMA,21,0.572,unclassified,12.011999999999999
FALCPAT_6887,HONAUT,21,0.572,unclassified,12.011999999999999
FALCPAT_7755,LODHA,21,0.572,unclassified,12.011999999999999
FALCPAT_8259,SAMMAANCAP,21,0.572,unclassified,12.011999999999999
FALCPAT_8733,DEEPAKFERT,21,0.572,unclassified,12.011999999999999
FALCPAT_6151,RBLBANK,20,0.572,unclassified,11.44
FALCPAT_9294,GSPL,20,0.572,unclassified,11.44
FALCPAT_6871,M&MFIN,17,0.572,unclassified,9.723999999999998
FALCPAT_8760,HAL,17,0.572,unclassified,9.723999999999998
FALCPAT_6266,TATACOMM,15,0.572,unclassified,8.58
FALCPAT_7086,SIEMENS,15,0.572,unclassified,8.58
FALCPAT_9582,GRANULES,15,0.572,unclassified,8.58
FALCPAT_6757,HEG,14,0.572,unclassified,8.008
FALCPAT_8723,NBCC,13,0.572,unclassified,7.435999999999999
FALCPAT_6199,MARUTI,12,0.572,unclassified,6.863999999999999
FALCPAT_8774,STARHEALTH,12,0.572,unclassified,6.863999999999999
FALCPAT_8952,BHARATFORG,12,0.572,unclassified,6.863999999999999
FALCPAT_9111,SOLARINDS,11,0.572,unclassified,6.292
FALCPAT_6575,TCS,10,0.572,unclassified,5.72
FALCPAT_6754,JINDALSTEL,10,0.572,unclassified,5.72
FALCPAT_6756,SBILIFE,10,0.572,unclassified,5.72
FALCPAT_6998,BAJAJFINSV,10,0.572,unclassified,5.72
FALCPAT_8157,CHENNPETRO,121,0.571,unclassified,69.091
FALCPAT_8505,ANGELONE,105,0.571,unclassified,59.955
FALCPAT_7578,JUBLPHARMA,102,0.571,unclassified,58.242
FALCPAT_8618,SOBHA,98,0.571,unclassified,55.958
FALCPAT_7862,BSE,85,0.571,unclassified,48.535
FALCPAT_6690,IFCI,83,0.571,unclassified,47.392999999999994
FALCPAT_6295,DATAPATTNS,70,0.571,unclassified,39.97
FALCPAT_9017,HBLENGINE,66,0.571,unclassified,37.686
FALCPAT_8291,DCMSHRIRAM,61,0.571,unclassified,34.830999999999996
FALCPAT_9506,DATAPATTNS,61,0.571,unclassified,34.830999999999996
FALCPAT_7741,ZENTEC,58,0.571,unclassified,33.117999999999995
FALCPAT_7862,LODHA,57,0.571,unclassified,32.547
FALCPAT_9541,SWANCORP,57,0.571,unclassified,32.547
FALCPAT_7758,FSL,56,0.571,unclassified,31.976
FALCPAT_9583,KFINTECH,56,0.571,unclassified,31.976
FALCPAT_8211,OLECTRA,51,0.571,unclassified,29.121
FALCPAT_8269,KAYNES,51,0.571,unclassified,29.121
FALCPAT_9403,KAYNES,51,0.571,unclassified,29.121
FALCPAT_6263,CAPLIPOINT,45,0.571,unclassified,25.694999999999997
FALCPAT_6223,DEEPAKNTR,38,0.571,unclassified,21.697999999999997
FALCPAT_9403,SJVN,37,0.571,unclassified,21.127
FALCPAT_9428,ETERNAL,37,0.571,unclassified,21.127
FALCPAT_8904,SPLPETRO,35,0.571,unclassified,19.985
FALCPAT_6514,LODHA,34,0.571,unclassified,19.413999999999998
FALCPAT_8178,BANKBARODA,34,0.571,unclassified,19.413999999999998
FALCPAT_6292,PETRONET,33,0.571,unclassified,18.843
FALCPAT_7758,SPLPETRO,32,0.571,unclassified,18.272
FALCPAT_8138,ANGELONE,30,0.571,unclassified,17.13
FALCPAT_9123,JSWENERGY,28,0.571,unclassified,15.988
FALCPAT_9338,COFORGE,28,0.571,unclassified,15.988
FALCPAT_9330,SONATSOFTW,27,0.571,unclassified,15.416999999999998
FALCPAT_9583,GVT&D,27,0.571,unclassified,15.416999999999998
FALCPAT_9506,CRAFTSMAN,25,0.571,unclassified,14.274999999999999
FALCPAT_6793,RADICO,24,0.571,unclassified,13.703999999999999
FALCPAT_8508,KOTAKBANK,24,0.571,unclassified,13.703999999999999
FALCPAT_6818,AAVAS,23,0.571,unclassified,13.133
FALCPAT_7202,HCLTECH,23,0.571,unclassified,13.133
FALCPAT_8585,GABRIEL,23,0.571,unclassified,13.133
FALCPAT_7121,HINDUNILVR,22,0.571,unclassified,12.562
FALCPAT_8101,ABREL,22,0.571,unclassified,12.562
FALCPAT_7739,TIINDIA,20,0.571,unclassified,11.419999999999998
FALCPAT_6646,CGPOWER,19,0.571,unclassified,10.848999999999998
FALCPAT_9220,TATAINVEST,19,0.571,unclassified,10.848999999999998
FALCPAT_9460,COHANCE,18,0.571,unclassified,10.277999999999999
FALCPAT_7827,MAHABANK,17,0.571,unclassified,9.706999999999999
FALCPAT_8079,ABCAPITAL,15,0.571,unclassified,8.565
FALCPAT_8171,PNBHOUSING,15,0.571,unclassified,8.565
FALCPAT_8076,UBL,14,0.571,unclassified,7.994
FALCPAT_6675,CDSL,12,0.571,unclassified,6.851999999999999
FALCPAT_7976,YESBANK,12,0.571,unclassified,6.851999999999999
FALCPAT_6255,OBEROIRLTY,11,0.571,unclassified,6.281
FALCPAT_8037,CHAMBLFERT,11,0.571,unclassified,6.281
FALCPAT_8178,ANANDRATHI,11,0.571,unclassified,6.281
FALCPAT_8730,AWL,11,0.571,unclassified,6.281
FALCPAT_6674,ADANIPOWER,10,0.571,unclassified,5.709999999999999
FALCPAT_8102,EMAMILTD,10,0.571,unclassified,5.709999999999999
FALCPAT_9369,KIMS,10,0.571,unclassified,5.709999999999999
FALCPAT_9528,LATENTVIEW,10,0.571,unclassified,5.709999999999999
FALCPAT_7993,FORCEMOT,98,0.57,unclassified,55.85999999999999
FALCPAT_8404,GODFRYPHLP,98,0.57,unclassified,55.85999999999999
FALCPAT_7919,PFC,85,0.57,unclassified,48.449999999999996
FALCPAT_6346,BLS,76,0.57,unclassified,43.31999999999999
FALCPAT_9403,DATAPATTNS,72,0.57,unclassified,41.04
FALCPAT_7491,GPIL,66,0.57,unclassified,37.62
FALCPAT_8967,GVT&D,59,0.57,unclassified,33.629999999999995
FALCPAT_6756,BALRAMCHIN,56,0.57,unclassified,31.919999999999998
FALCPAT_6295,ELGIEQUIP,55,0.57,unclassified,31.349999999999998
FALCPAT_8494,BHEL,54,0.57,unclassified,30.779999999999998
FALCPAT_9493,GPIL,54,0.57,unclassified,30.779999999999998
FALCPAT_7709,GRAVITA,47,0.57,unclassified,26.79
FALCPAT_8199,MPHASIS,46,0.57,unclassified,26.22
FALCPAT_8189,JINDALSTEL,45,0.57,unclassified,25.65
FALCPAT_8663,PAGEIND,42,0.57,unclassified,23.939999999999998
FALCPAT_6672,NUVAMA,40,0.57,unclassified,22.799999999999997
FALCPAT_8199,BANDHANBNK,39,0.57,unclassified,22.229999999999997
FALCPAT_9151,BIKAJI,38,0.57,unclassified,21.659999999999997
FALCPAT_8641,ADANIPORTS,35,0.57,unclassified,19.95
FALCPAT_7160,SJVN,34,0.57,unclassified,19.38
FALCPAT_7647,AEGISLOG,34,0.57,unclassified,19.38
FALCPAT_7711,AEGISLOG,34,0.57,unclassified,19.38
FALCPAT_8037,IIFL,32,0.57,unclassified,18.24
FALCPAT_8546,HBLENGINE,32,0.57,unclassified,18.24
FALCPAT_7310,SARDAEN,31,0.57,unclassified,17.669999999999998
FALCPAT_7517,PRESTIGE,30,0.57,unclassified,17.099999999999998
FALCPAT_9583,SONACOMS,29,0.57,unclassified,16.529999999999998
FALCPAT_6145,ANURAS,25,0.57,unclassified,14.249999999999998
FALCPAT_6205,BATAINDIA,24,0.57,unclassified,13.68
FALCPAT_9215,INDIACEM,24,0.57,unclassified,13.68
FALCPAT_6345,MMTC,23,0.57,unclassified,13.11
FALCPAT_7819,LINDEINDIA,23,0.57,unclassified,13.11
FALCPAT_7709,APOLLOTYRE,22,0.57,unclassified,12.54
FALCPAT_7112,UNIONBANK,21,0.57,unclassified,11.969999999999999
FALCPAT_7350,ELECON,21,0.57,unclassified,11.969999999999999
FALCPAT_8318,MOTHERSON,21,0.57,unclassified,11.969999999999999
FALCPAT_9109,GMDCLTD,21,0.57,unclassified,11.969999999999999
FALCPAT_6953,INDIACEM,20,0.57,unclassified,11.399999999999999
FALCPAT_6264,BRIGADE,19,0.57,unclassified,10.829999999999998
FALCPAT_8582,SARDAEN,19,0.57,unclassified,10.829999999999998
FALCPAT_7871,CRAFTSMAN,18,0.57,unclassified,10.26
FALCPAT_7947,ZYDUSLIFE,18,0.57,unclassified,10.26
FALCPAT_9427,ELECON,18,0.57,unclassified,10.26
FALCPAT_7737,BBTC,17,0.57,unclassified,9.69
FALCPAT_9256,HEG,17,0.57,unclassified,9.69
FALCPAT_6483,HCLTECH,15,0.57,unclassified,8.549999999999999
FALCPAT_8076,VBL,15,0.57,unclassified,8.549999999999999
FALCPAT_6474,POONAWALLA,14,0.57,unclassified,7.9799999999999995
FALCPAT_7603,KIRLOSENG,14,0.57,unclassified,7.9799999999999995
FALCPAT_7712,SONATSOFTW,14,0.57,unclassified,7.9799999999999995
FALCPAT_8645,ITI,13,0.57,unclassified,7.409999999999999
FALCPAT_9119,APLAPOLLO,13,0.57,unclassified,7.409999999999999
FALCPAT_8079,AFFLE,12,0.57,unclassified,6.84
FALCPAT_8079,GESHIP,12,0.57,unclassified,6.84
