pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_9522,AEGISLOG,15,0.63,unclassified,9.45
FALCPAT_8877,DMART,13,0.63,unclassified,8.19
FALCPAT_9123,GICRE,13,0.63,unclassified,8.19
FALCPAT_7160,ECLERX,12,0.63,unclassified,7.5600000000000005
FALCPAT_8966,LTM,12,0.63,unclassified,7.5600000000000005
FALCPAT_9393,GAIL,12,0.63,unclassified,7.5600000000000005
FALCPAT_8189,TVSMOTOR,11,0.63,unclassified,6.93
FALCPAT_8406,KIMS,11,0.63,unclassified,6.93
FALCPAT_8876,RITES,11,0.63,unclassified,6.93
FALCPAT_6331,ITI,10,0.63,unclassified,6.3
FALCPAT_7458,KALYANKJIL,10,0.63,unclassified,6.3
FALCPAT_6660,INDUSINDBK,9,0.63,unclassified,5.67
FALCPAT_6999,CREDITACC,9,0.63,unclassified,5.67
FALCPAT_8667,OFSS,9,0.63,unclassified,5.67
FALCPAT_6646,KPITTECH,8,0.63,unclassified,5.04
FALCPAT_7620,TMPV,8,0.63,unclassified,5.04
FALCPAT_8645,DOMS,7,0.63,unclassified,4.41
FALCPAT_9541,GABRIEL,7,0.63,unclassified,4.41
FALCPAT_6328,KEI,6,0.63,unclassified,3.7800000000000002
FALCPAT_8422,HAL,6,0.63,unclassified,3.7800000000000002
FALCPAT_8571,BEL,6,0.63,unclassified,3.7800000000000002
FALCPAT_8733,ASTERDM,6,0.63,unclassified,3.7800000000000002
FALCPAT_8854,BATAINDIA,6,0.63,unclassified,3.7800000000000002
FALCPAT_7963,ZOMATO,5,0.63,unclassified,3.15
FALCPAT_9107,NESTLEIND,5,0.63,unclassified,3.15
FALCPAT_8324,LODHA,131,0.629,unclassified,82.399
FALCPAT_8262,CEMPRO,102,0.629,unclassified,64.158
FALCPAT_7828,DOMS,73,0.629,unclassified,45.917
FALCPAT_7251,KAYNES,72,0.629,unclassified,45.288
FALCPAT_7910,WELCORP,65,0.629,unclassified,40.885
FALCPAT_6648,OLECTRA,53,0.629,unclassified,33.337
FALCPAT_8724,MOTILALOFS,52,0.629,unclassified,32.708
FALCPAT_8069,ASAHIINDIA,41,0.629,unclassified,25.789
FALCPAT_7567,OLECTRA,40,0.629,unclassified,25.16
FALCPAT_7872,SAMMAANCAP,36,0.629,unclassified,22.644
FALCPAT_8967,RHIM,33,0.629,unclassified,20.757
FALCPAT_9331,MPHASIS,33,0.629,unclassified,20.757
FALCPAT_6927,KEC,31,0.629,unclassified,19.499
FALCPAT_6150,DOMS,29,0.629,unclassified,18.241
FALCPAT_7747,SAREGAMA,29,0.629,unclassified,18.241
FALCPAT_8767,TATAELXSI,29,0.629,unclassified,18.241
FALCPAT_6578,RITES,28,0.629,unclassified,17.612000000000002
FALCPAT_9109,JBMA,27,0.629,unclassified,16.983
FALCPAT_9446,BHARATFORG,26,0.629,unclassified,16.354
FALCPAT_6871,GICRE,25,0.629,unclassified,15.725
FALCPAT_8178,RKFORGE,25,0.629,unclassified,15.725
FALCPAT_8224,BERGEPAINT,25,0.629,unclassified,15.725
FALCPAT_9501,HFCL,25,0.629,unclassified,15.725
FALCPAT_6567,CHOLAFIN,24,0.629,unclassified,15.096
FALCPAT_7197,AEGISLOG,24,0.629,unclassified,15.096
FALCPAT_8096,TECHNOE,24,0.629,unclassified,15.096
FALCPAT_8241,TECHNOE,24,0.629,unclassified,15.096
FALCPAT_9406,KIRLOSENG,24,0.629,unclassified,15.096
FALCPAT_7942,J&KBANK,23,0.629,unclassified,14.467
FALCPAT_9060,APLAPOLLO,23,0.629,unclassified,14.467
FALCPAT_8450,KIRLOSENG,22,0.629,unclassified,13.838000000000001
FALCPAT_7785,RVNL,21,0.629,unclassified,13.209
FALCPAT_9113,KIMS,21,0.629,unclassified,13.209
FALCPAT_6894,CYIENT,20,0.629,unclassified,12.58
FALCPAT_7645,TATACONSUM,20,0.629,unclassified,12.58
FALCPAT_7713,JSWENERGY,20,0.629,unclassified,12.58
FALCPAT_7514,SHRIRAMFIN,19,0.629,unclassified,11.951
FALCPAT_6643,TMPV,18,0.629,unclassified,11.322
FALCPAT_7515,DEEPAKFERT,17,0.629,unclassified,10.693
FALCPAT_8580,PATANJALI,17,0.629,unclassified,10.693
FALCPAT_6199,M&M,16,0.629,unclassified,10.064
FALCPAT_7112,CONCOR,16,0.629,unclassified,10.064
FALCPAT_8321,TORNTPHARM,16,0.629,unclassified,10.064
FALCPAT_8882,UNIONBANK,16,0.629,unclassified,10.064
FALCPAT_9242,ZYDUSWELL,16,0.629,unclassified,10.064
FALCPAT_9528,SIGNATURE,16,0.629,unclassified,10.064
FALCPAT_6439,BIKAJI,15,0.629,unclassified,9.435
FALCPAT_6440,ABB,13,0.629,unclassified,8.177
FALCPAT_7972,CAPLIPOINT,12,0.629,unclassified,7.548
FALCPAT_9113,M&MFIN,12,0.629,unclassified,7.548
FALCPAT_9602,DIXON,11,0.629,unclassified,6.9190000000000005
FALCPAT_8494,ASAHIINDIA,10,0.629,unclassified,6.29
FALCPAT_8878,HUDCO,10,0.629,unclassified,6.29
FALCPAT_6696,IDFCFIRSTB,9,0.629,unclassified,5.661
FALCPAT_7491,PETRONET,8,0.629,unclassified,5.032
FALCPAT_8000,MGL,8,0.629,unclassified,5.032
FALCPAT_8043,MGL,8,0.629,unclassified,5.032
FALCPAT_8451,GRAVITA,8,0.629,unclassified,5.032
FALCPAT_9426,ZOMATO,8,0.629,unclassified,5.032
FALCPAT_7618,DEEPAKNTR,7,0.629,unclassified,4.4030000000000005
FALCPAT_9368,CHAMBLFERT,7,0.629,unclassified,4.4030000000000005
FALCPAT_8096,ELGIEQUIP,6,0.629,unclassified,3.774
FALCPAT_6757,KIMS,5,0.629,unclassified,3.145
FALCPAT_7085,MRF,5,0.629,unclassified,3.145
FALCPAT_8170,AEGISLOG,5,0.629,unclassified,3.145
FALCPAT_8958,GICRE,5,0.629,unclassified,3.145
FALCPAT_8369,IRCON,76,0.628,unclassified,47.728
FALCPAT_8772,GRAVITA,74,0.628,unclassified,46.472
FALCPAT_8416,DIXON,70,0.628,unclassified,43.96
FALCPAT_9005,NCC,67,0.628,unclassified,42.076
FALCPAT_8445,JWL,59,0.628,unclassified,37.052
FALCPAT_6562,NAM-INDIA,57,0.628,unclassified,35.796
FALCPAT_6474,INDUSINDBK,54,0.628,unclassified,33.912
FALCPAT_9175,INDIACEM,50,0.628,unclassified,31.4
FALCPAT_8451,ZFCVINDIA,48,0.628,unclassified,30.144
FALCPAT_8497,IRCON,47,0.628,unclassified,29.516000000000002
FALCPAT_6431,NAM-INDIA,39,0.628,unclassified,24.492
FALCPAT_9403,NAVA,39,0.628,unclassified,24.492
FALCPAT_7758,LAURUSLABS,38,0.628,unclassified,23.864
FALCPAT_8509,WELCORP,38,0.628,unclassified,23.864
FALCPAT_9261,CYIENT,34,0.628,unclassified,21.352
FALCPAT_9393,HAL,33,0.628,unclassified,20.724
FALCPAT_9501,NEULANDLAB,32,0.628,unclassified,20.096
FALCPAT_9569,GMDCLTD,30,0.628,unclassified,18.84
FALCPAT_8405,EMAMILTD,29,0.628,unclassified,18.212
FALCPAT_9344,GODREJIND,29,0.628,unclassified,18.212
FALCPAT_7910,CESC,26,0.628,unclassified,16.328
FALCPAT_6145,SAPPHIRE,25,0.628,unclassified,15.7
FALCPAT_6567,GLENMARK,25,0.628,unclassified,15.7
FALCPAT_6236,USHAMART,24,0.628,unclassified,15.072
FALCPAT_8258,POLYMED,23,0.628,unclassified,14.444
FALCPAT_8504,SAPPHIRE,22,0.628,unclassified,13.816
FALCPAT_6329,TEGA,21,0.628,unclassified,13.188
FALCPAT_6809,SRF,20,0.628,unclassified,12.56
FALCPAT_7753,NAVA,20,0.628,unclassified,12.56
FALCPAT_8963,JUBLPHARMA,20,0.628,unclassified,12.56
FALCPAT_7547,HINDALCO,18,0.628,unclassified,11.304
FALCPAT_7755,HSCL,18,0.628,unclassified,11.304
FALCPAT_9170,TATAINVEST,18,0.628,unclassified,11.304
FALCPAT_9425,PRESTIGE,18,0.628,unclassified,11.304
FALCPAT_9111,CHENNPETRO,17,0.628,unclassified,10.676
FALCPAT_6331,IOC,15,0.628,unclassified,9.42
FALCPAT_7008,SUNTV,14,0.628,unclassified,8.792
FALCPAT_7871,HEROMOTOCO,14,0.628,unclassified,8.792
FALCPAT_8373,GABRIEL,14,0.628,unclassified,8.792
FALCPAT_9111,NEWGEN,14,0.628,unclassified,8.792
FALCPAT_6438,APOLLOTYRE,13,0.628,unclassified,8.164
FALCPAT_7983,SOBHA,13,0.628,unclassified,8.164
FALCPAT_8102,POONAWALLA,13,0.628,unclassified,8.164
FALCPAT_9189,ADANIPORTS,13,0.628,unclassified,8.164
FALCPAT_9293,ASTRAL,12,0.628,unclassified,7.536
FALCPAT_7183,AXISBANK,11,0.628,unclassified,6.908
FALCPAT_9506,RAINBOW,10,0.628,unclassified,6.28
FALCPAT_6757,VIJAYA,9,0.628,unclassified,5.652
FALCPAT_8079,LALPATHLAB,9,0.628,unclassified,5.652
FALCPAT_8459,WELCORP,9,0.628,unclassified,5.652
FALCPAT_8805,BLUEJET,9,0.628,unclassified,5.652
FALCPAT_9270,BLUESTARCO,9,0.628,unclassified,5.652
FALCPAT_8404,POWERGRID,8,0.628,unclassified,5.024
FALCPAT_8806,OBEROIRLTY,8,0.628,unclassified,5.024
FALCPAT_7491,ULTRACEMCO,7,0.628,unclassified,4.396
FALCPAT_8629,ULTRACEMCO,7,0.628,unclassified,4.396
FALCPAT_7323,TRENT,6,0.628,unclassified,3.768
FALCPAT_8333,JKTYRE,6,0.628,unclassified,3.768
FALCPAT_6467,BIOCON,5,0.628,unclassified,3.14
FALCPAT_6516,KEC,5,0.628,unclassified,3.14
FALCPAT_8066,HINDPETRO,5,0.628,unclassified,3.14
FALCPAT_8669,TARIL,111,0.627,unclassified,69.597
FALCPAT_7055,LAURUSLABS,74,0.627,unclassified,46.398
FALCPAT_9203,AFFLE,73,0.627,unclassified,45.771
FALCPAT_8453,REDINGTON,72,0.627,unclassified,45.144
FALCPAT_6427,SAREGAMA,61,0.627,unclassified,38.247
FALCPAT_7021,ATGL,58,0.627,unclassified,36.366
FALCPAT_7633,RVNL,57,0.627,unclassified,35.739
FALCPAT_6784,BDL,51,0.627,unclassified,31.977
FALCPAT_9548,PGEL,51,0.627,unclassified,31.977
FALCPAT_6420,HINDCOPPER,50,0.627,unclassified,31.35
FALCPAT_7226,HINDCOPPER,49,0.627,unclassified,30.723
FALCPAT_7828,CESC,47,0.627,unclassified,29.469
FALCPAT_8459,NCC,45,0.627,unclassified,28.215
FALCPAT_8511,ENGINERSIN,45,0.627,unclassified,28.215
FALCPAT_6229,OLECTRA,43,0.627,unclassified,26.961
FALCPAT_7739,KALYANKJIL,43,0.627,unclassified,26.961
FALCPAT_9293,SUPREMEIND,42,0.627,unclassified,26.334
FALCPAT_7752,MAZDOCK,40,0.627,unclassified,25.08
FALCPAT_7997,ABBOTINDIA,39,0.627,unclassified,24.453
FALCPAT_9413,DOMS,39,0.627,unclassified,24.453
FALCPAT_9502,MMTC,36,0.627,unclassified,22.572
FALCPAT_9541,MRPL,32,0.627,unclassified,20.064
FALCPAT_8225,RVNL,31,0.627,unclassified,19.437
FALCPAT_8411,LTFOODS,31,0.627,unclassified,19.437
FALCPAT_9395,ZENSARTECH,31,0.627,unclassified,19.437
FALCPAT_7164,GABRIEL,30,0.627,unclassified,18.81
FALCPAT_8163,SCHAEFFLER,30,0.627,unclassified,18.81
FALCPAT_9541,FACT,30,0.627,unclassified,18.81
FALCPAT_8269,INDIACEM,29,0.627,unclassified,18.183
FALCPAT_7164,HEG,28,0.627,unclassified,17.556
FALCPAT_6263,SUNTV,27,0.627,unclassified,16.929
FALCPAT_7509,TRENT,26,0.627,unclassified,16.302
FALCPAT_8245,KEC,26,0.627,unclassified,16.302
FALCPAT_8258,HAL,26,0.627,unclassified,16.302
FALCPAT_8171,PPLPHARMA,25,0.627,unclassified,15.675
FALCPAT_8773,INDUSINDBK,25,0.627,unclassified,15.675
FALCPAT_9300,ANURAS,25,0.627,unclassified,15.675
FALCPAT_7784,TTML,24,0.627,unclassified,15.048
FALCPAT_9450,GRAPHITE,23,0.627,unclassified,14.421
FALCPAT_7112,CHOLAHLDNG,22,0.627,unclassified,13.794
FALCPAT_7184,BBTC,21,0.627,unclassified,13.167
FALCPAT_6329,JUBLFOOD,19,0.627,unclassified,11.913
FALCPAT_6832,INDIACEM,18,0.627,unclassified,11.286
FALCPAT_7801,CONCORDBIO,17,0.627,unclassified,10.659
FALCPAT_7927,BEL,17,0.627,unclassified,10.659
FALCPAT_9426,USHAMART,17,0.627,unclassified,10.659
FALCPAT_6756,ATUL,16,0.627,unclassified,10.032
FALCPAT_8292,RBLBANK,16,0.627,unclassified,10.032
FALCPAT_8881,TARIL,16,0.627,unclassified,10.032
FALCPAT_9342,BDL,15,0.627,unclassified,9.405
FALCPAT_9294,360ONE,14,0.627,unclassified,8.778
FALCPAT_6331,CYIENT,13,0.627,unclassified,8.151
FALCPAT_6804,TATACOMM,13,0.627,unclassified,8.151
FALCPAT_9189,LICHSGFIN,13,0.627,unclassified,8.151
FALCPAT_9119,PATANJALI,12,0.627,unclassified,7.524
FALCPAT_9508,ETERNAL,12,0.627,unclassified,7.524
FALCPAT_7160,LALPATHLAB,11,0.627,unclassified,6.897
FALCPAT_8415,CHOLAHLDNG,11,0.627,unclassified,6.897
FALCPAT_7861,M&M,10,0.627,unclassified,6.27
FALCPAT_9203,UBL,10,0.627,unclassified,6.27
FALCPAT_9339,ZENTEC,10,0.627,unclassified,6.27
FALCPAT_7620,CROMPTON,9,0.627,unclassified,5.643
FALCPAT_7712,CARBORUNIV,9,0.627,unclassified,5.643
FALCPAT_8949,CAPLIPOINT,9,0.627,unclassified,5.643
FALCPAT_9128,IDBI,9,0.627,unclassified,5.643
FALCPAT_8813,AMBER,8,0.627,unclassified,5.016
FALCPAT_8619,UTIAMC,7,0.627,unclassified,4.389
FALCPAT_7509,MANKIND,6,0.627,unclassified,3.762
FALCPAT_8882,LINDEINDIA,6,0.627,unclassified,3.762
FALCPAT_9246,CUMMINSIND,6,0.627,unclassified,3.762
FALCPAT_9151,TARIL,139,0.626,unclassified,87.014
FALCPAT_7927,ACUTAAS,78,0.626,unclassified,48.828
FALCPAT_6431,HEG,62,0.626,unclassified,38.812
FALCPAT_6663,RAILTEL,60,0.626,unclassified,37.56
FALCPAT_7348,FSL,53,0.626,unclassified,33.178
FALCPAT_8456,OLECTRA,46,0.626,unclassified,28.796
FALCPAT_7786,MOTILALOFS,38,0.626,unclassified,23.788
FALCPAT_6507,GODREJIND,36,0.626,unclassified,22.536
FALCPAT_7055,GLAXO,36,0.626,unclassified,22.536
FALCPAT_7472,RVNL,36,0.626,unclassified,22.536
FALCPAT_9343,CHOLAHLDNG,36,0.626,unclassified,22.536
FALCPAT_8597,DCMSHRIRAM,34,0.626,unclassified,21.284
FALCPAT_6756,ITI,32,0.626,unclassified,20.032
FALCPAT_8084,HFCL,30,0.626,unclassified,18.78
FALCPAT_9294,RECLTD,27,0.626,unclassified,16.902
FALCPAT_6871,360ONE,26,0.626,unclassified,16.276
FALCPAT_7545,ECLERX,26,0.626,unclassified,16.276
FALCPAT_8877,TORNTPOWER,25,0.626,unclassified,15.65
FALCPAT_8633,GODFRYPHLP,24,0.626,unclassified,15.024000000000001
FALCPAT_6346,DCMSHRIRAM,23,0.626,unclassified,14.398
FALCPAT_6696,POLICYBZR,23,0.626,unclassified,14.398
FALCPAT_7179,WOCKPHARMA,23,0.626,unclassified,14.398
FALCPAT_9403,CAMS,23,0.626,unclassified,14.398
FALCPAT_7545,INDUSINDBK,22,0.626,unclassified,13.772
FALCPAT_7694,JBCHEPHARM,22,0.626,unclassified,13.772
FALCPAT_6540,TATACONSUM,21,0.626,unclassified,13.146
FALCPAT_8428,RAINBOW,20,0.626,unclassified,12.52
FALCPAT_6343,RVNL,19,0.626,unclassified,11.894
FALCPAT_9586,SBFC,19,0.626,unclassified,11.894
FALCPAT_9112,STARHEALTH,17,0.626,unclassified,10.642
FALCPAT_8226,RAILTEL,16,0.626,unclassified,10.016
FALCPAT_9517,ADANIGREEN,16,0.626,unclassified,10.016
FALCPAT_6166,CEATLTD,15,0.626,unclassified,9.39
FALCPAT_6334,SPLPETRO,15,0.626,unclassified,9.39
FALCPAT_7618,APLAPOLLO,15,0.626,unclassified,9.39
FALCPAT_8206,PGEL,15,0.626,unclassified,9.39
FALCPAT_8764,JKTYRE,15,0.626,unclassified,9.39
FALCPAT_9109,HBLENGINE,15,0.626,unclassified,9.39
FALCPAT_8644,PERSISTENT,14,0.626,unclassified,8.764
FALCPAT_8000,COROMANDEL,13,0.626,unclassified,8.138
FALCPAT_8043,COROMANDEL,13,0.626,unclassified,8.138
FALCPAT_8497,CHOICEIN,13,0.626,unclassified,8.138
FALCPAT_9122,ZYDUSLIFE,13,0.626,unclassified,8.138
FALCPAT_6266,JSWDULUX,12,0.626,unclassified,7.5120000000000005
FALCPAT_7567,JPPOWER,12,0.626,unclassified,7.5120000000000005
FALCPAT_7972,CANFINHOME,12,0.626,unclassified,7.5120000000000005
FALCPAT_9370,FORCEMOT,12,0.626,unclassified,7.5120000000000005
FALCPAT_7996,SONATSOFTW,11,0.626,unclassified,6.886
FALCPAT_6912,IDBI,10,0.626,unclassified,6.26
FALCPAT_7179,MGL,10,0.626,unclassified,6.26
FALCPAT_8312,BAJFINANCE,10,0.626,unclassified,6.26
FALCPAT_7739,SCHAEFFLER,9,0.626,unclassified,5.634
FALCPAT_8187,LT,9,0.626,unclassified,5.634
FALCPAT_9343,RAILTEL,9,0.626,unclassified,5.634
FALCPAT_9243,EIDPARRY,8,0.626,unclassified,5.008
FALCPAT_8199,SOLARINDS,7,0.626,unclassified,4.382
FALCPAT_8448,ASTERDM,6,0.626,unclassified,3.7560000000000002
FALCPAT_9449,RHIM,5,0.626,unclassified,3.13
FALCPAT_7559,BDL,147,0.625,unclassified,91.875
FALCPAT_8903,MAZDOCK,88,0.625,unclassified,55.0
FALCPAT_7353,COCHINSHIP,76,0.625,unclassified,47.5
FALCPAT_7492,VIJAYA,76,0.625,unclassified,47.5
FALCPAT_7645,GLAXO,71,0.625,unclassified,44.375
FALCPAT_8581,APARINDS,69,0.625,unclassified,43.125
FALCPAT_6474,CREDITACC,67,0.625,unclassified,41.875
FALCPAT_9366,ANGELONE,66,0.625,unclassified,41.25
FALCPAT_6295,OLECTRA,65,0.625,unclassified,40.625
FALCPAT_6887,BHEL,61,0.625,unclassified,38.125
FALCPAT_6514,OLECTRA,60,0.625,unclassified,37.5
FALCPAT_9395,DATAPATTNS,57,0.625,unclassified,35.625
FALCPAT_7183,INDUSINDBK,49,0.625,unclassified,30.625
FALCPAT_7545,IRB,47,0.625,unclassified,29.375
FALCPAT_9583,NAVA,47,0.625,unclassified,29.375
FALCPAT_7741,HAL,39,0.625,unclassified,24.375
FALCPAT_8324,HONAUT,36,0.625,unclassified,22.5
FALCPAT_7021,GRAVITA,30,0.625,unclassified,18.75
FALCPAT_8425,CAPLIPOINT,30,0.625,unclassified,18.75
FALCPAT_9545,NEWGEN,30,0.625,unclassified,18.75
FALCPAT_9568,NATIONALUM,30,0.625,unclassified,18.75
FALCPAT_6318,GMDCLTD,29,0.625,unclassified,18.125
FALCPAT_7902,CUB,28,0.625,unclassified,17.5
FALCPAT_6318,BALKRISIND,27,0.625,unclassified,16.875
FALCPAT_6229,AJANTPHARM,25,0.625,unclassified,15.625
FALCPAT_9450,GSPL,25,0.625,unclassified,15.625
FALCPAT_9047,BIOCON,24,0.625,unclassified,15.0
FALCPAT_9494,SOLARINDS,24,0.625,unclassified,15.0
FALCPAT_8724,SONACOMS,20,0.625,unclassified,12.5
FALCPAT_9043,ENGINERSIN,18,0.625,unclassified,11.25
FALCPAT_6151,CIPLA,16,0.625,unclassified,10.0
FALCPAT_6566,MARUTI,16,0.625,unclassified,10.0
FALCPAT_8095,TATASTEEL,16,0.625,unclassified,10.0
FALCPAT_8347,PAYTM,16,0.625,unclassified,10.0
FALCPAT_8470,SUZLON,16,0.625,unclassified,10.0
FALCPAT_8171,LINDEINDIA,15,0.625,unclassified,9.375
FALCPAT_9113,GVT&D,15,0.625,unclassified,9.375
FALCPAT_6439,INOXWIND,14,0.625,unclassified,8.75
FALCPAT_7514,ZYDUSLIFE,13,0.625,unclassified,8.125
FALCPAT_8448,BHEL,13,0.625,unclassified,8.125
FALCPAT_9243,ZYDUSLIFE,13,0.625,unclassified,8.125
FALCPAT_8260,INTELLECT,12,0.625,unclassified,7.5
FALCPAT_8361,STARHEALTH,11,0.625,unclassified,6.875
FALCPAT_9547,GODFRYPHLP,11,0.625,unclassified,6.875
FALCPAT_6197,PAGEIND,10,0.625,unclassified,6.25
FALCPAT_8619,MOTILALOFS,10,0.625,unclassified,6.25
FALCPAT_6696,DELHIVERY,9,0.625,unclassified,5.625
FALCPAT_8448,BANKINDIA,8,0.625,unclassified,5.0
FALCPAT_8951,PHOENIXLTD,8,0.625,unclassified,5.0
FALCPAT_6696,ASTRAL,7,0.625,unclassified,4.375
FALCPAT_7310,RPOWER,7,0.625,unclassified,4.375
FALCPAT_7962,IRCTC,7,0.625,unclassified,4.375
FALCPAT_8579,AIAENG,7,0.625,unclassified,4.375
FALCPAT_8637,J&KBANK,7,0.625,unclassified,4.375
FALCPAT_8278,AEGISLOG,6,0.625,unclassified,3.75
FALCPAT_9122,ICICIGI,6,0.625,unclassified,3.75
FALCPAT_9494,REDINGTON,6,0.625,unclassified,3.75
FALCPAT_6438,TMPV,5,0.625,unclassified,3.125
FALCPAT_6545,EMAMILTD,5,0.625,unclassified,3.125
FALCPAT_6675,SOLARINDS,5,0.625,unclassified,3.125
FALCPAT_6996,LALPATHLAB,5,0.625,unclassified,3.125
FALCPAT_8571,MUTHOOTFIN,5,0.625,unclassified,3.125
FALCPAT_9602,JBCHEPHARM,5,0.625,unclassified,3.125
FALCPAT_6672,JMFINANCIL,132,0.624,unclassified,82.368
FALCPAT_7447,GODFRYPHLP,114,0.624,unclassified,71.136
FALCPAT_9303,NCC,101,0.624,unclassified,63.024
FALCPAT_8567,BSE,68,0.624,unclassified,42.432
FALCPAT_7491,APARINDS,61,0.624,unclassified,38.064
FALCPAT_9406,HUDCO,60,0.624,unclassified,37.44
FALCPAT_6236,KALYANKJIL,53,0.624,unclassified,33.072
FALCPAT_8970,SOLARINDS,52,0.624,unclassified,32.448
FALCPAT_8811,JSWENERGY,51,0.624,unclassified,31.824
FALCPAT_6205,SONATSOFTW,50,0.624,unclassified,31.2
FALCPAT_6693,SAIL,48,0.624,unclassified,29.951999999999998
FALCPAT_9170,ELGIEQUIP,42,0.624,unclassified,26.208
FALCPAT_8506,ITI,41,0.624,unclassified,25.584
FALCPAT_6578,BDL,40,0.624,unclassified,24.96
FALCPAT_8669,MMTC,40,0.624,unclassified,24.96
FALCPAT_9508,NHPC,37,0.624,unclassified,23.088
FALCPAT_8953,CDSL,34,0.624,unclassified,21.216
FALCPAT_6226,ERIS,31,0.624,unclassified,19.344
FALCPAT_8724,TIMKEN,29,0.624,unclassified,18.096
FALCPAT_8496,AARTIIND,28,0.624,unclassified,17.472
FALCPAT_7993,COROMANDEL,26,0.624,unclassified,16.224
FALCPAT_8883,INDUSTOWER,24,0.624,unclassified,14.975999999999999
FALCPAT_9545,CCL,23,0.624,unclassified,14.352
FALCPAT_7998,POLYMED,20,0.624,unclassified,12.48
FALCPAT_8585,LTFOODS,20,0.624,unclassified,12.48
FALCPAT_8790,LICHSGFIN,20,0.624,unclassified,12.48
FALCPAT_9446,CARBORUNIV,20,0.624,unclassified,12.48
FALCPAT_6223,RAILTEL,18,0.624,unclassified,11.232
FALCPAT_7209,TRITURBINE,18,0.624,unclassified,11.232
FALCPAT_8571,EIHOTEL,18,0.624,unclassified,11.232
FALCPAT_9506,HDFCLIFE,18,0.624,unclassified,11.232
FALCPAT_8312,KEI,16,0.624,unclassified,9.984
FALCPAT_8597,PRESTIGE,16,0.624,unclassified,9.984
FALCPAT_7737,GVT&D,15,0.624,unclassified,9.36
FALCPAT_8668,CHALET,15,0.624,unclassified,9.36
FALCPAT_8642,ZFCVINDIA,14,0.624,unclassified,8.736
FALCPAT_6810,JSWENERGY,13,0.624,unclassified,8.112
FALCPAT_8547,PCBL,13,0.624,unclassified,8.112
FALCPAT_8653,INDHOTEL,13,0.624,unclassified,8.112
FALCPAT_7413,POONAWALLA,12,0.624,unclassified,7.4879999999999995
FALCPAT_8198,CAMS,12,0.624,unclassified,7.4879999999999995
FALCPAT_8877,SOLARINDS,12,0.624,unclassified,7.4879999999999995
FALCPAT_6318,AJANTPHARM,11,0.624,unclassified,6.864
FALCPAT_6481,UPL,11,0.624,unclassified,6.864
FALCPAT_7303,POWERGRID,11,0.624,unclassified,6.864
FALCPAT_7432,HDFCLIFE,11,0.624,unclassified,6.864
FALCPAT_7618,BLUESTARCO,11,0.624,unclassified,6.864
FALCPAT_9177,COALINDIA,11,0.624,unclassified,6.864
FALCPAT_7753,ACUTAAS,10,0.624,unclassified,6.24
FALCPAT_7709,PETRONET,9,0.624,unclassified,5.616
FALCPAT_8595,UNIONBANK,9,0.624,unclassified,5.616
FALCPAT_6266,RAINBOW,8,0.624,unclassified,4.992
FALCPAT_6288,PNB,8,0.624,unclassified,4.992
FALCPAT_6512,STARHEALTH,8,0.624,unclassified,4.992
FALCPAT_8737,EICHERMOT,8,0.624,unclassified,4.992
FALCPAT_9581,TATASTEEL,8,0.624,unclassified,4.992
FALCPAT_6561,SBFC,7,0.624,unclassified,4.368
FALCPAT_8574,CREDITACC,7,0.624,unclassified,4.368
FALCPAT_7911,BALRAMCHIN,6,0.624,unclassified,3.7439999999999998
FALCPAT_8095,BDL,6,0.624,unclassified,3.7439999999999998
FALCPAT_8938,WOCKPHARMA,6,0.624,unclassified,3.7439999999999998
FALCPAT_9505,ENDURANCE,6,0.624,unclassified,3.7439999999999998
FALCPAT_7827,JYOTICNC,5,0.624,unclassified,3.12
FALCPAT_8666,NEULANDLAB,132,0.623,unclassified,82.236
FALCPAT_7902,NBCC,83,0.623,unclassified,51.709
FALCPAT_8291,LTFOODS,73,0.623,unclassified,45.479
FALCPAT_6823,PHOENIXLTD,58,0.623,unclassified,36.134
FALCPAT_6255,ANURAS,48,0.623,unclassified,29.904
FALCPAT_8580,NAM-INDIA,48,0.623,unclassified,29.904
FALCPAT_6345,CHENNPETRO,47,0.623,unclassified,29.281
FALCPAT_6151,WOCKPHARMA,46,0.623,unclassified,28.658
FALCPAT_7997,FORCEMOT,43,0.623,unclassified,26.789
FALCPAT_8445,AWL,39,0.623,unclassified,24.297
FALCPAT_8270,POWERINDIA,38,0.623,unclassified,23.674
FALCPAT_9331,SONACOMS,36,0.623,unclassified,22.428
FALCPAT_9204,CENTRALBK,35,0.623,unclassified,21.805
FALCPAT_7320,JUBLFOOD,34,0.623,unclassified,21.182
FALCPAT_9367,INDUSTOWER,32,0.623,unclassified,19.936
FALCPAT_6431,EIDPARRY,30,0.623,unclassified,18.69
FALCPAT_9300,PFC,30,0.623,unclassified,18.69
FALCPAT_9111,INDUSINDBK,28,0.623,unclassified,17.444
FALCPAT_8084,SAREGAMA,27,0.623,unclassified,16.821
FALCPAT_7545,HINDPETRO,26,0.623,unclassified,16.198
FALCPAT_8687,MCX,26,0.623,unclassified,16.198
FALCPAT_7297,KAJARIACER,25,0.623,unclassified,15.575
FALCPAT_9449,INDUSINDBK,25,0.623,unclassified,15.575
FALCPAT_6346,NSLNISP,23,0.623,unclassified,14.329
FALCPAT_7976,PNBHOUSING,21,0.623,unclassified,13.083
