pattern,n,hit1,avg1,med1,mfe1,mae1,conf1,strength1,edge1,hit2,avg2,med2,mfe2,mae2,conf2,strength2,edge2,hit3,avg3,med3,mfe3,mae3,conf3,strength3,edge3,consistency,recency,lift_over_best_single
7051+4723,26,0.6538461538461539,0.5907910890705964,0.6842881033629445,1.9455392495147366,-1.3811830623058188,0.46220229009632996,0.06256232609993034,0.9278957063693405,0.7307692307692307,2.2479612903098816,1.7385159753474924,3.671252317043889,-1.594900370674312,0.5391659658023868,0.09812186139194579,2.472728204460884,0.8461538461538461,3.2262203559781457,2.3712874085234525,4.93080488090658,-1.7310935793014954,0.6646841558168644,0.2128389712984125,3.3434395617513197,1.0,0.8484823425899366,0.019870323218551644
5305+6738,50,0.6,0.8460886593172168,0.5212367167711053,2.7586745156966526,-1.96940804280822,0.46181189102759373,0.06217192703119412,1.183193276615961,0.64,1.7179670012355166,1.1032014346904753,4.446572409401971,-2.4322023401961506,0.5014076201030194,0.06036351569257836,1.9427339153865189,0.6,2.3265632921678567,1.162557161274618,5.636729838951859,-2.878578133149178,0.46181189102759373,0.009966706509141887,2.4437824979410308,1.0,0.5539819371074453,0.08285832349258965
7637+5386,37,0.6216216216216216,0.12189477731125707,0.3445871559633097,1.4779775060880933,-1.2142143144342485,0.4610014255281996,0.0613614615318,0.4589993946100012,0.6756756756756757,0.8436665789596971,0.5921058965102245,2.492152684448936,-1.4653398075145672,0.5146336850482394,0.0735895806377983,1.0684334931106994,0.7837837837837838,1.2822995586285981,1.1779385566260727,3.2398197771797967,-1.63032570800514,0.6280453872612309,0.1762002027427791,1.399518764401772,1.0,0.5955600761778834,0.06149545465283757
7786+5386,37,0.6216216216216216,0.36245987584620853,0.5257469403305005,1.9057542538311503,-1.4990479518499962,0.4610014255281996,0.0613614615318,0.6995644931449527,0.7567567567567568,1.3500645370677937,1.5511834961997863,3.316164951007631,-1.9880448437224767,0.5988239750929106,0.15777987068246957,1.574831451218796,0.7837837837837838,2.5484014745606016,2.3927848562067577,4.4274460583965105,-2.0716663403729236,0.6280453872612309,0.1762002027427791,2.6656206803337756,1.0,0.9554949782363935,0.0368715642103607
4723+5465,73,0.5753424657534246,0.4007630712003125,0.38432136733526534,1.8757325512327814,-1.2993439727937568,0.46099174047029373,0.061351776473894115,0.7378676884990567,0.5753424657534246,1.1502985730683066,0.5743192248852714,2.990441529471353,-1.706423023651523,0.46099174047029373,0.01994763605985267,1.3750654872193089,0.726027397260274,1.8581484182045553,1.4357681287193993,3.9440165956756994,-1.92330555891849,0.6143679489221651,0.16252276440371322,1.9753676239777291,1.0,0.500066701501171,0.0483520089327335
8720+9498,39,0.6153846153846154,0.6725537911661983,0.51672649321171,2.4198612337735383,-1.6618635696766764,0.45898781310078474,0.05934784910438512,1.0096584084649425,0.5641025641025641,0.8189549786802934,0.45697006678191887,3.5193773355159386,-2.3197544986506564,0.4097542347452211,-0.03128986966521996,1.0437218928312957,0.5897435897435898,0.9966770932631874,1.5717472993989337,4.093262802884577,-2.7795552391783453,0.4341834847334491,-0.01766169978500276,1.1138962990363612,1.0,0.5458333266590392,0.04583914510400361
7410+6863,28,0.6428571428571429,0.3110583277639925,0.3273960818468359,1.5830977850331582,-1.1186403456620486,0.4582997758222724,0.058659811825872765,0.6481629450627366,0.7142857142857143,0.6796942262354796,0.6156958205819675,2.5028234497513813,-1.3433699198238027,0.529403642629825,0.08835953821938392,0.9044611403864817,0.75,1.217671949782639,1.275364307493181,3.2729328778475852,-1.5405914443515363,0.566439747592954,0.11459456307450216,1.3348911555558127,1.0,1.0380548898751967,0.058811148351045395
3994+5465,28,0.6428571428571429,0.17499937682374883,0.5066213832171252,1.5462227774906088,-1.310014576118087,0.4582997758222724,0.058659811825872765,0.512103994122493,0.6071428571428571,0.4806793960170131,0.42469665615944463,2.1906999423081435,-1.5537633360345586,0.42408726034906297,-0.016956844061378096,0.7054463101680153,0.6428571428571429,0.9301183311798658,0.9243808890253825,2.8479656069736676,-1.758736938094773,0.4582997758222724,0.006454591303820534,1.0473375369530395,1.0,0.7677876513379773,0.06248585338228202
7786+9040,41,0.6097560975609756,0.2836231060058829,0.5257469403305005,1.7408099292817292,-1.5126421761107895,0.45726583898692563,0.057625874990526016,0.6207277233046271,0.6585365853658537,1.017816148517564,1.292737957928263,2.9714225270707995,-1.9677848641927838,0.5054955435372689,0.06445143912682783,1.2425830626685663,0.6829268292682927,1.8394334553513028,1.6192676637441885,3.9160297313461276,-2.0733148357413094,0.5301551434425416,0.0783099589240897,1.9566526611244766,1.0,0.6287580570442393,0.033135977669086714
6863+5305,64,0.578125,0.5070327892055739,0.3306946230083586,2.197164490159071,-1.557483565227939,0.4560981205252726,0.05645815652887298,0.8441374065043181,0.640625,1.1679424902616122,0.7368530597915802,3.431870957355897,-1.9952582600609259,0.5182062363615083,0.07716213195106725,1.3927094044126145,0.671875,1.5134899061641047,1.1774775656058603,4.117636255061171,-2.2609630290741016,0.5499887622745426,0.09814357775609078,1.6307091119372785,1.0,0.6992401285487034,0.06638554736435015
7809+6671,30,0.6333333333333333,0.2858881306131726,0.5122637144918608,2.3064515673827333,-2.0426950245018145,0.4551324643360493,0.0554925003396497,0.6229927479119167,0.6333333333333333,0.7352618936591935,1.0360733477776154,3.9361122182297184,-3.34408625334504,0.4551324643360493,0.014088359925608251,0.9600288078101957,0.6333333333333333,1.00157643817703,1.5823232482721707,4.65414948276236,-3.59199872703016,0.4551324643360493,0.003287279817597466,1.1187956439502038,0.0,-0.12208486307117944,-0.02797527075181011
9380+5305,45,0.6,0.8382407965064563,0.5399917648027764,3.093614537584214,-2.420094550664011,0.4545159420914473,0.054875978095047684,1.1753454138052004,0.6,1.3139823560882098,0.8701030103010422,4.633329277648267,-3.024655304640381,0.4545159420914473,0.013471837681006238,1.538749270239212,0.5555555555555556,2.0515788725878084,0.5417543859649144,5.902794709752838,-3.5676964631279753,0.4117588341636532,-0.04008635035479863,2.1687980783609824,1.0,0.7120867686249901,0.061152555202349634
5386+2315,45,0.6,0.18522306894605461,0.51672649321171,1.7754778882352449,-1.7334715483300607,0.4545159420914473,0.054875978095047684,0.5223276862447988,0.5555555555555556,0.644491383985105,0.3441095890411018,2.7422466006063213,-2.138326729460281,0.4117588341636532,-0.029285270246787842,0.8692582981361072,0.4888888888888889,0.7683076873794361,-0.023371009812462734,3.4038403471957888,-2.571192537323749,0.3495678935302451,-0.10227729098820676,0.8855268931526099,1.0,0.16469231351494495,0.0555207393256365
2315+9498,74,0.5675675675675675,0.0894278661511649,0.29330720611129746,2.0725533981646738,-1.9408945684600467,0.45412539093091314,0.054485426934513526,0.426532483449909,0.5405405405405406,0.09716141078675551,0.331933386580079,2.972618864995644,-2.8613710582016916,0.4278114521014676,-0.01323265230897347,0.3219283249377577,0.5,0.2331624428288636,0.00710653784378637,3.657435721383998,-3.4227205614670324,0.38892400848268727,-0.06292117603576458,0.3503816486020374,1.0,0.39422444456622335,0.07813088818427899
2459+4453,47,0.5957446808510638,-0.07423365522873472,0.3327242586111768,1.864271680719247,-1.9195204932102798,0.4534186823631264,0.05377871836672676,0.26287096207000943,0.5106382978723404,0.010098813819820198,0.3197571841190562,2.9629756080371945,-3.1396651006840908,0.37242217589372884,-0.06862192851671223,0.2348657279708224,0.5319148936170213,0.11441771453274818,0.2414452027298221,3.51654425025743,-3.751381586405952,0.3923214192677079,-0.05952376525074393,0.23163692030592203,0.0,0.807489295104038,0.05854532892727354
7993+3235,32,0.625,-0.0014117359703247345,0.47775871937942205,1.5837397648922127,-1.6154929025431142,0.4525410058952512,0.052901041898851586,0.3356928813284194,0.5625,0.751398394565922,0.5098465582440915,2.817474318273563,-2.011562779879606,0.3932530203122613,-0.04779108409817978,0.9761653087169242,0.75,1.67935861630559,1.634443788145217,3.6808915304816234,-2.255206713659166,0.5789310822975338,0.1270858977790819,1.7965778220787638,1.0,0.05736544804147625,-0.019224528695221343
7993+7051,32,0.625,-0.6891294963856627,0.6003845246342167,4.086289792685386,-5.7884751409674156,0.4525410058952512,0.052901041898851586,-0.35202487908691854,0.65625,-1.0575487252676505,1.6110559591893716,6.131343616834258,-8.427835053136494,0.4831077350878594,0.04206363067741836,-0.8327818111166483,0.5625,-2.1251080141485894,1.1848275862068982,7.827721538791877,-10.900528087807103,0.3932530203122613,-0.05859216420619057,-2.0078888083754154,0.0,0.7109554922203996,-0.019224528695221343
9001+5789,32,0.625,0.4172025894136687,0.5264204545542152,2.0590086284437086,-1.5281669655202448,0.4525410058952512,0.052901041898851586,0.7543072067124128,0.6875,1.3549042765411103,1.4168125449324045,3.45913545598905,-2.0022246937317183,0.5143300030196761,0.07328589860923507,1.5796711906921126,0.71875,2.24217397562637,2.503821613530437,4.4793747153545915,-2.3257420892541263,0.5462516306188822,0.09440644610043031,2.359393181399544,1.0,0.44764004611612307,0.048615911241456145
2911+8139,32,0.625,0.3907857659079972,0.3333275305229023,1.7472168817829343,-1.461764646635693,0.4525410058952512,0.052901041898851586,0.7278903832067414,0.65625,1.5841650409013328,1.1404374784121643,3.543532524322278,-1.8093885513619226,0.4831077350878594,0.04206363067741836,1.808931955052335,0.71875,2.500397879302626,2.4010231927894576,4.924751568060412,-2.053608267282071,0.5462516306188822,0.09440644610043031,2.6176170850758,1.0,1.0420946025156481,0.061905296785007
