pattern,symbol,n,avg_d1,screener_tier,tier_multiplier,prior_score,pattern_id,rule,target,regime
FALCPAT_8225,JSWDULUX,10,1.956,B_broad_edge,0.65,3.048684049835849,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,CGPOWER,12,1.723,B_broad_edge,0.65,2.872615032889048,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,VBL,11,1.683,B_broad_edge,0.65,2.718363629535583,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,LAURUSLABS,10,1.68,B_broad_edge,0.65,2.6185016378958212,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,CESC,11,1.651,B_broad_edge,0.65,2.666677571219993,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,POONAWALLA,19,1.315,B_broad_edge,0.65,2.5606021608202734,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,LODHA,28,1.231,B_broad_edge,0.65,2.6943417583636777,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,ANANTRAJ,14,1.146,B_broad_edge,0.65,2.0172265948010364,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,AFFLE,13,1.11,B_broad_edge,0.65,1.9040798633174092,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,GRSE,33,1.025,B_broad_edge,0.65,2.3494376995255175,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,MCX,21,0.971,B_broad_edge,0.65,1.9509114444371012,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,USHAMART,23,0.94,B_broad_edge,0.65,1.9417908903425949,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,POLICYBZR,29,0.934,B_broad_edge,0.65,2.064866930407095,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,ELECON,35,0.931,B_broad_edge,0.65,2.168566485606715,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,OLECTRA,24,0.931,B_broad_edge,0.65,1.9479027054189917,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,FACT,28,0.866,B_broad_edge,0.65,1.8954508226993863,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,CREDITACC,20,0.856,B_broad_edge,0.65,1.6939722843493126,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,NLCINDIA,30,0.85,B_broad_edge,0.65,1.8972779304780434,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,RKFORGE,20,0.844,B_broad_edge,0.65,1.67022500933507,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,BLS,31,0.827,B_broad_edge,0.65,1.863006334549993,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8225,NIACL,35,0.817,B_broad_edge,0.65,1.9030277322671172,8225.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,hit_25pc_30d,breakout
FALCPAT_8226,RITES,11,2.831,A_high_edge,1.0,7.034770725549829,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,POWERINDIA,13,2.176,A_high_edge,1.0,5.7425887492428025,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,GODFRYPHLP,19,2.136,A_high_edge,1.0,6.398884136311325,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,POLYMED,10,1.832,B_broad_edge,0.65,2.8554136908483,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,ATGL,27,1.596,B_broad_edge,0.65,3.456828958855757,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,SONATSOFTW,13,1.453,B_broad_edge,0.65,2.492457694955131,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,PARADEEP,11,1.399,B_broad_edge,0.65,2.2596498619847183,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,ANGELONE,32,1.374,B_broad_edge,0.65,3.1227309031457136,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,ADANIENT,11,1.366,B_broad_edge,0.65,2.2063486143467657,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,ENGINERSIN,18,1.212,B_broad_edge,0.65,2.3196290277873217,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,DATAPATTNS,19,1.159,B_broad_edge,0.65,2.256834908281899,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,JSL,12,1.145,B_broad_edge,0.65,1.9089635592907488,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8226,BDL,18,1.078,B_broad_edge,0.65,2.063168392701925,8226.0,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range >= 0.9024,hit_25pc_30d,breakout
FALCPAT_8229,EXIDEIND,10,1.188,B_broad_edge,0.65,1.8516547296549017,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,HUDCO,27,1.153,B_broad_edge,0.65,2.4973206701508066,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,CHOLAFIN,17,1.095,B_broad_edge,0.65,2.0572220986825953,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,RAILTEL,38,1.014,B_broad_edge,0.65,2.41465348096405,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,COCHINSHIP,33,0.953,B_broad_edge,0.65,2.184404026973481,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,IFCI,44,0.902,B_broad_edge,0.65,2.2318462177523384,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,LTFOODS,35,0.899,B_broad_edge,0.65,2.094029291686828,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,NEULANDLAB,62,0.834,B_broad_edge,0.65,2.2459933351768497,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8229,WELCORP,47,0.817,B_broad_edge,0.65,2.0558012968426356,8229.0,volatility (20d ATR%) >= 4.1388 AND distance from year-high >= -11.0436 AND 20d relative strength vs market <= 9.5342,hit_25pc_30d,other
FALCPAT_8230,RVNL,24,2.986,A_high_edge,1.0,9.611563213056447,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,UCOBANK,12,2.815,A_high_edge,1.0,7.220332441254226,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,OIL,14,2.395,A_high_edge,1.0,6.485780231639793,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,ITI,25,2.213,A_high_edge,1.0,7.21016763864154,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,CASTROLIND,10,2.055,A_high_edge,1.0,4.927674785600652,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,SOBHA,10,1.994,B_broad_edge,0.65,3.1079120630739685,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,IRCON,18,1.8,B_broad_edge,0.65,3.4449936056247354,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,GALLANTT,29,1.633,B_broad_edge,0.65,3.6102009607652947,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,FINCABLES,14,1.522,B_broad_edge,0.65,2.6790740639504165,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,TECHNOE,11,1.513,B_broad_edge,0.65,2.4437814447340087,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,RAILTEL,13,1.402,B_broad_edge,0.65,2.4049729444783847,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,WOCKPHARMA,24,1.278,B_broad_edge,0.65,2.673920147718014,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,HEG,16,1.117,B_broad_edge,0.65,2.0570545484520157,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,DATAPATTNS,14,1.116,B_broad_edge,0.65,1.9644196158795433,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,GABRIEL,16,1.055,B_broad_edge,0.65,1.9428760506865503,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,BSE,37,0.951,B_broad_edge,0.65,2.2485738846348653,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,INOXWIND,35,0.899,B_broad_edge,0.65,2.094029291686828,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,NEULANDLAB,26,0.895,B_broad_edge,0.65,1.9173530967980188,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8230,MRPL,20,0.806,B_broad_edge,0.65,1.5950253051233014,8230.0,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,hit_25pc_30d,other
FALCPAT_8241,WELSPUNLIV,14,1.891,B_broad_edge,0.65,3.3285999046847814,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,BHEL,13,1.67,B_broad_edge,0.65,2.864696731297363,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,POONAWALLA,10,1.599,B_broad_edge,0.65,2.4922524517829867,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,INTELLECT,11,1.574,B_broad_edge,0.65,2.5423079933981034,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,GRAPHITE,10,1.436,B_broad_edge,0.65,2.2381954476299994,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,FINCABLES,28,1.364,B_broad_edge,0.65,2.9854444828660083,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,NEWGEN,18,1.234,B_broad_edge,0.65,2.3617345051894016,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,RVNL,20,1.128,B_broad_edge,0.65,2.2322438513388136,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,KAYNES,16,1.124,B_broad_edge,0.65,2.069945669167472,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,AUROPHARMA,10,1.048,B_broad_edge,0.65,1.6334462598302502,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,APARINDS,24,0.924,B_broad_edge,0.65,1.9332568204158413,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8241,OLECTRA,29,0.84,B_broad_edge,0.65,1.857053770387537,8241.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,hit_25pc_30d,capitulation
FALCPAT_8245,JBMA,13,3.269,A_high_edge,1.0,8.62707841051228,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,ANGELONE,16,1.77,B_broad_edge,0.65,3.2596119523366767,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,HUDCO,24,1.421,B_broad_edge,0.65,2.9731146556395136,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,GRAPHITE,14,1.409,B_broad_edge,0.65,2.480167776679459,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,ARE&M,17,1.357,B_broad_edge,0.65,2.549452409052312,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,TECHNOE,13,1.324,B_broad_edge,0.65,2.2711727378668916,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,RITES,23,1.313,B_broad_edge,0.65,2.712310041510454,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,ADANIENT,25,1.16,B_broad_edge,0.65,2.4566047896681975,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,DATAPATTNS,19,1.128,B_broad_edge,0.65,2.196470902969786,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,FACT,17,1.126,B_broad_edge,0.65,2.115463089604203,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,GESHIP,10,1.124,B_broad_edge,0.65,1.75190228630649,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,POLICYBZR,10,1.116,B_broad_edge,0.65,1.7394332308879383,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,RVNL,16,1.08,B_broad_edge,0.65,1.988915767527464,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,RAILTEL,23,1.018,B_broad_edge,0.65,2.102918219541236,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,ITI,30,0.965,B_broad_edge,0.65,2.153968474013308,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,DIXON,23,0.928,B_broad_edge,0.65,1.917002070465881,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,NIACL,37,0.914,B_broad_edge,0.65,2.161089937493446,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,NEWGEN,24,0.841,B_broad_edge,0.65,1.759598469664202,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8245,CHENNPETRO,48,0.8,B_broad_edge,0.65,2.0237465550175258,8245.0,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,hit_25pc_30d,capitulation
FALCPAT_8247,ERIS,10,3.339,A_high_edge,1.0,8.00657231587376,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,LODHA,16,2.602,A_high_edge,1.0,7.372021121234274,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,INTELLECT,14,2.422,A_high_edge,1.0,6.558897587069553,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,WELSPUNLIV,19,1.377,B_broad_edge,0.65,2.6813301714444995,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,SONATSOFTW,14,1.17,B_broad_edge,0.65,2.059472177938231,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,MINDACORP,10,1.107,B_broad_edge,0.65,1.7254055435420674,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,BLS,14,1.084,B_broad_edge,0.65,1.9080921716966175,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,NIACL,13,1.064,B_broad_edge,0.65,1.8251720491619128,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,GRAVITA,19,1.041,B_broad_edge,0.65,2.027062242900308,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8247,PGEL,11,1.04,B_broad_edge,0.65,1.6797968952566882,8247.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA <= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,IOB,18,2.3,A_high_edge,1.0,6.772209652082812,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,ITI,35,1.857,B_broad_edge,0.65,4.3254865346634475,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,UCOBANK,23,1.504,B_broad_edge,0.65,3.1068654245481517,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,JUBLPHARMA,22,1.482,B_broad_edge,0.65,3.02042157820455,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,RVNL,47,1.358,B_broad_edge,0.65,3.4171091323283957,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,HINDZINC,15,1.355,B_broad_edge,0.65,2.4419575171126873,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
FALCPAT_8248,FINCABLES,15,1.249,B_broad_edge,0.65,2.2509261541503665,8248.0,volatility (20d ATR%) >= 3.475 AND close position in weekly range >= 0.5303 AND distance from 20-week SMA >= 8.1322 AND weekly range % >= 11.9613,hit_25pc_30d,breakout
