rule,family,winner_hits,loser_hits,universe_hits,winner_rate,loser_rate,universe_rate,lift_vs_universe,purity_vs_manual_losers,rule_weight,test_month
rs_market_20d__pct<=20pct,pullback_reversal,72,30,3772,0.3444976076555024,0.18181818181818182,0.198036436184176,1.7395667903007301,0.7019230769230769,5.175195130629404,2024-12
rs_sector_20d__pct<=20pct,pullback_reversal,70,32,3772,0.3349282296650718,0.19393939393939394,0.198036436184176,1.6912454905701544,0.6826923076923077,4.853812620824181,2024-12
dist_prior_high_20__pct<=20pct,pullback_reversal,69,30,3784,0.33014354066985646,0.18181818181818182,0.19866645665984145,1.6617981023093964,0.693069306930693,4.829530895408871,2024-12
ret_60d__pct<=20pct,pullback_reversal,73,48,3745,0.3492822966507177,0.2909090909090909,0.1966188901139287,1.7764432321244914,0.6016260162601627,4.498170603571985,2024-12
atr_20_pct__pct>=80pct,mixed,77,59,3821,0.3684210526315789,0.3575757575757576,0.20060901979314327,1.8365128996267166,0.5652173913043478,4.397238723184536,2024-12
dist_prior_high_60__pct<=20pct,pullback_reversal,72,48,3772,0.3444976076555024,0.2909090909090909,0.198036436184176,1.7395667903007301,0.5983606557377049,4.364070960834605,2024-12
dist_prior_high_120__pct<=20pct,pullback_reversal,70,49,3765,0.3349282296650718,0.296969696969697,0.1976689242400378,1.6943899044968453,0.5867768595041323,4.1341396493085965,2024-12
ret_20d<=-10,pullback_reversal,59,23,3793,0.2822966507177033,0.1393939393939394,0.19913897201659053,1.4175861603533075,0.7142857142857143,4.096987969157744,2024-12
ret_20d__pct<=35pct,pullback_reversal,99,50,6607,0.47368421052631576,0.30303030303030304,0.3468787735601407,1.3655612468434595,0.6622516556291391,4.0586029310945095,2024-12
rs_market_20d__pct<=35pct,pullback_reversal,99,50,6607,0.47368421052631576,0.30303030303030304,0.3468787735601407,1.3655612468434595,0.6622516556291391,4.0586029310945095,2024-12
rs_sector_20d__pct<=35pct,pullback_reversal,100,54,6607,0.4784688995215311,0.32727272727272727,0.3468787735601407,1.3793547947913734,0.6474358974358975,4.006959352877291,2024-12
dist_prior_high_60__pct<=35pct,pullback_reversal,107,75,6607,0.5119617224880383,0.45454545454545453,0.3468787735601407,1.4759096304267694,0.5869565217391305,3.897014946646758,2024-12
dist_prior_high_20__pct<=35pct,pullback_reversal,99,60,6628,0.47368421052631576,0.36363636363636365,0.3479813093925553,1.3612346345646855,0.6211180124223602,3.766340412622729,2024-12
ret_60d__pct<=35pct,pullback_reversal,103,73,6569,0.49282296650717705,0.44242424242424244,0.3448837087205334,1.4289540330434163,0.5842696629213483,3.7227278919001283,2024-12
dist_prior_high_120__pct<=35pct,pullback_reversal,102,70,6594,0.4880382775119617,0.42424242424242425,0.3461962513781698,1.4097156614756348,0.5919540229885057,3.7191355783223434,2024-12
atr_20_pct__pct>=65pct,mixed,112,96,6660,0.5358851674641149,0.5818181818181818,0.3496613639943298,1.532583301004354,0.5380952380952381,3.6949258554173614,2024-12
range_vs_5d__pct<=35pct,pullback_reversal,105,82,6638,0.5023923444976076,0.49696969696969695,0.3485063264556098,1.4415587504739278,0.5608465608465608,3.5964197168672856,2024-12
wtd_ret>=3,continuation,59,71,2681,0.2822966507177033,0.4303030303030303,0.14075707460492465,2.0055592339500543,0.45454545454545453,3.581871459274724,2024-12
ret_3d__pct>=80pct,continuation,75,84,3827,0.3588516746411483,0.509090909090909,0.200924030030976,1.7860067538254383,0.4720496894409938,3.472989881211955,2024-12
wtd_ret>=3 AND range_vs_5d__pct<=35pct,pullback_reversal,65,50,1140,0.20249221183800623,0.2145922746781116,0.03938367995577973,5.141525933213095,0.5641025641025641,12.076349297745681,2025-01
wtd_ret>=3 AND range_vs_20d__pct<=20pct,pullback_reversal,29,14,507,0.09034267912772585,0.060085836909871244,0.017515373454017828,5.157907672645271,0.6666666666666666,11.674344671119037,2025-01
wtd_ret>=3 AND lower_wick_proxy__pct>=80pct,pullback_reversal,40,24,753,0.12461059190031153,0.10300429184549356,0.026013957023422924,4.790143682797368,0.6212121212121212,11.014407510178206,2025-01
wtd_ret__pct>=80pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,53,34,1088,0.16510903426791276,0.1459227467811159,0.037587231396393285,4.392689435587319,0.6067415730337079,10.580476210803454,2025-01
wtd_ret>=3 AND vol_vs_5d__pct<=20pct,pullback_reversal,29,13,577,0.09034267912772585,0.055793991416309016,0.019933669591653425,4.532164974057457,0.6818181818181818,10.490554586885077,2025-01
wtd_ret>=3 AND ret_60d__pct<=20pct,pullback_reversal,32,26,550,0.09968847352024922,0.11158798283261803,0.019000898224279694,5.246513735485697,0.55,10.050405427113503,2025-01
wtd_ret>=3 AND range_vs_20d__pct<=35pct,pullback_reversal,43,27,911,0.13395638629283488,0.11587982832618025,0.031472396876943275,4.2563134551398445,0.6111111111111112,9.802423716314571,2025-01
wtd_ret>=3 AND rs_market_20d__pct<=20pct,pullback_reversal,22,15,375,0.06853582554517133,0.06437768240343347,0.0129551578801907,5.290234683281412,0.5897435897435898,9.759839753665023,2025-01
wtd_ret>=3 AND ret_20d__pct<=20pct,pullback_reversal,22,15,375,0.06853582554517133,0.06437768240343347,0.0129551578801907,5.290234683281412,0.5897435897435898,9.759839753665023,2025-01
wtd_ret__pct>=80pct AND lower_wick_proxy__pct>=65pct,pullback_reversal,79,57,1863,0.24610591900311526,0.2446351931330472,0.0643612243487874,3.8238228295567227,0.5797101449275363,9.628055065239145,2025-01
wtd_ret>=3 AND range_vs_5d__pct<=20pct,pullback_reversal,36,30,663,0.11214953271028037,0.12875536480686695,0.02290471913217716,4.8963504884340505,0.5441176470588235,9.575109568714948,2025-01
wtd_ret__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,75,62,1661,0.2336448598130841,0.26609442060085836,0.057382712637324675,4.071694227663777,0.5467625899280576,9.548162403745199,2025-01
wtd_ret>=3 AND lower_wick_proxy__pct>=65pct,pullback_reversal,59,42,1323,0.1838006230529595,0.18025751072961374,0.04570579700131279,4.021385362729377,0.5825242718446602,9.528135478520696,2025-01
wtd_ret>=3 AND dist_prior_high_20__pct<=20pct,pullback_reversal,20,11,376,0.06230529595015576,0.04721030042918455,0.012989704967871208,4.796513554715981,0.6363636363636364,9.276353847689911,2025-01
wtd_ret__pct>=80pct AND ret_60d__pct<=20pct,pullback_reversal,33,27,638,0.102803738317757,0.11587982832618025,0.022041041940164444,4.664195939413471,0.5483870967741935,8.979113656117619,2025-01
wtd_ret>=3 AND dist_prior_high_60__pct<=20pct,pullback_reversal,30,27,546,0.09345794392523364,0.11587982832618025,0.01886270987355766,4.954640375201123,0.5254237288135594,8.899091571768047,2025-01
wtd_ret__pct>=80pct AND ret_20d<=-10,pullback_reversal,18,6,395,0.056074766355140186,0.02575107296137339,0.013646099633800871,4.109215663078197,0.7307692307692307,8.832808688740654,2025-01
wtd_ret>=3 AND vol_vs_5d__pct<=35pct,pullback_reversal,45,32,1019,0.14018691588785046,0.13733905579399142,0.03520348234643819,3.9821888785963884,0.5822784810126582,8.82956635205059,2025-01
wtd_ret>=3 AND prev_day_ret<=-0.5,pullback_reversal,34,34,615,0.1059190031152648,0.1459227467811159,0.021246458923512748,4.985254413291797,0.5,8.811084345790876,2025-01
ret_3d__pct>=80pct AND ret_60d__pct<=20pct,pullback_reversal,33,26,669,0.102803738317757,0.11158798283261803,0.02311200165826021,4.448067278543788,0.5573770491803278,8.703675702801767,2025-01
wtd_ret>=3 AND rs_sector_20d__pct<=20pct,pullback_reversal,23,16,443,0.07165109034267912,0.06866952789699571,0.01530435984246528,4.6817437044225505,0.5853658536585366,8.685526745751641,2025-01
ret_3d__pct>=80pct AND dist_prior_high_120__pct<=20pct,pullback_reversal,35,27,758,0.10903426791277258,0.11587982832618025,0.026186692461825468,4.163728125333925,0.5625,8.352391267926356,2025-01
wtd_ret>=3 AND atr_20_pct__pct>=65pct,continuation,78,67,1958,0.24299065420560748,0.2875536480686695,0.06764319767843571,3.5922407950130304,0.5374149659863946,8.334680014725727,2025-01
ret_3d__pct>=80pct AND lower_wick_proxy__pct>=65pct,pullback_reversal,77,60,2016,0.2398753894080997,0.2575107296137339,0.0696469287639052,3.444163205261336,0.5611510791366906,8.330064528663128,2025-01
ret_3d__pct>=80pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,51,39,1225,0.1588785046728972,0.16738197424892703,0.04232018240862295,3.754201792866679,0.5652173913043478,8.325718973385518,2025-01
wtd_ret__pct>=80pct AND rs_market_20d__pct<=20pct,pullback_reversal,23,14,488,0.07165109034267912,0.060085836909871244,0.016858978788088164,4.250025534957357,0.6153846153846154,8.290852991203272,2025-01
wtd_ret__pct>=80pct AND ret_20d__pct<=20pct,pullback_reversal,23,14,488,0.07165109034267912,0.060085836909871244,0.016858978788088164,4.250025534957357,0.6153846153846154,8.290852991203272,2025-01
ret_3d__pct>=80pct AND prev_day_ret__pct<=35pct,pullback_reversal,37,32,784,0.11526479750778816,0.13733905579399142,0.02708491674151869,4.255682179413822,0.5352112676056338,8.237221508628972,2025-01
ret_3d__pct>=80pct AND dist_prior_high_60__pct<=20pct,pullback_reversal,31,24,661,0.09657320872274143,0.10300429184549356,0.02283562495681614,4.229059152327494,0.5614035087719298,8.1923286462247,2025-01
wtd_ret>=3 AND ret_20d<=-10,pullback_reversal,14,6,263,0.04361370716510903,0.02575107296137339,0.009085884059973744,4.361370716510903,0.6818181818181818,8.043812701233046,2025-01
ret_3d__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,69,62,1719,0.21495327102803738,0.26609442060085836,0.05938644372279417,3.619567994867696,0.5263157894736842,8.000402428826304,2025-01
wtd_ret__pct>=80pct AND dist_prior_high_60__pct<=20pct,pullback_reversal,30,25,637,0.09345794392523364,0.1072961373390558,0.022006494852483936,4.246834607315248,0.543859649122807,7.893864715679455,2025-01
wtd_ret>=3 AND mtd_ret>=8,continuation,45,41,1021,0.14018691588785046,0.1759656652360515,0.035272576521799215,3.9743883127225454,0.5227272727272727,7.892495545705464,2025-01
wtd_ret>=3 AND dist_prior_high_20__pct<=35pct,pullback_reversal,30,19,718,0.09345794392523364,0.0815450643776824,0.024804808954605125,3.7677348814203526,0.6078431372549019,7.835948532436151,2025-01
wtd_close_loc__pct>=65pct AND prev_day_ret__pct<=20pct,pullback_reversal,18,20,278,0.056074766355140186,0.08583690987124463,0.009604090375181373,5.607476635514018,0.475,7.81262165222203,2025-01
wtd_ret__pct>=80pct AND vol_vs_5d__pct<=35pct,pullback_reversal,56,42,1483,0.17445482866043613,0.18025751072961374,0.05123333103019415,3.405104160758587,0.57,7.7841059669749475,2025-01
wtd_ret>=3 AND dist_prior_high_120__pct<=20pct,pullback_reversal,31,32,616,0.09657320872274143,0.13733905579399142,0.021281006011193256,4.538000161831937,0.49230769230769234,7.694705527529046,2025-01
wtd_ret>=3 AND dist_prior_high_120__pct<=35pct,pullback_reversal,44,38,1056,0.13707165109034267,0.1630901287553648,0.036481724590617014,3.757268951194184,0.5357142857142857,7.605054944483606,2025-01
wtd_ret__pct>=80pct AND range_vs_5d__pct<=20pct,pullback_reversal,43,39,1010,0.13395638629283488,0.16738197424892703,0.034892558557313616,3.8391104531013847,0.5238095238095238,7.551280203347565,2025-01
dist_prior_high_20__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,33,16,924,0.102803738317757,0.06866952789699571,0.03192150901678988,3.2205162438807298,0.6666666666666666,7.547099899440131,2025-01
wtd_ret__pct>=80pct AND rs_sector_20d__pct<=20pct,pullback_reversal,24,15,564,0.07476635514018691,0.06437768240343347,0.019484557451806814,3.837210843772784,0.6097560975609756,7.508873433074849,2025-01
wtd_ret__pct>=80pct AND mtd_ret>=8,continuation,50,46,1219,0.1557632398753894,0.19742489270386265,0.042112899882539905,3.6987061045389837,0.5204081632653061,7.499024154459323,2025-01
wtd_ret__pct>=80pct AND range_vs_20d__pct<=35pct,pullback_reversal,51,36,1413,0.1588785046728972,0.15450643776824036,0.048815034892558555,3.254704314410249,0.5842696629213483,7.45970655424151,2025-01
dist_prior_high_60__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,46,34,1222,0.14330218068535824,0.1459227467811159,0.042216541145581425,3.394455746414386,0.573170731707317,7.439784546003548,2025-01
ret_3d__pct>=80pct AND rs_market_20d__pct<=20pct,pullback_reversal,22,17,469,0.06853582554517133,0.07296137339055794,0.0162025841221585,4.229931783007526,0.5609756097560976,7.41464187799829,2025-01
ret_3d__pct>=80pct AND ret_20d__pct<=20pct,pullback_reversal,22,17,469,0.06853582554517133,0.07296137339055794,0.0162025841221585,4.229931783007526,0.5609756097560976,7.41464187799829,2025-01
ret_60d__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,47,34,1272,0.14641744548286603,0.1459227467811159,0.043943895529606855,3.3319177491722014,0.5783132530120482,7.408314041339306,2025-01
ret_20d__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,38,22,1069,0.11838006230529595,0.0944206008583691,0.03693083673046362,3.2054530247793234,0.6290322580645161,7.353914332312795,2025-01
rs_market_20d__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,38,22,1069,0.11838006230529595,0.0944206008583691,0.03693083673046362,3.2054530247793234,0.6290322580645161,7.353914332312795,2025-01
ret_3d__pct>=80pct AND rs_sector_20d__pct<=20pct,pullback_reversal,24,18,540,0.07476635514018691,0.07725321888412018,0.018655427347474607,4.007753547940464,0.5681818181818182,7.302768764012899,2025-01
wtd_ret>=3 AND atr_5_vs_20__pct>=80pct,continuation,61,59,1561,0.19003115264797507,0.2532188841201717,0.05392800386927382,3.523793558326897,0.5081967213114754,7.302164478615503,2025-01
wtd_ret__pct>=65pct AND range_vs_5d__pct<=35pct,pullback_reversal,100,75,3212,0.3115264797507788,0.3218884120171674,0.1109652456297934,2.8074238738686312,0.5706214689265536,7.280652906053143,2025-01
wtd_ret__pct>=80pct AND dist_prior_high_20__pct<=20pct,pullback_reversal,20,12,466,0.06230529595015576,0.05150214592274678,0.016098942859116977,3.870148275908173,0.6176470588235294,7.259557146859395,2025-01
wtd_ret__pct>=80pct AND range_vs_20d__pct<=20pct,pullback_reversal,32,22,816,0.09968847352024922,0.0944206008583691,0.028190423547294962,3.5362531305357034,0.5892857142857143,7.2531971064113705,2025-01
wtd_ret__pct>=80pct AND dist_prior_high_20__pct<=35pct,pullback_reversal,33,19,910,0.102803738317757,0.0815450643776824,0.03143784978926276,3.270062647632741,0.6296296296296297,7.2319828264224935,2025-01
ret_3d__pct>=80pct AND dist_prior_high_20__pct<=35pct,pullback_reversal,31,20,815,0.09657320872274143,0.08583690987124463,0.028155876459614454,3.429948588574814,0.6037735849056604,7.147192383088298,2025-01
wtd_ret__pct>=65pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,69,47,2174,0.21495327102803738,0.2017167381974249,0.07510536861742555,2.8620227153530684,0.5932203389830508,7.142537211266739,2025-01
ret_3d__pct>=80pct AND range_vs_20d__pct<=20pct,pullback_reversal,31,18,848,0.09657320872274143,0.07725321888412018,0.029295930353071237,3.2964718156703694,0.6274509803921569,7.141401043436802,2025-01
rs_market_5d__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,71,62,2028,0.22118380062305296,0.26609442060085836,0.07006149381607131,3.156995213429433,0.5333333333333333,7.107621335280108,2025-01
ret_5d__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,71,62,2028,0.22118380062305296,0.26609442060085836,0.07006149381607131,3.156995213429433,0.5333333333333333,7.107621335280108,2025-01
wtd_ret>=3,continuation,116,106,4380,0.3613707165109034,0.45493562231759654,0.15131624404062738,2.3881819087042486,0.5223214285714286,5.781101565898084,2025-01
wtd_ret__pct>=80pct,continuation,136,129,5826,0.4236760124610592,0.5536480686695279,0.20127133282664272,2.104999288825578,0.5131086142322098,5.1202614528825,2025-01
ret_3d__pct>=80pct,continuation,136,130,5821,0.4236760124610592,0.5579399141630901,0.20109859738824018,2.1068073967871186,0.5111940298507462,5.103478314753043,2025-01
mtd_ret>=8,continuation,58,53,2273,0.1806853582554517,0.22746781115879827,0.0785255302977959,2.300975970111001,0.5221238938053098,4.819117459577951,2025-01
rs_market_20d__pct<=20pct,pullback_reversal,99,49,5725,0.308411214953271,0.21030042918454936,0.19778207697091135,1.559348651185569,0.6666666666666666,4.713772128452425,2025-01
ret_20d__pct<=20pct,pullback_reversal,99,49,5725,0.308411214953271,0.21030042918454936,0.19778207697091135,1.559348651185569,0.6666666666666666,4.713772128452425,2025-01
rs_sector_5d__pct>=80pct,continuation,126,124,5817,0.3925233644859813,0.5321888412017167,0.20096040903751813,1.9532372887074463,0.503968253968254,4.582204342264885,2025-01
rs_sector_20d__pct<=20pct,pullback_reversal,98,51,5725,0.3052959501557632,0.21888412017167383,0.19778207697091135,1.5435976547089472,0.6556291390728477,4.573778678162787,2025-01
atr_20_pct__pct>=80pct,mixed,115,92,5809,0.3582554517133956,0.3948497854077253,0.20068403233607407,1.7851716827846358,0.5550239234449761,4.571721492256592,2025-01
ret_5d__pct>=80pct,continuation,126,125,5817,0.3925233644859813,0.5364806866952789,0.20096040903751813,1.9532372887074463,0.5019762845849802,4.561854487106228,2025-01
rs_market_5d__pct>=80pct,continuation,126,125,5817,0.3925233644859813,0.5364806866952789,0.20096040903751813,1.9532372887074463,0.5019762845849802,4.561854487106228,2025-01
dist_prior_high_20__pct<=20pct,pullback_reversal,94,45,5754,0.29283489096573206,0.19313304721030042,0.1987839425136461,1.4731315178821829,0.6737588652482269,4.452287546024974,2025-01
atr_20_pct__pct>=65pct,mixed,180,144,10125,0.5607476635514018,0.6180257510729614,0.3497892627651489,1.6031014191761854,0.5552147239263804,4.410693908233002,2025-01
ret_20d<=-10,pullback_reversal,68,26,4255,0.2118380062305296,0.11158798283261803,0.14699785808056381,1.44109587035227,0.71875,4.3465794611134685,2025-01
ret_60d__pct<=20pct,pullback_reversal,98,60,5677,0.3052959501557632,0.2575107296137339,0.19612381676224694,1.5566490352666413,0.61875,4.335783115154029,2025-01
dist_prior_high_60__pct<=20pct,pullback_reversal,98,62,5725,0.3052959501557632,0.26609442060085836,0.19778207697091135,1.5435976547089472,0.6111111111111112,4.2414879784295385,2025-01
wtd_ret__pct>=65pct,continuation,180,155,10160,0.5607476635514018,0.6652360515021459,0.3509984108339667,1.5975789241298106,0.5370919881305638,4.227721335293546,2025-01
atr_5_vs_20__pct>=80pct,mixed,107,92,5809,0.3333333333333333,0.3948497854077253,0.20068403233607407,1.660985826590922,0.5373134328358209,4.040464214416479,2025-01
dist_prior_high_120__pct<=20pct,pullback_reversal,96,66,5697,0.29906542056074764,0.2832618025751073,0.1968147585158571,1.519527411541408,0.5914634146341463,4.012356399442522,2025-01
dist_prior_high_120__pct<=35pct,pullback_reversal,149,95,9982,0.46417445482866043,0.40772532188841204,0.3448490292268362,1.346022216937528,0.6097560975609756,3.9697512756469,2025-01
wtd_ret>=3 AND range_vs_5d__pct<=35pct,pullback_reversal,77,65,1532,0.17342342342342343,0.20123839009287925,0.038439342616986574,4.511612624373721,0.5416666666666666,10.576448774374633,2025-02
wtd_ret>=3 AND lower_wick_proxy__pct>=80pct,pullback_reversal,47,31,976,0.10585585585585586,0.09597523219814241,0.024488771797766904,4.322628212228622,0.6,10.006666291705697,2025-02
wtd_ret>=3 AND range_vs_20d__pct<=20pct,pullback_reversal,33,18,692,0.07432432432432433,0.05572755417956656,0.01736294065989211,4.280629979690674,0.6415094339622641,9.664108860745998,2025-02
rs_market_20d__pct<=35pct AND qtd_ret__pct>=80pct,pullback_reversal,18,3,430,0.04054054054054054,0.009287925696594427,0.010789110525655501,3.7575424261470776,0.8260869565217391,9.136455022656746,2025-02
ret_20d__pct<=35pct AND qtd_ret__pct>=80pct,pullback_reversal,18,3,430,0.04054054054054054,0.009287925696594427,0.010789110525655501,3.7575424261470776,0.8260869565217391,9.136455022656746,2025-02
wtd_ret__pct>=80pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,65,48,1576,0.1463963963963964,0.14860681114551083,0.039543344624262955,3.702175366991357,0.5739130434782609,8.849859045842534,2025-02
wtd_ret>=3 AND range_vs_20d__pct<=35pct,pullback_reversal,52,35,1243,0.11711711711711711,0.10835913312693499,0.031188056705557646,3.755191233067339,0.5955056179775281,8.840589870640642,2025-02
wtd_ret__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,96,84,2438,0.21621621621621623,0.26006191950464397,0.061171747584995606,3.5345764139857665,0.532967032967033,8.526876987325686,2025-02
ret_3d__pct>=80pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,68,54,1684,0.15315315315315314,0.16718266253869968,0.04225316773303224,3.624654939975605,0.5564516129032258,8.481446382794678,2025-02
wtd_ret>=3 AND lower_wick_proxy__pct>=65pct,pullback_reversal,70,58,1725,0.15765765765765766,0.17956656346749225,0.04328189687617614,3.6425773599686644,0.5461538461538461,8.417359595988179,2025-02
wtd_ret__pct>=80pct AND lower_wick_proxy__pct>=65pct,pullback_reversal,99,80,2662,0.22297297297297297,0.2476780185758514,0.0667921214402208,3.338312486039759,0.5524861878453039,8.406957517930545,2025-02
dist_prior_high_20__pct<=20pct AND wtd_ret>=3,pullback_reversal,21,11,460,0.0472972972972973,0.034055727554179564,0.011541839166980303,4.097899529964748,0.6470588235294118,8.184233176761882,2025-02
wtd_ret>=3 AND range_vs_5d__pct<=20pct,pullback_reversal,41,39,883,0.09234234234234234,0.12074303405572756,0.02215531300966002,4.167954761103119,0.5121951219512195,7.936939828325556,2025-02
ret_3d__pct>=80pct AND lower_wick_proxy__pct>=65pct,pullback_reversal,99,86,2796,0.22297297297297297,0.26625386996904027,0.07015430937147159,3.178321830414105,0.5347593582887701,7.733930362033904,2025-02
wtd_ret>=3 AND ret_60d__pct<=20pct,pullback_reversal,34,32,722,0.07657657657657657,0.09907120743034056,0.01811566930121691,4.227090664071273,0.5147058823529411,7.700725826496482,2025-02
rs_market_20d__pct<=20pct AND atr_20_pct__pct>=80pct,pullback_reversal,72,41,2281,0.16216216216216217,0.12693498452012383,0.05723246769539581,2.83339455193905,0.6347826086956522,7.6723484217498505,2025-02
ret_20d__pct<=20pct AND atr_20_pct__pct>=80pct,pullback_reversal,72,41,2281,0.16216216216216217,0.12693498452012383,0.05723246769539581,2.83339455193905,0.6347826086956522,7.6723484217498505,2025-02
dist_prior_high_20__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,41,19,1227,0.09234234234234234,0.058823529411764705,0.03078660143018442,2.9994328068900193,0.6774193548387096,7.5738848731671675,2025-02
rs_market_20d__pct<=20pct AND wtd_ret>=3,pullback_reversal,22,16,472,0.04954954954954955,0.04953560371517028,0.011842930623510224,4.183892579019698,0.575,7.525840853111155,2025-02
ret_20d__pct<=20pct AND wtd_ret>=3,pullback_reversal,22,16,472,0.04954954954954955,0.04953560371517028,0.011842930623510224,4.183892579019698,0.575,7.525840853111155,2025-02
wtd_ret>=3 AND dist_prior_high_60__pct<=20pct,pullback_reversal,34,34,719,0.07657657657657657,0.10526315789473684,0.01804039643708443,4.244728038191181,0.5,7.508900695803231,2025-02
ret_3d__pct>=80pct AND range_vs_5d__pct<=35pct,pullback_reversal,89,83,2479,0.20045045045045046,0.25696594427244585,0.062200476728139505,3.2226513524415905,0.5172413793103449,7.410743498721667,2025-02
ret_20d__pct<=20pct AND dist_prior_low_20__pct>=65pct,pullback_reversal,33,24,815,0.07432432432432433,0.07430340557275542,0.0204491280893238,3.634596252694412,0.576271186440678,7.360002103748853,2025-02
wtd_ret>=3 AND vol_vs_5d__pct<=35pct,pullback_reversal,53,46,1378,0.11936936936936937,0.14241486068111456,0.034575335591519256,3.4524428274428276,0.5346534653465347,7.313262971619171,2025-02
rs_sector_20d__pct<=20pct AND atr_20_pct__pct>=80pct,pullback_reversal,72,42,2399,0.16216216216216217,0.13003095975232198,0.06019320035127337,2.6940279170375043,0.6293103448275862,7.2284467358976805,2025-02
ret_20d__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,46,26,1394,0.1036036036036036,0.0804953560371517,0.03497679086689248,2.962067160417232,0.6351351351351351,7.215159076304197,2025-02
rs_market_20d__pct<=20pct AND wtd_ret__pct>=65pct,pullback_reversal,46,26,1394,0.1036036036036036,0.0804953560371517,0.03497679086689248,2.962067160417232,0.6351351351351351,7.215159076304197,2025-02
ret_3d__pct>=80pct AND prev_day_ret__pct<=35pct,pullback_reversal,43,38,1072,0.09684684684684684,0.11764705882352941,0.02689750345000627,3.600588695038322,0.5301204819277109,7.181879653432983,2025-02
atr_20_pct__pct>=80pct AND ret_20d__pct<=35pct,pullback_reversal,87,49,3116,0.19594594594594594,0.15170278637770898,0.07818341487893614,2.506234170627624,0.6376811594202898,7.102486615863309,2025-02
atr_20_pct__pct>=80pct AND rs_market_20d__pct<=35pct,pullback_reversal,87,49,3116,0.19594594594594594,0.15170278637770898,0.07818341487893614,2.506234170627624,0.6376811594202898,7.102486615863309,2025-02
wtd_ret>=3 AND prev_day_ret<=-0.5,pullback_reversal,37,43,786,0.08333333333333333,0.13312693498452013,0.01972149040270982,4.225508905852418,0.4634146341463415,7.07639097667877,2025-02
lower_wick_proxy__pct>=80pct AND wtd_ret__pct>=65pct,pullback_reversal,91,63,3058,0.20495495495495494,0.19504643962848298,0.0767281395057082,2.6711836918671445,0.5897435897435898,7.054968151692708,2025-02
lower_wick_proxy__pct>=80pct AND ret_3d__pct>=65pct,pullback_reversal,90,61,3076,0.20270270270270271,0.18885448916408668,0.07717977669050308,2.6263706814747128,0.5947712418300654,6.980268335401906,2025-02
wtd_ret>=3 AND dist_prior_high_120__pct<=20pct,pullback_reversal,37,42,811,0.08333333333333333,0.13003095975232198,0.02034876427048049,4.095252774352651,0.4691358024691358,6.94312771813013,2025-02
mtd_ret>=8 AND lower_wick_proxy__pct>=80pct,pullback_reversal,23,15,567,0.0518018018018018,0.04643962848297214,0.014226571321038765,3.6412007245340576,0.6,6.926905275833665,2025-02
rs_market_20d__pct<=20pct AND green_count_5__pct>=65pct,pullback_reversal,40,16,1358,0.09009009009009009,0.04953560371517028,0.034073516497302725,2.6439915615173346,0.7068965517241379,6.923434633623136,2025-02
ret_20d__pct<=20pct AND green_count_5__pct>=65pct,pullback_reversal,40,16,1358,0.09009009009009009,0.04953560371517028,0.034073516497302725,2.6439915615173346,0.7068965517241379,6.923434633623136,2025-02
atr_20_pct__pct>=80pct AND rs_sector_20d__pct<=35pct,pullback_reversal,88,51,3209,0.1981981981981982,0.15789473684210525,0.08051687366704303,2.4615734463038916,0.6312056737588653,6.918996563441017,2025-02
ret_20d__pct<=20pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,42,17,1443,0.0945945945945946,0.05263157894736842,0.036206247647723,2.6126594369837615,0.7049180327868853,6.908621635827465,2025-02
rs_market_20d__pct<=20pct AND lower_wick_proxy__pct>=80pct,pullback_reversal,42,17,1443,0.0945945945945946,0.05263157894736842,0.036206247647723,2.6126594369837615,0.7049180327868853,6.908621635827465,2025-02
dist_prior_high_20__pct<=20pct AND wtd_ret>=0,pullback_reversal,51,23,1787,0.11486486486486487,0.07120743034055728,0.0448375360682474,2.561801448902736,0.6842105263157895,6.900862898432728,2025-02
wtd_ret>=3 AND atr_20_pct__pct>=65pct,continuation,88,90,2510,0.1981981981981982,0.2786377708978328,0.06297829632417513,3.147087326370195,0.49444444444444446,6.887063592609548,2025-02
wtd_ret__pct>=80pct AND ret_60d__pct<=20pct,pullback_reversal,37,36,887,0.08333333333333333,0.11145510835913312,0.022255676828503324,3.7443630214205186,0.5066666666666667,6.862015217954316,2025-02
