trade_date,symbol,manual_rank,tier,entry_time,entry_px,exit_time,exit_px,stock_ret_pct,exit_reason,basket_ret5x_pct,day_pnl_rs,day_pnl_rs 1X,teacher_selected,teacher_profitable,month,rank_weight,profit_weight,teacher_weight
2025-01-28,ZENTEC,2,PREMIUM-Pullback,09:15,1742.75,09:18,1715.3,-1.58,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.9333333333333333,0.25,0.23333333333333334
2025-01-28,GRAVITA,3,GOLD-baseline,09:15,1967.9,09:18,1997.4,1.5,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.8666666666666667,1.25,1.0833333333333335
2025-01-28,KPITTECH,4,GOLD-baseline,09:15,1291.0,09:18,1304.45,1.04,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.8,1.1733333333333333,0.9386666666666668
2025-01-28,PCBL,5,PREMIUM-Pullback,09:15,353.65,09:18,352.4,-0.35,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.7333333333333333,0.25,0.18333333333333332
2025-01-28,JMFINANCIL,6,PREMIUM-Pullback,09:15,107.75,09:18,108.2,0.42,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.6666666666666666,1.07,0.7133333333333334
2025-01-28,JUBLFOOD,7,PREMIUM-Pullback,09:15,641.95,09:18,640.7,-0.19,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.6,0.25,0.15
2025-01-28,PGEL,8,PREMIUM-Pullback,09:15,726.95,09:18,696.15,-4.24,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.5333333333333333,0.25,0.13333333333333333
2025-01-28,TRENT,9,PREMIUM-Pullback,09:15,5484.0,09:18,5474.9,-0.17,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.4666666666666667,0.25,0.11666666666666667
2025-01-28,KALYANKJIL,10,PREMIUM-Pullback,09:15,437.55,09:18,431.75,-1.33,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.4,0.25,0.1
2025-01-28,BRIGADE,11,GOLD-baseline,09:15,1017.2,09:18,1023.65,0.63,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.3333333333333333,1.105,0.3683333333333333
2025-01-28,OLECTRA,12,PREMIUM-Pullback,09:15,1320.0,09:18,1323.15,0.24,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.26666666666666666,1.04,0.2773333333333333
2025-01-28,NETWEB,13,PREMIUM-Pullback,09:15,1561.0,09:18,1497.05,-4.1,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.2,0.25,0.05
2025-01-28,GODFRYPHLP,14,ENTERPRISE-Dryup,09:15,1460.0,09:18,1438.0,-1.51,HARD_STOP,-3.92,-19584,-3916.8,1,0,2025-01,0.13333333333333333,0.25,0.03333333333333333
2025-01-28,SYRMA,15,PREMIUM-Pullback,09:15,436.75,09:18,439.95,0.73,HARD_STOP,-3.92,-19584,-3916.8,1,1,2025-01,0.06666666666666667,1.1216666666666666,0.07477777777777778
2025-01-29,ZENTEC,1,PREMIUM-Pullback,09:15,1592.05,15:29,1694.0,6.4,EOD,35.96,179810,35962.0,1,1,2025-01,1.0,2.0666666666666664,2.0666666666666664
2025-01-29,PGEL,2,PREMIUM-Pullback,09:15,645.0,15:29,733.15,13.67,EOD,35.96,179810,35962.0,1,1,2025-01,0.9333333333333333,3.2783333333333333,3.0597777777777777
2025-01-29,JMFINANCIL,3,GOLD,09:15,102.31,15:29,109.4,6.93,EOD,35.96,179810,35962.0,1,1,2025-01,0.8666666666666667,2.1550000000000002,1.867666666666667
2025-01-29,KPITTECH,5,GOLD,09:15,1263.0,15:29,1377.1,9.03,EOD,35.96,179810,35962.0,1,1,2025-01,0.7333333333333333,2.505,1.8369999999999997
2025-01-29,SYRMA,6,PREMIUM-Pullback,09:15,455.0,15:29,505.1,11.01,EOD,35.96,179810,35962.0,1,1,2025-01,0.6666666666666666,2.835,1.89
2025-01-29,GODFRYPHLP,7,GOLD,09:15,1457.0,15:29,1502.0,3.09,EOD,35.96,179810,35962.0,1,1,2025-01,0.6,1.5150000000000001,0.909
2025-01-29,GRAVITA,9,PREMIUM-Pullback,09:15,1880.0,15:29,2100.0,11.7,EOD,35.96,179810,35962.0,1,1,2025-01,0.4666666666666667,2.95,1.3766666666666667
2025-01-29,NETWEB,10,PREMIUM-Pullback,09:15,1511.0,15:29,1607.65,6.4,EOD,35.96,179810,35962.0,1,1,2025-01,0.4,2.0666666666666664,0.8266666666666667
2025-01-29,NEWGEN,12,PREMIUM-Pullback,09:15,996.95,15:29,1085.6,8.89,EOD,35.96,179810,35962.0,1,1,2025-01,0.26666666666666666,2.4816666666666665,0.6617777777777777
2025-01-29,TRENT,13,GOLD-baseline,09:15,5495.0,15:29,5611.0,2.11,EOD,35.96,179810,35962.0,1,1,2025-01,0.2,1.3516666666666666,0.2703333333333333
2025-01-29,KALYANKJIL,14,GOLD-baseline,09:15,441.1,15:29,451.0,2.24,EOD,35.96,179810,35962.0,1,1,2025-01,0.13333333333333333,1.3733333333333333,0.1831111111111111
2025-01-29,JUBLPHARMA,15,GOLD,09:15,884.0,15:29,933.05,5.55,EOD,35.96,179810,35962.0,1,1,2025-01,0.06666666666666667,1.9249999999999998,0.12833333333333333
2025-01-30,POLYMED,6,PREMIUM-Pullback,09:15,2269.1,09:15,2220.0,-2.16,HARD_STOP,-8.57,-42846,-8569.2,1,0,2025-01,0.6666666666666666,0.25,0.16666666666666666
2025-01-30,JMFINANCIL,9,GOLD-baseline,09:15,108.7,09:15,107.41,-1.19,HARD_STOP,-8.57,-42846,-8569.2,1,0,2025-01,0.4666666666666667,0.25,0.11666666666666667
2025-01-31,PCBL,2,ENTERPRISE-Dryup,09:15,367.0,15:29,377.95,2.98,EOD,15.84,79192,15838.4,1,1,2025-01,0.9333333333333333,1.4966666666666666,1.3968888888888888
2025-01-31,GRAVITA,3,GOLD,09:15,1970.25,15:29,2038.0,3.44,EOD,15.84,79192,15838.4,1,1,2025-01,0.8666666666666667,1.5733333333333333,1.3635555555555556
2025-01-31,ZENTEC,4,GOLD,09:15,1675.05,15:29,1744.05,4.12,EOD,15.84,79192,15838.4,1,1,2025-01,0.8,1.6866666666666665,1.3493333333333333
2025-01-31,PGEL,5,GOLD,09:15,724.95,15:29,782.0,7.87,EOD,15.84,79192,15838.4,1,1,2025-01,0.7333333333333333,2.3116666666666665,1.695222222222222
2025-01-31,POLYMED,7,GOLD,09:15,2323.85,15:29,2331.0,0.31,EOD,15.84,79192,15838.4,1,1,2025-01,0.6,1.0516666666666667,0.631
2025-01-31,TRENT,8,ENTERPRISE-Dryup,09:15,5569.0,15:29,5765.0,3.52,EOD,15.84,79192,15838.4,1,1,2025-01,0.5333333333333333,1.5866666666666667,0.8462222222222222
2025-01-31,JUBLFOOD,9,PREMIUM-Compression,09:15,688.95,15:29,702.1,1.91,EOD,15.84,79192,15838.4,1,1,2025-01,0.4666666666666667,1.3183333333333334,0.6152222222222222
2025-01-31,NEWGEN,10,GOLD-baseline,09:15,1060.0,15:29,1053.8,-0.58,EOD,15.84,79192,15838.4,1,0,2025-01,0.4,0.25,0.1
2025-01-31,JMFINANCIL,11,GOLD,09:15,107.0,15:29,110.25,3.04,EOD,15.84,79192,15838.4,1,1,2025-01,0.3333333333333333,1.5066666666666668,0.5022222222222222
2025-01-31,KALYANKJIL,12,GOLD-baseline,09:15,460.05,15:29,503.0,9.34,EOD,15.84,79192,15838.4,1,1,2025-01,0.26666666666666666,2.5566666666666666,0.6817777777777778
2025-01-31,PNBHOUSING,14,GOLD,09:15,866.2,15:29,885.1,2.18,EOD,15.84,79192,15838.4,1,1,2025-01,0.13333333333333333,1.3633333333333333,0.18177777777777776
2025-01-31,GODFRYPHLP,15,ENTERPRISE-Dryup,09:15,1498.0,15:29,1507.0,0.6,EOD,15.84,79192,15838.4,1,1,2025-01,0.06666666666666667,1.1,0.07333333333333333
2025-02-01,POLYMED,4,ENTERPRISE-Dryup,09:15,2349.85,11:50,2300.0,-2.12,HARD_STOP,-3.27,-16339,-3267.8,1,0,2025-02,0.8,0.25,0.2
2025-02-01,GODFRYPHLP,5,ENTERPRISE-Dryup,09:15,1506.0,11:50,1490.0,-1.06,HARD_STOP,-3.27,-16339,-3267.8,1,0,2025-02,0.7333333333333333,0.25,0.18333333333333332
2025-02-01,NEWGEN,7,ENTERPRISE-Dryup,09:15,1060.0,11:50,1059.05,-0.09,HARD_STOP,-3.27,-16339,-3267.8,1,0,2025-02,0.6,0.25,0.15
2025-02-01,PNBHOUSING,9,ENTERPRISE-Dryup,09:15,890.0,11:50,892.1,0.24,HARD_STOP,-3.27,-16339,-3267.8,1,1,2025-02,0.4666666666666667,1.04,0.48533333333333334
2025-02-01,HSCL,12,ENTERPRISE-Dryup,09:15,497.45,11:50,487.2,-2.06,HARD_STOP,-3.27,-16339,-3267.8,1,0,2025-02,0.26666666666666666,0.25,0.06666666666666667
2025-02-01,GPIL,14,ENTERPRISE-Dryup,09:15,179.39,11:50,182.0,1.45,HARD_STOP,-3.27,-16339,-3267.8,1,1,2025-02,0.13333333333333333,1.2416666666666667,0.16555555555555557
2025-02-03,HSCL,5,ENTERPRISE-Dryup,09:15,485.0,09:15,485.2,0.04,HARD_STOP,-4.76,-23821,-4764.2,1,1,2025-02,0.7333333333333333,1.0066666666666666,0.7382222222222221
2025-02-03,GRAVITA,6,ENTERPRISE-Dryup,09:15,2020.1,09:15,1974.9,-2.24,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-03,CGPOWER,7,ENTERPRISE-Dryup,09:15,609.95,09:15,597.5,-2.04,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.6,0.25,0.15
2025-02-03,ABSLAMC,8,GOLD,09:15,666.0,09:15,661.05,-0.74,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.5333333333333333,0.25,0.13333333333333333
2025-02-03,KALYANKJIL,9,GOLD-baseline,09:15,502.45,09:15,500.65,-0.36,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.4666666666666667,0.25,0.11666666666666667
2025-02-03,NETWEB,10,GOLD,09:15,1759.95,09:15,1740.0,-1.13,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.4,0.25,0.1
2025-02-03,SUZLON,11,GOLD-baseline,09:15,57.78,09:15,57.12,-1.14,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.3333333333333333,0.25,0.08333333333333333
2025-02-03,LTFOODS,12,ENTERPRISE-Dryup,09:15,385.3,09:15,387.85,0.66,HARD_STOP,-4.76,-23821,-4764.2,1,1,2025-02,0.26666666666666666,1.11,0.29600000000000004
2025-02-03,KPITTECH,15,GOLD,09:15,1420.0,09:15,1403.6,-1.15,HARD_STOP,-4.76,-23821,-4764.2,1,0,2025-02,0.06666666666666667,0.25,0.016666666666666666
2025-02-04,TARIL,1,PREMIUM-Pullback,09:15,401.0,15:29,389.5,-2.87,EOD,8.85,44237,8847.4,1,0,2025-02,1.0,0.25,0.25
2025-02-04,NATCOPHARM,2,ENTERPRISE-Dryup,09:15,1168.0,15:29,1234.8,5.72,EOD,8.85,44237,8847.4,1,1,2025-02,0.9333333333333333,1.9533333333333331,1.823111111111111
2025-02-04,KFINTECH,3,ENTERPRISE-Dryup,09:15,1070.0,15:29,1100.0,2.8,EOD,8.85,44237,8847.4,1,1,2025-02,0.8666666666666667,1.4666666666666666,1.271111111111111
2025-02-04,JYOTICNC,5,PREMIUM-Pullback,09:15,1001.2,15:29,1042.0,4.08,EOD,8.85,44237,8847.4,1,1,2025-02,0.7333333333333333,1.6800000000000002,1.232
2025-02-04,CASTROLIND,6,GOLD,09:15,183.9,15:29,182.73,-0.64,EOD,8.85,44237,8847.4,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-04,AEGISLOG,7,ENTERPRISE-Dryup,09:15,677.9,15:29,755.5,11.45,EOD,8.85,44237,8847.4,1,1,2025-02,0.6,2.908333333333333,1.7449999999999999
2025-02-04,GODFRYPHLP,8,GOLD-baseline,09:15,1650.0,15:29,1568.0,-4.97,EOD,8.85,44237,8847.4,1,0,2025-02,0.5333333333333333,0.25,0.13333333333333333
2025-02-04,ERIS,9,GOLD,09:15,1245.4,15:29,1230.0,-1.24,EOD,8.85,44237,8847.4,1,0,2025-02,0.4666666666666667,0.25,0.11666666666666667
2025-02-04,AFFLE,10,ENTERPRISE-Dryup,09:15,1510.0,15:29,1505.25,-0.31,EOD,8.85,44237,8847.4,1,0,2025-02,0.4,0.25,0.1
2025-02-04,SPLPETRO,11,GOLD-baseline,09:15,614.3,15:29,630.0,2.56,EOD,8.85,44237,8847.4,1,1,2025-02,0.3333333333333333,1.4266666666666667,0.47555555555555556
2025-02-04,ABB,12,PREMIUM-Pullback,09:15,5271.35,15:29,5625.0,6.71,EOD,8.85,44237,8847.4,1,1,2025-02,0.26666666666666666,2.118333333333333,0.5648888888888889
2025-02-04,GALLANTT,13,ENTERPRISE-Dryup,09:15,317.45,15:29,315.0,-0.77,EOD,8.85,44237,8847.4,1,0,2025-02,0.2,0.25,0.05
2025-02-04,GICRE,14,PREMIUM-Pullback,09:15,379.45,15:29,389.7,2.7,EOD,8.85,44237,8847.4,1,1,2025-02,0.13333333333333333,1.45,0.19333333333333333
2025-02-04,ABBOTINDIA,15,PREMIUM-Compression,09:15,25999.9,15:29,26111.45,0.43,EOD,8.85,44237,8847.4,1,1,2025-02,0.06666666666666667,1.0716666666666668,0.07144444444444445
2025-02-05,TARIL,1,PREMIUM-Pullback,09:15,401.0,15:29,407.45,1.61,EOD,24.19,120956,24191.2,1,1,2025-02,1.0,1.2683333333333333,1.2683333333333333
2025-02-05,ABBOTINDIA,2,PREMIUM-Compression,09:15,26300.0,15:29,27800.0,5.7,EOD,24.19,120956,24191.2,1,1,2025-02,0.9333333333333333,1.9500000000000002,1.8200000000000003
2025-02-05,PAYTM,4,ENTERPRISE-Dryup,09:15,781.7,15:29,803.0,2.72,EOD,24.19,120956,24191.2,1,1,2025-02,0.8,1.4533333333333334,1.1626666666666667
2025-02-05,GODFRYPHLP,5,PREMIUM-Pullback,09:15,1575.0,15:29,1557.0,-1.14,EOD,24.19,120956,24191.2,1,0,2025-02,0.7333333333333333,0.25,0.18333333333333332
2025-02-05,ERIS,7,GOLD-baseline,09:15,1230.0,15:29,1377.0,11.95,EOD,24.19,120956,24191.2,1,1,2025-02,0.6,2.9916666666666663,1.7949999999999997
2025-02-05,MEDANTA,13,ENTERPRISE-Dryup,09:15,1065.0,15:29,1153.0,8.26,EOD,24.19,120956,24191.2,1,1,2025-02,0.2,2.376666666666667,0.4753333333333334
2025-02-05,REDINGTON,15,ENTERPRISE-Dryup,09:15,204.55,15:29,215.0,5.11,EOD,24.19,120956,24191.2,1,1,2025-02,0.06666666666666667,1.8516666666666666,0.12344444444444444
2025-02-06,GODFRYPHLP,2,GOLD,09:15,1557.0,09:33,1535.0,-1.41,HARD_STOP,-3.38,-16900,-3380.0,1,0,2025-02,0.9333333333333333,0.25,0.23333333333333334
2025-02-06,POWERINDIA,4,GOLD,09:15,11950.0,09:33,12155.6,1.72,HARD_STOP,-3.38,-16900,-3380.0,1,1,2025-02,0.8,1.2866666666666666,1.0293333333333334
2025-02-06,CHAMBLFERT,7,PREMIUM-Compression,09:15,520.0,09:33,518.15,-0.36,HARD_STOP,-3.38,-16900,-3380.0,1,0,2025-02,0.6,0.25,0.15
2025-02-06,WELCORP,9,ENTERPRISE-Dryup,09:15,740.0,09:33,712.3,-3.74,HARD_STOP,-3.38,-16900,-3380.0,1,0,2025-02,0.4666666666666667,0.25,0.11666666666666667
2025-02-06,GLAXO,13,GOLD-baseline,09:15,2000.0,09:33,2005.0,0.25,HARD_STOP,-3.38,-16900,-3380.0,1,1,2025-02,0.2,1.0416666666666667,0.20833333333333337
2025-02-06,GICRE,14,GOLD,09:15,402.1,09:33,401.15,-0.24,HARD_STOP,-3.38,-16900,-3380.0,1,0,2025-02,0.13333333333333333,0.25,0.03333333333333333
2025-02-07,GODFRYPHLP,1,GOLD,09:15,1575.0,15:29,1824.0,15.81,EOD,16.23,81132,16226.4,1,1,2025-02,1.0,3.5,3.5
2025-02-07,PAYTM,3,ENTERPRISE-Dryup,09:15,799.6,15:29,810.9,1.41,EOD,16.23,81132,16226.4,1,1,2025-02,0.8666666666666667,1.2349999999999999,1.0703333333333334
2025-02-07,CHAMBLFERT,4,GOLD-baseline,09:15,520.4,15:29,556.8,6.99,EOD,16.23,81132,16226.4,1,1,2025-02,0.8,2.165,1.7320000000000002
2025-02-07,KFINTECH,5,GOLD-baseline,09:15,1180.05,15:29,1225.0,3.81,EOD,16.23,81132,16226.4,1,1,2025-02,0.7333333333333333,1.635,1.1989999999999998
2025-02-07,ABB,6,GOLD,09:15,5712.8,15:29,5675.0,-0.66,EOD,16.23,81132,16226.4,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-07,JYOTICNC,7,GOLD-baseline,09:15,1135.0,15:29,1150.0,1.32,EOD,16.23,81132,16226.4,1,1,2025-02,0.6,1.22,0.732
2025-02-07,CAPLIPOINT,10,GOLD,09:15,2182.15,15:29,2210.0,1.28,EOD,16.23,81132,16226.4,1,1,2025-02,0.4,1.2133333333333334,0.4853333333333334
2025-02-07,JSWENERGY,11,GOLD,09:15,492.75,15:29,485.0,-1.57,EOD,16.23,81132,16226.4,1,0,2025-02,0.3333333333333333,0.25,0.08333333333333333
2025-02-07,GICRE,12,GOLD,09:15,405.8,15:29,404.05,-0.43,EOD,16.23,81132,16226.4,1,0,2025-02,0.26666666666666666,0.25,0.06666666666666667
2025-02-07,GABRIEL,13,PREMIUM-Compression,09:15,490.0,15:29,502.3,2.51,EOD,16.23,81132,16226.4,1,1,2025-02,0.2,1.4183333333333332,0.2836666666666667
2025-02-07,JMFINANCIL,14,ENTERPRISE-Dryup,09:15,111.0,15:29,117.5,5.86,EOD,16.23,81132,16226.4,1,1,2025-02,0.13333333333333333,1.9766666666666666,0.26355555555555554
2025-02-10,ABB,2,GOLD,09:15,5674.95,09:16,5656.0,-0.33,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.9333333333333333,0.25,0.23333333333333334
2025-02-10,POWERINDIA,5,ENTERPRISE-Dryup,09:15,12800.0,09:16,12406.8,-3.07,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.7333333333333333,0.25,0.18333333333333332
2025-02-10,JYOTICNC,6,GOLD,09:15,1129.15,09:16,1090.65,-3.41,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-10,NATCOPHARM,7,GOLD,09:15,1314.05,09:16,1305.0,-0.69,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.6,0.25,0.15
2025-02-10,JSWENERGY,8,GOLD,09:15,483.6,09:16,483.85,0.05,HARD_STOP,-3.54,-17676,-3535.2,1,1,2025-02,0.5333333333333333,1.0083333333333333,0.5377777777777778
2025-02-10,GICRE,10,GOLD,09:15,408.35,09:16,403.2,-1.26,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.4,0.25,0.1
2025-02-10,AEGISLOG,11,GOLD-baseline,09:15,827.95,09:16,838.25,1.24,HARD_STOP,-3.54,-17676,-3535.2,1,1,2025-02,0.3333333333333333,1.2066666666666666,0.40222222222222215
2025-02-10,CASTROLIND,12,GOLD-baseline,09:15,202.88,09:16,206.58,1.82,HARD_STOP,-3.54,-17676,-3535.2,1,1,2025-02,0.26666666666666666,1.3033333333333332,0.3475555555555555
2025-02-10,PAYTM,13,ENTERPRISE-Dryup,09:15,811.0,09:16,807.7,-0.41,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.2,0.25,0.05
2025-02-10,NUVAMA,14,PREMIUM-Pullback,09:15,1135.0,09:16,1127.0,-0.7,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.13333333333333333,0.25,0.03333333333333333
2025-02-10,SAREGAMA,15,ENTERPRISE-Dryup,09:15,529.9,09:16,527.75,-0.41,HARD_STOP,-3.54,-17676,-3535.2,1,0,2025-02,0.06666666666666667,0.25,0.016666666666666666
2025-02-11,JBCHEPHARM,1,GOLD,09:15,1680.0,09:18,1662.25,-1.06,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,1.0,0.25,0.25
2025-02-11,HONASA,2,PREMIUM-Pullback,09:15,206.2,09:18,203.54,-1.29,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.9333333333333333,0.25,0.23333333333333334
2025-02-11,CRISIL,4,ENTERPRISE-Dryup,09:15,5070.0,09:18,5064.85,-0.1,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.8,0.25,0.2
2025-02-11,SBICARD,5,ENTERPRISE-Dryup,09:15,797.9,09:18,796.65,-0.16,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.7333333333333333,0.25,0.18333333333333332
2025-02-11,ASHOKLEY,6,PREMIUM-Compression,09:15,104.3,09:18,103.8,-0.48,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-11,BLUESTARCO,7,ENTERPRISE-Dryup,09:15,1982.95,09:18,1926.75,-2.83,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.6,0.25,0.15
2025-02-11,PARADEEP,8,ENTERPRISE-Dryup,09:15,103.8,09:18,102.61,-1.15,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.5333333333333333,0.25,0.13333333333333333
2025-02-11,TRITURBINE,9,GOLD,09:15,569.95,09:18,564.1,-1.03,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.4666666666666667,0.25,0.11666666666666667
2025-02-11,CHOLAHLDNG,11,GOLD,09:15,1438.0,09:18,1453.6,1.08,HARD_STOP,-3.49,-17435,-3487.0,1,1,2025-02,0.3333333333333333,1.18,0.3933333333333333
2025-02-11,JUBLFOOD,13,ENTERPRISE-Dryup,09:15,678.95,09:18,678.15,-0.12,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.2,0.25,0.05
2025-02-11,BAJAJFINSV,14,ENTERPRISE-Dryup,09:15,1792.4,09:18,1782.25,-0.57,HARD_STOP,-3.49,-17435,-3487.0,1,0,2025-02,0.13333333333333333,0.25,0.03333333333333333
2025-02-11,DCMSHRIRAM,15,ENTERPRISE-Dryup,09:15,1048.55,09:18,1048.7,0.01,HARD_STOP,-3.49,-17435,-3487.0,1,1,2025-02,0.06666666666666667,1.0016666666666667,0.06677777777777778
2025-02-12,GODFRYPHLP,1,PREMIUM-Pullback,09:15,1695.0,09:20,1657.0,-2.24,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,1.0,0.25,0.25
2025-02-12,JBCHEPHARM,2,GOLD,09:15,1600.0,09:20,1579.8,-1.26,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.9333333333333333,0.25,0.23333333333333334
2025-02-12,HONASA,3,PREMIUM-Pullback,09:15,199.79,09:20,204.99,2.6,HARD_STOP,-3.81,-19068,-3813.6,1,1,2025-02,0.8666666666666667,1.4333333333333333,1.2422222222222223
2025-02-12,SBICARD,4,ENTERPRISE-Dryup,09:15,784.0,09:20,779.7,-0.55,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.8,0.25,0.2
2025-02-12,PARADEEP,6,ENTERPRISE-Dryup,09:15,98.59,09:20,98.34,-0.25,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.6666666666666666,0.25,0.16666666666666666
2025-02-12,BLUESTARCO,7,ENTERPRISE-Dryup,09:15,1884.0,09:20,1869.6,-0.76,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.6,0.25,0.15
2025-02-12,ASHOKLEY,8,ENTERPRISE-Dryup,09:15,102.0,09:20,101.75,-0.25,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.5333333333333333,0.25,0.13333333333333333
2025-02-12,TRITURBINE,9,GOLD,09:15,555.0,09:20,552.15,-0.51,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.4666666666666667,0.25,0.11666666666666667
2025-02-12,BAJAJHLDNG,10,GOLD-baseline,09:15,11480.05,09:20,11431.2,-0.43,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.4,0.25,0.1
2025-02-12,REDINGTON,11,GOLD-baseline,09:15,227.5,09:20,222.78,-2.07,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.3333333333333333,0.25,0.08333333333333333
2025-02-12,JUBLFOOD,13,ENTERPRISE-Dryup,09:15,665.0,09:20,650.25,-2.22,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.2,0.25,0.05
2025-02-12,SUNDARMFIN,14,ENTERPRISE-Dryup,09:15,4345.05,09:20,4376.05,0.71,HARD_STOP,-3.81,-19068,-3813.6,1,1,2025-02,0.13333333333333333,1.1183333333333334,0.1491111111111111
2025-02-12,GESHIP,15,GOLD,09:15,882.5,09:20,865.65,-1.91,HARD_STOP,-3.81,-19068,-3813.6,1,0,2025-02,0.06666666666666667,0.25,0.016666666666666666
2025-02-13,JBCHEPHARM,1,GOLD-baseline,09:15,1626.1,15:29,1678.0,3.19,EOD,18.78,93919,18783.8,1,1,2025-02,1.0,1.5316666666666667,1.5316666666666667
2025-02-13,HONASA,3,ENTERPRISE-Dryup,09:15,210.0,15:29,226.7,7.95,EOD,18.78,93919,18783.8,1,1,2025-02,0.8666666666666667,2.325,2.015
2025-02-13,CRISIL,5,GOLD-baseline,09:15,5049.7,15:29,5085.6,0.71,EOD,18.78,93919,18783.8,1,1,2025-02,0.7333333333333333,1.1183333333333334,0.8201111111111111
2025-02-13,PARADEEP,6,ENTERPRISE-Dryup,09:15,97.4,15:29,100.9,3.59,EOD,18.78,93919,18783.8,1,1,2025-02,0.6666666666666666,1.5983333333333332,1.0655555555555554
2025-02-13,CHOLAHLDNG,11,GOLD,09:15,1471.0,15:29,1508.0,2.52,EOD,18.78,93919,18783.8,1,1,2025-02,0.3333333333333333,1.42,0.4733333333333333
2025-02-13,REDINGTON,12,GOLD-baseline,09:15,228.1,15:29,244.73,7.29,EOD,18.78,93919,18783.8,1,1,2025-02,0.26666666666666666,2.215,0.5906666666666667
2025-02-13,JUBLFOOD,13,ENTERPRISE-Dryup,09:15,640.0,15:29,662.95,3.59,EOD,18.78,93919,18783.8,1,1,2025-02,0.2,1.5983333333333332,0.31966666666666665
2025-02-13,DCMSHRIRAM,14,ENTERPRISE-Dryup,09:15,1052.0,15:29,1061.0,0.86,EOD,18.78,93919,18783.8,1,1,2025-02,0.13333333333333333,1.1433333333333333,0.15244444444444444
2025-02-13,SARDAEN,15,GOLD-baseline,09:15,441.8,15:29,462.1,4.59,EOD,18.78,93919,18783.8,1,1,2025-02,0.06666666666666667,1.7650000000000001,0.11766666666666667
2025-02-14,GODFRYPHLP,1,GOLD-baseline,09:15,1833.0,09:16,1786.0,-2.56,HARD_STOP,-4.14,-20720,-4144.0,1,0,2025-02,1.0,0.25,0.25
2025-02-14,CRISIL,3,GOLD-baseline,09:15,5100.0,09:16,5074.0,-0.51,HARD_STOP,-4.14,-20720,-4144.0,1,0,2025-02,0.8666666666666667,0.25,0.21666666666666667
2025-02-14,PARADEEP,5,ENTERPRISE-Dryup,09:15,98.96,09:16,98.59,-0.37,HARD_STOP,-4.14,-20720,-4144.0,1,0,2025-02,0.7333333333333333,0.25,0.18333333333333332
